id	name	nbGenes	ICSeco	ICZhou	ICSanchez	ICMazandu
GO:0008150	biological_process	1394	0.00	0.00	0.00	0.00
GO:0008150	biological_process	1394	0.00	0.00	0.00	0.00
GO:0032729	positive regulation of interferon-gamma production	23	0.89	0.77	9.43	65.24
GO:0002684	positive regulation of immune system process	242	0.41	0.45	5.71	22.61
