;GO:0120012;GO:0006641;GO:0042177;GO:0097190;GO:0006886;GO:0043547;GO:0006521;GO:0000165;GO:0050774;GO:0046580;GO:0006713;GO:0046167;GO:0045893;GO:0043154;GO:0048167;GO:0019563;GO:0016310;GO:0030148;GO:0042921;GO:1900740;GO:1902269;GO:0006646;GO:0033209;GO:2000649;GO:0032496;GO:0050900;GO:0033387;GO:0035621
GO:0120012;1.0;0.09523809523809523;0.0;0.125;0.2857142857142857;0.0;0.0;0.05714285714285716;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.0;0.05882352941176472;0.125;0.0714285714285714;0.09523809523809523;0.08196721311475408;0.0;0.06060606060606055;0.11111111111111116;0.0;0.0;0.11764705882352944;0.04878048780487809;0.38888888888888884
GO:0006641;0.09523809523809523;1.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.20833333333333337;0.23809523809523814;0.0;0.0;0.0;0.2068965517241379;0.3076923076923077;0.38095238095238093;0.09999999999999998;0.031746031746031744;0.0;0.36;0.11764705882352944;0.0;0.0;0.125;0.16666666666666663;0.0
GO:0042177;0.0;0.0;1.0;0.1578947368421053;0.0;0.08695652173913049;0.2857142857142857;0.07894736842105265;0.08510638297872342;0.12903225806451613;0.0625;0.0;0.16666666666666663;0.3023255813953488;0.13636363636363635;0.0;0.0;0.0;0.125;0.04477611940298509;0.13043478260869568;0.0;0.1428571428571429;0.10344827586206895;0.0;0.0;0.0;0.0
GO:0097190;0.125;0.1333333333333333;0.1578947368421053;1.0;0.0;0.15384615384615385;0.3076923076923077;0.24;0.10810810810810811;0.19047619047619047;0.09090909090909094;0.10526315789473684;0.11428571428571432;0.09523809523809523;0.36363636363636365;0.0714285714285714;0.19999999999999996;0.09090909090909094;0.5454545454545454;0.09090909090909094;0.23076923076923073;0.07407407407407407;0.75;0.1578947368421053;0.0;0.18181818181818177;0.05714285714285716;0.0
GO:0006886;0.2857142857142857;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556
GO:0043547;0.0;0.0;0.08695652173913049;0.15384615384615385;0.0;1.0;0.11111111111111116;0.0625;0.04761904761904767;0.07692307692307687;0.07999999999999996;0.0;0.050000000000000044;0.11363636363636365;0.125;0.0;0.0;0.0;0.11111111111111116;0.032786885245901676;0.11764705882352944;0.0;0.1333333333333333;0.13636363636363635;0.0;0.0;0.0;0.0
GO:0006521;0.0;0.0;0.2857142857142857;0.3076923076923077;0.0;0.11111111111111116;1.0;0.125;0.09523809523809523;0.15384615384615385;0.07407407407407407;0.0;0.2222222222222222;0.18604651162790697;0.25;0.0;0.0;0.0;0.2222222222222222;0.06557377049180324;0.16666666666666663;0.0;0.2666666666666667;0.125;0.0;0.0;0.0;0.0
GO:0000165;0.05714285714285716;0.19999999999999996;0.07894736842105265;0.24;0.0;0.0625;0.125;1.0;0.0714285714285714;0.09999999999999998;0.13157894736842102;0.21212121212121215;0.07407407407407407;0.06557377049180324;0.1333333333333333;0.13953488372093026;0.24;0.22857142857142854;0.19999999999999996;0.06756756756756754;0.09375;0.19999999999999996;0.2222222222222222;0.07894736842105265;0.0;0.06666666666666665;0.16666666666666663;0.0
GO:0050774;0.0;0.0;0.08510638297872342;0.10810810810810811;0.0;0.04761904761904767;0.09523809523809523;0.0714285714285714;1.0;0.125;0.039215686274509776;0.0;0.0625;0.08695652173913049;0.09999999999999998;0.0;0.0;0.0;0.09523809523809523;0.059523809523809534;0.0714285714285714;0.0;0.10256410256410253;0.0625;0.0;0.0;0.0;0.0
GO:0046580;0.0;0.0;0.12903225806451613;0.19047619047619047;0.0;0.07692307692307687;0.15384615384615385;0.09999999999999998;0.125;1.0;0.05714285714285716;0.0;0.08333333333333337;0.1132075471698113;0.2727272727272727;0.0;0.0;0.0;0.15384615384615385;0.12307692307692308;0.11538461538461542;0.0;0.17391304347826086;0.09375;0.0;0.0;0.0;0.0
GO:0006713;0.0;0.20833333333333337;0.0625;0.09090909090909094;0.0;0.07999999999999996;0.07407407407407407;0.13157894736842102;0.039215686274509776;0.05714285714285716;1.0;0.09999999999999998;0.04081632653061229;0.0357142857142857;0.125;0.16666666666666663;0.09090909090909094;0.16129032258064513;0.07407407407407407;0.04347826086956519;0.07692307692307687;0.13888888888888884;0.08333333333333337;0.0625;0.0;0.0;0.0888888888888889;0.0
GO:0046167;0.07999999999999996;0.23809523809523814;0.0;0.10526315789473684;0.0;0.0;0.0;0.21212121212121215;0.0;0.0;0.09999999999999998;1.0;0.0;0.0;0.0;0.1470588235294118;0.4;0.2692307692307693;0.08333333333333337;0.02985074626865669;0.0;0.40740740740740744;0.09523809523809523;0.0;0.0;0.09999999999999998;0.17948717948717952;0.0
GO:0045893;0.0;0.0;0.16666666666666663;0.11428571428571432;0.0;0.050000000000000044;0.2222222222222222;0.07407407407407407;0.0625;0.08333333333333337;0.04081632653061229;0.0;1.0;0.140625;0.10526315789473684;0.0;0.0;0.0;0.09999999999999998;0.07407407407407407;0.10256410256410253;0.0;0.10810810810810811;0.06521739130434778;0.0;0.0;0.0;0.0
GO:0043154;0.0;0.0;0.3023255813953488;0.09523809523809523;0.0;0.11363636363636365;0.18604651162790697;0.06557377049180324;0.08695652173913049;0.1132075471698113;0.0357142857142857;0.0;0.140625;1.0;0.0888888888888889;0.0;0.0;0.0;0.08510638297872342;0.08045977011494254;0.06382978723404253;0.0;0.09090909090909094;0.07692307692307687;0.0;0.0;0.0;0.0
GO:0048167;0.0;0.0;0.13636363636363635;0.36363636363636365;0.0;0.125;0.25;0.1333333333333333;0.09999999999999998;0.2727272727272727;0.125;0.0;0.10526315789473684;0.0888888888888889;1.0;0.0;0.0;0.0;0.25;0.125;0.1875;0.0;0.3076923076923077;0.13636363636363635;0.0;0.0;0.0;0.0
GO:0019563;0.05882352941176472;0.2068965517241379;0.0;0.0714285714285714;0.0;0.0;0.0;0.13953488372093026;0.0;0.0;0.16666666666666663;0.1470588235294118;0.0;0.0;0.0;1.0;0.15384615384615385;0.16666666666666663;0.06060606060606055;0.02631578947368418;0.0;0.14634146341463417;0.06666666666666665;0.0;0.0;0.06896551724137934;0.14583333333333337;0.0
GO:0016310;0.125;0.3076923076923077;0.0;0.19999999999999996;0.0;0.0;0.0;0.24;0.0;0.0;0.09090909090909094;0.4;0.0;0.0;0.0;0.15384615384615385;1.0;0.19999999999999996;0.1333333333333333;0.03448275862068961;0.0;0.26086956521739135;0.16666666666666663;0.0;0.0;0.18181818181818177;0.12121212121212122;0.0
GO:0030148;0.0714285714285714;0.38095238095238093;0.0;0.09090909090909094;0.0;0.0;0.0;0.22857142857142854;0.0;0.0;0.16129032258064513;0.2692307692307693;0.0;0.0;0.0;0.16666666666666663;0.19999999999999996;1.0;0.07407407407407407;0.02857142857142858;0.0;0.4137931034482759;0.08333333333333337;0.0;0.0;0.08695652173913049;0.32432432432432434;0.0
GO:0042921;0.09523809523809523;0.09999999999999998;0.125;0.5454545454545454;0.0;0.11111111111111116;0.2222222222222222;0.19999999999999996;0.09523809523809523;0.15384615384615385;0.07407407407407407;0.08333333333333337;0.09999999999999998;0.08510638297872342;0.25;0.06060606060606055;0.1333333333333333;0.07407407407407407;1.0;0.08333333333333337;0.16666666666666663;0.0625;0.46153846153846156;0.125;0.0;0.125;0.050000000000000044;0.0
