;GO:0120012;GO:0006641;GO:0042177;GO:0097190;GO:0006886;GO:0043547;GO:0006521;GO:0000165;GO:0050774;GO:0046580;GO:0006713;GO:0046167;GO:0045893;GO:0043154;GO:0048167;GO:0019563;GO:0016310;GO:0030148;GO:0042921;GO:1900740;GO:1902269;GO:0006646;GO:0033209;GO:2000649;GO:0032496;GO:0050900;GO:0033387;GO:0035621
GO:0120012;1.0;0.125;0.0;0.14285714285714285;0.11764705882352941;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.11764705882352941;0.14285714285714285;0.125;0.1111111111111111;0.10526315789473684;0.0;0.11764705882352941;0.125;0.0;0.0;0.14285714285714285;0.10526315789473684;0.125
GO:0006641;0.125;1.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.5333333333333333;0.375;0.0;0.0;0.0;0.35294117647058826;0.42857142857142855;0.625;0.2222222222222222;0.10526315789473684;0.0;0.7058823529411765;0.25;0.0;0.0;0.14285714285714285;0.3157894736842105;0.0
GO:0042177;0.0;0.0;1.0;0.14285714285714285;0.0;0.26666666666666666;0.6666666666666666;0.1111111111111111;0.1;0.4444444444444444;0.26666666666666666;0.0;0.5263157894736842;0.6666666666666666;0.25;0.0;0.0;0.0;0.1111111111111111;0.10526315789473684;0.375;0.0;0.125;0.2222222222222222;0.0;0.0;0.0;0.0
GO:0097190;0.14285714285714285;0.2857142857142857;0.14285714285714285;1.0;0.0;0.15384615384615385;0.6153846153846154;0.125;0.1111111111111111;0.5;0.15384615384615385;0.14285714285714285;0.47058823529411764;0.42105263157894735;0.14285714285714285;0.26666666666666666;0.3333333333333333;0.2857142857142857;0.125;0.11764705882352941;0.14285714285714285;0.26666666666666666;0.14285714285714285;0.125;0.0;0.16666666666666666;0.11764705882352941;0.0
GO:0006886;0.11764705882352941;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941
GO:0043547;0.0;0.0;0.26666666666666666;0.15384615384615385;0.0;1.0;0.2857142857142857;0.11764705882352941;0.10526315789473684;0.23529411764705882;0.2857142857142857;0.0;0.2222222222222222;0.5;0.26666666666666666;0.0;0.0;0.0;0.11764705882352941;0.1111111111111111;0.26666666666666666;0.0;0.13333333333333333;0.35294117647058826;0.0;0.0;0.0;0.0
GO:0006521;0.0;0.0;0.6666666666666666;0.6153846153846154;0.0;0.2857142857142857;1.0;0.11764705882352941;0.10526315789473684;0.47058823529411764;0.2857142857142857;0.0;0.4444444444444444;0.4;0.26666666666666666;0.0;0.0;0.0;0.11764705882352941;0.1111111111111111;0.4;0.0;0.13333333333333333;0.23529411764705882;0.0;0.0;0.0;0.0
GO:0000165;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.125;0.0;0.11764705882352941;0.11764705882352941;1.0;0.09090909090909091;0.4;0.11764705882352941;0.1111111111111111;0.38095238095238093;0.34782608695652173;0.1111111111111111;0.21052631578947367;0.75;0.2222222222222222;0.1;0.09523809523809523;0.1111111111111111;0.21052631578947367;0.1111111111111111;0.1;0.0;0.125;0.09523809523809523;0.0
GO:0050774;0.0;0.0;0.1;0.1111111111111111;0.0;0.10526315789473684;0.10526315789473684;0.09090909090909091;1.0;0.45454545454545453;0.10526315789473684;0.0;0.08695652173913043;0.4;0.1;0.0;0.0;0.0;0.09090909090909091;0.08695652173913043;0.1;0.0;0.1;0.09090909090909091;0.0;0.0;0.0;0.0
GO:0046580;0.0;0.0;0.4444444444444444;0.5;0.0;0.23529411764705882;0.47058823529411764;0.4;0.45454545454545453;1.0;0.23529411764705882;0.0;0.38095238095238093;0.43478260869565216;0.4444444444444444;0.0;0.0;0.0;0.1;0.5714285714285714;0.3333333333333333;0.0;0.1111111111111111;0.2;0.0;0.0;0.0;0.0
GO:0006713;0.0;0.5333333333333333;0.26666666666666666;0.15384615384615385;0.0;0.2857142857142857;0.2857142857142857;0.11764705882352941;0.10526315789473684;0.23529411764705882;1.0;0.26666666666666666;0.2222222222222222;0.2;0.4;0.375;0.3076923076923077;0.5333333333333333;0.11764705882352941;0.1111111111111111;0.26666666666666666;0.5;0.13333333333333333;0.23529411764705882;0.0;0.0;0.2222222222222222;0.0
GO:0046167;0.125;0.375;0.0;0.14285714285714285;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.26666666666666666;1.0;0.0;0.0;0.0;0.35294117647058826;0.7142857142857143;0.5;0.1111111111111111;0.10526315789473684;0.0;0.7058823529411765;0.125;0.0;0.0;0.14285714285714285;0.42105263157894735;0.0
GO:0045893;0.0;0.0;0.5263157894736842;0.47058823529411764;0.0;0.2222222222222222;0.4444444444444444;0.38095238095238093;0.08695652173913043;0.38095238095238093;0.2222222222222222;0.0;1.0;0.3333333333333333;0.21052631578947367;0.0;0.0;0.0;0.09523809523809523;0.36363636363636365;0.42105263157894735;0.0;0.10526315789473684;0.19047619047619047;0.0;0.0;0.0;0.0
GO:0043154;0.0;0.0;0.6666666666666666;0.42105263157894735;0.0;0.5;0.4;0.34782608695652173;0.4;0.43478260869565216;0.2;0.0;0.3333333333333333;1.0;0.38095238095238093;0.0;0.0;0.0;0.08695652173913043;0.5833333333333334;0.2857142857142857;0.0;0.38095238095238093;0.2608695652173913;0.0;0.0;0.0;0.0
GO:0048167;0.0;0.0;0.25;0.14285714285714285;0.0;0.26666666666666666;0.26666666666666666;0.1111111111111111;0.1;0.4444444444444444;0.4;0.0;0.21052631578947367;0.38095238095238093;1.0;0.0;0.0;0.0;0.1111111111111111;0.10526315789473684;0.25;0.0;0.125;0.2222222222222222;0.0;0.0;0.0;0.0
GO:0019563;0.11764705882352941;0.35294117647058826;0.0;0.26666666666666666;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.375;0.35294117647058826;0.0;0.0;0.0;1.0;0.4;0.35294117647058826;0.21052631578947367;0.1;0.0;0.3333333333333333;0.23529411764705882;0.0;0.0;0.13333333333333333;0.3;0.0
GO:0016310;0.14285714285714285;0.42857142857142855;0.0;0.3333333333333333;0.0;0.0;0.0;0.75;0.0;0.0;0.3076923076923077;0.7142857142857143;0.0;0.0;0.0;0.4;1.0;0.42857142857142855;0.25;0.11764705882352941;0.0;0.6666666666666666;0.2857142857142857;0.0;0.0;0.16666666666666666;0.23529411764705882;0.0
GO:0030148;0.125;0.625;0.0;0.2857142857142857;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.5333333333333333;0.5;0.0;0.0;0.0;0.35294117647058826;0.42857142857142855;1.0;0.2222222222222222;0.10526315789473684;0.0;0.5882352941176471;0.25;0.0;0.0;0.14285714285714285;0.42105263157894735;0.0
GO:0042921;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.125;0.0;0.11764705882352941;0.11764705882352941;0.1;0.09090909090909091;0.1;0.11764705882352941;0.1111111111111111;0.09523809523809523;0.08695652173913043;0.1111111111111111;0.21052631578947367;0.25;0.2222222222222222;1.0;0.09523809523809523;0.1111111111111111;0.21052631578947367;0.1111111111111111;0.1;0.0;0.125;0.09523809523809523;0.0
GO:1900740;0.10526315789473684;0.10526315789473684;0.10526315789473684;0.11764705882352941;0.0;0.1111111111111111;0.1111111111111111;0.09523809523809523;0.08695652173913043;0.5714285714285714;0.1111111111111111;0.10526315789473684;0.36363636363636365;0.5833333333333334;0.10526315789473684;0.1;0.11764705882352941;0.10526315789473684;0.09523809523809523;1.0;0.631578947368421;0.1;0.10526315789473684;0.47619047619047616;0.0;0.11764705882352941;0.09090909090909091;0.0
GO:1902269;0.0;0.0;0.375;0.14285714285714285;0.0;0.26666666666666666;0.4;0.1111111111111111;0.1;0.3333333333333333;0.26666666666666666;0.0;0.42105263157894735;0.2857142857142857;0.25;0.0;0.0;0.0;0.1111111111111111;0.631578947368421;1.0;0.0;0.125;0.6666666666666666;0.0;0.0;0.0;0.0
GO:0006646;0.11764705882352941;0.7058823529411765;0.0;0.26666666666666666;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.5;0.7058823529411765;0.0;0.0;0.0;0.3333333333333333;0.6666666666666666;0.5882352941176471;0.21052631578947367;0.1;0.0;1.0;0.23529411764705882;0.0;0.0;0.13333333333333333;0.4;0.0
GO:0033209;0.125;0.25;0.125;0.14285714285714285;0.0;0.13333333333333333;0.13333333333333333;0.1111111111111111;0.1;0.1111111111111111;0.13333333333333333;0.125;0.10526315789473684;0.38095238095238093;0.125;0.23529411764705882;0.2857142857142857;0.25;0.1111111111111111;0.10526315789473684;0.125;0.23529411764705882;1.0;0.1111111111111111;0.0;0.14285714285714285;0.10526315789473684;0.0
GO:2000649;0.0;0.0;0.2222222222222222;0.125;0.0;0.35294117647058826;0.23529411764705882;0.1;0.09090909090909091;0.2;0.23529411764705882;0.0;0.19047619047619047;0.2608695652173913;0.2222222222222222;0.0;0.0;0.0;0.1;0.47619047619047616;0.6666666666666666;0.0;0.1111111111111111;1.0;0.0;0.0;0.0;0.0
GO:0032496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0050900;0.14285714285714285;0.14285714285714285;0.0;0.16666666666666666;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.13333333333333333;0.16666666666666666;0.14285714285714285;0.125;0.11764705882352941;0.0;0.13333333333333333;0.14285714285714285;0.0;0.0;1.0;0.11764705882352941;0.0
GO:0033387;0.10526315789473684;0.3157894736842105;0.0;0.11764705882352941;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.2222222222222222;0.42105263157894735;0.0;0.0;0.0;0.3;0.23529411764705882;0.42105263157894735;0.09523809523809523;0.09090909090909091;0.0;0.4;0.10526315789473684;0.0;0.0;0.11764705882352941;1.0;0.0
GO:0035621;0.125;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
