;GO:0007050;GO:0018108;GO:1901985;GO:0032091;GO:1902715;GO:0006913;GO:0045892;GO:0002437;GO:0045893;GO:0070286;GO:0035556;GO:0033138;GO:0035397;GO:0046827;GO:0030260;GO:0060271;GO:0032088;GO:0060317;GO:0060999;GO:0042102;GO:0045657;GO:0030217;GO:0002323;GO:0010629;GO:0097011;GO:0045860;GO:0010628;GO:0050680;GO:0032355;GO:0018105;GO:2000484;GO:0030336;GO:0018107;GO:0060143;GO:0033280;GO:0008285;GO:0043123;GO:0046598;GO:0003352;GO:0045944;GO:0010718;GO:0050850;GO:0032507;GO:0000165;GO:0019064;GO:0023041;GO:0034765;GO:0070588;GO:0032464;GO:1904030;GO:0050731;GO:0050852;GO:0051149;GO:0050829;GO:0038043;GO:0090200;GO:0007169;GO:0060732;GO:0045086;GO:0030516;GO:0001973;GO:0071663;GO:0045087;GO:0006948;GO:0070374;GO:0035723;GO:0051835;GO:0050900;GO:0010524;GO:0071901;GO:0071902;GO:0030511
GO:0007050;1.0;0.43852901558847923;0.4;0.48300749985576874;0.4;0.0;0.48300749985576874;0.0;0.4;0.8;0.8;0.3660149997115376;0.3660149997115376;0.4;0.0;0.8;0.5356143810225276;0.8;0.8;0.3660149997115376;0.4;0.8;0.8;0.48300749985576874;0.48300749985576874;0.4;0.43852901558847923;0.6000000000000001;0.0;0.43852901558847923;0.4;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.0;0.6830074998557688;0.4;0.4;0.48300749985576874;0.3660149997115376;0.48300749985576874;0.4;0.8;0.8;0.8;0.8;0.43852901558847923;0.0;0.4;0.6000000000000001;0.3660149997115376;0.8;0.48300749985576874;0.0;0.8;0.4;0.8;0.43852901558847923;0.4;0.8;0.8;0.43852901558847923;0.0;0.0;0.3660149997115376;0.8;0.8;0.8;0.5356143810225276;0.3660149997115376;0.3660149997115376;0.48300749985576874
GO:0018108;0.43852901558847923;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.0;0.0;0.0;0.4;0.4;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.6830074998557688;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.43852901558847923;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.4;0.2830074998557688;0.0;0.0;0.0
GO:1901985;0.4;0.0;1.0;0.3081136762725405;0.4;0.0;0.4;0.0;0.48300749985576874;0.0;0.43852901558847923;0.6830074998557688;0.3356143810225276;0.3660149997115376;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.3660149997115376;0.4;0.0;0.0;0.43852901558847923;0.0;0.6830074998557688;0.5356143810225276;0.4;0.0;0.0;0.4;0.3660149997115376;0.0;0.48300749985576874;0.0;0.43852901558847923;0.4;0.3660149997115376;0.4;0.43852901558847923;0.48300749985576874;0.4;0.3660149997115376;0.4;0.0;0.43852901558847923;0.3356143810225276;0.0;0.4;0.48300749985576874;0.6830074998557688;0.3660149997115376;0.48300749985576874;0.0;0.3660149997115376;0.4;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.4;0.3660149997115376;0.3660149997115376;0.0;0.0;0.6000000000000001;0.3660149997115376;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.6000000000000001;0.48300749985576874
GO:0032091;0.48300749985576874;0.0;0.3081136762725405;1.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.3356143810225276;0.0;0.48300749985576874;0.2830074998557688;0.3081136762725405;0.3356143810225276;0.0;0.0;0.6000000000000001;0.0;0.48300749985576874;0.3081136762725405;0.3081136762725405;0.0;0.0;0.3660149997115376;0.0;0.4;0.3660149997115376;0.3660149997115376;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.4;0.0;0.4;0.3356143810225276;0.3356143810225276;0.3660149997115376;0.3081136762725405;0.4;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.0;0.48300749985576874;0.3660149997115376;0.0;0.3356143810225276;0.43852901558847923;0.2830074998557688;0.48300749985576874;0.3660149997115376;0.0;0.48300749985576874;0.3081136762725405;0.48300749985576874;0.3356143810225276;0.3356143810225276;0.5356143810225276;0.48300749985576874;0.3660149997115376;0.0;0.0;0.3081136762725405;0.48300749985576874;0.5356143810225276;0.0;0.4;0.43852901558847923;0.3660149997115376;0.3660149997115376
GO:1902715;0.4;0.0;0.4;0.3356143810225276;1.0;0.0;0.3356143810225276;0.0;0.4;0.0;0.43852901558847923;0.3660149997115376;0.3660149997115376;0.5356143810225276;0.0;0.0;0.4;0.0;0.4;0.3660149997115376;0.43852901558847923;0.0;0.0;0.3660149997115376;0.0;0.3356143810225276;0.43852901558847923;0.4;0.0;0.0;0.8;0.3660149997115376;0.0;0.48300749985576874;0.0;0.43852901558847923;0.4;0.4;0.4;0.3660149997115376;0.6000000000000001;0.4;0.4;0.4;0.0;0.43852901558847923;0.4;0.0;0.4;0.4;0.3660149997115376;0.4;0.48300749985576874;0.0;0.4;0.4;0.4;0.43852901558847923;0.6000000000000001;0.43852901558847923;0.4;0.5356143810225276;0.0;0.0;0.3660149997115376;0.4;0.48300749985576874;0.0;0.5356143810225276;0.2599120563717816;0.3081136762725405;0.48300749985576874
GO:0006913;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.48300749985576874;0.0;0.4;0.3356143810225276;0.3356143810225276;0.0;1.0;0.0;0.8;0.0;0.43852901558847923;0.3660149997115376;0.3081136762725405;0.3356143810225276;0.0;0.0;0.6000000000000001;0.0;0.4;0.3081136762725405;0.3356143810225276;0.0;0.0;1.0;0.0;0.3660149997115376;0.6830074998557688;0.48300749985576874;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.4;0.0;0.5356143810225276;0.3356143810225276;0.3356143810225276;0.4;0.6830074998557688;0.4;0.3356143810225276;0.4;0.4;0.0;0.43852901558847923;0.3660149997115376;0.0;0.3356143810225276;0.4;0.3660149997115376;0.4;0.4;0.0;0.4;0.3356143810225276;0.4;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.4;0.3660149997115376;0.0;0.0;0.3356143810225276;0.4;0.43852901558847923;0.0;0.43852901558847923;0.4;0.3356143810225276;0.4
GO:0002437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0
GO:0045893;0.4;0.0;0.48300749985576874;0.3356143810225276;0.4;0.0;0.8;0.0;1.0;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.4;0.0;0.0;0.6000000000000001;0.0;0.4;0.3660149997115376;0.3660149997115376;0.0;0.0;0.6830074998557688;0.0;0.43852901558847923;1.0;0.4;0.0;0.0;0.4;0.3660149997115376;0.0;0.48300749985576874;0.0;0.43852901558847923;0.4;0.4;0.4;1.0;0.48300749985576874;0.4;0.4;0.4;0.0;0.43852901558847923;0.3660149997115376;0.0;0.4;0.4;0.43852901558847923;0.4;0.43852901558847923;0.0;0.4;0.3660149997115376;0.4;0.6000000000000001;0.5356143810225276;0.43852901558847923;0.4;0.4;0.0;0.0;0.4;0.4;0.43852901558847923;0.0;0.48300749985576874;0.3356143810225276;0.4;0.43852901558847923
GO:0070286;0.8;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.8;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.8;0.0;0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.8;0.0;0.8;0.48300749985576874;0.0;0.0;0.0
