;GO:0007050;GO:0018108;GO:1901985;GO:0032091;GO:1902715;GO:0006913;GO:0045892;GO:0002437;GO:0045893;GO:0070286;GO:0035556;GO:0033138;GO:0035397;GO:0046827;GO:0030260;GO:0060271;GO:0032088;GO:0060317;GO:0060999;GO:0042102;GO:0045657;GO:0030217;GO:0002323;GO:0010629;GO:0097011;GO:0045860;GO:0010628;GO:0050680;GO:0032355;GO:0018105;GO:2000484;GO:0030336;GO:0018107;GO:0060143;GO:0033280;GO:0008285;GO:0043123;GO:0046598;GO:0003352;GO:0045944;GO:0010718;GO:0050850;GO:0032507;GO:0000165;GO:0019064;GO:0023041;GO:0034765;GO:0070588;GO:0032464;GO:1904030;GO:0050731;GO:0050852;GO:0051149;GO:0050829;GO:0038043;GO:0090200;GO:0007169;GO:0060732;GO:0045086;GO:0030516;GO:0001973;GO:0071663;GO:0045087;GO:0006948;GO:0070374;GO:0035723;GO:0051835;GO:0050900;GO:0010524;GO:0071901;GO:0071902;GO:0030511
GO:0007050;1.0;0.06896551724137934;0.1428571428571429;0.1333333333333333;0.10526315789473684;0.0;0.1578947368421053;0.0;0.10256410256410253;0.125;0.4545454545454546;0.11111111111111116;0.1428571428571429;0.09999999999999998;0.0;0.09999999999999998;0.1724137931034483;0.1333333333333333;0.10810810810810811;0.10810810810810811;0.1333333333333333;0.09999999999999998;0.10526315789473684;0.2666666666666667;0.10526315789473684;0.09090909090909094;0.1875;0.46153846153846156;0.0;0.06896551724137934;0.10526315789473684;0.33333333333333337;0.06896551724137934;0.2222222222222222;0.0;0.5454545454545454;0.17391304347826086;0.1578947368421053;0.2857142857142857;0.09756097560975607;0.19999999999999996;0.17391304347826086;0.19999999999999996;0.16666666666666663;0.10526315789473684;0.4545454545454546;0.2142857142857143;0.0;0.19047619047619047;0.15909090909090906;0.11111111111111116;0.1923076923076923;0.23529411764705888;0.0;0.3846153846153846;0.11428571428571432;0.3846153846153846;0.11428571428571432;0.10526315789473684;0.1333333333333333;0.33333333333333337;0.15000000000000002;0.0;0.0;0.08333333333333337;0.3846153846153846;0.25;0.1333333333333333;0.125;0.13636363636363635;0.08695652173913049;0.15384615384615385
GO:0018108;0.06896551724137934;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.07999999999999996;0.0;0.0;0.0;0.0;0.06451612903225812;0.0;0.07692307692307687;0.0;0.0;0.0;0.06451612903225812;0.06666666666666665;0.0;0.06666666666666665;0.0;0.0;0.0;0.0;0.9090909090909091;0.0;0.0;0.9090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.7037037037037037;0.06666666666666665;0.07999999999999996;0.0;0.0;0.0;0.0;0.0;0.050000000000000044;0.0;0.0;0.07407407407407407;0.0;0.07407407407407407;0.0;0.0;0.0;0.06896551724137934;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.07692307692307687;0.03703703703703709;0.0;0.0;0.0
GO:1901985;0.1428571428571429;0.0;1.0;0.07407407407407407;0.125;0.0;0.19148936170212771;0.0;0.375;0.0;0.16666666666666663;0.6774193548387097;0.125;0.09756097560975607;0.0;0.0;0.2432432432432432;0.0;0.12765957446808507;0.12765957446808507;0.15000000000000002;0.0;0.0;0.1923076923076923;0.0;0.5384615384615384;0.34782608695652173;0.14814814814814814;0.0;0.0;0.125;0.125;0.0;0.2142857142857143;0.0;0.16000000000000003;0.18181818181818177;0.1333333333333333;0.15384615384615385;0.3571428571428571;0.19999999999999996;0.18181818181818177;0.0714285714285714;0.09302325581395354;0.0;0.16666666666666663;0.11538461538461542;0.0;0.19354838709677424;0.23529411764705888;0.6774193548387097;0.13157894736842102;0.2222222222222222;0.0;0.15384615384615385;0.1333333333333333;0.15384615384615385;0.275;0.45945945945945943;0.09523809523809523;0.1428571428571429;0.12903225806451613;0.0;0.0;0.4883720930232558;0.15384615384615385;0.23076923076923073;0.0;0.11764705882352944;0.24;0.5121951219512195;0.16666666666666663
GO:0032091;0.1333333333333333;0.0;0.07407407407407407;1.0;0.05405405405405406;0.0;0.05128205128205132;0.0;0.052631578947368474;0.0;0.18181818181818177;0.05714285714285716;0.10526315789473684;0.0714285714285714;0.0;0.0;0.14814814814814814;0.0;0.05555555555555558;0.05555555555555558;0.06896551724137934;0.0;0.0;0.1428571428571429;0.0;0.0714285714285714;0.1428571428571429;0.1428571428571429;0.0;0.0;0.05405405405405406;0.10526315789473684;0.0;0.11764705882352944;0.0;0.16666666666666663;0.09090909090909094;0.11764705882352944;0.15384615384615385;0.050000000000000044;0.10526315789473684;0.09090909090909094;0.15384615384615385;0.06666666666666665;0.0;0.18181818181818177;0.16666666666666663;0.0;0.09999999999999998;0.09090909090909094;0.05714285714285716;0.07692307692307687;0.125;0.0;0.15384615384615385;0.05882352941176472;0.15384615384615385;0.05882352941176472;0.05405405405405406;0.06896551724137934;0.1333333333333333;0.11111111111111116;0.0;0.0;0.04255319148936165;0.15384615384615385;0.1333333333333333;0.0;0.050000000000000044;0.09302325581395354;0.06818181818181823;0.07999999999999996
GO:1902715;0.10526315789473684;0.0;0.125;0.05405405405405406;1.0;0.0;0.06451612903225812;0.0;0.10169491525423724;0.0;0.11764705882352944;0.1071428571428571;0.09523809523809523;0.30952380952380953;0.0;0.0;0.07692307692307687;0.0;0.1454545454545455;0.10526315789473684;0.16666666666666663;0.0;0.0;0.07894736842105265;0.0;0.09375;0.10810810810810811;0.10810810810810811;0.0;0.0;0.8285714285714285;0.12195121951219512;0.0;0.1578947368421053;0.0;0.11428571428571432;0.13953488372093026;0.09999999999999998;0.1428571428571429;0.09836065573770492;0.21052631578947367;0.13953488372093026;0.052631578947368474;0.07547169811320753;0.0;0.11764705882352944;0.1470588235294118;0.0;0.14634146341463417;0.05797101449275366;0.1071428571428571;0.10416666666666663;0.16216216216216217;0.0;0.11111111111111116;0.10909090909090913;0.11111111111111116;0.10909090909090913;0.18518518518518523;0.0980392156862745;0.10526315789473684;0.15384615384615385;0.0;0.0;0.08823529411764708;0.11111111111111116;0.16666666666666663;0.0;0.15517241379310343;0.05882352941176472;0.09090909090909094;0.13043478260869568
GO:0006913;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.1578947368421053;0.0;0.19148936170212771;0.05128205128205132;0.06451612903225812;0.0;1.0;0.0;0.39583333333333337;0.0;0.11111111111111116;0.1636363636363637;0.06666666666666665;0.05555555555555558;0.0;0.0;0.5263157894736843;0.0;0.06557377049180324;0.06557377049180324;0.07407407407407407;0.0;0.0;0.2647058823529411;0.0;0.1428571428571429;0.16216216216216217;0.16216216216216217;0.0;0.0;0.06451612903225812;0.1428571428571429;0.0;0.09523809523809523;0.0;0.17142857142857137;0.08510638297872342;0.06976744186046513;0.10526315789473684;0.38;0.09090909090909094;0.08510638297872342;0.050000000000000044;0.07272727272727275;0.0;0.11111111111111116;0.07894736842105265;0.0;0.0888888888888889;0.25;0.1636363636363637;0.07843137254901966;0.09756097560975607;0.0;0.10526315789473684;0.06779661016949157;0.10526315789473684;0.16666666666666663;0.2222222222222222;0.07407407407407407;0.09999999999999998;0.06818181818181823;0.0;0.0;0.13432835820895528;0.10526315789473684;0.09999999999999998;0.0;0.06153846153846154;0.2542372881355932;0.1384615384615384;0.07999999999999996
GO:0002437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.125;0.0;0.125;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428572;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0
GO:0045893;0.10256410256410253;0.0;0.375;0.052631578947368474;0.10169491525423724;0.0;0.39583333333333337;0.0;1.0;0.0;0.11428571428571432;0.3125;0.09302325581395354;0.07692307692307687;0.0;0.0;0.5;0.0;0.10344827586206895;0.10344827586206895;0.11764705882352944;0.0;0.0;0.16666666666666663;0.0;0.2678571428571429;0.2727272727272727;0.10526315789473684;0.0;0.0;0.10169491525423724;0.09302325581395354;0.0;0.15384615384615385;0.0;0.11111111111111116;0.13636363636363635;0.09756097560975607;0.10810810810810811;0.9428571428571428;0.14634146341463417;0.13636363636363635;0.05128205128205132;0.07407407407407407;0.0;0.11428571428571432;0.08108108108108103;0.0;0.1428571428571429;0.1384615384615384;0.3125;0.10204081632653061;0.1578947368421053;0.0;0.10810810810810811;0.1071428571428571;0.10810810810810811;0.3191489361702128;0.4772727272727273;0.07547169811320753;0.10256410256410253;0.09523809523809523;0.0;0.0;0.25;0.10810810810810811;0.16216216216216217;0.0;0.09677419354838712;0.140625;0.2586206896551724;0.12765957446808507
GO:0070286;0.125;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.15384615384615385;0.0;0.0;0.0;0.11111111111111116;0.11764705882352944;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.06451612903225812;0.2666666666666667;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.1428571428571429;0.0;0.1428571428571429;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.15384615384615385;0.04878048780487809;0.0;0.0;0.0
