;GO:0007050;GO:0018108;GO:1901985;GO:0032091;GO:1902715;GO:0006913;GO:0045892;GO:0002437;GO:0045893;GO:0070286;GO:0035556;GO:0033138;GO:0035397;GO:0046827;GO:0030260;GO:0060271;GO:0032088;GO:0060317;GO:0060999;GO:0042102;GO:0045657;GO:0030217;GO:0002323;GO:0010629;GO:0097011;GO:0045860;GO:0010628;GO:0050680;GO:0032355;GO:0018105;GO:2000484;GO:0030336;GO:0018107;GO:0060143;GO:0033280;GO:0008285;GO:0043123;GO:0046598;GO:0003352;GO:0045944;GO:0010718;GO:0050850;GO:0032507;GO:0000165;GO:0019064;GO:0023041;GO:0034765;GO:0070588;GO:0032464;GO:1904030;GO:0050731;GO:0050852;GO:0051149;GO:0050829;GO:0038043;GO:0090200;GO:0007169;GO:0060732;GO:0045086;GO:0030516;GO:0001973;GO:0071663;GO:0045087;GO:0006948;GO:0070374;GO:0035723;GO:0051835;GO:0050900;GO:0010524;GO:0071901;GO:0071902;GO:0030511
GO:0007050;1.0;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.0;0.13839445927415203;0.0;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.0;0.01468324974140624;0.12804570306913615;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.12804570306913615;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.13839445927415203;0.0;0.01468324974140624;0.047799631016701725;0.13839445927415203;0.01468324974140624;0.047799631016701725;0.0;0.13839445927415203;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.28025216105938716;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.047799631016701725
GO:0018108;0.01468324974140624;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.30783551572057777;0.0;0.0;0.30783551572057777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.30379685991921485;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0
GO:1901985;0.047799631016701725;0.0;1.0;0.036692364793703955;0.12755981097713553;0.0;0.10900961301269105;0.0;0.1816892161000484;0.0;0.047799631016701725;0.27767838299873754;0.11511873865597294;0.11511873865597294;0.0;0.0;0.10900961301269105;0.0;0.12755981097713553;0.12755981097713553;0.12755981097713553;0.0;0.0;0.10567815125427765;0.0;0.27767838299873754;0.17825033928423412;0.047799631016701725;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.047799631016701725;0.1816892161000484;0.12755981097713553;0.12755981097713553;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.0;0.12755981097713553;0.23426849400579874;0.27767838299873754;0.11511873865597294;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.17811780918080672;0.24457446477495315;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.0;0.27767838299873754;0.047799631016701725;0.12755981097713553;0.0;0.12755981097713553;0.23426849400579874;0.27767838299873754;0.12755981097713553
GO:0032091;0.036692364793703955;0.0;0.036692364793703955;1.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.2828001955049257;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.17530917548795347;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.2828001955049257;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.2828001955049257;0.17530917548795347;0.036692364793703955
GO:1902715;0.047799631016701725;0.0;0.12755981097713553;0.036692364793703955;1.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.3903078194331372;0.0;0.0;0.047799631016701725;0.0;0.24944431948534626;0.12755981097713553;0.24944431948534626;0.0;0.0;0.042064647228987374;0.0;0.12755981097713553;0.11511873865597294;0.047799631016701725;0.0;0.0;0.5146879005871877;0.19673256925640645;0.0;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.19673256925640645;0.12755981097713553;0.24944431948534626;0.12755981097713553;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.23542160760630382;0.0;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.3897819566140353;0.18922943134840794;0.047799631016701725;0.3422028587648819;0.0;0.0;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.0;0.3033452914461477;0.047799631016701725;0.12755981097713553;0.12755981097713553
GO:0006913;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13331334997803274;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.13839445927415203;0.0;0.10900961301269105;0.036692364793703955;0.047799631016701725;0.0;1.0;0.0;0.15831211565824807;0.0;0.047799631016701725;0.10900961301269105;0.042064647228987374;0.042064647228987374;0.0;0.0;0.15831211565824807;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.24029018053993487;0.0;0.10900961301269105;0.1356691921375081;0.13839445927415203;0.0;0.0;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.0;0.13839445927415203;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.15831211565824807;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.20539045317781315;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.14212163039839543;0.14613499162995364;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.0;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.20539045317781315;0.10900961301269105;0.047799631016701725
GO:0002437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.20709043845653538;0.0;0.11807622278079505;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.27499689082764317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27499689082764317;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0
GO:0045893;0.047799631016701725;0.0;0.1816892161000484;0.036692364793703955;0.12755981097713553;0.0;0.15831211565824807;0.0;1.0;0.0;0.047799631016701725;0.1816892161000484;0.11511873865597294;0.11511873865597294;0.0;0.0;0.15831211565824807;0.0;0.12755981097713553;0.12755981097713553;0.12755981097713553;0.0;0.0;0.1356691921375081;0.0;0.1816892161000484;0.2298366916985153;0.047799631016701725;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.047799631016701725;0.25309998657954436;0.12755981097713553;0.12755981097713553;0.036692364793703955;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.0;0.12755981097713553;0.10900961301269105;0.1816892161000484;0.11511873865597294;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.23160877878580344;0.2380646511352721;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.0;0.1816892161000484;0.047799631016701725;0.12755981097713553;0.0;0.12755981097713553;0.10900961301269105;0.1816892161000484;0.12755981097713553
GO:0070286;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.2041871440868109;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0
