;GO:0007050;GO:0018108;GO:1901985;GO:0032091;GO:1902715;GO:0006913;GO:0045892;GO:0002437;GO:0045893;GO:0070286;GO:0035556;GO:0033138;GO:0035397;GO:0046827;GO:0030260;GO:0060271;GO:0032088;GO:0060317;GO:0060999;GO:0042102;GO:0045657;GO:0030217;GO:0002323;GO:0010629;GO:0097011;GO:0045860;GO:0010628;GO:0050680;GO:0032355;GO:0018105;GO:2000484;GO:0030336;GO:0018107;GO:0060143;GO:0033280;GO:0008285;GO:0043123;GO:0046598;GO:0003352;GO:0045944;GO:0010718;GO:0050850;GO:0032507;GO:0000165;GO:0019064;GO:0023041;GO:0034765;GO:0070588;GO:0032464;GO:1904030;GO:0050731;GO:0050852;GO:0051149;GO:0050829;GO:0038043;GO:0090200;GO:0007169;GO:0060732;GO:0045086;GO:0030516;GO:0001973;GO:0071663;GO:0045087;GO:0006948;GO:0070374;GO:0035723;GO:0051835;GO:0050900;GO:0010524;GO:0071901;GO:0071902;GO:0030511
GO:0007050;1.0;0.33588220420272735;0.34681244506637154;0.3770565479870645;0.2864787271957445;0.0;0.49391110029452934;0.0;0.40748106582202326;0.4594985661717156;0.5694786686003582;0.2878196533873931;0.28119718745471345;0.31725838117917554;0.0;0.46648350824075624;0.4046217514019557;0.48331317322567313;0.46481214591623865;0.32689692534341386;0.2864787271957445;0.5184444735123792;0.46648350824075624;0.497273155340297;0.30826541773625277;0.3794384244396164;0.41967809337614065;0.4998708389598964;0.0;0.3543870212275542;0.2864787271957445;0.5095873952149053;0.3468564365506349;0.35708305036648597;0.0;0.5748798582340742;0.3131531150965377;0.28684120333210544;0.3706705632286391;0.38444661929048496;0.3706705632286391;0.34238566413668214;0.5137303510727432;0.5120589887482256;0.4496538432558393;0.44798248093132176;0.42343576537879124;0.0;0.3033083921806614;0.5485125380933478;0.3243387642040626;0.44798248093132176;0.39616032232250664;0.0;0.44798248093132176;0.2864787271957445;0.5531330078326222;0.3206233290160566;0.2864787271957445;0.5013312567329081;0.44798248093132176;0.28732647518258375;0.0;0.0;0.2878196533873931;0.44798248093132176;0.44798248093132176;0.5322351680975701;0.3933318002180557;0.39640631533178955;0.35189616120429706;0.3234237203966521
GO:0018108;0.33588220420272735;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31530974927153355;0.41013154903977683;0.0;0.0;0.0;0.0;0.304979754505179;0.0;0.3218094194900959;0.0;0.0;0.0;0.3569407197768019;0.304979754505179;0.0;0.22902913118041618;0.0;0.0;0.0;0.0;0.7369151931628157;0.0;0.0;0.7293846084858964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.352226597337166;0.6929487477679768;0.28815008952026205;0.28863536137074036;0.0;0.0;0.0;0.0;0.0;0.28863536137074036;0.0;0.0;0.28863536137074036;0.0;0.39378588827204086;0.0;0.0;0.0;0.28863536137074036;0.0;0.0;0.0;0.0;0.28863536137074036;0.0;0.37073141436199286;0.26450913153141503;0.0;0.0;0.0
GO:1901985;0.34681244506637154;0.0;1.0;0.31090713646986795;0.3595744535800657;0.0;0.4765863064539962;0.0;0.5815036885257807;0.0;0.4383767267388162;0.6307029660292038;0.33718144990897236;0.3717651733890304;0.0;0.0;0.36710451982026704;0.0;0.3609153797717143;0.399992651727735;0.3595744535800657;0.0;0.0;0.5152208363766884;0.0;0.7068329982881588;0.6155142050824756;0.36688426217405223;0.0;0.0;0.3595744535800657;0.38791463419745337;0.0;0.4301787767508071;0.0;0.4264045426549617;0.38624884148085886;0.3413479955419603;0.34681244506637154;0.5543279244219983;0.4437662896129603;0.4154813905210033;0.343565123668538;0.36364211005128844;0.0;0.31688053906977975;0.38970769623990353;0.0;0.37640411856498257;0.5153135874792976;0.6672220768458733;0.32451833055704343;0.4692560487068278;0.0;0.28407686344111627;0.3595744535800657;0.38922739034241677;0.4809136335730806;0.5185205372002826;0.3529143780359709;0.28407686344111627;0.32451833055704343;0.0;0.0;0.5978992904005404;0.28407686344111627;0.3965194467809733;0.0;0.46642752660237685;0.5474059173662775;0.6619757982174443;0.3965194467809733
GO:0032091;0.3770565479870645;0.0;0.31090713646986795;1.0;0.26336470461203737;0.0;0.37418741743741507;0.0;0.38436704323831605;0.0;0.451305892824114;0.2556362411031697;0.27724780650003406;0.31061154744402436;0.0;0.0;0.571097861387124;0.0;0.3466393701399944;0.3064803555401785;0.2505734185992409;0.0;0.0;0.40951827907357635;0.0;0.5087427241851045;0.40972759135445846;0.34469463310056925;0.0;0.0;0.26336470461203737;0.38121374391723867;0.0;0.3265240419240037;0.0;0.4023887155393518;0.2900390925128305;0.28019436959695426;0.3246228159928886;0.36403004948724965;0.3401115547861569;0.31927164155297494;0.4107158779568983;0.3938862129719814;0.0;0.3298097051550775;0.41348526335710906;0.0;0.28019436959695426;0.5188336784554514;0.29215535191983916;0.3298097051550775;0.35011257508675614;0.0;0.3298097051550775;0.2505734185992409;0.43496023205637796;0.28019436959695426;0.26336470461203737;0.40581971794608046;0.3298097051550775;0.2773759731609016;0.0;0.0;0.2674030835841578;0.3298097051550775;0.3524709421444941;0.0;0.3401115547861569;0.5509260083424314;0.4812004609497851;0.2773759731609016
GO:1902715;0.2864787271957445;0.0;0.3595744535800657;0.26336470461203737;1.0;0.0;0.32055458984700275;0.0;0.4202430743357174;0.0;0.3780430088681892;0.30058166190108726;0.2908590005872096;0.5818895857321538;0.0;0.0;0.2560615493486744;0.0;0.36789904772550697;0.339658933857108;0.3683843195759853;0.0;0.0;0.339418262634608;0.0;0.362700425611178;0.4293399065086368;0.3065505443034252;0.0;0.0;0.6841694805533349;0.40173606165376924;0.0;0.3698450588801801;0.0;0.36607082478433467;0.32591512361023184;0.2965030164646016;0.3606338725226874;0.3972086278041791;0.48472501032456183;0.3551476726503763;0.29872014459117924;0.3033083921806614;0.0;0.25654682119915273;0.46593889117405934;0.0;0.31607040069435555;0.27289121433359137;0.33710077271775674;0.2796733514796847;0.4089223308362008;0.0;0.23923188436375753;0.29924073570943865;0.34438241126505803;0.33338533752975075;0.5178692304890907;0.3647617197788378;0.23923188436375753;0.4383404746588969;0.0;0.0;0.30058166190108726;0.23923188436375753;0.33618572891034626;0.0;0.49277790897469054;0.24003101387622594;0.3378556151563305;0.33618572891034626
GO:0006913;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.63946698969538;0.0;0.0;0.0;0.0;0.4825564257812878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.49391110029452934;0.0;0.4765863064539962;0.37418741743741507;0.32055458984700275;0.0;1.0;0.0;0.7724825783855269;0.0;0.48886572169356696;0.4175935147750178;0.3179705028864435;0.35133424383043377;0.0;0.0;0.5932149357605727;0.0;0.36688426217405223;0.36367024077514387;0.32055458984700275;0.0;0.0;0.87678288336745;0.0;0.49372354703397275;0.7121735986662494;0.5139829174022099;0.0;0.0;0.32055458984700275;0.530871971853367;0.0;0.3837139271589691;0.0;0.5788494980371408;0.34722897774779593;0.3209170659833637;0.3973014400211223;0.7226455772923279;0.3973014400211223;0.3764615267879403;0.409542857416557;0.4141311050060392;0.0;0.3673695340245305;0.4542079597435185;0.0;0.3373842548319197;0.5081620804375119;0.45411262559168725;0.3500545971891353;0.4227911991149898;0.0;0.3500545971891353;0.32055458984700275;0.4552051240904358;0.5095753894215311;0.4910486379438963;0.42071830982611685;0.3500545971891353;0.31809866954731103;0.0;0.0;0.4035822462261536;0.3500545971891353;0.3673695340245305;0.0;0.4146163768565175;0.540254410324492;0.46765875404305746;0.3500545971891353
GO:0002437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6391769549603915;0.5872159896887685;0.0;0.384595385734992;0.0;0.0;0.0;0.4437163440748379;0.0;0.0;0.0;0.0;0.0;0.4437163440748379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5207529840902713;0.0;0.5817273136007718;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7636480008484043;0.0;0.0;0.0;0.0;0.6529676495455825;0.0;0.0;0.0;0.0
GO:0045893;0.40748106582202326;0.0;0.5815036885257807;0.38436704323831605;0.4202430743357174;0.0;0.7724825783855269;0.0;1.0;0.0;0.49904534749446794;0.5183695792745582;0.4118613392134883;0.4479225329379504;0.0;0.0;0.6033945615614735;0.0;0.4370727393206343;0.4606612724833867;0.4047543355424491;0.0;0.0;0.7221439121862683;0.0;0.5944996115335133;0.8867531968874688;0.4275528829297039;0.0;0.0;0.4202430743357174;0.448583254953105;0.0;0.4908473975064588;0.0;0.48707316341061335;0.4469174622365105;0.4175053550908803;0.40748106582202326;0.890556768716477;0.504434910368612;0.47615001127665496;0.4197224832174579;0.42431073080694015;0.0;0.37754915982543147;0.4643875855444195;0.0;0.4370727393206343;0.46009154435410393;0.5548886900912278;0.40067569010596343;0.5102946130969671;0.0;0.36023422299003627;0.4047543355424491;0.4653847498913367;0.6043519668031065;0.5843229447730114;0.43089793562701784;0.36023422299003627;0.40067569010596343;0.0;0.0;0.5010546424391631;0.36023422299003627;0.4375580111711126;0.0;0.504434910368612;0.46268386689895147;0.565131150256067;0.4375580111711126
GO:0070286;0.4594985661717156;0.31530974927153355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5337479110087651;0.0;0.0;0.0;0.0;0.5956122926350806;0.0;0.4627407182944793;0.0;0.0;0.0;0.49787201858118535;0.44591105330956243;0.0;0.28769296280505896;0.0;0.0;0.0;0.0;0.3338145662963604;0.0;0.0;0.3262839816194411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4931578961415494;0.47632823115663253;0.5207056720175749;0.4122517233397286;0.0;0.0;0.0;0.0;0.0;0.4122517233397286;0.0;0.0;0.4122517233397286;0.0;0.5174022502410291;0.0;0.0;0.0;0.4122517233397286;0.0;0.0;0.0;0.0;0.4122517233397286;0.0;0.5116627131663762;0.33493980563704595;0.0;0.0;0.0
