;GO:0007050;GO:0018108;GO:1901985;GO:0032091;GO:1902715;GO:0006913;GO:0045892;GO:0002437;GO:0045893;GO:0070286;GO:0035556;GO:0033138;GO:0035397;GO:0046827;GO:0030260;GO:0060271;GO:0032088;GO:0060317;GO:0060999;GO:0042102;GO:0045657;GO:0030217;GO:0002323;GO:0010629;GO:0097011;GO:0045860;GO:0010628;GO:0050680;GO:0032355;GO:0018105;GO:2000484;GO:0030336;GO:0018107;GO:0060143;GO:0033280;GO:0008285;GO:0043123;GO:0046598;GO:0003352;GO:0045944;GO:0010718;GO:0050850;GO:0032507;GO:0000165;GO:0019064;GO:0023041;GO:0034765;GO:0070588;GO:0032464;GO:1904030;GO:0050731;GO:0050852;GO:0051149;GO:0050829;GO:0038043;GO:0090200;GO:0007169;GO:0060732;GO:0045086;GO:0030516;GO:0001973;GO:0071663;GO:0045087;GO:0006948;GO:0070374;GO:0035723;GO:0051835;GO:0050900;GO:0010524;GO:0071901;GO:0071902;GO:0030511
GO:0007050;1.0;0.00995265833540629;0.01783740526545796;0.06054529612933999;0.01056719950766053;0.0;0.015136182446102072;0.0;0.006590760104905454;0.06054529612933999;0.14316734840006146;0.01022569765270045;0.03163610586601723;0.008642684124218883;0.0;0.02445696203909456;0.02847613625901737;0.06054529612933999;0.011851510908018363;0.014096404968237644;0.00947479860513181;0.05176585175401968;0.0413889756214105;0.13485008872885304;0.04124057718599388;0.0072721277237207;0.07595466202205571;0.36711530295462047;0.0;0.009940745085628543;0.01056719950766053;0.15144332855134077;0.00996256615924983;0.07375861723211885;0.0;0.4303461777527684;0.0333001034066708;0.05252499548146334;0.14316734840006146;0.005439344724655555;0.04664495137312971;0.03318754980184156;0.06054529612933999;0.0344022327979711;0.05935558836524838;0.14316734840006146;0.08029877479796062;0.0;0.04543200497400446;0.01875558842828161;0.010216603126352617;0.03628655925051139;0.06950980866219436;0.0;0.14316734840006146;0.01686121973483331;0.14316734840006146;0.009951498511676546;0.00953719963097976;0.038092474659226716;0.14316734840006146;0.04866633234918713;0.0;0.0;0.006754307064843514;0.14316734840006146;0.11902468006087988;0.06054529612933999;0.017818666299517564;0.01895246841523395;0.006316456237097961;0.023048970435878887
GO:0018108;0.00995265833540629;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00995265833540629;0.00995265833540629;0.0;0.0;0.0;0.0;0.00995265833540629;0.0;0.00995265833540629;0.0;0.0;0.0;0.00995265833540629;0.00995265833540629;0.0;0.00995265833540629;0.0;0.0;0.0;0.0;0.5247660903724881;0.0;0.0;0.525394983826213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00995265833540629;0.525394983826213;0.00995265833540629;0.00995265833540629;0.0;0.0;0.0;0.0;0.0;0.00995265833540629;0.0;0.0;0.00995265833540629;0.0;0.00995265833540629;0.0;0.0;0.0;0.00995265833540629;0.0;0.0;0.0;0.0;0.00995265833540629;0.0;0.00995265833540629;0.007535492134138868;0.0;0.0;0.0
GO:1901985;0.01783740526545796;0.0;1.0;0.007543416819862935;0.03165550628683551;0.0;0.014403071439519554;0.0;0.06620609240047685;0.0;0.01783740526545796;0.47010348395625773;0.01783740526545796;0.015409328127820327;0.0;0.0;0.051020464595440525;0.0;0.035502838551056445;0.04222772890493259;0.02838306843680021;0.0;0.0;0.02404855909864742;0.0;0.33431973981679164;0.08733723961026184;0.01783740526545796;0.0;0.0;0.03165550628683551;0.01783740526545796;0.0;0.05343441222172452;0.0;0.01783740526545796;0.05343441222172452;0.01783740526545796;0.01783740526545796;0.05463979172456285;0.05343441222172452;0.05343441222172452;0.007543416819862935;0.01783740526545796;0.0;0.01783740526545796;0.010004528297810891;0.0;0.05343441222172452;0.05717119611354133;0.4696853835325748;0.01783740526545796;0.05343441222172452;0.0;0.01783740526545796;0.05051011357671411;0.01783740526545796;0.09996568218237654;0.1545617719756768;0.01783740526545796;0.01783740526545796;0.01783740526545796;0.0;0.0;0.3105140979847741;0.01783740526545796;0.05343441222172452;0.0;0.053378277059924574;0.05777133000898931;0.2903848895368832;0.05343441222172452
GO:0032091;0.06054529612933999;0.0;0.007543416819862935;1.0;0.004468855717445473;0.0;0.002129505723165616;0.0;0.002787224368742792;0.0;0.10292480909972106;0.00432443500163044;0.023853631675658012;0.006516585974939029;0.0;0.0;0.024206288983919126;0.0;0.005011989434217718;0.005961352380265788;0.004006880714941821;0.0;0.0;0.057027937210525834;0.0;0.004078743882000987;0.05726983401801657;0.05164936016643144;0.0;0.0;0.004468855717445473;0.021306524021741175;0.0;0.03119242880667446;0.0;0.07720628531323571;0.014082572908039288;0.03960385963072266;0.08677726440301824;0.0023002922159567813;0.019726092753587596;0.014034974126536618;0.07677239573916268;0.01454866207651827;0.0;0.10292480909972106;0.10192390383196537;0.0;0.019213139208350154;0.005304004414775317;0.0043205889375869345;0.015345541423299216;0.02939561287107357;0.0;0.10292480909972106;0.007130589155668934;0.10292480909972106;0.00420847652103253;0.004033270032275416;0.016109260835770786;0.06137342117510807;0.03669442667119308;0.0;0.0;0.0028563881776081583;0.10292480909972106;0.05033539128522987;0.0;0.007535492134138868;0.0053596812773791845;0.0035427330503222847;0.009747381341569156
GO:1902715;0.01056719950766053;0.0;0.03165550628683551;0.004468855717445473;1.0;0.0;0.00503549750813152;0.0;0.01974353259675029;0.0;0.01056719950766053;0.030632490292028372;0.01056719950766053;0.11618686328943884;0.0;0.0;0.01056719950766053;0.0;0.03165550628683551;0.03165550628683551;0.02838306843680021;0.0;0.0;0.005926862395604646;0.0;0.021784663449386885;0.01056719950766053;0.01056719950766053;0.0;0.0;0.7292352074194841;0.01056719950766053;0.0;0.03165550628683551;0.0;0.01056719950766053;0.03165550628683551;0.01056719950766053;0.01056719950766053;0.016294308724158792;0.03165550628683551;0.03165550628683551;0.004468855717445473;0.01056719950766053;0.0;0.01056719950766053;0.013865005774142182;0.0;0.03165550628683551;0.006239599656680536;0.03060524638168383;0.01056719950766053;0.03165550628683551;0.0;0.01056719950766053;0.03165550628683551;0.01056719950766053;0.029811088876616966;0.0530081795390383;0.01056719950766053;0.01056719950766053;0.015648323014061192;0.0;0.0;0.020233460113947156;0.01056719950766053;0.03165550628683551;0.0;0.034369437862476725;0.0063050975909998185;0.01892181745778763;0.03165550628683551
GO:0006913;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07677239573916268;0.0;0.0;0.0;0.0;0.06394914404972507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.015136182446102072;0.0;0.014403071439519554;0.002129505723165616;0.00503549750813152;0.0;1.0;0.0;0.155161534124081;0.0;0.00503549750813152;0.014403071439519554;0.002824277217674385;0.002824277217674385;0.0;0.0;0.155161534124081;0.0;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.0;0.0;0.03734144749623814;0.0;0.014403071439519554;0.008683431397459099;0.015136182446102072;0.0;0.0;0.00503549750813152;0.015136182446102072;0.0;0.00503549750813152;0.0;0.015136182446102072;0.00503549750813152;0.002824277217674385;0.00503549750813152;0.155161534124081;0.00503549750813152;0.00503549750813152;0.002129505723165616;0.00503549750813152;0.0;0.00503549750813152;0.002824277217674385;0.0;0.00503549750813152;0.050816111175404396;0.014403071439519554;0.00503549750813152;0.00503549750813152;0.0;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.025517995160638973;0.025517995160638973;0.00503549750813152;0.00503549750813152;0.002824277217674385;0.0;0.0;0.014403071439519554;0.00503549750813152;0.00503549750813152;0.0;0.00503549750813152;0.050816111175404396;0.014403071439519554;0.00503549750813152
GO:0002437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05176585175401968;0.0413889756214105;0.0;0.04124057718599388;0.0;0.0;0.0;0.04534787702305259;0.0;0.0;0.0;0.0;0.0;0.04516477277635302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015345541423299216;0.0;0.13354555653069036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4469942112589178;0.0;0.0;0.0;0.0;0.12088080272262396;0.0;0.0;0.0;0.0
GO:0045893;0.006590760104905454;0.0;0.06620609240047685;0.002787224368742792;0.01974353259675029;0.0;0.155161534124081;0.0;1.0;0.0;0.006590760104905454;0.06620609240047685;0.006590760104905454;0.006590760104905454;0.0;0.0;0.20308468969938562;0.0;0.01974353259675029;0.01974353259675029;0.01974353259675029;0.0;0.0;0.011365394012337195;0.0;0.06620609240047685;0.04866828089402104;0.006590760104905454;0.0;0.0;0.01974353259675029;0.006590760104905454;0.0;0.01974353259675029;0.0;0.006590760104905454;0.01974353259675029;0.006590760104905454;0.006590760104905454;0.8252985449443214;0.01974353259675029;0.01974353259675029;0.002787224368742792;0.006590760104905454;0.0;0.006590760104905454;0.0036965828264998394;0.0;0.01974353259675029;0.017847173881835265;0.06620609240047685;0.006590760104905454;0.01974353259675029;0.0;0.006590760104905454;0.01974353259675029;0.006590760104905454;0.1408267115985219;0.1408267115985219;0.006590760104905454;0.006590760104905454;0.006590760104905454;0.0;0.0;0.06620609240047685;0.006590760104905454;0.01974353259675029;0.0;0.01974353259675029;0.018034518116564445;0.06345063067393726;0.01974353259675029
GO:0070286;0.06054529612933999;0.00995265833540629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.07564055891886355;0.0;0.0;0.0;0.0;0.10858022921470956;0.0;0.07564055891886355;0.0;0.0;0.0;0.05176585175401968;0.0413889756214105;0.0;0.04124057718599388;0.0;0.0;0.0;0.0;0.009940745085628543;0.0;0.0;0.00996256615924983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07564055891886355;0.01454866207651827;0.2018845273497915;0.07564055891886355;0.0;0.0;0.0;0.0;0.0;0.015345541423299216;0.0;0.0;0.07564055891886355;0.0;0.07564055891886355;0.0;0.0;0.0;0.06137342117510807;0.0;0.0;0.0;0.0;0.07564055891886355;0.0;0.07564055891886355;0.007535492134138868;0.0;0.0;0.0
