;GO:0036498;GO:0036499;GO:0014067;GO:0016925;GO:1990090;GO:0006283;GO:0009312;GO:0042776;GO:0007259;GO:0071493;GO:0001666;GO:0046580;GO:0070682;GO:0035437;GO:0034620;GO:0010499;GO:0051402;GO:1903891;GO:0045815;GO:1903895;GO:0007141;GO:1902600;GO:0008630;GO:1903897;GO:0009725;GO:0006334;GO:0042149;GO:0006605;GO:0071480;GO:0001676;GO:0035307;GO:0061051;GO:0010389;GO:0106101;GO:0006383;GO:0008286;GO:0008284;GO:0042795;GO:0045664;GO:0045944;GO:0043401;GO:0043525;GO:0000398;GO:0043524;GO:0048384;GO:0034605;GO:0071277;GO:0000281;GO:0045671;GO:0097501;GO:0033235;GO:0033234;GO:0036500;GO:0038128;GO:0016579;GO:0007088;GO:0008334;GO:1990440;GO:0045046;GO:0001934;GO:2000146;GO:0030512;GO:0018108;GO:0006361;GO:0007175;GO:0008543;GO:0042177;GO:0006363;GO:0051170;GO:0000413;GO:0006369;GO:0032091;GO:0006367;GO:0006488;GO:0043547;GO:0006368;GO:0060964;GO:0006635;GO:0051443;GO:0048167;GO:0031398;GO:0010976;GO:0098779;GO:0016558;GO:0032480;GO:0030182;GO:0060393;GO:0006370;GO:1900740;GO:0042220;GO:0090263;GO:1901796;GO:0043312;GO:0000387;GO:0043161;GO:0007219;GO:0010628;GO:0042351;GO:0071287;GO:0071320;GO:0072657;GO:0019673;GO:0071847;GO:1900180;GO:0030335;GO:0090074;GO:0060741;GO:0043687;GO:0006983;GO:0000079;GO:0032869;GO:0000122;GO:0000086;GO:0032868;GO:0071353;GO:0035338;GO:0032465;GO:0071236;GO:0042407;GO:0006351;GO:0035690;GO:0060338;GO:0051085;GO:0007166;GO:0046323;GO:0060334;GO:0006479;GO:0006357;GO:0030318;GO:0097711;GO:0043066;GO:0070373;GO:0071901;GO:0030433;GO:0070536
GO:0036498;1.0;0.9009176149497402;0.3086142700238928;0.17221013053224166;0.34932958798143526;0.36350947692521846;0.0;0.06062476087077282;0.5908451142949973;0.33854172362230533;0.36368975190693253;0.2915981139733196;0.2396289793810667;0.3124835274146307;0.487914910292565;0.0;0.2712047233407273;0.36189456988940294;0.30031992252037737;0.27601349273083736;0.1933087026515776;0.0;0.7438837573254564;0.36189456988940294;0.2835237813482825;0.21458240868128733;0.45575103934197775;0.0;0.3619160427165269;0.19996404969902662;0.23340501699008828;0.14977097103171544;0.38949957114022704;0.19862714591409011;0.134588675161899;0.568116891915652;0.43846716759845694;0.12156603656840427;0.3753088327908186;0.20203014163135774;0.6155552778409301;0.3283156332359155;0.16310965361297733;0.3283174624769838;0.6155520702434383;0.5626462397158993;0.3754655851434803;0.2716055717483284;0.25605128726490417;0.3639341003884623;0.2561731688439702;0.25617527323667033;0.9009176149497402;0.5470625939598842;0.17703420397709388;0.3890515155569604;0.1874781203891621;0.3729017462582682;0.11833532324278578;0.2334050834866489;0.3617787084381782;0.27620922794467806;0.1629844238021947;0.1438854165116509;0.13956584243365494;0.568116891915652;0.25446486618096276;0.1438854165116509;0.0;0.18220437098153064;0.1438854165116509;0.2588581225264697;0.1438854165116509;0.20624861154959187;0.23872552342439435;0.1438854165116509;0.3892739275103284;0.13757291378336187;0.21325448561566232;0.4031059499209291;0.2561731782130213;0.23846364839071452;0.39808824639678014;0.11609139282730006;0.32369850356110363;0.28355008179438784;0.27545092330401827;0.1674671126182818;0.17792227311209782;0.2065895964881654;0.30860909745411885;0.4040662209099215;0.15785816189187646;0.23065718544135266;0.15104575854068267;0.6155694911036339;0.32354860927713786;0.1343398223359318;0.3754648350976204;0.27546748478855543;0.0;0.18707194686098952;0.5681339370527724;0.3509699119460074;0.3385664218390276;0.23870734612004899;0.0;0.19343867575332124;0.8063127161514246;0.25495111867373327;0.2622075775647868;0.198263972210836;0.26026318975583734;0.22200312625504057;0.37553084103727086;0.15136720599950923;0.4385185800229027;0.43857066990866306;0.2394840960611942;0.13753174483479577;0.4385733012346352;0.32699035619136013;0.2711720622502644;0.642450547182496;0.0;0.3171688586069612;0.1766664771531361;0.2915254789071959;0.27107255249152784;0.25821047959451865;0.3753489471997468;0.177801967051933;0.18358432930089316;0.3177312470786268;0.17218003061500553
GO:0036499;0.9009176149497402;1.0;0.2997588747709901;0.16754043312781727;0.33804705782506217;0.3546732854392561;0.0;0.06003568676711009;0.5680336004089582;0.3279346997798928;0.34842463349744873;0.2836797946524948;0.2306822574336391;0.301315718395436;0.4721270288220775;0.0;0.2598009546151722;0.3497776019286445;0.28990616824106774;0.26890864182240004;0.18744416549146525;0.0;0.7207002569702594;0.3497776019286445;0.27108424537655557;0.2073801020151649;0.44194661247663364;0.0;0.34981991576026455;0.19369529320107615;0.22830415125552442;0.14765410647104188;0.3754993134927172;0.19244063486774585;0.13171942280808524;0.5469952492768257;0.42080523941773396;0.11922033369342051;0.3622930964935316;0.1981971881019252;0.5908357452335875;0.3183118501422165;0.15891444604677218;0.31831356960728585;0.5908327900847352;0.5417552297495044;0.36246305545347063;0.2601687786970324;0.24992556168652574;0.34864889409454836;0.25004167995553295;0.25004368481638883;0.9364510435537208;0.5274504478795164;0.17210296616223722;0.37508287182399797;0.18195696852533272;0.3669797430956255;0.11611150109802178;0.22830421487739344;0.3496693679862656;0.2690944265157249;0.15879557290904514;0.1406109074336648;0.13772585642787247;0.5469952492768257;0.24694863406931386;0.1406109074336648;0.0;0.17698514598723364;0.1406109074336648;0.24844910722544467;0.1406109074336648;0.19958619263285074;0.22984488659520824;0.1406109074336648;0.3752895951350578;0.13457642718683804;0.208988297130762;0.3881292715735319;0.25004168888145606;0.2331418032573277;0.39072059319628777;0.11395034641851137;0.31163288212956736;0.27110828850183616;0.26837463377076604;0.16304779840497652;0.1754639274385235;0.19990548675465403;0.2997539947840569;0.38901943500688846;0.15392548751284185;0.22235625547822904;0.14744131570951527;0.5908488398501466;0.3114939515852566;0.13148105791166292;0.3624623564568595;0.268403456671615;0.0;0.18157434159865238;0.5470110505368153;0.3368300101874856;0.327938314289666;0.2298280364870404;0.0;0.1875663695602654;0.843602795290551;0.24887729613691087;0.2557993396353755;0.19457128562791773;0.2497431648356006;0.21430300163764585;0.3625238695627996;0.14774758910147207;0.420852593143225;0.4209327926604807;0.23054798776966323;0.13453703185860544;0.420935216595095;0.31706595187146386;0.25977098232925894;0.6155708612082182;0.0;0.3078231608934052;0.1717554197698479;0.2836110503578447;0.2596796627799775;0.24785244215844893;0.3623304766688338;0.1748264422274342;0.18041384672594088;0.3117596144176871;0.16751194333862965
GO:0014067;0.3086142700238928;0.2997588747709901;1.0;0.0;0.0;0.0;0.0;0.0;0.3521228868868965;0.0;0.0;0.853978303303126;0.0;0.19461734033021574;0.0;0.0;0.0;0.5545922354697559;0.2564155335555923;0.7206403547630408;0.0;0.0;0.29137305824648885;0.5545922354697559;0.0;0.0;0.0;0.0;0.0;0.0;0.21094018651833288;0.16818636666195752;0.3307229116650414;0.0;0.0;0.34068324036212433;0.36536957248880897;0.0;0.32043531613820436;0.18497832535598807;0.3644007237853781;0.2855403680365734;0.0;0.3973414974190785;0.3643991406500224;0.0;0.0;0.0;0.31903148563648687;0.0;0.22936349275271511;0.3191698006783573;0.2997588747709901;0.329958432837214;0.0;0.33039982287728653;0.0;0.15653920777167657;0.0;0.2109402408305396;0.43209982149292214;0.7210941997117489;0.0;0.0;0.38571906770451886;0.34068324036212433;0.27767569087063143;0.0;0.0;0.0;0.0;0.21576839287203722;0.0;0.0;0.20159704426585;0.0;0.3305602161266342;0.0;0.19434398954096124;0.47511078814552443;0.22936350026335448;0.21506330975124438;0.1807437033237719;0.0;0.3414539754329354;0.0;0.43691064160804327;0.0;0.2449760253634394;0.0;0.4830131531834695;0.6740340827058487;0.0;0.0;0.0;0.36440773882167243;0.2731596343874409;0.0;0.0;0.0;0.0;0.0;0.3406918728916208;0.29245030186746457;0.29326265813653823;0.20158408127441416;0.0;0.0;0.2908076666400756;0.22838335478006463;0.0;0.2530035635969148;0.0;0.0;0.0;0.0;0.36540527100713577;0.0;0.0;0.0;0.0;0.5080471328904774;0.0;0.3775793476000176;0.0;0.4947165832064525;0.0;0.25729997197651416;0.0;0.0;0.44593782302739376;0.5457215418073605;0.2357188299580526;0.0;0.0
GO:0016925;0.17221013053224166;0.16754043312781727;0.0;1.0;0.16809551052274588;0.4446130203028431;0.3193248509421056;0.1731801521091261;0.1949351571747174;0.16383972561946583;0.0;0.0;0.18965276034388104;0.18293288891572637;0.1683593240106539;0.4690791406337095;0.20890225344545887;0.0;0.0;0.0;0.1594197324254438;0.0;0.163104350711883;0.0;0.0;0.1736144080079911;0.1592039304418808;0.0;0.17299982637685568;0.3899103268075444;0.0;0.0;0.0;0.1630195143588989;0.39594739129129347;0.1889949914374657;0.0;0.36215365522137766;0.0;0.0;0.20128315080584755;0.0;0.4224289561368013;0.0;0.20128233410112378;0.18879243347026667;0.17820738863319413;0.20914000560966423;0.0;0.0;0.0;0.0;0.16754043312781727;0.18340349665165478;0.8345819149805479;0.0;0.47475228960308985;0.08985305426914661;0.10470942708091094;0.0;0.0;0.0;0.7784147176920232;0.37944273216241303;0.0;0.1889949914374657;0.0;0.37944273216241303;0.0;0.8548869026873365;0.37944273216241303;0.0;0.37944273216241303;0.3998990889493382;0.0;0.37944273216241303;0.0;0.2842401088165758;0.0;0.0;0.0;0.0;0.1032754550327547;0.1029486618596591;0.0;0.2161512441513283;0.0;0.4319590477405841;0.07904122052695214;0.0;0.0;0.0;0.1345084512053362;0.18398875805732598;0.5212956046554202;0.20128676970320106;0.0;0.31850296950888796;0.1782071024029196;0.13794501133976603;0.0;0.4221932442487466;0.18899948330512473;0.0;0.0;0.0;0.0;0.8475046073658381;0.16280476762610374;0.0;0.13227072715902616;0.0;0.20234965150417822;0.0;0.17823229053577377;0.26423507561125537;0.0;0.20152145747283323;0.18956199651349379;0.4034681817074395;0.20152239861219187;0.0;0.20888287430781866;0.20806550745224706;0.0;0.0;0.7859750108253286;0.0;0.20882382455764448;0.20110665495539026;0.0;0.0;0.0;0.4214445967092655;0.8153412445451234
GO:1990090;0.34932958798143526;0.33804705782506217;0.0;0.16809551052274588;1.0;0.25517780801713164;0.0;0.0601068099125327;0.23967169887126918;0.3291907190722705;0.2606659068846261;0.0;0.23173588049593083;0.2217811848953838;0.6057521180086831;0.0;0.2611381313989551;0.0;0.0;0.0;0.18813923637584198;0.0;0.32743971744391;0.0;0.5510521493098779;0.20823122187497312;0.3182010651781691;0.0;0.35124953916157287;0.19443758914607626;0.0;0.0;0.0;0.1931733273482848;0.1320622745695539;0.23075456769164973;0.0;0.11950113566884604;0.0;0.0;0.24933994044799876;0.0;0.15941375224309073;0.0;0.24933868721014127;0.39038956460473295;0.5074395159424029;0.26150975426086615;0.0;0.35044127865270974;0.0;0.0;0.33804705782506217;0.22247327430504132;0.17268874026817835;0.0;0.1826118692753946;0.16654091903405338;0.11637783306661724;0.0;0.0;0.0;0.15929413121866887;0.1410016773149505;0.0;0.23075456769164973;0.0;0.1410016773149505;0.0;0.17760468552946437;0.1410016773149505;0.0;0.1410016773149505;0.20037441827879546;0.0;0.1410016773149505;0.0;0.1349343334144355;0.0;0.0;0.0;0.0;0.19414927396693332;0.11420684536070333;0.0;0.27256472056252434;0.0;0.16357345917887414;0.08551328297962656;0.33684279662694583;0.0;0.0;0.15439388918634658;0.2233350330250521;0.1478710302897676;0.24934549369496253;0.0;0.1318226683094569;0.5074385332197052;0.5877221345397916;0.0;0.18222648600201574;0.23076126390459156;0.0;0.0;0.0;0.0;0.1882623487243977;0.3267272174618351;0.0;0.5600405567538663;0.0;0.2509785660893009;0.4351392970015375;0.648584764059208;0.1481790934028984;0.0;0.5896985982134878;0.23160038185887818;0.13489472829451618;0.5897020106959544;0.0;0.261107849806641;0.2598319207425471;0.0;0.0;0.1723388264188709;0.0;0.2610155880844329;0.249069163026956;0.0;0.0;0.0;0.2761230722434308;0.16806683165823008
GO:0006283;0.36350947692521846;0.3546732854392561;0.0;0.4446130203028431;0.25517780801713164;1.0;0.28241692387250433;0.23796577920154413;0.17183704943400305;0.24937309958149045;0.24501832176461508;0.0;0.1677190999649978;0.1624420525745396;0.35622651067190503;0.33240179664908004;0.18259892200867897;0.0;0.0;0.0;0.14363059323312174;0.0;0.39361760986242383;0.0;0.18810169604587096;0.15505206698268015;0.3387711354134086;0.0;0.2618293359440536;0.3503138995440935;0.0;0.0;0.0;0.14654611156010203;0.5777401744559274;0.1672044709290659;0.0;0.5318256014593309;0.0;0.0;0.17675084627161636;0.0;0.6317372275017699;0.0;0.17675021651398082;0.3944803285122478;0.26884828737146266;0.1827805456663752;0.0;0.24512920080035283;0.0;0.0;0.3546732854392561;0.16281302983037738;0.4540717391992628;0.0;0.7024112834848045;0.19980885222501799;0.09765821179969923;0.0;0.0;0.0;0.42617181165209156;0.5725242197320545;0.0;0.1672044709290659;0.0;0.5725242197320545;0.0;0.46407234705522343;0.5725242197320545;0.0;0.5725242197320545;0.35835598248093875;0.0;0.5725242197320545;0.0;0.26260209277588564;0.0;0.0;0.0;0.0;0.22767235846835812;0.09612486819160035;0.0;0.18811327197860764;0.0;0.6447230022450859;0.07495587548541789;0.1508353189470351;0.0;0.0;0.12309157422974254;0.1632740897990605;0.40159626633187856;0.17675363678090705;0.0;0.47124236562863864;0.2688479028130285;0.2133832946046251;0.0;0.6098305604700128;0.1672079867030179;0.0;0.0;0.0;0.0;0.48532893795261234;0.3456600153995148;0.0;0.20533955618779814;0.0;0.17757268941360801;0.15888972318219352;0.26888174326133363;0.24253287073718924;0.0;0.2997292662961511;0.16764811219003833;0.5878788210394763;0.2997304952992;0.0;0.18258411560147442;0.18195930074196912;0.0;0.0;0.4533550933529653;0.0;0.18253899718625538;0.17661473657230678;0.0;0.0;0.0;0.4628282095897739;0.4445536105453049
GO:0009312;0.0;0.0;0.0;0.3193248509421056;0.0;0.28241692387250433;1.0;0.14740096652890372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3523420547058269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3768944107585645;0.0;0.0;0.0;0.0;0.3410594313614507;0.0;0.0;0.30578433060212595;0.0;0.0;0.0;0.0;0.30085182846442104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32919704006335154;0.0;0.35076211702084475;0.0;0.0;0.0;0.0;0.0;0.30059898663787005;0.36656476397958265;0.0;0.0;0.0;0.36656476397958265;0.0;0.3398395795801501;0.36656476397958265;0.0;0.36656476397958265;0.5449584092376585;0.0;0.36656476397958265;0.0;0.25004223964382366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30967259515379336;0.0;0.0;0.0;0.0;0.0;0.0;0.2766622292591568;0.0;0.0;0.3403804330422123;0.0;0.0;0.0;0.3499184740213405;0.0;0.0;0.0;0.0;0.0;0.36318908234990144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33092889101390743;0.0;0.0;0.0;0.349104302601679;0.0;0.0;0.0;0.0;0.0;0.0;0.328442545518093;0.0;0.0;0.0;0.0;0.0;0.0;0.21276108595918525;0.31926342773210725
GO:0042776;0.06062476087077282;0.06003568676711009;0.0;0.1731801521091261;0.0601068099125327;0.23796577920154413;0.14740096652890372;1.0;0.06321926903217996;0.059553668037018864;0.0;0.0;0.06265332268538569;0.08446890025191242;0.0601405071635563;0.13761593861479088;0.06462044356137939;0.0;0.0;0.0;0.05895948193787613;0.2805983973696648;0.059456229684899414;0.0;0.0;0.06079788075380841;0.05892993930323352;0.15716737937153544;0.060722339344914875;0.16208148570581096;0.0;0.0;0.0;0.10166418338667292;0.3613801596129945;0.06258136899983108;0.0;0.34700823495785593;0.0;0.0;0.0638725539616395;0.0;0.24282069639875142;0.0;0.06387247172222872;0.06255914356306286;0.06135161011121078;0.06464317551995905;0.0;0.0;0.0;0.0;0.06003568676711009;0.061955911466698814;0.1747517465572246;0.0;0.254122225069314;0.04583511579640401;0.15104699043549144;0.0;0.0;0.0;0.22447847367837928;0.37063893239357765;0.0;0.06258136899983108;0.0;0.37063893239357765;0.16857680342590164;0.1763730532202231;0.37063893239357765;0.0;0.37063893239357765;0.2225404677694315;0.0;0.37063893239357765;0.0;0.1427917614413518;0.0;0.0;0.0;0.0;0.049089647342312935;0.16611919673389638;0.0;0.06529784397120879;0.0;0.24500186934864193;0.04284549327292737;0.0;0.0;0.0;0.11307498195430586;0.06202255889827721;0.16552552468186987;0.06387291836691371;0.0;0.4465911033975687;0.06135157618646971;0.055749699150859144;0.0860189107319;0.3120189528896181;0.06258186150362113;0.0;0.0;0.0;0.0;0.17968832397293832;0.05941637419635381;0.0;0.054799616496212;0.0;0.06397955963141588;0.0;0.061354561274601586;0.18239106530021387;0.0;0.06389653119326937;0.06264341386631597;0.3643949586687623;0.06389662580925629;0.0;0.06461858910811116;0.06454015561130919;0.12384014340818757;0.0;0.1746339894601045;0.0;0.06461293697816763;0.10920595990159801;0.0;0.0;0.0;0.1505648510915562;0.1731701609054238
GO:0007259;0.5908451142949973;0.5680336004089582;0.3521228868868965;0.1949351571747174;0.23967169887126918;0.17183704943400305;0.0;0.06321926903217996;1.0;0.23111228304849168;0.0;0.33014149861280934;0.28602731217937544;0.36981230344971755;0.24020837045368307;0.0;0.33219246617928033;0.42321548649424173;0.353418699432125;0.3103047808748028;0.22241377013722458;0.0;0.6213966228547798;0.42321548649424173;0.0;0.25105027458679324;0.22199395085355325;0.0;0.24976722249295574;0.23126998874967794;0.2574648832533578;0.1593247668907547;0.461462419069434;0.22948358128385923;0.14808020019645934;0.6775445531724209;0.5318302378282899;0.1324672901526927;0.4416767779439662;0.2198100150293876;0.7461205278901915;0.37800377032254334;0.18335514377964918;0.3780061951478008;0.7461158152612705;0.28407495091827806;0.26076877903063667;0.33279406862745015;0.2852990243437548;0.0;0.285450348524803;0.2854529614144528;0.5680336004089582;0.6478106460155292;0.20113934941705108;0.46083363966135654;0.21473017146239334;0.21976098483276355;0.128640299010388;0.2574649641657099;0.42305704301369784;0.3105521944569522;0.183196912185043;0.15941268994850097;0.1478261340717583;0.6775445531724209;0.29158444405710393;0.15941268994850097;0.0;0.207839964945681;0.15941268994850097;0.313856281884565;0.15941268994850097;0.23971794937125476;0.2847410591974115;0.15941268994850097;0.4611457283728107;0.1517007695379803;0.23316219689610218;0.48068507261248505;0.28545036015774283;0.26363395776848886;0.25996616763627295;0.1259929079223206;0.3862469633059478;0.3509060657732006;0.3095939234955131;0.1888797667894459;0.18899759899882385;0.0;0.3521161530617996;0.482051151610105;0.17674550898906988;0.27333681606950705;0.16824927682077484;0.7461414102593594;0.38603356302538144;0.14777901124360684;0.2607681661512447;0.18272714287001146;0.0;0.2141974995143263;0.6775687971191376;0.4257185556174099;0.3916566240925146;0.28471519937199186;0.0;0.22258584521780667;0.5454437034990547;0.2839338353071995;0.17290188122672312;0.21535908713110266;0.31592421410033333;0.0;0.2608221027483228;0.16864821409912845;0.5319058777066248;0.31391004252109694;0.28582091494035605;0.15165071238727362;0.313912326136143;0.3762480692276902;0.3321434652880761;0.7860049597902689;0.0;0.36330325565689076;0.20066479915772614;0.3300483957891537;0.3319941888105571;0.31290470717522656;0.4417323351205568;0.19142927046319538;0.19814870471734725;0.12865589064282287;0.19489658996336112
GO:0071493;0.33854172362230533;0.3279346997798928;0.0;0.16383972561946583;0.3291907190722705;0.24937309958149045;0.0;0.059553668037018864;0.23111228304849168;1.0;0.3366542995422213;0.0;0.2237244320955826;0.21443233597240044;0.3297881254657449;0.0;0.2510091855382323;0.0;0.0;0.0;0.18282406726905134;0.0;0.3179431058958742;0.0;0.2615262783609691;0.20173977187860614;0.3092254391629015;0.0;0.672458339965965;0.1887659545970727;0.0;0.0;0.0;0.18757414665541133;0.1294211530669565;0.22280966335905955;0.0;0.117334420574846;0.0;0.0;0.24008935745388296;0.0;0.15558120722901034;0.0;0.24008819548177793;0.45341241349677225;0.3523004191424917;0.2513525197622527;0.0;0.2507286804307721;0.0;0.0;0.3279346997798928;0.21507925280777454;0.16820030321483068;0.0;0.17760026293914083;0.1640487257415207;0.1143219229179353;0.0;0.0;0.0;0.155467266745546;0.13799496509247242;0.0;0.22280966335905955;0.0;0.13799496509247242;0.0;0.17286057588529005;0.13799496509247242;0.0;0.13799496509247242;0.19435650804512336;0.0;0.13799496509247242;0.0;0.1321782844942456;0.0;0.0;0.0;0.0;0.19077068534386382;0.11222627163324565;0.0;0.26154865586643083;0.0;0.15954082329735814;0.08439803800783681;0.19465927599969654;0.0;0.0;0.15079619023246518;0.21588457770210093;0.1445676500722523;0.2400945062861583;0.0;0.1291910264236599;0.3522997587928916;0.26279005009410605;0.0;0.177235721234535;0.2228159064010215;0.0;0.0;0.0;0.0;0.1829403195724099;0.31727129293591916;0.0;0.25069574861163507;0.0;0.24160828125172631;0.20828527120282608;0.35235787061086704;0.14486208920760202;0.0;0.4072887018741041;0.22359813773170684;0.1321402805018679;0.40729097121648655;0.0;0.25098120736812674;0.2498021053124851;0.0;0.0;0.16786832505691562;0.0;0.250895962143348;0.23983828905008509;0.0;0.0;0.0;0.1936835493770368;0.1638124804180304
