;GO:0016525;GO:0043507;GO:0032570;GO:0033141;GO:0061614;GO:1901224;GO:0007254;GO:0042531;GO:0051091;GO:0008625;GO:0051092;GO:0050796;GO:0002357;GO:0000187;GO:0000185;GO:0002876;GO:0045892;GO:0001701;GO:0000060;GO:0032729;GO:0050715;GO:2000353;GO:0097527;GO:0070207;GO:0050830;GO:0033138;GO:1902042;GO:0061048;GO:2001180;GO:0065003;GO:2000010;GO:0050728;GO:2001183;GO:0051260;GO:0045930;GO:0008630;GO:0042542;GO:0042267;GO:0045416;GO:0032715;GO:0051412;GO:0032834;GO:0008626;GO:0045662;GO:0043242;GO:0002925;GO:0030890;GO:0031622;GO:0071407;GO:0071803;GO:0050687;GO:0051897;GO:0045429;GO:1903140;GO:0090312;GO:1903543;GO:0008285;GO:0008284;GO:0097191;GO:0043123;GO:1904999;GO:0045787;GO:0097190;GO:0043243;GO:0045785;GO:0045944;GO:0043525;GO:0002740;GO:0045668;GO:0000165;GO:0043491;GO:0051024;GO:0045672;GO:0051023;GO:0019221;GO:0048388;GO:0071550;GO:0048662;GO:0051384;GO:0071677;GO:0010634;GO:0032700;GO:0031334;GO:0030644;GO:0071316;GO:2001240;GO:0007249;GO:0046013;GO:2000309;GO:0010803;GO:2000144;GO:0032496;GO:0001937;GO:0010888;GO:0051712;GO:2000304;GO:0051798;GO:0007050;GO:0034393;GO:0007296;GO:0038110;GO:0006006;GO:0030866;GO:0051044;GO:0002437;GO:0048566;GO:0002439;GO:0051607;GO:0070886;GO:0006919;GO:0032800;GO:0050995;GO:0060550;GO:0060552;GO:0060674;GO:1901671;GO:1900740;GO:0046666;GO:0060559;GO:0043433;GO:0042104;GO:0010508;GO:0002687;GO:0031668;GO:0030857;GO:0033209;GO:0007219;GO:0044130;GO:0010628;GO:0045582;GO:0035509;GO:0031663;GO:0010469;GO:0032755;GO:0050766;GO:0072659;GO:0046718;GO:0033160;GO:0045742;GO:0051591;GO:0045589;GO:1904798;GO:1903347;GO:0009615;GO:0000122;GO:0071230;GO:0032747;GO:1904707;GO:0010835;GO:0002418;GO:0050777;GO:0045071;GO:2000334;GO:0060693;GO:0010693;GO:0060333;GO:0006351;GO:1903078;GO:0045599;GO:0046325;GO:0007565;GO:1903514;GO:0045994;GO:0060334;GO:0002664;GO:0030316;GO:0032735;GO:0042130;GO:0043066;GO:0043065;GO:0006508;GO:0070374;GO:0042098;GO:0035723;GO:0034116;GO:2000343;GO:0071902;GO:0035722;GO:0045080
GO:0016525;1.0;0.040000000000000036;0.0;0.06000000000000005;0.0;0.1071428571428571;0.06976744186046513;0.052631578947368474;0.08823529411764708;0.15000000000000002;0.08571428571428574;0.09677419354838712;0.0;0.04477611940298509;0.04477611940298509;0.09090909090909094;0.09090909090909094;0.0;0.0;0.21052631578947367;0.10526315789473684;0.11538461538461542;0.17647058823529416;0.0;0.0;0.07317073170731703;0.11428571428571432;0.5263157894736843;0.15000000000000002;0.0;0.1428571428571429;0.18181818181818177;0.15000000000000002;0.0;0.21052631578947367;0.12;0.0;0.0;0.09523809523809523;0.3529411764705882;0.0;0.09375;0.16666666666666663;0.3157894736842105;0.21052631578947367;0.07894736842105265;0.08333333333333337;0.12903225806451613;0.0;0.1071428571428571;0.1333333333333333;0.1071428571428571;0.08571428571428574;0.30000000000000004;0.09090909090909094;0.09999999999999998;0.23529411764705888;0.16666666666666663;0.1578947368421053;0.1071428571428571;0.125;0.16666666666666663;0.17647058823529416;0.15000000000000002;0.1875;0.06521739130434778;0.11538461538461542;0.12;0.38095238095238093;0.08333333333333337;0.16666666666666663;0.06976744186046513;0.1875;0.10344827586206895;0.16666666666666663;0.0625;0.0;0.21052631578947367;0.0;0.09677419354838712;0.1428571428571429;0.3529411764705882;0.13636363636363635;0.0714285714285714;0.0;0.11111111111111116;0.16666666666666663;0.11538461538461542;0.19047619047619047;0.1428571428571429;0.05769230769230771;0.0;0.19047619047619047;0.21052631578947367;0.15000000000000002;0.07317073170731703;0.2727272727272727;0.19999999999999996;0.11538461538461542;0.0;0.1578947368421053;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.09375;0.05769230769230771;0.0;0.18181818181818177;0.08108108108108103;0.11538461538461542;0.0;0.06976744186046513;0.0461538461538461;0.0;0.052631578947368474;0.12121212121212122;0.06818181818181823;0.11538461538461542;0.10344827586206895;0.0;0.42105263157894735;0.1578947368421053;0.16666666666666663;0.18181818181818177;0.15000000000000002;0.13636363636363635;0.07999999999999996;0.16666666666666663;0.15000000000000002;0.21052631578947367;0.11538461538461542;0.0;0.0;0.07499999999999996;0.1071428571428571;0.0;0.24;0.08695652173913049;0.18181818181818177;0.0;0.08695652173913049;0.0;0.21052631578947367;0.13636363636363635;0.13043478260869568;0.0;0.21052631578947367;0.18181818181818177;0.23809523809523814;0.4117647058823529;0.11428571428571432;0.1578947368421053;0.0;0.12;0.3157894736842105;0.18181818181818177;0.0;0.06896551724137934;0.06382978723404253;0.11111111111111116;0.375;0.0;0.21052631578947367;0.09756097560975607;0.19047619047619047;0.13636363636363635;0.0;0.05660377358490565;0.0;0.1578947368421053;0.15000000000000002;0.19047619047619047;0.05882352941176472;0.1578947368421053;0.09523809523809523
GO:0043507;0.040000000000000036;1.0;0.0;0.49275362318840576;0.0;0.24615384615384617;0.04347826086956519;0.5492957746478873;0.16000000000000003;0.05797101449275366;0.1578947368421053;0.07692307692307687;0.0;0.8461538461538461;0.8461538461538461;0.08860759493670889;0.101123595505618;0.0;0.0;0.05797101449275366;0.06976744186046513;0.0821917808219178;0.06060606060606055;0.0;0.0;0.4461538461538461;0.09876543209876543;0.03947368421052633;0.04347826086956519;0.0;0.05714285714285716;0.07042253521126762;0.04347826086956519;0.0;0.05797101449275366;0.05405405405405406;0.0;0.0;0.21518987341772156;0.042857142857142816;0.0;0.0714285714285714;0.05970149253731338;0.05633802816901412;0.05797101449275366;0.07058823529411762;0.07228915662650603;0.08974358974358976;0.0;0.07999999999999996;0.06329113924050633;0.24615384615384617;0.1578947368421053;0.05555555555555558;0.32307692307692304;0.07792207792207795;0.05970149253731338;0.09230769230769231;0.05882352941176472;0.24615384615384617;0.0547945205479452;0.09230769230769231;0.06060606060606055;0.08955223880597019;0.06153846153846154;0.1785714285714286;0.0821917808219178;0.04950495049504955;0.053333333333333344;0.04705882352941182;0.05970149253731338;0.06666666666666665;0.07317073170731703;0.05128205128205132;0.05970149253731338;0.024390243902439046;0.0;0.05797101449275366;0.0;0.07692307692307687;0.07894736842105265;0.042857142857142816;0.08695652173913049;0.02564102564102566;0.0;0.09756097560975607;0.05970149253731338;0.053333333333333344;0.05633802816901412;0.12121212121212122;0.16666666666666663;0.0;0.05633802816901412;0.042857142857142816;0.05797101449275366;0.17500000000000004;0.05405405405405406;0.05714285714285716;0.0821917808219178;0.0;0.05882352941176472;0.0;0.0;0.26027397260273977;0.0;0.0;0.0;0.0;0.23188405797101452;0.2804878048780488;0.0;0.07042253521126762;0.25;0.2153846153846154;0.0;0.23076923076923073;0.13461538461538458;0.0;0.1578947368421053;0.1298701298701299;0.06593406593406592;0.14492753623188404;0.07894736842105265;0.0;0.0547945205479452;0.05882352941176472;0.05970149253731338;0.04109589041095896;0.12307692307692308;0.06382978723404253;0.18181818181818177;0.05970149253731338;0.140625;0.05797101449275366;0.0821917808219178;0.0;0.0;0.0449438202247191;0.20895522388059706;0.0;0.051948051948051965;0.05633802816901412;0.05555555555555558;0.0;0.09890109890109888;0.0;0.05797101449275366;0.08695652173913049;0.1875;0.0;0.05797101449275366;0.04109589041095896;0.08571428571428574;0.04225352112676062;0.12658227848101267;0.05882352941176472;0.0;0.05405405405405406;0.05633802816901412;0.04109589041095896;0.0;0.03703703703703709;0.23456790123456794;0.12676056338028174;0.04347826086956519;0.0;0.05797101449275366;0.04395604395604391;0.05633802816901412;0.08695652173913049;0.0;0.6307692307692307;0.0;0.05882352941176472;0.05797101449275366;0.05633802816901412;0.625;0.05882352941176472;0.21518987341772156
GO:0032570;0.0;0.0;1.0;0.0;0.0;0.0;0.04761904761904767;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.2777777777777778;0.08695652173913049;0.0;0.0;0.7333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6923076923076923;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.10526315789473684;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.11764705882352944;0.0;0.24;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033141;0.06000000000000005;0.49275362318840576;0.0;1.0;0.0;0.24444444444444446;0.05970149253731338;0.7346938775510203;0.1923076923076923;0.09090909090909094;0.18867924528301883;0.1132075471698113;0.0;0.5573770491803278;0.5573770491803278;0.0892857142857143;0.140625;0.0;0.0;0.09090909090909094;0.09836065573770492;0.125;0.09756097560975607;0.0;0.0;0.7692307692307692;0.1428571428571429;0.05882352941176472;0.05970149253731338;0.0;0.0888888888888889;0.08510638297872342;0.05970149253731338;0.0;0.09090909090909094;0.08163265306122447;0.0;0.0;0.31481481481481477;0.06666666666666665;0.0;0.07954545454545459;0.09523809523809523;0.08695652173913049;0.09090909090909094;0.08196721311475408;0.10344827586206895;0.09090909090909094;0.0;0.12;0.07272727272727275;0.24444444444444446;0.23529411764705888;0.08510638297872342;0.525;0.11538461538461542;0.09523809523809523;0.15000000000000002;0.09302325581395354;0.24444444444444446;0.08333333333333337;0.15000000000000002;0.09756097560975607;0.1428571428571429;0.09999999999999998;0.2542372881355932;0.125;0.06578947368421051;0.07999999999999996;0.06666666666666665;0.09523809523809523;0.09230769230769231;0.10526315789473684;0.07547169811320753;0.09523809523809523;0.03508771929824561;0.0;0.09090909090909094;0.0;0.1132075471698113;0.11764705882352944;0.06666666666666665;0.13636363636363635;0.037735849056603765;0.0;0.14035087719298245;0.09523809523809523;0.07999999999999996;0.08695652173913049;0.19512195121951215;0.23076923076923073;0.0;0.08695652173913049;0.06666666666666665;0.09090909090909094;0.2545454545454545;0.08163265306122447;0.0888888888888889;0.125;0.0;0.09302325581395354;0.0;0.0;0.39583333333333337;0.0;0.0;0.0;0.0;0.22448979591836737;0.3114754098360656;0.0;0.10869565217391308;0.27450980392156865;0.35;0.0;0.18333333333333335;0.12048192771084343;0.0;0.14864864864864868;0.16981132075471694;0.09090909090909094;0.2272727272727273;0.11764705882352944;0.0;0.08333333333333337;0.09302325581395354;0.09523809523809523;0.0625;0.19999999999999996;0.08695652173913049;0.2153846153846154;0.09523809523809523;0.19999999999999996;0.09090909090909094;0.125;0.0;0.0;0.0625;0.21739130434782605;0.0;0.07692307692307687;0.04166666666666663;0.08510638297872342;0.0;0.13636363636363635;0.0;0.09090909090909094;0.13636363636363635;0.3076923076923077;0.0;0.09090909090909094;0.0625;0.1333333333333333;0.06521739130434778;0.1428571428571429;0.09302325581395354;0.0;0.08163265306122447;0.08695652173913049;0.0625;0.0;0.048192771084337394;0.3392857142857143;0.17021276595744683;0.06818181818181823;0.0;0.09090909090909094;0.06060606060606055;0.08695652173913049;0.13636363636363635;0.0;0.7234042553191489;0.0;0.09302325581395354;0.09090909090909094;0.08695652173913049;0.5800000000000001;0.09302325581395354;0.31481481481481477
GO:0061614;0.0;0.0;0.0;0.0;1.0;0.0;0.16981132075471694;0.0;0.0;0.05405405405405406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05882352941176472;0.052631578947368474;0.0;0.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.05555555555555558;0.0;0.04761904761904767;0.0;0.0;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.0;0.05405405405405406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05555555555555558;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.0;0.19565217391304346;0.05714285714285716;0.0;0.0;0.0;0.05714285714285716;0.04166666666666663;0.05714285714285716;0.0;0.0;0.0;0.0;0.0;0.0;0.045454545454545414;0.05128205128205132;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.052631578947368474;0.0;0.05714285714285716;0.05555555555555558;0.11764705882352944;0.05405405405405406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32258064516129037;0.0;0.0;0.0;0.0;0.0;0.024390243902439046;0.05714285714285716;0.0;0.0;0.0;0.0;0.0;0.05555555555555558;0.0;0.05555555555555558;0.05714285714285716;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04255319148936165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05555555555555558;0.9333333333333333;0.0;0.0;0.0;0.0;0.02631578947368418;0.0;0.0;0.0;0.05555555555555558;0.0;0.0;0.0;0.0;0.1875;0.0;0.05128205128205132;0.05555555555555558;0.0;0.0;0.0;0.05555555555555558;0.0
GO:1901224;0.1071428571428571;0.24615384615384617;0.0;0.24444444444444446;0.0;1.0;0.0888888888888889;0.34042553191489366;0.1428571428571429;0.18181818181818177;0.13888888888888884;0.19354838709677424;0.0;0.2807017543859649;0.2807017543859649;0.18181818181818177;0.08510638297872342;0.0;0.0;0.18181818181818177;0.15384615384615385;0.23076923076923073;0.21052631578947367;0.0;0.0;0.14634146341463417;0.23529411764705888;0.10344827586206895;0.0888888888888889;0.0;0.17391304347826086;0.16000000000000003;0.0888888888888889;0.0;0.18181818181818177;0.14814814814814814;0.0;0.0;0.13953488372093026;0.13043478260869568;0.0;0.12307692307692308;0.19999999999999996;0.16666666666666663;0.18181818181818177;0.1578947368421053;0.16666666666666663;0.1875;0.0;0.2142857142857143;0.12121212121212122;0.8888888888888888;0.17142857142857137;0.16000000000000003;0.18181818181818177;0.19999999999999996;0.19999999999999996;0.33333333333333337;0.19047619047619047;0.8888888888888888;0.15384615384615385;0.33333333333333337;0.21052631578947367;0.30000000000000004;0.2222222222222222;0.13043478260869568;0.23076923076923073;0.09259259259259256;0.1428571428571429;0.10526315789473684;0.19999999999999996;0.13953488372093026;0.17142857142857137;0.12903225806451613;0.19999999999999996;0.05714285714285716;0.0;0.18181818181818177;0.0;0.19354838709677424;0.2068965517241379;0.13043478260869568;0.2727272727272727;0.06451612903225812;0.0;0.22857142857142854;0.19999999999999996;0.1428571428571429;0.16666666666666663;0.42105263157894735;0.11538461538461542;0.0;0.16666666666666663;0.13043478260869568;0.18181818181818177;0.14634146341463417;0.14814814814814814;0.17391304347826086;0.23076923076923073;0.0;0.19047619047619047;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.7272727272727273;0.11538461538461542;0.0;0.11538461538461542;0.16216216216216217;0.23076923076923073;0.0;0.19512195121951215;0.24561403508771928;0.0;0.10526315789473684;0.11111111111111116;0.13636363636363635;0.23076923076923073;0.2068965517241379;0.0;0.15384615384615385;0.19047619047619047;0.19999999999999996;0.11538461538461542;0.18181818181818177;0.12765957446808507;0.07547169811320753;0.19999999999999996;0.4444444444444444;0.18181818181818177;0.23076923076923073;0.0;0.0;0.09523809523809523;0.7;0.0;0.1333333333333333;0.07692307692307687;0.16000000000000003;0.0;0.08163265306122447;0.0;0.18181818181818177;0.2727272727272727;0.16000000000000003;0.0;0.18181818181818177;0.11538461538461542;0.26086956521739135;0.125;0.10526315789473684;0.19047619047619047;0.0;0.14814814814814814;0.16666666666666663;0.11538461538461542;0.0;0.06557377049180324;0.12765957446808507;0.31999999999999995;0.13636363636363635;0.0;0.18181818181818177;0.09090909090909094;0.16666666666666663;0.2727272727272727;0.0;0.37209302325581395;0.0;0.19047619047619047;0.18181818181818177;0.16666666666666663;0.11764705882352944;0.19047619047619047;0.13953488372093026
GO:0007254;0.06976744186046513;0.04347826086956519;0.04761904761904767;0.05970149253731338;0.16981132075471694;0.0888888888888889;1.0;0.05405405405405406;0.07843137254901966;0.17142857142857137;0.07692307692307687;0.08333333333333337;0.08571428571428574;0.04761904761904767;0.04761904761904767;0.05882352941176472;0.06451612903225812;0.0;0.0;0.07894736842105265;0.0714285714285714;0.09302325581395354;0.1875;0.050000000000000044;0.07317073170731703;0.06896551724137934;0.07547169811320753;0.06818181818181823;0.06666666666666665;0.05555555555555558;0.07692307692307687;0.07317073170731703;0.06666666666666665;0.052631578947368474;0.10810810810810811;0.3142857142857143;0.07499999999999996;0.0714285714285714;0.06666666666666665;0.07894736842105265;0.045454545454545414;0.04761904761904767;0.18181818181818177;0.10256410256410253;0.10810810810810811;0.0535714285714286;0.07547169811320753;0.06000000000000005;0.10810810810810811;0.0888888888888889;0.061224489795918324;0.0888888888888889;0.07692307692307687;0.09999999999999998;0.07999999999999996;0.08510638297872342;0.11428571428571432;0.11428571428571432;0.17647058823529416;0.0888888888888889;0.0714285714285714;0.11428571428571432;0.1875;0.10810810810810811;0.08823529411764708;0.06349206349206349;0.09302325581395354;0.05714285714285716;0.09302325581395354;0.78125;0.21875;0.06666666666666665;0.07692307692307687;0.08695652173913049;0.18181818181818177;0.061224489795918324;0.05405405405405406;0.10810810810810811;0.050000000000000044;0.08333333333333337;0.08695652173913049;0.07894736842105265;0.10256410256410253;0.06666666666666665;0.10256410256410253;0.07407407407407407;0.21875;0.09302325581395354;0.07499999999999996;0.10526315789473684;0.05797101449275366;0.050000000000000044;0.10256410256410253;0.07894736842105265;0.07894736842105265;0.06896551724137934;0.06976744186046513;0.1351351351351351;0.09302325581395354;0.05405405405405406;0.17647058823529416;0.11111111111111116;0.05128205128205132;0.0714285714285714;0.08333333333333337;0.0;0.07894736842105265;0.0714285714285714;0.08163265306122447;0.05797101449275366;0.19444444444444442;0.07317073170731703;0.07407407407407407;0.09302325581395354;0.0;0.06666666666666665;0.06172839506172845;0.05405405405405406;0.05405405405405406;0.07843137254901966;0.06557377049180324;0.09302325581395354;0.08695652173913049;0.11111111111111116;0.09756097560975607;0.17647058823529416;0.18181818181818177;0.07317073170731703;0.07894736842105265;0.0625;0.05882352941176472;0.18181818181818177;0.10810810810810811;0.07894736842105265;0.09302325581395354;0.0;0.0;0.051724137931034475;0.0888888888888889;0.050000000000000044;0.0888888888888889;0.04878048780487809;0.09999999999999998;0.05405405405405406;0.0625;0.08510638297872342;0.07894736842105265;0.10256410256410253;0.09999999999999998;0.05555555555555558;0.07894736842105265;0.07317073170731703;0.09999999999999998;0.07692307692307687;0.07547169811320753;0.17647058823529416;0.17647058823529416;0.06976744186046513;0.10256410256410253;0.07317073170731703;0.0;0.06666666666666665;0.0625;0.09090909090909094;0.08108108108108103;0.052631578947368474;0.07894736842105265;0.06779661016949157;0.10256410256410253;0.10256410256410253;0.25;0.05714285714285716;0.04878048780487809;0.17647058823529416;0.07894736842105265;0.07499999999999996;0.05882352941176472;0.17647058823529416;0.06666666666666665
GO:0042531;0.052631578947368474;0.5492957746478873;0.0;0.7346938775510203;0.0;0.34042553191489366;0.05405405405405406;1.0;0.1694915254237288;0.07843137254901966;0.16666666666666663;0.09999999999999998;0.0;0.6190476190476191;0.6190476190476191;0.09677419354838712;0.12676056338028174;0.0;0.0;0.07843137254901966;0.08823529411764708;0.10909090909090913;0.08333333333333337;0.0;0.0;0.6170212765957447;0.12698412698412698;0.051724137931034475;0.05405405405405406;0.0;0.07692307692307687;0.07407407407407407;0.05405405405405406;0.0;0.07843137254901966;0.0714285714285714;0.0;0.0;0.2786885245901639;0.05769230769230771;0.0;0.08510638297872342;0.08163265306122447;0.07547169811320753;0.07843137254901966;0.08955223880597019;0.09230769230769231;0.09836065573770492;0.0;0.10526315789473684;0.06451612903225812;0.34042553191489366;0.2068965517241379;0.07407407407407407;0.44680851063829785;0.10169491525423724;0.08163265306122447;0.12765957446808507;0.07999999999999996;0.34042553191489366;0.07272727272727275;0.12765957446808507;0.08333333333333337;0.12244897959183676;0.08510638297872342;0.2272727272727273;0.10909090909090913;0.06024096385542166;0.07017543859649122;0.05970149253731338;0.08163265306122447;0.08333333333333337;0.09375;0.06666666666666665;0.08163265306122447;0.03125;0.0;0.07843137254901966;0.0;0.09999999999999998;0.10344827586206895;0.05769230769230771;0.11764705882352944;0.033333333333333326;0.0;0.125;0.08163265306122447;0.07017543859649122;0.07547169811320753;0.16666666666666663;0.20833333333333337;0.0;0.07547169811320753;0.05769230769230771;0.07843137254901966;0.22580645161290325;0.0714285714285714;0.07692307692307687;0.10909090909090913;0.0;0.07999999999999996;0.0;0.0;0.34545454545454546;0.0;0.0;0.0;0.0;0.3137254901960784;0.27941176470588236;0.0;0.09433962264150941;0.24137931034482762;0.2978723404255319;0.0;0.18181818181818177;0.16279069767441856;0.0;0.13580246913580252;0.15000000000000002;0.0821917808219178;0.196078431372549;0.10344827586206895;0.0;0.07272727272727275;0.07999999999999996;0.08163265306122447;0.054545454545454564;0.17021276595744683;0.07894736842105265;0.19444444444444442;0.08163265306122447;0.17021276595744683;0.07843137254901966;0.10909090909090913;0.0;0.0;0.05633802816901412;0.2857142857142857;0.0;0.06779661016949157;0.036363636363636376;0.07407407407407407;0.0;0.12328767123287676;0.0;0.07843137254901966;0.11764705882352944;0.26086956521739135;0.0;0.07843137254901966;0.054545454545454564;0.11538461538461542;0.05660377358490565;0.12698412698412698;0.07999999999999996;0.0;0.0714285714285714;0.07547169811320753;0.054545454545454564;0.0;0.0444444444444444;0.3015873015873016;0.14814814814814814;0.05882352941176472;0.0;0.07843137254901966;0.0547945205479452;0.07547169811320753;0.11764705882352944;0.0;0.7959183673469388;0.0;0.07999999999999996;0.07843137254901966;0.07547169811320753;0.5087719298245614;0.07999999999999996;0.2786885245901639
GO:0051091;0.08823529411764708;0.16000000000000003;0.0;0.1923076923076923;0.0;0.1428571428571429;0.07843137254901966;0.1694915254237288;1.0;0.1428571428571429;0.9583333333333334;0.10256410256410253;0.0;0.17910447761194026;0.17910447761194026;0.09756097560975607;0.5;0.0;0.0;0.1428571428571429;0.10869565217391308;0.1515151515151515;0.16000000000000003;0.0;0.0;0.2325581395348837;0.09090909090909094;0.08571428571428574;0.07843137254901966;0.0;0.13793103448275867;0.09375;0.07843137254901966;0.0;0.1428571428571429;0.12121212121212122;0.0;0.0;0.30952380952380953;0.10344827586206895;0.0;0.06756756756756754;0.15384615384615385;0.1333333333333333;0.1428571428571429;0.08695652173913049;0.11627906976744184;0.09999999999999998;0.0;0.1428571428571429;0.07499999999999996;0.1428571428571429;0.2702702702702703;0.12903225806451613;0.2857142857142857;0.1351351351351351;0.15384615384615385;0.19999999999999996;0.14814814814814814;0.1428571428571429;0.125;0.19999999999999996;0.16000000000000003;0.18518518518518523;0.16666666666666663;0.5263157894736843;0.1515151515151515;0.06557377049180324;0.11764705882352944;0.09090909090909094;0.15384615384615385;0.09999999999999998;0.11904761904761907;0.10810810810810811;0.15384615384615385;0.04878048780487809;0.0;0.1428571428571429;0.0;0.13157894736842102;0.13888888888888884;0.10344827586206895;0.1724137931034483;0.05405405405405406;0.0;0.0888888888888889;0.15384615384615385;0.11764705882352944;0.1333333333333333;0.13793103448275867;0.4545454545454546;0.0;0.1333333333333333;0.10344827586206895;0.1428571428571429;0.32499999999999996;0.12121212121212122;0.13793103448275867;0.1515151515151515;0.0;0.14814814814814814;0.0;0.0;0.24390243902439024;0.0;0.0;0.0;0.0;0.1282051282051282;0.23076923076923073;0.0;0.16666666666666663;0.22499999999999998;0.22580645161290325;0.0;0.19565217391304346;0.06944444444444442;0.0;0.21052631578947367;0.84;0.0980392156862745;0.22580645161290325;0.13888888888888884;0.0;0.125;0.14814814814814814;0.15384615384615385;0.09375;0.28;0.09259259259259256;0.18867924528301883;0.15384615384615385;0.18518518518518523;0.1428571428571429;0.1515151515151515;0.0;0.0;0.08333333333333337;0.1428571428571429;0.0;0.11111111111111116;0.1333333333333333;0.12903225806451613;0.0;0.475;0.0;0.1428571428571429;0.1724137931034483;0.34615384615384615;0.0;0.10344827586206895;0.09375;0.16666666666666663;0.09999999999999998;0.1707317073170732;0.14814814814814814;0.0;0.12121212121212122;0.1333333333333333;0.09375;0.0;0.05970149253731338;0.34090909090909094;0.11428571428571432;0.1071428571428571;0.0;0.1428571428571429;0.07999999999999996;0.1333333333333333;0.1724137931034483;0.0;0.18181818181818177;0.0;0.14814814814814814;0.1428571428571429;0.1333333333333333;0.23529411764705888;0.14814814814814814;0.30952380952380953
