;GO:0006281;GO:0035166;GO:0008584;GO:0014065;GO:0006282;GO:0015031;GO:0006283;GO:0036092;GO:0043981;GO:0006047;GO:0046854;GO:0000733;GO:0042135;GO:0043982;GO:0008625;GO:0090050;GO:0000731;GO:0000972;GO:0043984;GO:0001302;GO:0051123;GO:0001701;GO:0010259;GO:0033499;GO:0051402;GO:0043516;GO:0006295;GO:0007264;GO:0006296;GO:0007140;GO:0000902;GO:0006293;GO:0008631;GO:0048008;GO:0042420;GO:0045653;GO:0008635;GO:0060236;GO:0071482;GO:0043484;GO:0006606;GO:0072734;GO:0018026;GO:0018027;GO:0071407;GO:0051259;GO:0035264;GO:0006383;GO:0008286;GO:0008285;GO:1904751;GO:0032790;GO:0006261;GO:0097190;GO:0006661;GO:0000710;GO:0045944;GO:0006303;GO:0048268;GO:0048662;GO:0032543;GO:0035814;GO:0019348;GO:0016579;GO:0008210;GO:0006310;GO:0120009;GO:0048701;GO:0000720;GO:0015939;GO:0032496;GO:0090656;GO:0007173;GO:0036297;GO:0006487;GO:0006366;GO:0045963;GO:0006886;GO:0006887;GO:0006488;GO:0043547;GO:0006367;GO:0006489;GO:0043029;GO:0045053;GO:0051561;GO:0061819;GO:0070126;GO:0016573;GO:0031034;GO:0071577;GO:0010452;GO:0070914;GO:0007186;GO:1901796;GO:0043312;GO:0006897;GO:0006895;GO:0030855;GO:0006406;GO:0007614;GO:0006888;GO:0014829;GO:0070911;GO:0035621;GO:0033567;GO:1905765;GO:0030174;GO:0032471;GO:1904431;GO:0006468;GO:0046835;GO:0006623;GO:0000122;GO:0018298;GO:0016036;GO:0045190;GO:1903351;GO:0006351;GO:0009584;GO:0007565;GO:0006355;GO:0006359;GO:0007602;GO:0009744;GO:0048477;GO:0045087;GO:0006508;GO:1905090;GO:0050668;GO:0031401
GO:0006281;1.0;0.0;0.0;0.02892660935841817;0.0;0.0;0.7900665277436764;0.1433848079451272;0.19436127073918918;0.2575277661469124;0.15692815041476546;0.5529633273452169;0.13226033617700858;0.19436127073918918;0.02901943143648865;0.0;0.6573827788560628;0.025453083643177322;0.19311046048254743;0.024434978772287282;0.027834446923365584;0.0;0.0;0.11313862225042381;0.029611498669748486;0.0;0.2463463981314962;0.03779022432286769;0.3025611786872468;0.02991271332165549;0.03587565234947696;0.0;0.027275699398878514;0.029109967259876145;0.2332945100692145;0.0;0.0;0.0;0.4290796838218832;0.0;0.0;0.3182538980983834;0.18723405754301514;0.19178472637334387;0.4992467151030651;0.039967071232630526;0.0;0.30420388227727185;0.03215599028184017;0.0;0.0;0.025453083643177322;0.6277050067855621;0.03715045740499212;0.15937301132725226;0.5984355359034794;0.0;0.7631263291002732;0.027703411996866222;0.0;0.25656067809150546;0.0;0.11528717551877066;0.2668699311112114;0.24961267235199794;0.7647255090059007;0.025453083643177322;0.0;0.5843944824967628;0.2134578299677136;0.30105160027258043;0.5630860319951706;0.030639830120101748;0.7551568343222178;0.2279267932184242;0.42912357231201204;0.0;0.0;0.04258439578213426;0.12717786028097441;0.0;0.35917277286658483;0.11528717551877066;0.0;0.024434978772287282;0.025966750184543346;0.5034171331826679;0.03240639108136001;0.23701557706809342;0.026781725243658835;0.0;0.18138311294842852;0.6588914987528801;0.04639859111594698;0.0;0.03995549613800302;0.0;0.0;0.0376957172652586;0.0;0.0;0.0;0.0;0.7093237033914307;0.0;0.5034171331826679;0.0;0.0;0.025453083643177322;0.0;0.31593224019882143;0.13410284268984057;0.0;0.0;0.19436127073918918;0.36578509627645545;0.586372106310173;0.3488191471752383;0.5295660249326735;0.2340895264912657;0.0;0.0;0.0;0.23995661106980357;0.2022878823890054;0.028529524839569664;0.5021225235398139;0.27038746166062827;0.0;0.0;0.0
GO:0035166;0.0;1.0;0.3815552980918506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15120104785034139;0.0;0.24946260989350275;0.21260048218185287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19445434795420308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18114870791948307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17027494219995565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20036508628623523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2190883411868002;0.0;0.0;0.0;0.0;0.0
GO:0008584;0.0;0.3815552980918506;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18976104912036237;0.0;0.3358017883342646;0.2722578523961143;0.0;0.0;0.0;0.0;0.0;0.0;0.4530233170282994;0.26325004563297383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23944060824471405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3741809740964181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22080273930312386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27420067295268363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4837600248167265;0.0;0.0;0.0;0.0;0.5729085196234746;0.0;0.0;0.0;0.0;0.0
GO:0014065;0.02892660935841817;0.0;0.0;1.0;0.08151619961703206;0.0;0.024270980061372346;0.023518611116653793;0.021407402030452726;0.021510911652872108;0.025201805300743303;0.020621975026485204;0.05543826422823515;0.021407402030452726;0.19561974802484844;0.07148263444624203;0.02363140277619041;0.02044898396350942;0.021297844365349615;0.01978663948571285;0.02195827355615107;0.0;0.0;0.0;0.023049505033517152;0.07348720551833267;0.01948697196488797;0.46351425308914135;0.022952503793430286;0.023231601132823358;0.026675009025855557;0.07148263444624203;0.3613419326988269;0.19609659449378816;0.02044898396350942;0.06441312945937776;0.0659421860152513;0.07455593689497442;0.02501953671552409;0.08311997525364742;0.0;0.01978663948571285;0.020779219834586204;0.021181406480844545;0.028009195301181466;0.02887268445936335;0.0;0.023049505033517152;0.21177026030232954;0.09711078122923864;0.05582637465823517;0.02044898396350942;0.022798395911577007;0.2360060512977779;0.02549818501559156;0.01948697196488797;0.1031497150371363;0.02363140277619041;0.021876643500360515;0.07590702958393168;0.022902340830851273;0.05582637465823517;0.01978663948571285;0.027297708893921566;0.05543826422823515;0.0265067636003936;0.02044898396350942;0.0;0.01911377124220526;0.01978663948571285;0.0;0.020923545221878833;0.20405731994708515;0.023440230855033575;0.024242713280608143;0.029802620887177462;0.06343759630592836;0.0;0.03021422366456823;0.021407402030452726;0.0710273877255916;0.02616669811840442;0.01978663948571285;0.056106537283457034;0.04944536167657329;0.05192574721038462;0.04776391325856697;0.0247082418539964;0.024977272809594987;0.021297844365349615;0.0;0.020256340167518972;0.021057065768047428;0.2766334436211393;0.08277486229412809;0.028866643176838593;0.0;0.0;0.027668313336631823;0.0;0.0;0.0;0.0532217518966001;0.02232288989583613;0.0;0.01911377124220526;0.062222684269862195;0.06523275353214734;0.051100511975479775;0.062222684269862195;0.030828759030759673;0.02232288989583613;0.0;0.09946028352010024;0.021407402030452726;0.01781114000881766;0.021609059926712387;0.021297844365349615;0.034466792418080316;0.0;0.0;0.11845026192000152;0.07288345826742137;0.19991578242858624;0.0;0.022388583279732414;0.0;0.0;0.05798211808707962;0.05798211808707962;0.10318881458388642
GO:0006282;0.0;0.0;0.0;0.08151619961703206;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06120796443290291;0.0;0.08174253608293218;0.07883834990576254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7879039364712624;0.0;0.10228355897753706;0.0;0.0;0.0;0.07883834990576254;0.07745778333864553;0.08196310992958986;0.0;0.07032568474214707;0.16454720438857517;0.0825933062981925;0.0;0.28120552132027543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08927767517595814;0.11120639739645913;0.06086612746677066;0.0;0.0;0.10083973807359391;0.0;0.0;0.3595113225599452;0.0;0.0;0.08425465060970107;0.0;0.06086612746677066;0.0;0.0;0.06120796443290291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08566250996905012;0.0;0.0;0.0;0.15773323771419917;0.0;0.0;0.0;0.08078368920143428;0.0;0.0;0.06202359926065212;0.05398400832893991;0.0569543247214031;0.05198594539089076;0.0;0.0;0.0;0.0;0.0;0.0;0.12093904192426058;0.2897302866727131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05851727607153121;0.0;0.0;0.0;0.6564540179484519;0.5850090365577816;0.05596304145972979;0.5556285219745905;0.0;0.0;0.0;0.34473405487685066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42259132446589215;0.24293324590472667;0.08373389260034912;0.0;0.0;0.0;0.0;0.44844044985024056;0.14305793871321712;0.2719560233042617
GO:0015031;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6555949560617478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4150495348096068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9173363134244212;0.5008555736349677;0.0;0.0;0.0;0.0;0.0;0.2425741056580273;0.0;0.0;0.0;0.0;0.0;0.31316390757905166;0.0;0.0;0.0;0.0;0.46491548921239084;0.4664713011596796;0.3036461042860922;0.0;0.6014045478814285;0.0;0.40637461640059397;0.0;0.0;0.4633602733389473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.578098374986568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006283;0.7900665277436764;0.0;0.0;0.024270980061372346;0.0;0.0;1.0;0.11933574298673208;0.16488818735982871;0.2182742990383376;0.12857068939486993;0.4723897039792539;0.11142431452185426;0.16488818735982871;0.02433629411160358;0.0;0.546555062340713;0.021777386563907243;0.1639870830040131;0.021027770085949665;0.023497384541757826;0.0;0.0;0.09761626768539397;0.024751319379670914;0.0;0.21254824802541458;0.030217787188834264;0.25312571092794167;0.024961420099381303;0.028981072464511533;0.0;0.02309794596497708;0.024399934518186218;0.1996042915757467;0.0;0.0;0.0;0.35214949411584273;0.0;0.0;0.2738766364618219;0.15972995289848446;0.16303007847775872;0.3980651939955811;0.03159376070832371;0.0;0.2542744469219572;0.026504370560984813;0.0;0.0;0.021777386563907243;0.5258831545061282;0.029807333718267583;0.13020718729580052;0.5163315789360111;0.0;0.6344713792184132;0.02340393447621552;0.0;0.21473956495809418;0.0;0.09921155419282197;0.21427951594624894;0.21028920473607887;0.6187671512285803;0.021777386563907243;0.0;0.7246954270428178;0.18369331168388242;0.24117838235722697;0.4797576737426041;0.025465718084279783;0.6289527999341743;0.1884292563177309;0.33604176405529085;0.0;0.0;0.03320714423232221;0.10789251775458374;0.0;0.29157367472501844;0.09921155419282197;0.0;0.021027770085949665;0.022152314799624193;0.43575219132384907;0.026674254742830174;0.1945983445361596;0.02274271932006228;0.0;0.15545208661870297;0.5607214319546776;0.03548162728668212;0.0;0.03158652720139114;0.0;0.0;0.030157329950248755;0.0;0.0;0.0;0.0;0.855048720293851;0.0;0.43575219132384907;0.0;0.0;0.021777386563907243;0.0;0.2448044198064361;0.11283570487520465;0.0;0.0;0.16488818735982871;0.32015817694432325;0.49655889767868083;0.29621302905227415;0.3946597535896536;0.1962135191286506;0.0;0.0;0.0;0.2003189486919197;0.17336825299712727;0.023990809116292033;0.3948175458311797;0.20671472820620893;0.0;0.0;0.0
GO:0036092;0.1433848079451272;0.0;0.0;0.023518611116653793;0.0;0.0;0.11933574298673208;1.0;0.10473570423196288;0.33412491166213004;0.8032161122626329;0.10075637506270847;0.10804122865818931;0.10473570423196288;0.02357993351109733;0.0;0.24208684668735408;0.02116973712405622;0.10417998787470255;0.020460688760885998;0.022791514758978015;0.0;0.0;0.09502493819428079;0.023969355683756167;0.0;0.09502493819428079;0.029060355271797098;0.1125954718184911;0.024166337936900144;0.027914770070490005;0.0;0.022415522267312474;0.02363967470695421;0.09928961040979799;0.0;0.0;0.0;0.026107054833261287;0.0;0.0;0.020460688760885998;0.10155218543573011;0.10358960289446968;0.029379259219035836;0.030330723985473745;0.0;0.23588782551261814;0.025609718481388787;0.0;0.0;0.02116973712405622;0.23321658868880304;0.02868054520956802;0.912097756723403;0.09502493819428079;0.0;0.1160622698348916;0.02270358440312335;0.0;0.23432204740034485;0.0;0.4119727207791626;0.13492615752702727;0.4278501990027193;0.13083620194950787;0.02116973712405622;0.0;0.09314527039277982;0.09596405490911697;0.0;0.10228299106209854;0.02463871734313314;0.11508522539688619;0.11919091500655239;0.30860729156653577;0.0;0.0;0.03181465875548252;0.4469654301092089;0.0;0.2692421882871273;0.6025927525347773;0.0;0.020460688760885998;0.021523864074520845;0.09314527039277982;0.025768293075866488;0.122959129851511;0.022080823654154244;0.0;0.09890757724105942;0.10295940944821941;0.03389640891716631;0.0;0.030324057210721667;0.0;0.0;0.029004436437219668;0.0;0.0;0.0;0.0;0.10938762296128234;0.0;0.09314527039277982;0.0;0.0;0.02116973712405622;0.0;0.497528534760354;0.3549581301680042;0.0;0.0;0.10473570423196288;0.018355462662427813;0.10575913627997248;0.022080823654154244;0.3598452720611692;0.0;0.0;0.0;0.0;0.02411857044398818;0.0;0.02325544665390251;0.0;0.1600575113104066;0.0;0.0;0.0
GO:0043981;0.19436127073918918;0.0;0.0;0.021407402030452726;0.0;0.0;0.16488818735982871;0.10473570423196288;1.0;0.10487735790264555;0.11178247846059076;0.1656356433143202;0.09852423350976447;0.8241350406613405;0.021458197157809184;0.0;0.16078810641732313;0.1643144864101153;0.8201328386509095;0.018843922736484796;0.17580424581681586;0.0;0.0;0.08762462115340149;0.021780212890886292;0.0;0.1081073305087516;0.025903757178618512;0.12627845694148807;0.1854332844910099;0.2111817868568793;0.0;0.020489603251445852;0.02150765967640577;0.1638241809542153;0.0;0.0;0.0;0.02353100656421573;0.0;0.0;0.018843922736484796;0.5793034353156964;0.5899460337214381;0.026156842061376254;0.22739673518072334;0.0;0.15704690054509568;0.023126213965686353;0.0;0.0;0.1643144864101153;0.15542922508754797;0.025601548357908233;0.11301745233492858;0.1339135025372253;0.0;0.16078810641732313;0.17518494674773755;0.0;0.25011254156040086;0.0;0.08890789913217174;0.31360228493988745;0.09911143328276828;0.17912327166533465;0.1643144864101153;0.0;0.13146711096976907;0.15877071359696954;0.0;0.16793615241849508;0.02233148510547192;0.15956014755382886;0.28053276906238434;0.1998348516973018;0.0;0.0;0.02806990076048874;0.09581658401352516;0.0;0.1428647557076196;0.08890789913217174;0.0;0.018843922736484796;0.01974202850009074;0.15408018821179004;0.1965267242768855;0.8431467863034167;0.17078683973380596;0.0;0.5654362924651202;0.14415771038925576;0.02967804035794548;0.0;0.02690311676320668;0.0;0.0;0.0258593173294065;0.0;0.0;0.0;0.0;0.15236063059452587;0.0;0.13146711096976907;0.0;0.0;0.019443700530977902;0.0;0.351234509660132;0.09969526807670119;0.0;0.0;0.24940766588383192;0.017043617088630857;0.14774091971271563;0.020209588569859743;0.22860248372366293;0.0;0.0;0.0;0.0;0.0219033464565488;0.0;0.021189144978896953;0.0;0.297006621738681;0.0;0.0;0.0
GO:0006047;0.2575277661469124;0.0;0.0;0.021510911652872108;0.0;0.0;0.2182742990383376;0.33412491166213004;0.10487735790264555;1.0;0.356725694633068;0.18694620589357105;0.09899165778504235;0.10487735790264555;0.02156219976803395;0.0;0.2128193862076136;0.019529053387198653;0.10436572350562145;0.018924080213231;0.020901046312813445;0.0;0.0;0.29916587275877704;0.021887368178553204;0.0;0.1770990005794976;0.026055469061682452;0.20701239803626495;0.022051499538322493;0.025130776787520376;0.0;0.02058440795226302;0.02161214347188439;0.17899681649391352;0.0;0.0;0.0;0.02365613100925357;0.0;0.0;0.018924080213231;0.10194040181000963;0.10382168856481436;0.026311541789357316;0.027072108786718053;0.0;0.20784315791555769;0.02324705947286056;0.0;0.0;0.019529053387198653;0.20569182721897947;0.025749730841081574;0.3606881387072877;0.1770990005794976;0.0;0.2128193862076136;0.020827074288089328;0.0;0.19004295032050664;0.0;0.30356584669441694;0.1320274010393211;0.18682526413065523;0.23722411442736988;0.019529053387198653;0.0;0.17385036306447266;0.30356584669441694;0.0;0.18955434712099795;0.022444147417896007;0.21118593298656843;0.11803319224227352;0.2648256984593754;0.0;0.0;0.028248133951995043;0.43544471708339544;0.0;0.23435369491889096;0.28341670415274806;0.0;0.018924080213231;0.01983002654283323;0.17385036306447266;0.02337765010816656;0.12141504237283655;0.02030181390824431;0.0;0.09948957619326552;0.19070800078004774;0.029877353201374416;0.0;0.027066797439943873;0.0;0.0;0.026010507593517997;0.0;0.0;0.0;0.0;0.20161153257255668;0.0;0.17385036306447266;0.0;0.0;0.019529053387198653;0.0;0.4310926489191714;0.31796831483544813;0.0;0.0;0.10487735790264555;0.017109163434613224;0.1954702053585718;0.02030181390824431;0.3032228542556978;0.0;0.0;0.0;0.0;0.022011719779681096;0.0;0.02129054971754302;0.0;0.15370096475936526;0.0;0.0;0.0
