;GO:0016525;GO:0090179;GO:0045807;GO:0015031;GO:0051091;GO:0008625;GO:0090051;GO:0000188;GO:0000187;GO:0045892;GO:0045893;GO:0035556;GO:0033138;GO:1902042;GO:0043517;GO:0071805;GO:0002092;GO:0050729;GO:0046469;GO:0007268;GO:1903413;GO:0009967;GO:0032715;GO:0071361;GO:0005513;GO:0032956;GO:0032717;GO:0010942;GO:0031623;GO:1905167;GO:0035025;GO:0090311;GO:0008284;GO:0042157;GO:0045944;GO:0044339;GO:0044338;GO:0042953;GO:0043524;GO:0000165;GO:0001523;GO:0010875;GO:0070588;GO:0035774;GO:2000772;GO:1901491;GO:0043537;GO:0050908;GO:0034441;GO:0034440;GO:1904646;GO:1904886;GO:0030514;GO:0010923;GO:0010801;GO:0097755;GO:0001934;GO:0001937;GO:0007050;GO:1901381;GO:0034393;GO:0032092;GO:0046777;GO:0006366;GO:0008543;GO:1903204;GO:0043149;GO:0042699;GO:0043547;GO:0010977;GO:0043154;GO:0031398;GO:2000310;GO:0010976;GO:0031397;GO:0071456;GO:0017148;GO:0034260;GO:0007186;GO:0030182;GO:0032088;GO:0090026;GO:0043277;GO:1900223;GO:0030855;GO:0043280;GO:0010508;GO:0043161;GO:0060716;GO:0051056;GO:0016042;GO:0071447;GO:0030178;GO:0016567;GO:0034374;GO:1904953;GO:0045746;GO:0002265;GO:0099054;GO:0051222;GO:0034765;GO:0014912;GO:1903078;GO:0002031;GO:0090240;GO:0060979;GO:0007205;GO:0007602;GO:0090090;GO:0070373;GO:0070374;GO:2000587;GO:0071346
GO:0016525;1.0;0.2946054623034586;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.5310490998359887;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.2868411840981557;0.0;0.0;0.042064647228987374;0.2868411840981557;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.12804570306913615;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.20397374928165476;0.5192344309973693;0.2868411840981557;0.0;0.0;0.0;0.0;0.0;0.12804570306913615;0.12804570306913615;0.12804570306913615;0.036692364793703955;0.042064647228987374;0.12804570306913615;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.036692364793703955;0.0;0.0;0.042064647228987374;0.12804570306913615;0.0;0.042064647228987374;0.036692364793703955;0.30550822320801124;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.23094064297706635;0.12804570306913615;0.0;0.12804570306913615;0.12804570306913615;0.042064647228987374;0.0;0.12804570306913615;0.042064647228987374;0.0;0.18922943134840794;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.12804570306913615;0.0;0.0;0.042064647228987374;0.12804570306913615;0.0;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.12804570306913615;0.042064647228987374;0.12804570306913615;0.0
GO:0090179;0.2946054623034586;1.0;0.047799631016701725;0.0;0.047799631016701725;0.2052608479739753;0.2946054623034586;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.18922943134840794;0.01468324974140624;0.0;0.047799631016701725;0.18922943134840794;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.4155988772210049;0.4155988772210049;0.0;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.042064647228987374;0.0;0.047799631016701725;0.20397374928165476;0.2946054623034586;0.18922943134840794;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.2052608479739753;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.036692364793703955;0.3120402220030647;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.3120402220030647;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.18922943134840794;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.0;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.4155988772210049;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624
GO:0045807;0.042064647228987374;0.047799631016701725;1.0;0.0;0.11511873865597294;0.047799631016701725;0.19673256925640645;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.0;0.49981463631649575;0.11511873865597294;0.0;0.0;0.0;0.12755981097713553;0.042064647228987374;0.0;0.0;0.20397374928165476;0.042064647228987374;0.12755981097713553;0.0;0.12755981097713553;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.3033452914461477;0.0;0.3033452914461477;0.047799631016701725;0.042064647228987374;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.3033452914461477;0.12755981097713553;0.036692364793703955;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.20397374928165476;0.047799631016701725;0.12755981097713553;0.23542160760630382;0.27776606418114075;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.047799631016701725;0.19673256925640645;0.0;0.11511873865597294;0.0;0.12755981097713553;0.12755981097713553;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.3033452914461477;0.23542160760630382;0.19673256925640645;0.19673256925640645;0.0;0.27776606418114075;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.0
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26376911423447535;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051091;0.042064647228987374;0.047799631016701725;0.11511873865597294;0.0;1.0;0.047799631016701725;0.047799631016701725;0.17530917548795347;0.23753055021918945;0.15831211565824807;0.15831211565824807;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.042064647228987374;0.0;0.0;0.047799631016701725;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.10900961301269105;0.11511873865597294;0.0;0.15831211565824807;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.11511873865597294;0.0;0.11511873865597294;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.15831211565824807;0.17530917548795347;0.10900961301269105;0.036692364793703955;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.11511873865597294;0.23753055021918945;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.23753055021918945;0.047799631016701725;0.17530917548795347;0.11511873865597294;0.17530917548795347;0.11511873865597294;0.10900961301269105;0.0;0.14806647662370065;0.17530917548795347;0.047799631016701725;0.0;0.38796244064832414;0.11511873865597294;0.0;0.11511873865597294;0.0;0.23753055021918945;0.11511873865597294;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.11511873865597294;0.042064647228987374;0.047799631016701725;0.11511873865597294;0.0;0.11511873865597294;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.10900961301269105;0.11511873865597294;0.047799631016701725;0.0
GO:0008625;0.042064647228987374;0.2052608479739753;0.047799631016701725;0.0;0.047799631016701725;1.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.2052608479739753;0.2052608479739753;0.0;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.2052608479739753;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.0;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.2052608479739753;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624
GO:0090051;0.5310490998359887;0.2946054623034586;0.19673256925640645;0.0;0.047799631016701725;0.047799631016701725;1.0;0.13839445927415203;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.0;0.19673256925640645;0.042064647228987374;0.0;0.0;0.0;0.047799631016701725;0.2868411840981557;0.0;0.0;0.047799631016701725;0.2868411840981557;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.13839445927415203;0.047799631016701725;0.0;0.19673256925640645;0.0;0.19673256925640645;0.20397374928165476;0.5192344309973693;0.6455242095152408;0.0;0.0;0.0;0.0;0.0;0.13839445927415203;0.13839445927415203;0.13839445927415203;0.036692364793703955;0.047799631016701725;0.13839445927415203;0.13839445927415203;0.19673256925640645;0.047799631016701725;0.036692364793703955;0.0;0.0;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.036692364793703955;0.30550822320801124;0.13839445927415203;0.047799631016701725;0.19673256925640645;0.23094064297706635;0.13839445927415203;0.0;0.13839445927415203;0.12804570306913615;0.047799631016701725;0.0;0.12804570306913615;0.3203394775822981;0.0;0.18922943134840794;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.13839445927415203;0.0;0.0;0.047799631016701725;0.13839445927415203;0.0;0.0;0.19673256925640645;0.19673256925640645;0.4407263001830965;0.19673256925640645;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.13839445927415203;0.0
GO:0000188;0.12804570306913615;0.047799631016701725;0.047799631016701725;0.0;0.17530917548795347;0.047799631016701725;0.13839445927415203;1.0;0.4041161671437038;0.20539045317781315;0.10900961301269105;0.047799631016701725;0.2589137257715929;0.274741083875601;0.2326756683755529;0.0;0.10577604256148812;0.1492331351584338;0.0;0.0;0.0;0.1786822519641151;0.12804570306913615;0.0;0.0;0.047799631016701725;0.12804570306913615;0.047799631016701725;0.0;0.19885971868423638;0.2326756683755529;0.23426849400579874;0.047799631016701725;0.0;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.0;0.13839445927415203;0.047799631016701725;0.0;0.042064647228987374;0.0;0.16845680521671735;0.1492331351584338;0.12804570306913615;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.274741083875601;0.3464055902193935;0.38244600073093926;0.036692364793703955;0.2589137257715929;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.17530917548795347;0.0;0.0;0.047799631016701725;0.250245473135147;0.0;0.047799631016701725;0.20819522445199756;0.13839445927415203;0.3142718761999674;0.23426849400579874;0.1786822519641151;0.047799631016701725;0.34796186849003824;0.0;0.2919513389081199;0.3142718761999674;0.047799631016701725;0.0;0.2828001955049257;0.1492331351584338;0.0;0.042064647228987374;0.0;0.20819522445199756;0.10577604256148812;0.0;0.0;0.2326756683755529;0.0;0.0;0.274741083875601;0.0;0.0;0.047799631016701725;0.274741083875601;0.0;0.0;0.042064647228987374;0.042064647228987374;0.13839445927415203;0.042064647228987374;0.0;0.23426849400579874;0.0;0.047799631016701725;0.047799631016701725;0.274741083875601;0.4815520067406112;0.3256627918320604;0.274741083875601;0.0
GO:0000187;0.042064647228987374;0.047799631016701725;0.12755981097713553;0.0;0.23753055021918945;0.047799631016701725;0.047799631016701725;0.4041161671437038;1.0;0.10900961301269105;0.1816892161000484;0.047799631016701725;0.2970121637671333;0.1786822519641151;0.29215307485716907;0.0;0.17825033928423412;0.21066859409381297;0.0;0.0;0.0;0.25051392497694763;0.042064647228987374;0.0;0.0;0.047799631016701725;0.042064647228987374;0.12755981097713553;0.0;0.25118815347651524;0.29215307485716907;0.23426849400579874;0.12755981097713553;0.0;0.1816892161000484;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.0;0.11511873865597294;0.0;0.24096127213516677;0.1492331351584338;0.042064647228987374;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.1786822519641151;0.23617816366413516;0.2589137257715929;0.036692364793703955;0.2970121637671333;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.23753055021918945;0.0;0.0;0.047799631016701725;0.1492331351584338;0.0;0.047799631016701725;0.25833176065663566;0.047799631016701725;0.20819522445199756;0.27767838299873754;0.1786822519641151;0.12755981097713553;0.23426849400579874;0.0;0.19885971868423638;0.20819522445199756;0.047799631016701725;0.0;0.17530917548795347;0.21066859409381297;0.0;0.11511873865597294;0.0;0.25833176065663566;0.17811780918080672;0.0;0.0;0.2326756683755529;0.0;0.0;0.1786822519641151;0.0;0.0;0.047799631016701725;0.1786822519641151;0.0;0.0;0.11511873865597294;0.042064647228987374;0.047799631016701725;0.11511873865597294;0.0;0.27767838299873754;0.0;0.047799631016701725;0.047799631016701725;0.1786822519641151;0.3256627918320604;0.35725817352143013;0.1786822519641151;0.0
GO:0045892;0.12804570306913615;0.047799631016701725;0.047799631016701725;0.0;0.15831211565824807;0.047799631016701725;0.13839445927415203;0.20539045317781315;0.10900961301269105;1.0;0.15831211565824807;0.047799631016701725;0.10900961301269105;0.13839445927415203;0.047799631016701725;0.0;0.10577604256148812;0.042064647228987374;0.0;0.0;0.0;0.047799631016701725;0.12804570306913615;0.0;0.0;0.047799631016701725;0.12804570306913615;0.047799631016701725;0.0;0.10900961301269105;0.047799631016701725;0.10900961301269105;0.047799631016701725;0.0;0.15831211565824807;0.047799631016701725;0.047799631016701725;0.0;0.13839445927415203;0.047799631016701725;0.0;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.12804570306913615;0.13839445927415203;0.0;0.0;0.0;0.0;0.0;0.15831211565824807;0.198940861166088;0.20539045317781315;0.036692364793703955;0.10900961301269105;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.0;0.0;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.036692364793703955;0.13839445927415203;0.20539045317781315;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.20539045317781315;0.0;0.25994020127029144;0.12804570306913615;0.047799631016701725;0.0;0.15831211565824807;0.047799631016701725;0.0;0.042064647228987374;0.0;0.10900961301269105;0.10577604256148812;0.0;0.0;0.047799631016701725;0.0;0.0;0.13839445927415203;0.0;0.0;0.047799631016701725;0.13839445927415203;0.0;0.0;0.042064647228987374;0.042064647228987374;0.13839445927415203;0.042064647228987374;0.0;0.10900961301269105;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.20539045317781315;0.10900961301269105;0.13839445927415203;0.0
