;GO:0032330;GO:0051491;GO:0007213;GO:0048557;GO:0006887;GO:0043547;GO:0045887;GO:0043392;GO:0045892;GO:0050911;GO:0035115;GO:0035435;GO:0071805;GO:0007186;GO:0060272;GO:0030182;GO:2000172;GO:1902600;GO:0051260;GO:0043312;GO:0002053;GO:0043113;GO:0051056;GO:0048013;GO:0021816;GO:0006024;GO:0045665;GO:0048812;GO:0002063;GO:0045944;GO:0043687;GO:0048814;GO:0006027;GO:0048813;GO:0000122;GO:0002576;GO:0001523;GO:0050772;GO:0051384;GO:0001649;GO:0034765;GO:0034446;GO:2000134;GO:2001223;GO:0006351;GO:0035493;GO:0007565;GO:0005980;GO:0048743;GO:0003363;GO:0046847;GO:0006357;GO:0070294;GO:0005978;GO:0006906;GO:0045880;GO:0050900
GO:0032330;1.0;0.3147678963790473;0.407548184688727;0.0;0.0;0.2773759731609016;0.43901360328311173;0.33636876483988;0.42559060920442504;0.0;0.0;0.0;0.0;0.4961564274378868;0.0;0.0;0.4924905457455655;0.0;0.0;0.0;0.3907185197038101;0.0;0.41442111644693924;0.3343979527445597;0.0;0.0;0.5595752816780991;0.0;0.0;0.4109095904316608;0.0;0.5339453984024409;0.0;0.0;0.39561854437591193;0.0;0.0;0.5277152987719742;0.0;0.0;0.4344099977266988;0.0;0.365256891333798;0.4903131788558635;0.0;0.0;0.0;0.0;0.4904413455167309;0.0;0.0;0.4556437611290757;0.0;0.0;0.0;0.3610723406453529;0.0
GO:0051491;0.3147678963790473;1.0;0.30703581615390346;0.0;0.0;0.20514362943214276;0.5266609716546622;0.26265895086671714;0.334565858395867;0.0;0.0;0.0;0.0;0.36884150434140267;0.0;0.0;0.26675402025138994;0.0;0.0;0.0;0.3698450588801801;0.0;0.3192550480661371;0.25654682119915273;0.0;0.0;0.3524833119221815;0.0;0.0;0.4126973665974474;0.0;0.5125320663567768;0.0;0.0;0.3078974618538849;0.0;0.0;0.6356048036516766;0.0;0.0;0.35887398571140905;0.0;0.2602208719763757;0.2832212090999459;0.0;0.0;0.0;0.0;0.31655567254483385;0.0;0.0;0.36461901032051763;0.0;0.0;0.0;0.36286011681113944;0.0
GO:0007213;0.407548184688727;0.30703581615390346;1.0;0.0;0.47635636188048797;0.3024475685644213;0.4512246330540855;0.36558167781564377;0.400543592143886;0.0;0.0;0.0;0.43727908992446723;0.8362967882672477;0.0;0.540239004035048;0.3368730715716531;0.0;0.4627407182944793;0.43606633039368614;0.3603252024892497;0.0;0.387058979856283;0.569025993494735;0.43606633039368614;0.0;0.5471611237771143;0.5223904451816939;0.4627407182944793;0.3876887714132487;0.3998284317754001;0.4947286859397956;0.0;0.4795703832793962;0.3723977253574998;0.3341688068484331;0.35009858867339866;0.5153011408709894;0.0;0.43606633039368614;0.426677917501555;0.43606633039368614;0.340209874273259;0.4778990209548787;0.54335610828889;0.43606633039368614;0.0;0.32833723484393346;0.30703581615390346;0.4528959953786031;0.4528959953786031;0.43059674406853665;0.0;0.2918775134935041;0.5160894940960656;0.33371020405469665;0.5354773202203338
GO:0048557;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6102402220227585;0.0;0.0;0.0;0.7346584755080856;0.5505476463239718;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6064912573933309;0.4730493605834032;0.0;0.0;0.0;0.0;0.5636711954910334;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.5201671426053232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006887;0.0;0.0;0.47635636188048797;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44575547327801196;0.5316789861795184;0.5381620500679871;0.0;0.5300400405670991;0.0;0.49904485961335815;0.37027428764678977;0.713623628067763;0.0;0.46329399486527406;0.0;0.4258673669257372;0.4258673669257372;0.0;0.0;0.512191481713745;0.4525417548265304;0.0;0.41229070529686773;0.0;0.0;0.4693714198114473;0.0;0.7559149214226919;0.36487598172498353;0.0;0.0;0.3662611367354131;0.0;0.4258673669257372;0.0;0.0;0.4508896776412005;0.4258673669257372;0.0;0.34079950836540107;0.0;0.4426970319106541;0.3604295647309135;0.0;0.41859581352674047;0.3066549065450889;0.42362306344837614;0.0;0.4430108895726443
GO:0043547;0.2773759731609016;0.20514362943214276;0.3024475685644213;0.0;0.0;1.0;0.2715886299751829;0.4352106064673602;0.30317505624472413;0.0;0.0;0.0;0.0;0.3642532567519205;0.0;0.0;0.24582928588180025;0.0;0.0;0.0;0.23880295940197666;0.0;0.28516679313452237;0.2519585736096705;0.0;0.0;0.3478950643326993;0.0;0.0;0.2940421318263669;0.0;0.29546262649538063;0.0;0.0;0.2787510857706181;0.0;0.0;0.31603508142657444;0.0;0.0;0.3412529196283503;0.0;0.23107449589310897;0.27863296151046374;0.0;0.0;0.0;0.0;0.19235234341934632;0.0;0.0;0.33322820816937476;0.0;0.0;0.0;0.231818017332936;0.0
GO:0045887;0.43901360328311173;0.5266609716546622;0.4512246330540855;0.0;0.0;0.2715886299751829;1.0;0.3377539198503096;0.3673695340245305;0.0;0.0;0.0;0.0;0.5130303212415848;0.0;0.0;0.5152503687636647;0.0;0.0;0.0;0.3925062958695967;0.0;0.3562000412670447;0.40073563809933477;0.0;0.0;0.6596074405694927;0.0;0.0;0.4126973665974474;0.0;0.6071750027321741;0.0;0.0;0.33739746919601743;0.0;0.0;0.6835247469109628;0.0;0.0;0.39581897891231665;0.0;0.28972087931850826;0.5903453377472572;0.0;0.0;0.0;0.0;0.424448976572424;0.0;0.0;0.3974226859491811;0.0;0.0;0.0;0.36286011681113944;0.0
GO:0043392;0.33636876483988;0.26265895086671714;0.36558167781564377;0.0;0.0;0.4352106064673602;0.3377539198503096;1.0;0.35947039514323065;0.0;0.0;0.0;0.0;0.427387366003143;0.0;0.0;0.3048220775607786;0.0;0.0;0.0;0.296318280836551;0.0;0.3426821145690967;0.31509268286089304;0.0;0.0;0.4110291735839218;0.0;0.0;0.3493130271930652;0.0;0.35859673574660317;0.0;0.0;0.33402198113731635;0.0;0.0;0.3791691906777969;0.0;0.0;0.39876824106292463;0.0;0.2863453912598072;0.3417670707616862;0.0;0.0;0.0;0.0;0.2486476823178529;0.0;0.0;0.3895235470678813;0.0;0.0;0.0;0.28933333876751033;0.0
GO:0045892;0.42559060920442504;0.334565858395867;0.400543592143886;0.0;0.0;0.30317505624472413;0.3673695340245305;0.35947039514323065;1.0;0.0;0.0;0.0;0.0;0.4796642171667804;0.0;0.0;0.3602617962413725;0.0;0.0;0.0;0.3837139271589691;0.0;0.41458902209824655;0.3500545971891353;0.0;0.0;0.5056557549846635;0.0;0.0;0.7226455772923279;0.0;0.39355865007484536;0.0;0.0;0.885445348461629;0.0;0.0;0.4141311050060392;0.0;0.0;0.4542079597435185;0.0;0.4602082592163855;0.4363936521624279;0.0;0.0;0.0;0.0;0.334565858395867;0.0;0.0;0.7923561045092766;0.0;0.0;0.0;0.3612402462966602;0.0
GO:0050911;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3966948574235851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
