;GO:0007051;GO:0040037;GO:0006361;GO:0016925;GO:1902476;GO:0006283;GO:0006366;GO:0006363;GO:0051291;GO:0000413;GO:0048754;GO:0045724;GO:0043547;GO:0006367;GO:0006368;GO:0060766;GO:0001701;GO:0035437;GO:0010575;GO:0070206;GO:0007186;GO:0006296;GO:0014032;GO:0006293;GO:0006370;GO:1903012;GO:0006294;GO:1903898;GO:0090263;GO:0051260;GO:0042542;GO:0006412;GO:0006406;GO:0032836;GO:0030216;GO:0032516;GO:0006607;GO:0070911;GO:0030336;GO:0016567;GO:0035264;GO:0035860;GO:0061036;GO:0002063;GO:0007035;GO:0006468;GO:0045944;GO:0006983;GO:0045667;GO:0070262;GO:0097421;GO:0001886;GO:0071277;GO:0000082;GO:0034765;GO:0030521;GO:0030201;GO:0006351;GO:0002031;GO:0046604;GO:0006511;GO:1903912;GO:0006357;GO:0045087;GO:2000345
GO:0007051;1.0;0.0;0.15544560193802776;0.1890357993769531;0.0;0.1672364104969893;0.1446510300839241;0.15544560193802776;0.48519842294218773;0.20114708089596092;0.0;0.0;0.0;0.15544560193802776;0.15544560193802776;0.0;0.0;0.25974341743375595;0.0;0.48519842294218773;0.3135143891753716;0.20759318540266192;0.2857842270456377;0.0;0.18333601556868778;0.0;0.44417969359725007;0.0;0.0;0.48519842294218773;0.0;0.16372477223796184;0.0;0.48084963074239484;0.29994314157894864;0.0;0.0;0.1672364104969893;0.0;0.20114643107424915;0.0;0.27213749237310314;0.0;0.31469012189495077;0.18352835249654992;0.1945206885991217;0.0;0.22095571019905896;0.0;0.1886740130965423;0.0;0.42340840360528104;0.2503187041646702;0.4027073580723309;0.0;0.2607840533252203;0.22248608455740268;0.14805618727210934;0.20641321493912268;0.0;0.18297384728538715;0.0;0.0;0.0;0.0
GO:0040037;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2453031484973034;0.20154227126406182;0.0;0.0;0.7950709757497754;0.0;0.19456629390033406;0.2731904848532938;0.0;0.37746571277134644;0.0;0.0;0.31074848208242023;0.0;0.26439777952734084;0.0;0.720499531481593;0.48290899693486505;0.0;0.0;0.0;0.0;0.0;0.0;0.17494795333398622;0.0;0.0;0.40799249664574566;0.0;0.0;0.3405907259680201;0.26439767638481687;0.0;0.14840246448963604;0.0;0.18495104793157274;0.2907402547134152;0.3523839765878277;0.0;0.0;0.0;0.0;0.0;0.29234869937485713;0.32995765916185105;0.0;0.0;0.0;0.2151679584533079;0.0;0.2841042580479457;0.2572471984502755;0.0;0.3197471358724368
GO:0006361;0.15544560193802776;0.0;1.0;0.37944273216241303;0.0;0.5725242197320545;0.8846065548871033;0.9308030876571312;0.15986154915984363;0.3950754802702876;0.0;0.0;0.0;0.9654016051157109;0.9308030876571312;0.0;0.0;0.15129506439368565;0.0;0.15986154915984363;0.16808717109795196;0.6603622858761337;0.1597752620639512;0.0;0.6479755756837033;0.0;0.15201641701020108;0.0;0.0;0.15986154915984363;0.0;0.5652635194835378;0.0;0.1590576525326571;0.16410625465820805;0.0;0.0;0.5725242197320545;0.0;0.3950746595331007;0.0;0.1554180069577738;0.0;0.16842454226181655;0.12182646412516165;0.3866066445310822;0.0;0.1372600388575654;0.0;0.37896518286930597;0.0;0.1478072782838378;0.14804824363259408;0.16433622016358373;0.0;0.15164754348428866;0.4210436573901745;0.8993902626133443;0.3115981141940664;0.0;0.3713574622289632;0.0;0.0;0.0;0.0
GO:0016925;0.1890357993769531;0.0;0.37944273216241303;1.0;0.0;0.4446130203028431;0.39594739129129347;0.37944273216241303;0.1956067673744416;0.8548869026873365;0.0;0.0;0.0;0.37944273216241303;0.37944273216241303;0.0;0.0;0.18293288891572637;0.0;0.1956067673744416;0.20806550745224706;0.4747512510431151;0.19547759395464054;0.0;0.4319590477405841;0.0;0.18398852661935472;0.0;0.0;0.1956067673744416;0.0;0.5624019404920773;0.0;0.19440452545407305;0.20199989588325007;0.0;0.0;0.4446130203028431;0.0;0.9032707498550032;0.0;0.1889949914374657;0.0;0.20858269299454898;0.14153717154611584;0.7862874354839081;0.0;0.16280476762610374;0.0;0.7681775877978588;0.0;0.17785836445284353;0.17820738863319413;0.20234843800564964;0.0;0.18344844872659982;0.6585453477530734;0.4034681817074395;0.4167076801420766;0.0;0.5682880917968076;0.0;0.0;0.0;0.0
GO:1902476;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2229528820695756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2920902518876559;0.0;0.0;0.0;0.23818225103731414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3074204055441062;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006283;0.1672364104969893;0.0;0.5725242197320545;0.4446130203028431;0.0;1.0;0.5777401744559274;0.5725242197320545;0.17235871634739466;0.46407234705522343;0.0;0.0;0.0;0.5725242197320545;0.5725242197320545;0.0;0.0;0.1624420525745396;0.0;0.17235871634739466;0.18195930074196912;0.7024098956495799;0.17225841517833929;0.0;0.6447230022450859;0.0;0.1632739075410429;0.0;0.0;0.17235871634739466;0.2128384442854391;0.4398664201079182;0.0;0.1714245849311655;0.17730328540606688;0.0;0.0;0.9615499740931555;0.0;0.46407132289899233;0.0;0.1672044709290659;0.0;0.18235472133842331;0.12895176559476473;0.4535186151906539;0.0;0.3456600153995148;0.0;0.44402008354273903;0.0;0.15842821079408198;0.26884828737146266;0.17757175489706004;0.0;0.16284845409852244;0.49661000927499416;0.5878788210394763;0.3765239743205175;0.0;0.43458615633675074;0.0;0.0;0.24467355513675254;0.0
GO:0006366;0.1446510300839241;0.0;0.8846065548871033;0.39594739129129347;0.0;0.5777401744559274;1.0;0.8846065548871033;0.14846743236234916;0.41130638934117614;0.0;0.0;0.0;0.8846065548871033;0.8846065548871033;0.0;0.0;0.14105025048265526;0.0;0.14846743236234916;0.15553635577636976;0.6210142211095875;0.14839300426417498;0.0;0.6121959953663936;0.0;0.1416770167635636;0.0;0.0;0.14846743236234916;0.0;0.6049361321986378;0.0;0.14777379854971695;0.1521217036976476;0.0;0.0;0.5777401744559274;0.0;0.41130558484154117;0.0;0.14462713428116053;0.0;0.15582518263673154;0.1150950876679223;0.40299468620960527;0.0;0.1287744997217998;0.0;0.3954770832617094;0.0;0.13801407749669342;0.13822414690896478;0.1523192870494467;0.0;0.14135656180788578;0.43666336168750325;0.98409060801846;0.3330407734277661;0.0;0.38797572522138846;0.0;0.0;0.0;0.0
GO:0006363;0.15544560193802776;0.0;0.9308030876571312;0.37944273216241303;0.0;0.5725242197320545;0.8846065548871033;1.0;0.15986154915984363;0.3950754802702876;0.0;0.0;0.0;0.9308030876571312;0.9308030876571312;0.0;0.0;0.15129506439368565;0.0;0.15986154915984363;0.16808717109795196;0.6603622858761337;0.1597752620639512;0.0;0.6479755756837033;0.0;0.15201641701020108;0.0;0.0;0.15986154915984363;0.0;0.5652635194835378;0.0;0.1590576525326571;0.16410625465820805;0.0;0.0;0.5725242197320545;0.0;0.3950746595331007;0.0;0.1554180069577738;0.0;0.16842454226181655;0.12182646412516165;0.3866066445310822;0.0;0.1372600388575654;0.0;0.37896518286930597;0.0;0.1478072782838378;0.14804824363259408;0.16433622016358373;0.0;0.15164754348428866;0.4210436573901745;0.8993902626133443;0.3115981141940664;0.0;0.3713574622289632;0.0;0.0;0.0;0.0
GO:0051291;0.48519842294218773;0.0;0.15986154915984363;0.1956067673744416;0.0;0.17235871634739466;0.14846743236234916;0.15986154915984363;1.0;0.2086036145383271;0.0;0.0;0.0;0.15986154915984363;0.15986154915984363;0.0;0.0;0.2723128024023856;0.0;0.9031056063872155;0.3320118664429943;0.2155447379999675;0.30107444099213265;0.0;0.1895102323041606;0.0;0.7346860571269171;0.0;0.0;0.9031056063872155;0.0;0.16863106426066848;0.0;0.5063594877733213;0.3168307306556269;0.0;0.0;0.17235871634739466;0.0;0.20860291564586605;0.0;0.28596696646470116;0.0;0.3333307211801778;0.18971574931265645;0.20148552745775072;0.0;0.2299861376390786;0.0;0.1952194180185477;0.0;0.443063029033388;0.26197202313452206;0.317689020104236;0.0;0.2734568129448413;0.2316446300724411;0.15205686919188588;0.21427291915250846;0.0;0.1891232854912142;0.0;0.0;0.0;0.0
GO:0000413;0.20114708089596092;0.0;0.3950754802702876;0.8548869026873365;0.0;0.46407234705522343;0.41130638934117614;0.3950754802702876;0.2086036145383271;1.0;0.0;0.0;0.0;0.3950754802702876;0.3950754802702876;0.0;0.0;0.1942513711241955;0.0;0.2086036145383271;0.22283318731130303;0.4994794662332421;0.208456711760246;0.0;0.45233469875533344;0.0;0.1954421046524425;0.0;0.0;0.2086036145383271;0.0;0.5865902526348099;0.0;0.2072368602228391;0.2158903581501403;0.0;0.0;0.46407234705522343;0.0;0.847471513510531;0.0;0.20110087706222823;0.0;0.223426498539561;0.14821918329754624;0.8251834286054277;0.0;0.17170891348523543;0.0;0.8052602517553946;0.0;0.18853927906324713;0.18893152801744612;0.21628853041564722;0.0;0.19483280374305859;0.6947561835778215;0.41942795077500405;0.4383152965907261;0.0;0.5950516377256782;0.0;0.0;0.0;0.0
