;GO:0007051;GO:0040037;GO:0006361;GO:0016925;GO:1902476;GO:0006283;GO:0006366;GO:0006363;GO:0051291;GO:0000413;GO:0048754;GO:0045724;GO:0043547;GO:0006367;GO:0006368;GO:0060766;GO:0001701;GO:0035437;GO:0010575;GO:0070206;GO:0007186;GO:0006296;GO:0014032;GO:0006293;GO:0006370;GO:1903012;GO:0006294;GO:1903898;GO:0090263;GO:0051260;GO:0042542;GO:0006412;GO:0006406;GO:0032836;GO:0030216;GO:0032516;GO:0006607;GO:0070911;GO:0030336;GO:0016567;GO:0035264;GO:0035860;GO:0061036;GO:0002063;GO:0007035;GO:0006468;GO:0045944;GO:0006983;GO:0045667;GO:0070262;GO:0097421;GO:0001886;GO:0071277;GO:0000082;GO:0034765;GO:0030521;GO:0030201;GO:0006351;GO:0002031;GO:0046604;GO:0006511;GO:1903912;GO:0006357;GO:0045087;GO:2000345
GO:0007051;1.0;0.0;0.02587123598721847;0.026013338331420797;0.0;0.027948145088810203;0.03554521974213824;0.025797435611689675;0.2450816038698356;0.0265210819183477;0.0;0.0;0.0;0.030491898212159956;0.028021869913592987;0.0;0.0;0.023770427279244093;0.0;0.2277924946830491;0.038841474677217325;0.026214165571459076;0.025308286136632593;0.0;0.026013338331420797;0.0;0.21670995445261662;0.0;0.0;0.27437123991561957;0.0;0.031279176222071665;0.0;0.19789167071322689;0.027948145088810203;0.0;0.0;0.02539608399248648;0.0;0.035504832079116214;0.0;0.022998409656064506;0.0;0.024476228226528937;0.025026290496620356;0.03701465423596595;0.0;0.023600418376274874;0.0;0.023770427279244093;0.0;0.2008787135923631;0.02809402908568949;0.5868213189172548;0.0;0.02674582840315501;0.02548114495570859;0.042386322775603426;0.023600418376274874;0.0;0.03430610796082734;0.0;0.0;0.0;0.0
GO:0040037;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06804095273256552;0.06666266062215416;0.0;0.0;0.37577522730786767;0.0;0.050185729510553875;0.06099327321622556;0.0;0.09726228756799686;0.0;0.0;0.06804095273256552;0.0;0.05594692972714482;0.0;0.354092070944641;0.28524702021005116;0.0;0.0;0.0;0.0;0.0;0.0;0.06754881462199747;0.0;0.0;0.23919971897373152;0.0;0.0;0.06357458753706137;0.06147355044080701;0.0;0.0524076594441966;0.0;0.09613290277122652;0.06498212637046455;0.07742535040194483;0.0;0.0;0.0;0.0;0.0;0.07686106364028125;0.07215988597727828;0.0;0.0;0.0;0.06300237100903477;0.0;0.3178468896020274;0.10506929563083692;0.0;0.06574570715869288
GO:0006361;0.02587123598721847;0.0;1.0;0.13304499577643;0.0;0.25001082287518683;0.39917784470307915;0.30289846771623874;0.025130776787520376;0.13532126533815594;0.0;0.0;0.0;0.8133134561607401;0.32563339395297375;0.0;0.0;0.02110621004689814;0.0;0.02357993351109733;0.03219988019983916;0.2363948881093402;0.022309929290988698;0.0;0.2575077768383264;0.0;0.02257022405945305;0.0;0.0;0.027692483615473464;0.0;0.3175129584238792;0.0;0.020827074288089328;0.02433629411160358;0.0;0.0;0.22989425499299537;0.0;0.17388842619125497;0.0;0.020495327744062996;0.0;0.02166081769932617;0.02209050384407466;0.18006822551989046;0.0;0.02097206752162638;0.0;0.12285936866008752;0.0;0.02110621004689814;0.024446833663443416;0.025067783311751888;0.0;0.02341956077964511;0.1306475097020977;0.46188900625816903;0.1220785242579548;0.0;0.16892227535116688;0.0;0.0;0.0;0.0
GO:0016925;0.026013338331420797;0.0;0.13304499577643;1.0;0.0;0.17638396511339346;0.21697311755882448;0.13270959219752096;0.02526484025402201;0.4897806058110543;0.0;0.0;0.0;0.15360966050735989;0.14272206490885042;0.0;0.0;0.021200691870145665;0.0;0.023697922321706092;0.03242030442350502;0.13460060050814926;0.022415522267312474;0.0;0.13369018636672927;0.0;0.0226783013298087;0.0;0.0;0.027855360202980673;0.0;0.3116645887074412;0.0;0.020919068091574542;0.024461993820790114;0.0;0.0;0.1621242407550639;0.0;0.6773457304458292;0.0;0.02058440795226302;0.0;0.021760341862993426;0.022194025132937303;0.38240468144222495;0.0;0.021065349530960804;0.0;0.26036834445283724;0.0;0.021200691870145665;0.024573680840469257;0.0252011737427843;0.0;0.02353594614734674;0.2255213744117066;0.25131062047778474;0.15189235611745475;0.0;0.2919979133588952;0.0;0.0;0.0;0.0
GO:1902476;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20683647593060664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27520412457182647;0.0;0.0;0.0;0.24373236643401727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.226486385412647;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006283;0.027948145088810203;0.0;0.25001082287518683;0.17638396511339346;0.0;1.0;0.33604176405529085;0.24933984070474058;0.02708600856565339;0.17961765216576192;0.0;0.0;0.0;0.29157367472501844;0.2694648139328191;0.0;0.0;0.022468373465070406;0.0;0.025293067798171198;0.03548162728668212;0.25312571092794167;0.023837518417448304;0.0;0.25130215702757586;0.0;0.02413491653699713;0.0;0.0;0.03008562446867063;0.3324232072455235;0.2538865721245911;0.0;0.022152314799624193;0.026165356071097906;0.0;0.0;0.855048720293851;0.0;0.23561435881720333;0.0;0.021777386563907243;0.0;0.02309794596497708;0.023587184142736667;0.2448044198064361;0.0;0.3798284830347829;0.0;0.16200890370798351;0.0;0.022468373465070406;0.3424560725237294;0.027012845974040803;0.0;0.025108636829465448;0.1729864731882046;0.3946597535896536;0.16091323721477405;0.0;0.228273443320911;0.0;0.0;0.3948175458311797;0.0
GO:0006366;0.03554521974213824;0.0;0.39917784470307915;0.21697311755882448;0.0;0.33604176405529085;1.0;0.39786236017575305;0.034162271317171644;0.22188703351342312;0.0;0.0;0.0;0.4839353021649278;0.4380328444975753;0.0;0.0;0.02712995012846432;0.0;0.03135862532152281;0.04869443280532809;0.31189534567109994;0.02915171106104584;0.0;0.3390224895594381;0.0;0.029597730552548655;0.0;0.0;0.03907609410483365;0.0;0.4643179007753327;0.0;0.026670480521007286;0.032710628723118806;0.0;0.0;0.30067775348593334;0.0;0.31410588638624615;0.0;0.026128885088720657;0.0;0.02805322836159505;0.028778193728951164;0.3306539497596328;0.0;0.02690871356398683;0.0;0.19562134681434531;0.0;0.02712995012846432;0.032910645270208795;0.0340459695880667;0.0;0.03107562554030067;0.21185475170020476;0.7529976038822191;0.1940261137047106;0.0;0.3011932651247042;0.0;0.0;0.0;0.0
GO:0006363;0.025797435611689675;0.0;0.30289846771623874;0.13270959219752096;0.0;0.24933984070474058;0.39786236017575305;1.0;0.02506113474477105;0.13497430169201735;0.0;0.0;0.0;0.34932311191040344;0.3247574536200854;0.0;0.0;0.021057065768047428;0.0;0.023518611116653793;0.03208563715201645;0.23579491331448396;0.022255026910568975;0.0;0.25685860525961013;0.0;0.022514034702917574;0.0;0.0;0.02760794389097917;0.0;0.31657397391391584;0.0;0.020779219834586204;0.024270980061372346;0.0;0.0;0.2293267843582303;0.0;0.1733159255449779;0.0;0.02044898396350942;0.0;0.021609059926712387;0.022036674815599528;0.179454381562442;0.0;0.020923545221878833;0.0;0.12257329953353958;0.0;0.021057065768047428;0.024380925734277067;0.024998489483297467;0.0;0.02335906861502658;0.13032407053799616;0.4601286387213416;0.12179607567530197;0.0;0.1683819575070766;0.0;0.0;0.0;0.0
GO:0051291;0.2450816038698356;0.0;0.025130776787520376;0.02526484025402201;0.0;0.02708600856565339;0.034162271317171644;0.02506113474477105;1.0;0.025743516130121387;0.0;0.0;0.0;0.029468554927555755;0.02715524942591297;0.0;0.0;0.023143883719681384;0.0;0.656036001845887;0.03719607695823704;0.02545423463580944;0.02459925908426224;0.0;0.02526484025402201;0.0;0.4241886939450063;0.0;0.0;0.7853981892442496;0.0;0.030203239150742116;0.0;0.19275116738121334;0.02708600856565339;0.0;0.0;0.02468219836871326;0.0;0.034124963572862675;0.0;0.02241140053959446;0.0;0.02381244462334737;0.02433275948137234;0.035517408746933515;0.0;0.02298268854215663;0.0;0.023143883719681384;0.0;0.19558393017193904;0.027223008946336676;0.027995223350884967;0.0;0.025955224619088894;0.02476253684234125;0.04043443363260566;0.02298268854215663;0.0;0.033016148956591246;0.0;0.0;0.0;0.0
GO:0000413;0.0265210819183477;0.0;0.13532126533815594;0.4897806058110543;0.0;0.17961765216576192;0.22188703351342312;0.13497430169201735;0.025743516130121387;1.0;0.0;0.0;0.0;0.15665204211512446;0.14534477102754545;0.0;0.0;0.02153672870995017;0.0;0.02411857044398818;0.033212767944878006;0.1369308771642458;0.022791514758978015;0.0;0.13598877732846307;0.0;0.023063236771685217;0.0;0.0;0.02843836280016575;0.0;0.31797763239774124;0.0;0.021246167726588917;0.024910461075977133;0.0;0.0;0.1648521661226108;0.0;0.3775507548079024;0.0;0.020901046312813445;0.0;0.02211450226620029;0.02256256257530849;0.3913734651469959;0.0;0.021397076072284558;0.0;0.2644952548475998;0.0;0.02153672870995017;0.025026290496620356;0.025677417427933336;0.0;0.0239508132967792;0.2293274669353112;0.25792664212850963;0.15428428063189506;0.0;0.2984104420582518;0.0;0.0;0.0;0.0
GO:0048754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.33486355190688477;0.0;0.0;0.0;0.0;0.0;0.22120275889772217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20489824093070177;0.24390007112211087;0.0;0.0;0.0;0.0;0.0;0.31066345630344105;0.0;0.0;0.21403427751697018;0.0;0.0;0.0;0.0;0.0;0.0;0.22727159071183972;0.41356103874827826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045724;0.0;0.06804095273256552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.06839059603144027;0.0;0.0;0.06664526249056335;0.0;0.051158810874951416;0.17035605352302352;0.0;0.10009469128252414;0.0;0.0;0.5282519742123818;0.0;0.1559958542786361;0.0;0.06272948316682497;0.20825900089013316;0.0;0.0;0.0;0.0;0.0;0.0;0.18387682685768855;0.0;0.0;0.08465113876854821;0.0;0.0;0.06477263703294663;0.17172531018880466;0.0;0.053469724658358087;0.0;0.2639253537370212;0.06623433510985402;0.07920962111264702;0.0;0.0;0.0;0.0;0.0;0.07886506484838528;0.07370729797609471;0.0;0.0;0.0;0.46860611437133465;0.0;0.0618039145768774;0.10838239290499457;0.0;0.06702780759020319
GO:0043547;0.0;0.06666266062215416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06839059603144027;1.0;0.0;0.0;0.06492722814618747;0.0;0.06492722814618747;0.07006911344045905;0.0;0.1127434777361396;0.0;0.0;0.06839059603144027;0.0;0.0626292648902112;0.0;0.06016106975623799;0.07969471583147046;0.0;0.0;0.0;0.0;0.0;0.0;0.5969170241534116;0.0;0.0;0.08893566121538178;0.0;0.0;0.0626292648902112;0.07079757782868144;0.0;0.06869520880054934;0.0;0.11077821760826422;0.06441999339939154;0.0812923143384459;0.0;0.0;0.0;0.0;0.0;0.09623449464046521;0.07391515001829507;0.0;0.0;0.0;0.061907674732833685;0.0;0.05905610080256173;0.12699241144655293;0.0;0.06540094416208042
GO:0006367;0.030491898212159956;0.0;0.8133134561607401;0.15360966050735989;0.0;0.29157367472501844;0.4839353021649278;0.34932311191040344;0.029468554927555755;0.15665204211512446;0.0;0.0;0.0;1.0;0.37991308612261254;0.0;0.0;0.024083588471831858;0.0;0.027358604718588107;0.03968467009319631;0.27322046180757265;0.025663581676632758;0.0;0.297310559839545;0.0;0.02600861888682059;0.0;0.0;0.03305401291137094;0.0;0.37669837249142046;0.0;0.02372082138745657;0.02838206211117324;0.0;0.0;0.2645737799565548;0.0;0.21076738427529743;0.0;0.0232914340570394;0.0;0.02480839246240189;0.025373658104110977;0.2199153726854517;0.0;0.023909086972007047;0.0;0.14019070539637107;0.0;0.024083588471831858;0.028532523395548376;0.02938197572878932;0.0;0.02714294939384223;0.15042261634993645;0.5792852777323053;0.13917493117394664;0.0;0.20351530104936047;0.0;0.0;0.0;0.0
GO:0006368;0.028021869913592987;0.0;0.32563339395297375;0.14272206490885042;0.0;0.2694648139328191;0.4380328444975753;0.3247574536200854;0.02715524942591297;0.14534477102754545;0.0;0.0;0.0;0.37991308612261254;1.0;0.0;0.0;0.022515997531319814;0.0;0.025353435127855647;0.03560053875648493;0.25371420260161304;0.023891130340616955;0.0;0.2762376850476349;0.0;0.024189876077374304;0.0;0.0;0.030171074742409248;0.0;0.34496300514513994;0.0;0.022198607070496666;0.02622996432387035;0.0;0.0;0.24624120298688518;0.0;0.19079654804169344;0.0;0.02182212351854227;0.0;0.023148279301736893;0.02363967470695421;0.19826236622576818;0.0;0.02236340122458177;0.0;0.13106574962076573;0.0;0.022515997531319814;0.026358421311056025;0.02708171280805311;0.0;0.025168125965450386;0.13996674272018958;0.5147191453392366;0.13017748565181825;0.0;0.18483422887951753;0.0;0.0;0.0;0.0
GO:0060766;0.0;0.37577522730786767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06664526249056335;0.06492722814618747;0.0;0.0;1.0;0.0;0.04919579505644232;0.059719320054302846;0.0;0.0944352727052811;0.0;0.0;0.06664526249056335;0.0;0.05487320428075188;0.0;0.3475029867997763;0.2787013710845109;0.0;0.0;0.0;0.0;0.0;0.0;0.06617303721314609;0.0;0.0;0.233268126831433;0.0;0.0;0.06235447317662384;0.06017966820016245;0.0;0.05132906949168079;0.0;0.09337022746264595;0.06370792878581515;0.0756232139007321;0.0;0.0;0.0;0.0;0.0;0.07484896685811254;0.07059204865979604;0.0;0.0;0.0;0.0618039145768774;0.0;0.31201642570208227;0.1017779103404574;0.0;0.06444168885358036
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33486355190688477;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2967151562893379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2742643202779732;0.2516440844184226;0.0;0.0;0.0;0.0;0.0;0.32062964674185207;0.0;0.0;0.2868326766716472;0.0;0.0;0.0;0.0;0.0;0.0;0.305096043523663;0.2135511274681736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0035437;0.023770427279244093;0.050185729510553875;0.02110621004689814;0.021200691870145665;0.20683647593060664;0.022468373465070406;0.02712995012846432;0.021057065768047428;0.023143883719681384;0.02153672870995017;0.0;0.051158810874951416;0.06492722814618747;0.024083588471831858;0.022515997531319814;0.04919579505644232;0.0;1.0;0.052092272751889906;0.02182212351854227;0.07249121806577043;0.021333893842622458;0.02073002640556365;0.051158810874951416;0.021200691870145665;0.04786507819519529;0.02095457486752342;0.04640990047317579;0.05723127095125298;0.025299165406509058;0.0;0.024572073613362833;0.20980767881856383;0.019443700530977902;0.022468373465070406;0.05079631723692003;0.18926540787350563;0.020788895273728073;0.061846111826541435;0.02710641583581767;0.0;0.04786507819519529;0.0524938275779184;0.020168437609475898;0.23364601739934937;0.027977677055724025;0.07167365885593231;0.048904029456705654;0.05805054332633701;0.01968676996160056;0.0;0.01968676996160056;0.02256256257530849;0.023090446691145742;0.06528963814766399;0.05418847689546172;0.020845858660619693;0.030941579472333947;0.17768165205357694;0.047442453657044595;0.026402094557598947;0.04574956090136948;0.0781276368607969;0.0;0.04946728468493297
GO:0010575;0.0;0.06099327321622556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17035605352302352;0.07006911344045905;0.0;0.0;0.059719320054302846;0.0;0.052092272751889906;1.0;0.0;0.0905215875275501;0.0;0.0;0.17035605352302352;0.0;0.34400987890010515;0.0;0.05615028101693404;0.1919754620812943;0.0;0.0;0.0;0.0;0.0;0.0;0.16907544756721915;0.0;0.0;0.07622977106541211;0.0;0.0;0.05801156037177137;0.3793752883956666;0.0;0.054490263873339426;0.0;0.2446911229566574;0.059344420729346724;0.3203992201241813;0.0;0.0;0.0;0.0;0.0;0.08081232307093215;0.06617539909006624;0.0;0.0;0.0;0.15727961276486202;0.0;0.05530778776722128;0.09824162328758534;0.0;0.2702200107786755
GO:0070206;0.2277924946830491;0.0;0.02357993351109733;0.023697922321706092;0.0;0.025293067798171198;0.03135862532152281;0.023518611116653793;0.656036001845887;0.02411857044398818;0.0;0.0;0.0;0.027358604718588107;0.025353435127855647;0.0;0.0;0.02182212351854227;0.0;1.0;0.03389640891716631;0.023864475396854084;0.023111381001720988;0.0;0.023697922321706092;0.0;0.3982215522169681;0.0;0.0;0.7259170372865822;0.0;0.02799072011596549;0.0;0.18189349631935267;0.025293067798171198;0.0;0.0;0.02318457567359441;0.0;0.03132718706349001;0.0;0.02116973712405622;0.0;0.022415522267312474;0.022875990475104722;0.03249675661313739;0.0;0.02167875745174712;0.0;0.02182212351854227;0.0;0.1844140220435206;0.025412491185603462;0.02608413896334205;0.0;0.02430429968813146;0.02325544665390251;0.03656508892906296;0.02167875745174712;0.0;0.03039023831264933;0.0;0.0;0.0;0.0
GO:0007186;0.038841474677217325;0.09726228756799686;0.03219988019983916;0.03242030442350502;0.0;0.03548162728668212;0.04869443280532809;0.03208563715201645;0.03719607695823704;0.033212767944878006;0.0;0.10009469128252414;0.1127434777361396;0.03968467009319631;0.03560053875648493;0.0944352727052811;0.0;0.07249121806577043;0.0905215875275501;0.03389640891716631;1.0;0.03273283404745692;0.03133244248275994;0.10009469128252414;0.03242030442350502;0.07983445627302789;0.03184827841072926;0.08676101985983517;0.11906930056270074;0.04309677696390853;0.0;0.04102866784817077;0.0;0.02848423848811043;0.03548162728668212;0.09903326213730454;0.0;0.0314671232904067;0.13517831321653387;0.0486186688859205;0.0;0.24026434208514513;0.0915835060158996;0.030067032820251936;0.07722024661032982;0.0514949570845052;0.17556875035788871;0.24792745460670806;0.12181491829478303;0.029008941367035804;0.0;0.029008941367035804;0.035717088957602075;0.037058243170303484;0.1305086610347254;0.28939665088757294;0.03159781822060888;0.06251732355434028;0.028756141138988375;0.08955816927187249;0.04639859111594698;0.08500039628043281;0.2078553933661064;0.0;0.09520520632403287
GO:0006296;0.026214165571459076;0.0;0.2363948881093402;0.13460060050814926;0.0;0.25312571092794167;0.31189534567109994;0.23579491331448396;0.02545423463580944;0.1369308771642458;0.0;0.0;0.0;0.27322046180757265;0.25371420260161304;0.0;0.0;0.021333893842622458;0.0;0.023864475396854084;0.03273283404745692;1.0;0.022564480563036508;0.0;0.2375490720586846;0.0;0.022830784477355627;0.0;0.0;0.0280857617968616;0.0;0.23754687981732234;0.0;0.021048743913729403;0.024639500312458353;0.0;0.0;0.23252540679136144;0.0;0.17655531673277972;0.0;0.02070995544300125;0.0;0.021900692391224698;0.022340044546693593;0.18292960056265198;0.0;0.021196850970869326;0.0;0.12418471732925485;0.0;0.021333893842622458;0.024752817863159495;0.025389611233179364;0.0;0.02370022231916722;0.13214723923722949;0.361766852207098;0.12338698999376717;0.0;0.17143790960250985;0.0;0.0;0.0;0.0
GO:0014032;0.025308286136632593;0.0;0.022309929290988698;0.022415522267312474;0.0;0.023837518417448304;0.02915171106104584;0.022255026910568975;0.02459925908426224;0.022791514758978015;0.22120275889772217;0.0;0.0;0.025663581676632758;0.023891130340616955;0.0;0.2967151562893379;0.02073002640556365;0.0;0.023111381001720988;0.03133244248275994;0.022564480563036508;1.0;0.0;0.022415522267312474;0.0;0.022140574325223823;0.0;0.0;0.027048470930890994;0.0;0.026219002013179272;0.0;0.23668405534706402;0.3069051318839865;0.0;0.0;0.021955692264695244;0.0;0.029124540213457725;0.2133142482113936;0.02014042183934945;0.0;0.4874683278162258;0.02167875745174712;0.030132777794981944;0.0;0.02060060834852257;0.0;0.02073002640556365;0.25929707327800605;0.2668965525916969;0.023943563482884265;0.024538898862808956;0.0;0.022957297597359663;0.022019239117364506;0.03359916810831194;0.02060060834852257;0.0;0.028313008624263784;0.0;0.0;0.0;0.0
