;GO:0043306;GO:0090197;GO:1901741;GO:1902513;GO:0045626;GO:0043687;GO:0032091;GO:0042832;GO:0043524;GO:0010835;GO:0097345;GO:0047497;GO:0030828;GO:0043032;GO:0002639;GO:0032147;GO:0051965;GO:0010499;GO:0050731;GO:0016579;GO:0035771;GO:0046928;GO:0034640;GO:0006351;GO:0050805;GO:0009743;GO:0045630;GO:0045773;GO:0007266;GO:0006357;GO:0010629;GO:0043161;GO:0007614;GO:0031668;GO:0051056;GO:0016064
GO:0097345;0.033333333333333326;0.04166666666666663;0.052631578947368474;0.07407407407407407;0.02631578947368418;0.06451612903225812;0.08695652173913049;0.0;0.06451612903225812;0.0714285714285714;1.0;0.05555555555555558;0.0357142857142857;0.06896551724137934;0.07407407407407407;0.036363636363636376;0.05714285714285716;0.0;0.04347826086956519;0.05882352941176472;0.13043478260869568;0.09677419354838712;0.06451612903225812;0.045454545454545414;0.0714285714285714;0.0;0.02777777777777779;0.03448275862068961;0.125;0.05714285714285716;0.07999999999999996;0.050000000000000044;0.0;0.08333333333333337;0.07999999999999996;0.0
GO:0047497;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.05555555555555558;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05555555555555558;0.07692307692307687;0.0;0.6666666666666667;0.04347826086956519;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.04761904761904767;0.0;0.07692307692307687;0.0;0.0
GO:0030828;0.07692307692307687;0.09090909090909094;0.1071428571428571;0.08510638297872342;0.04166666666666663;0.0;0.0444444444444444;0.0;0.07843137254901966;0.18181818181818177;0.0357142857142857;0.0;1.0;0.12765957446808507;0.08510638297872342;0.27419354838709675;0.1132075471698113;0.0;0.3207547169811321;0.0;0.09090909090909094;0.07692307692307687;0.0;0.0;0.08333333333333337;0.0;0.06666666666666665;0.07894736842105265;0.0888888888888889;0.22916666666666663;0.0888888888888889;0.0;0.0;0.0;0.0888888888888889;0.0
GO:0043032;0.2666666666666667;0.15384615384615385;0.2068965517241379;0.19999999999999996;0.10606060606060608;0.0;0.11111111111111116;0.0;0.16666666666666663;0.19047619047619047;0.06896551724137934;0.0;0.12765957446808507;1.0;0.33333333333333337;0.13043478260869568;0.23076923076923073;0.0;0.16216216216216217;0.0;0.23529411764705888;0.16000000000000003;0.0;0.0;0.19047619047619047;0.0;0.21052631578947367;0.12244897959183676;0.2222222222222222;0.1428571428571429;0.1578947368421053;0.0;0.0;0.0;0.2222222222222222;0.0
GO:0002639;0.17021276595744683;0.10256410256410253;0.13793103448275867;0.1578947368421053;0.0757575757575758;0.0;0.125;0.0;0.13043478260869568;0.15000000000000002;0.07407407407407407;0.0;0.08510638297872342;0.33333333333333337;1.0;0.08695652173913049;0.15384615384615385;0.0;0.10810810810810811;0.0;0.1875;0.125;0.0;0.0;0.15000000000000002;0.0;0.13559322033898302;0.08163265306122447;0.17647058823529416;0.11111111111111116;0.17647058823529416;0.0;0.0;0.0;0.17647058823529416;0.0
GO:0032147;0.07792207792207795;0.09230769230769231;0.10909090909090913;0.08695652173913049;0.04210526315789476;0.0;0.06976744186046513;0.0;0.07999999999999996;0.3076923076923077;0.036363636363636376;0.0;0.27419354838709675;0.13043478260869568;0.08695652173913049;1.0;0.11538461538461542;0.0;0.725;0.0;0.09302325581395354;0.07843137254901966;0.0;0.0;0.08510638297872342;0.0;0.0674157303370787;0.07999999999999996;0.09090909090909094;0.18367346938775508;0.11627906976744184;0.0;0.0;0.0;0.09090909090909094;0.0
GO:0051965;0.10526315789473684;0.18604651162790697;0.32258064516129037;0.15384615384615385;0.09722222222222221;0.0;0.08333333333333337;0.0;0.1333333333333333;0.14814814814814814;0.05714285714285716;0.0;0.1132075471698113;0.23076923076923073;0.15384615384615385;0.11538461538461542;1.0;0.0;0.13953488372093026;0.0;0.17391304347826086;0.12903225806451613;0.0;0.0;0.14814814814814814;0.0;0.171875;0.32608695652173914;0.16666666666666663;0.11764705882352944;0.12;0.0;0.0;0.0;0.16666666666666663;0.0
GO:0010499;0.0;0.0;0.0;0.0;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.36;0.0;0.0;0.0;0.1578947368421053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666667;0.0;0.0;0.0;0.0
GO:0050731;0.08823529411764708;0.1071428571428571;0.13043478260869568;0.10810810810810811;0.046511627906976716;0.0;0.05714285714285716;0.0;0.09756097560975607;0.4;0.04347826086956519;0.0;0.3207547169811321;0.16216216216216217;0.10810810810810811;0.725;0.13953488372093026;0.0;1.0;0.0;0.11764705882352944;0.09523809523809523;0.0;0.0;0.10526315789473684;0.0;0.07499999999999996;0.09090909090909094;0.11428571428571432;0.22499999999999998;0.1470588235294118;0.0;0.0;0.0;0.11428571428571432;0.0
GO:0016579;0.0;0.0;0.0;0.0;0.0;0.8333333333333334;0.0;0.0;0.0;0.0;0.05882352941176472;0.05555555555555558;0.0;0.0;0.0;0.0;0.0;0.36;0.0;1.0;0.08333333333333337;0.0;0.06451612903225812;0.2432432432432432;0.0;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.4;0.0;0.08333333333333337;0.0;0.0
GO:0035771;0.08333333333333337;0.11111111111111116;0.15384615384615385;0.2666666666666667;0.0625;0.09523809523809523;0.15384615384615385;0.0;0.21052631578947367;0.25;0.13043478260869568;0.07692307692307687;0.09090909090909094;0.23529411764705888;0.1875;0.09302325581395354;0.17391304347826086;0.0;0.11764705882352944;0.08333333333333337;1.0;0.19999999999999996;0.09523809523809523;0.05882352941176472;0.25;0.0;0.06666666666666665;0.08695652173913049;0.5454545454545454;0.17391304347826086;0.2142857142857143;0.06666666666666665;0.0;0.1428571428571429;0.3076923076923077;0.0
GO:0046928;0.17647058823529416;0.19999999999999996;0.11764705882352944;0.35;0.05555555555555558;0.0;0.09523809523809523;0.0;0.14814814814814814;0.16666666666666663;0.09677419354838712;0.0;0.07692307692307687;0.16000000000000003;0.125;0.07843137254901966;0.12903225806451613;0.0;0.09523809523809523;0.0;0.19999999999999996;1.0;0.0;0.0;0.4;0.0;0.05882352941176472;0.07407407407407407;0.19047619047619047;0.12903225806451613;0.13636363636363635;0.0;0.0;0.0;0.3157894736842105;0.0
GO:0034640;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.0;0.0;0.06451612903225812;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06451612903225812;0.09523809523809523;0.0;1.0;0.04878048780487809;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.05405405405405406;0.0;0.09523809523809523;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.0;0.0;0.2647058823529411;0.0;0.0;0.0;0.0;0.045454545454545414;0.04347826086956519;0.0;0.0;0.0;0.0;0.0;0.1578947368421053;0.0;0.2432432432432432;0.05882352941176472;0.0;0.04878048780487809;1.0;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;0.0;0.2093023255813954;0.0;0.05882352941176472;0.0;0.0
GO:0050805;0.07692307692307687;0.09999999999999998;0.1333333333333333;0.21052631578947367;0.09090909090909094;0.0;0.11764705882352944;0.0;0.2857142857142857;0.19999999999999996;0.0714285714285714;0.0;0.08333333333333337;0.19047619047619047;0.15000000000000002;0.08510638297872342;0.14814814814814814;0.0;0.10526315789473684;0.0;0.25;0.4;0.0;0.0;1.0;0.0;0.0625;0.07999999999999996;0.23529411764705888;0.14814814814814814;0.23529411764705888;0.0;0.0;0.0;0.4;0.0
GO:0009743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.15384615384615385
GO:0045630;0.2195121951219512;0.09999999999999998;0.1470588235294118;0.06349206349206349;0.31818181818181823;0.0;0.032786885245901676;0.0;0.05970149253731338;0.0625;0.02777777777777779;0.0;0.06666666666666665;0.21052631578947367;0.13559322033898302;0.0674157303370787;0.171875;0.0;0.07499999999999996;0.0;0.06666666666666665;0.05882352941176472;0.0;0.0;0.0625;0.0;1.0;0.15294117647058825;0.06557377049180324;0.05633802816901412;0.048387096774193505;0.0;0.0;0.0;0.08333333333333337;0.0
GO:0045773;0.07499999999999996;0.12121212121212122;0.2549019607843137;0.08163265306122447;0.08510638297872342;0.0;0.04255319148936165;0.0;0.07547169811320753;0.07999999999999996;0.03448275862068961;0.0;0.07894736842105265;0.12244897959183676;0.08163265306122447;0.07999999999999996;0.32608695652173914;0.0;0.09090909090909094;0.0;0.08695652173913049;0.07407407407407407;0.0;0.0;0.07999999999999996;0.0;0.15294117647058825;1.0;0.08510638297872342;0.07017543859649122;0.0625;0.0;0.0;0.0;0.08510638297872342;0.0
GO:0007266;0.08163265306122447;0.10810810810810811;0.14814814814814814;0.25;0.06153846153846154;0.09090909090909094;0.1428571428571429;0.0;0.19999999999999996;0.23529411764705888;0.125;0.07407407407407407;0.0888888888888889;0.2222222222222222;0.17647058823529416;0.09090909090909094;0.16666666666666663;0.0;0.11428571428571432;0.07999999999999996;0.5454545454545454;0.19047619047619047;0.09090909090909094;0.05714285714285716;0.23529411764705888;0.0;0.06557377049180324;0.08510638297872342;1.0;0.16666666666666663;0.19999999999999996;0.06451612903225812;0.0;0.1333333333333333;0.2857142857142857;0.0
GO:0006357;0.06779661016949157;0.08510638297872342;0.10810810810810811;0.15384615384615385;0.053333333333333344;0.0;0.08333333333333337;0.0;0.1333333333333333;0.40909090909090906;0.05714285714285716;0.0;0.22916666666666663;0.1428571428571429;0.11111111111111116;0.18367346938775508;0.11764705882352944;0.0;0.22499999999999998;0.0;0.17391304347826086;0.12903225806451613;0.0;0.0;0.14814814814814814;0.0;0.05633802816901412;0.07017543859649122;0.16666666666666663;1.0;0.2727272727272727;0.0;0.0;0.0;0.16666666666666663;0.0
GO:0010629;0.06000000000000005;0.07894736842105265;0.1071428571428571;0.17647058823529416;0.06153846153846154;0.0;0.1428571428571429;0.0;0.19999999999999996;0.3125;0.07999999999999996;0.0;0.0888888888888889;0.1578947368421053;0.17647058823529416;0.11627906976744184;0.12;0.0;0.1470588235294118;0.0;0.2142857142857143;0.13636363636363635;0.0;0.0;0.23529411764705888;0.0;0.048387096774193505;0.0625;0.19999999999999996;0.2727272727272727;1.0;0.0;0.0;0.0;0.19999999999999996;0.0
GO:0043161;0.0;0.0;0.0;0.0;0.0;0.3928571428571429;0.0;0.0;0.0;0.0;0.050000000000000044;0.04761904761904767;0.0;0.0;0.0;0.0;0.0;0.6666666666666667;0.0;0.4;0.06666666666666665;0.0;0.05405405405405406;0.2093023255813954;0.0;0.0;0.0;0.0;0.06451612903225812;0.0;0.0;1.0;0.0;0.06666666666666665;0.0;0.0
GO:0007614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0031668;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.1875;0.0;0.0;0.08333333333333337;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.1428571428571429;0.0;0.09523809523809523;0.05882352941176472;0.0;0.18181818181818177;0.0;0.0;0.1333333333333333;0.0;0.0;0.06666666666666665;0.0;1.0;0.0;0.125
GO:0051056;0.10416666666666663;0.10810810810810811;0.14814814814814814;0.25;0.078125;0.0;0.1428571428571429;0.0;0.19999999999999996;0.23529411764705888;0.07999999999999996;0.0;0.0888888888888889;0.2222222222222222;0.17647058823529416;0.09090909090909094;0.16666666666666663;0.0;0.11428571428571432;0.0;0.3076923076923077;0.3157894736842105;0.0;0.0;0.4;0.0;0.08333333333333337;0.08510638297872342;0.2857142857142857;0.16666666666666663;0.19999999999999996;0.0;0.0;0.0;1.0;0.0
GO:0016064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;1.0
