;GO:0043306;GO:0090197;GO:1901741;GO:1902513;GO:0045626;GO:0043687;GO:0032091;GO:0042832;GO:0043524;GO:0010835;GO:0097345;GO:0047497;GO:0030828;GO:0043032;GO:0002639;GO:0032147;GO:0051965;GO:0010499;GO:0050731;GO:0016579;GO:0035771;GO:0046928;GO:0034640;GO:0006351;GO:0050805;GO:0009743;GO:0045630;GO:0045773;GO:0007266;GO:0006357;GO:0010629;GO:0043161;GO:0007614;GO:0031668;GO:0051056;GO:0016064
GO:0097345;0.09249922755386718;0.11268728699194856;0.1380955732711381;0.18268112505925577;0.07475826272598299;0.16307073525978352;0.20721818936335915;0.0;0.16359692642373933;0.1775483139271155;1.0;0.14350967844849943;0.09879105768735288;0.17261835973275702;0.18286044579993424;0.0998665973058695;0.14750959489934382;0.0;0.11729828503401381;0.15125533372673697;0.27331772997817394;0.21423143414073648;0.16239374208694468;0.12145119987817521;0.1775129305364072;0.0;0.07851072227237485;0.0954814237418198;0.264737705573949;0.14787377767448961;0.194367791787023;0.13187007755179878;0.0;0.19995047547619024;0.19428200334187887;0.0
GO:0047497;0.0;0.0;0.0;0.0;0.0;0.15461030794166536;0.0;0.0;0.0;0.0;0.14350967844849943;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14394903731472974;0.18768315180035627;0.0;0.7758643537891212;0.11669529688828123;0.0;0.0;0.0;0.0;0.18215150655602266;0.0;0.0;0.1262819616455684;0.0;0.18737805242537633;0.0;0.0
GO:0030828;0.1645252807938934;0.19029794215338777;0.21925199237316922;0.18862486882525967;0.10024733792062758;0.0;0.12025591032890513;0.0;0.17608114719067278;0.3308642284972052;0.09879105768735288;0.0;1.0;0.25345774982568015;0.18873789645514408;0.43924583829659075;0.2291191268584592;0.0;0.4936472131122555;0.0;0.19933120056610273;0.17242348002040084;0.0;0.0;0.18532976731053083;0.0;0.14499530115140882;0.1685039040399606;0.19559998912216586;0.38947200999379594;0.19581483264572896;0.0;0.0;0.0;0.19576332658537177;0.0
GO:0043032;0.43234455902607927;0.29283485080584054;0.36752025239865194;0.36482435582948636;0.21404269829156902;0.0;0.25085589037770195;0.0;0.32064468571733323;0.3527784245210308;0.17261835973275702;0.0;0.25345774982568015;1.0;0.508338813090255;0.2564696534700686;0.3961151738973887;0.0;0.3061259931780739;0.0;0.4071175092692469;0.3087190273837116;0.0;0.0;0.3526958084183095;0.0;0.3623485002181244;0.24422665798876547;0.39185077173523747;0.2854601201299138;0.31428996041508056;0.0;0.0;0.0;0.3925068468832054;0.0
GO:0002639;0.31174617385444603;0.21929414614184417;0.2782096179007376;0.3139502527162349;0.1656680554894021;0.0;0.2730839827350067;0.0;0.27343850854560836;0.30283134726495253;0.18286044579993424;0.0;0.18873789645514408;0.508338813090255;1.0;0.19106295348302965;0.30110653276738986;0.0;0.229686159703437;0.0;0.35343022273334684;0.26262811170876404;0.0;0.0;0.30275527947946884;0.0;0.25985978844435;0.1816243509495604;0.3390990465538023;0.24169493871546593;0.339906914267471;0.0;0.0;0.0;0.3397130492410066;0.0
GO:0032147;0.16578910931827884;0.19199077456934718;0.22150219222329487;0.19094712478629428;0.10089950654814764;0.0;0.1648854226049674;0.0;0.1781031533779321;0.47843225200745765;0.0998665973058695;0.0;0.43924583829659075;0.2564696534700686;0.19106295348302965;1.0;0.23157755388627324;0.0;0.8215062872894254;0.0;0.20192637372574834;0.17436189157688126;0.0;0.0;0.1875711145874493;0.0;0.14597599826312815;0.16982984287053618;0.1980983064568229;0.33033366379094364;0.23731983242828025;0.0;0.0;0.0;0.198265844836675;0.0
GO:0051965;0.21472217724052078;0.33422130558184787;0.4963902470042197;0.3008189572305765;0.19897046085849146;0.0;0.20110826862143555;0.0;0.2701293346008395;0.2925812521935165;0.14750959489934382;0.0;0.2291191268584592;0.3961151738973887;0.30110653276738986;0.23157755388627324;1.0;0.0;0.2713159462139685;0.0;0.3290007454011305;0.26161540639544134;0.0;0.0;0.29252442306252874;0.0;0.3106061786325916;0.49879316102404836;0.3189583658504537;0.24471837680922673;0.2557206930231879;0.0;0.0;0.0;0.31939292102679484;0.0
GO:0010499;0.0;0.0;0.0;0.0;0.0;0.5208428179207395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5322825593423699;0.0;0.0;0.0;0.2997100315098816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7748814871822681;0.0;0.0;0.0;0.0
GO:0050731;0.18520949033838424;0.21852594483930848;0.2575885542484934;0.22951878892738137;0.11073288283755549;0.0;0.14884275260526242;0.0;0.21121047715957095;0.5730439908163987;0.11729828503401381;0.0;0.4936472131122555;0.3061259931780739;0.229686159703437;0.8215062872894254;0.2713159462139685;0.0;1.0;0.0;0.24556811034886747;0.20596948794407632;0.0;0.0;0.2246584597021013;0.0;0.16082410603791614;0.19026676305717893;0.23992963591890012;0.38712781459112217;0.2875008911521828;0.0;0.0;0.0;0.24017544512429975;0.0
GO:0016579;0.0;0.0;0.0;0.0;0.0;0.8694490711213908;0.0;0.0;0.0;0.0;0.15125533372673697;0.14394903731472974;0.0;0.0;0.0;0.0;0.0;0.5322825593423699;0.0;1.0;0.20115484090729116;0.0;0.1629565634655338;0.411241964202641;0.0;0.0;0.0;0.0;0.19481399915381356;0.0;0.0;0.5746584931164198;0.0;0.2008044110945068;0.0;0.0
GO:0035771;0.18436586265007895;0.23372631841211214;0.30185625383392706;0.4410024687392469;0.14406397998387357;0.22260481654735306;0.31389400256441463;0.0;0.37803855527111124;0.4235212863008348;0.27331772997817394;0.18768315180035627;0.19933120056610273;0.4071175092692469;0.35343022273334684;0.20192637372574834;0.3290007454011305;0.0;0.24556811034886747;0.20115484090729116;1.0;0.36157116412493095;0.22134518477709242;0.15165951840986783;0.423402219478717;0.0;0.15236391849962885;0.191413470206183;0.6775818971064964;0.3300730654323525;0.3860789471616723;0.16826011609137506;0.0;0.2975131432565414;0.48210377863456694;0.0
GO:0046928;0.3188816229553665;0.352148264876681;0.24415652920720698;0.5223792388684257;0.12946226613549297;0.0;0.22175370132273253;0.0;0.29170414681205165;0.3180606467753449;0.21423143414073648;0.0;0.17242348002040084;0.3087190273837116;0.26262811170876404;0.17436189157688126;0.26161540639544134;0.0;0.20596948794407632;0.0;0.36157116412493095;1.0;0.0;0.0;0.5654865547369665;0.0;0.13612606416695003;0.16646716156942903;0.349478553503116;0.26229299713470794;0.28023791556632743;0.0;0.0;0.0;0.48839385383926814;0.0
GO:0034640;0.0;0.0;0.0;0.0;0.0;0.1767541537202256;0.0;0.0;0.0;0.0;0.16239374208694468;0.7758643537891212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1629565634655338;0.22134518477709242;0.0;1.0;0.12888213523040504;0.0;0.0;0.0;0.0;0.21369178890367788;0.0;0.0;0.14067687319812547;0.0;0.22092095192788394;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.0;0.0;0.4367152629929068;0.0;0.0;0.0;0.0;0.12145119987817521;0.11669529688828123;0.0;0.0;0.0;0.0;0.0;0.2997100315098816;0.0;0.411241964202641;0.15165951840986783;0.0;0.12888213523040504;1.0;0.0;0.0;0.0;0.0;0.1480270077504338;0.0;0.0;0.36772462260568056;0.0;0.1514602375376158;0.0;0.0
GO:0050805;0.17232439809739236;0.21470656131673674;0.2708671800609731;0.3778472407507684;0.19009083581723993;0.0;0.2613273394827628;0.0;0.46012674054238684;0.3649411810444013;0.1775129305364072;0.0;0.18532976731053083;0.3526958084183095;0.30275527947946884;0.1875711145874493;0.29252442306252874;0.0;0.2246584597021013;0.0;0.423402219478717;0.5654865547369665;0.0;0.0;1.0;0.0;0.14404562504840823;0.17846613626119653;0.4069144467946154;0.29337184169555997;0.40784535419530016;0.0;0.0;0.0;0.5687996811461399;0.0
GO:0009743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29926537300801415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35047068392874764;0.0;0.3151684341581197
GO:0045630;0.37078535356694875;0.2012815230728943;0.2741852339291503;0.1460283474361869;0.4892749752221276;0.0;0.09148846497671126;0.0;0.13839571394221;0.1440594036161012;0.07851072227237485;0.0;0.14499530115140882;0.3623485002181244;0.25985978844435;0.14597599826312815;0.3106061786325916;0.0;0.16082410603791614;0.0;0.15236391849962885;0.13612606416695003;0.0;0.0;0.14404562504840823;0.0;1.0;0.2802516315055741;0.1501742252209368;0.13140506568359542;0.12028613241557418;0.0;0.0;0.0;0.18027912878378194;0.0
GO:0045773;0.16058531103854526;0.23711986947491145;0.41899243658125623;0.18151968043641362;0.17512947918123029;0.0;0.11538726916898252;0.0;0.16987399094653216;0.17848728699790273;0.0954814237418198;0.0;0.1685039040399606;0.24422665798876547;0.1816243509495604;0.16982984287053618;0.49879316102404836;0.0;0.19026676305717893;0.0;0.191413470206183;0.16646716156942903;0.0;0.0;0.17846613626119653;0.0;0.2802516315055741;1.0;0.18797022999434032;0.15946125691129476;0.1505918246887161;0.0;0.0;0.0;0.18812106847637233;0.0
GO:0007266;0.18116938934205154;0.22861286807497744;0.2933812807029436;0.4231443652805184;0.14210481969845368;0.2148655877290908;0.29872188086875223;0.0;0.3648394750357953;0.4070244197671674;0.264737705573949;0.18215150655602266;0.19559998912216586;0.39185077173523747;0.3390990465538023;0.1980983064568229;0.3189583658504537;0.0;0.23992963591890012;0.19481399915381356;0.6775818971064964;0.349478553503116;0.21369178890367788;0.1480270077504338;0.4069144467946154;0.0;0.1501742252209368;0.18797022999434032;1.0;0.3199661219735032;0.36904156048406433;0.1638005480026774;0.0;0.283848778381423;0.46084205859585387;0.0
GO:0006357;0.1545399038077537;0.18778174227429506;0.2293757826127678;0.3017151879469762;0.12518490771300675;0.0;0.20178579855588133;0.0;0.27085180645996104;0.5814918656511416;0.14787377767448961;0.0;0.38947200999379594;0.2854601201299138;0.24169493871546593;0.33033366379094364;0.24471837680922673;0.0;0.38712781459112217;0.0;0.3300730654323525;0.26229299713470794;0.0;0.0;0.29337184169555997;0.0;0.13140506568359542;0.15946125691129476;0.3199661219735032;1.0;0.4460051116771565;0.0;0.0;0.0;0.3204034293439446;0.0
GO:0010629;0.14513780765323248;0.1831943687169994;0.2351807982468837;0.33944918660350654;0.1422181828177562;0.0;0.2995706011747483;0.0;0.3655876465842215;0.4881840240012605;0.194367791787023;0.0;0.19581483264572896;0.31428996041508056;0.339906914267471;0.23731983242828025;0.2557206930231879;0.0;0.2875008911521828;0.0;0.3860789471616723;0.28023791556632743;0.0;0.0;0.40784535419530016;0.0;0.12028613241557418;0.1505918246887161;0.36904156048406433;0.4460051116771565;1.0;0.0;0.0;0.0;0.3697688999157518;0.0
GO:0043161;0.0;0.0;0.0;0.0;0.0;0.5681974236252135;0.0;0.0;0.0;0.0;0.13187007755179878;0.1262819616455684;0.0;0.0;0.0;0.0;0.0;0.7748814871822681;0.0;0.5746584931164198;0.16826011609137506;0.0;0.14067687319812547;0.36772462260568056;0.0;0.0;0.0;0.0;0.1638005480026774;0.0;0.0;1.0;0.0;0.16801485639933997;0.0;0.0
GO:0007614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0031668;0.0;0.0;0.0;0.0;0.0;0.22217574618829197;0.0;0.3482400504275714;0.0;0.0;0.19995047547619024;0.18737805242537633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2008044110945068;0.2975131432565414;0.0;0.22092095192788394;0.1514602375376158;0.0;0.35047068392874764;0.0;0.0;0.283848778381423;0.0;0.0;0.16801485639933997;0.0;1.0;0.0;0.27104145762018433
GO:0051056;0.2175165627470334;0.2288360251762117;0.2937488966034598;0.4239095166716659;0.1705862020970817;0.0;0.2993668618611499;0.0;0.3654081520805199;0.40773233501029765;0.19428200334187887;0.0;0.19576332658537177;0.3925068468832054;0.3397130492410066;0.198265844836675;0.31939292102679484;0.0;0.24017544512429975;0.0;0.48210377863456694;0.48839385383926814;0.0;0.0;0.5687996811461399;0.0;0.18027912878378194;0.18812106847637233;0.46084205859585387;0.3204034293439446;0.3697688999157518;0.0;0.0;0.0;1.0;0.0
GO:0016064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23936715094226188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3151684341581197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27104145762018433;0.0;1.0
