;GO:0043306;GO:0090197;GO:1901741;GO:1902513;GO:0045626;GO:0043687;GO:0032091;GO:0042832;GO:0043524;GO:0010835;GO:0097345;GO:0047497;GO:0030828;GO:0043032;GO:0002639;GO:0032147;GO:0051965;GO:0010499;GO:0050731;GO:0016579;GO:0035771;GO:0046928;GO:0034640;GO:0006351;GO:0050805;GO:0009743;GO:0045630;GO:0045773;GO:0007266;GO:0006357;GO:0010629;GO:0043161;GO:0007614;GO:0031668;GO:0051056;GO:0016064
GO:0035771;0.05990430059695317;0.05959856069666081;0.06118030945748724;0.0585250000880146;0.054758207775648764;0.023398701818713976;0.052901621291111804;0.0;0.07051430111061184;0.0585250000880146;0.04459656634831675;0.018860318009640803;0.06139759641738171;0.06217793518997288;0.056709996516895095;0.07522674686106487;0.06679410581653009;0.0;0.07194445655211203;0.022849315921731388;1.0;0.06625461593292258;0.01580365215978331;0.027666107247553737;0.06664526249056335;0.0;0.05761831602629059;0.06444168885358036;0.18035838952176383;0.09090328877114173;0.07658562116260192;0.023143883719681388;0.0;0.022562562575308493;0.07532312881131757;0.0
GO:0046928;0.504896804867247;0.501790191280397;0.07416141918200261;0.46742831419106695;0.06493053510876767;0.0;0.0658938935624581;0.0;0.08833538072956382;0.07029537494338661;0.2434684932717692;0.0;0.07448093604420547;0.07563239510154253;0.06952902716928104;0.09585782788213121;0.08257397736308218;0.0;0.09059133368702857;0.0;0.06625461593292258;1.0;0.0;0.0;0.6900600710577773;0.0;0.06899138096179672;0.07900843255739029;0.08457845823742086;0.12285504265208017;0.1019764237674271;0.0;0.0;0.0;0.33837658085097294;0.0
GO:0034640;0.0;0.0;0.0;0.0;0.0;0.021023545921079446;0.0;0.0;0.0;0.0;0.016430515760039975;0.8227278330115833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02057897380148033;0.01580365215978331;0.0;1.0;0.024405952548612088;0.0;0.0;0.0;0.0;0.01900000024168065;0.0;0.0;0.020817606713530824;0.0;0.020346083498723314;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.0;0.0;0.35286045339555755;0.0;0.0;0.0;0.0;0.029646180214144644;0.03255370129603765;0.0;0.0;0.0;0.0;0.0;0.19648274258028176;0.0;0.3359660198737297;0.027666107247553737;0.0;0.024405952548612088;1.0;0.0;0.0;0.0;0.0;0.03921511030038382;0.0;0.0;0.34491801443561954;0.0;0.045416757545969876;0.0;0.0
GO:0050805;0.07276011422126542;0.0723095596143837;0.07465121320403356;0.0707352824998966;0.18907979028930874;0.0;0.06639814662755432;0.0;0.2577722847646627;0.0707352824998966;0.053818706363081094;0.0;0.07497497367007282;0.07614187847853186;0.07001845033137896;0.09667771209873127;0.08318164948125617;0.0;0.09132325877213238;0.0;0.06664526249056335;0.6900600710577773;0.0;0.0;1.0;0.0;0.06941506995496509;0.07956458239104885;0.08521610479750776;0.1242050333024544;0.3136338087540217;0.0;0.0;0.0;0.3412755260436199;0.0
GO:0009743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19984310793743937;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2549703488001947;0.0;0.19583621530643563
GO:0045630;0.6022685507518882;0.3225262430953266;0.40362432961234873;0.06065020204840553;0.7572204907269079;0.0;0.05517835974545515;0.0;0.07362254108662455;0.06065020204840553;0.04620370596918206;0.0;0.17010076830616747;0.5294992176806675;0.6497174593208948;0.21022116755950626;0.39135883098167684;0.0;0.20063592321457294;0.0;0.05761831602629059;0.06899138096179672;0.0;0.0;0.06941506995496509;0.0;1.0;0.42600407241758914;0.07099425990721223;0.09613555923962187;0.08079548610364566;0.0;0.0;0.0;0.24626923100750578;0.0
GO:0045773;0.18718230638943398;0.36385109400175575;0.4569531395798151;0.06825796979101119;0.318618033064428;0.0;0.06357656120002332;0.0;0.0851418220058609;0.06825796979101119;0.05194992542357211;0.0;0.19266917013903925;0.19555511213527763;0.18410438830605513;0.24580468767096028;0.6122733873128854;0.0;0.23280024785505163;0.0;0.06444168885358036;0.07900843255739029;0.0;0.0;0.07956458239104885;0.0;0.42600407241758914;1.0;0.08164625991489138;0.11676389879665192;0.09719404458589027;0.0;0.0;0.0;0.09225327584650642;0.0
GO:0007266;0.07449707480205332;0.07402482157388071;0.0764807725723584;0.0723758230831306;0.0667015471606305;0.031159948647603596;0.06829103885620481;0.0;0.09164580693867025;0.0723758230831306;0.05505562508815448;0.02359801775940709;0.07682063313575468;0.0780461660404774;0.07185036888017177;0.09976855856141018;0.0854596079104812;0.0;0.09407634103535757;0.030193189549282188;0.18035838952176383;0.08457845823742086;0.01900000024168065;0.03921511030038382;0.08521610479750776;0.0;0.07099425990721223;0.08164625991489138;1.0;0.12935346101308925;0.10704897216433816;0.030709677357365767;0.0;0.029694498179487668;0.09993815631974227;0.0
GO:0006357;0.10267279541001152;0.1017779103404574;0.10647910216506665;0.09868647243020927;0.08842914798015818;0.0;0.1015801086265849;0.0;0.13835264886880383;0.2250597743201371;0.07482405675225602;0.0;0.3231409318422017;0.10953788329533488;0.10275460516099312;0.35973539539321614;0.12472300700519555;0.0;0.3283262647321918;0.0;0.09090328877114173;0.12285504265208017;0.0;0.0;0.1242050333024544;0.0;0.09613555923962187;0.11676389879665192;0.12935346101308925;1.0;0.6255791424955697;0.0;0.0;0.0;0.15816476568051224;0.0
GO:0010629;0.0860264423269914;0.08531226008202812;0.08905749692354173;0.08284047507052784;0.2270466831800221;0.0;0.09539491802989612;0.0;0.3470903910332615;0.20811842797166386;0.07141338409715332;0.0;0.20860533774865292;0.09148550280472753;0.09719404458589027;0.32372159651622295;0.10343764071661321;0.0;0.29731931224036534;0.0;0.07658562116260192;0.1019764237674271;0.0;0.0;0.3136338087540217;0.0;0.08079548610364566;0.09719404458589027;0.10704897216433816;0.6255791424955697;1.0;0.0;0.0;0.0;0.12917745556329913;0.0
GO:0043161;0.0;0.0;0.0;0.0;0.0;0.36369194740621374;0.0;0.0;0.0;0.0;0.024513523537803675;0.026468243829228168;0.0;0.0;0.0;0.0;0.0;0.749039567043415;0.0;0.6345629853448869;0.023143883719681388;0.0;0.020817606713530824;0.34491801443561954;0.0;0.0;0.0;0.0;0.030709677357365767;0.0;0.0;1.0;0.0;0.034386765819953084;0.0;0.0
GO:0007614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0031668;0.0;0.0;0.0;0.0;0.0;0.034952313900707827;0.0;0.44258069232885544;0.0;0.0;0.023862330053545055;0.02571066150219781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0337404890710564;0.022562562575308493;0.0;0.020346083498723314;0.045416757545969876;0.0;0.2549703488001947;0.0;0.0;0.029694498179487668;0.0;0.0;0.034386765819953084;0.0;1.0;0.0;0.2024679735387807
GO:0051056;0.25984414551858426;0.08263952455899813;0.08571222806833306;0.08058969986148781;0.22983468577468497;0.0;0.07807203763337812;0.0;0.10522617400603454;0.08058969986148781;0.06124103032194669;0.0;0.08613931355728259;0.08768319263440924;0.08118475857786074;0.1160771111404319;0.09715152256653255;0.0;0.10844304911808471;0.0;0.07532312881131757;0.33837658085097294;0.0;0.0;0.3412755260436199;0.0;0.24626923100750578;0.09225327584650642;0.09993815631974227;0.15816476568051224;0.12917745556329913;0.0;0.0;0.0;1.0;0.0
GO:0016064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16608665204831274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19583621530643563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2024679735387807;0.0;1.0
