;GO:0043306;GO:0090197;GO:1901741;GO:1902513;GO:0045626;GO:0043687;GO:0032091;GO:0042832;GO:0043524;GO:0010835;GO:0097345;GO:0047497;GO:0030828;GO:0043032;GO:0002639;GO:0032147;GO:0051965;GO:0010499;GO:0050731;GO:0016579;GO:0035771;GO:0046928;GO:0034640;GO:0006351;GO:0050805;GO:0009743;GO:0045630;GO:0045773;GO:0007266;GO:0006357;GO:0010629;GO:0043161;GO:0007614;GO:0031668;GO:0051056;GO:0016064
GO:0097345;0.17391304347826086;0.18181818181818182;0.19047619047619047;0.2222222222222222;0.16;0.21052631578947367;0.23529411764705882;0.0;0.2;0.2;1.0;0.1;0.17391304347826086;0.21052631578947367;0.21052631578947367;0.17391304347826086;0.21052631578947367;0.0;0.18181818181818182;0.09523809523809523;0.10526315789473684;0.21052631578947367;0.10526315789473684;0.09523809523809523;0.21052631578947367;0.0;0.16;0.17391304347826086;0.1;0.18181818181818182;0.2222222222222222;0.09523809523809523;0.0;0.25;0.21052631578947367;0.0
GO:0047497;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.11764705882352941;0.0;0.11764705882352941;0.10526315789473684;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.10526315789473684;0.0;0.14285714285714285;0.0;0.0
GO:0030828;0.3333333333333333;0.43478260869565216;0.45454545454545453;0.42105263157894735;0.23076923076923078;0.0;0.2222222222222222;0.0;0.38095238095238093;0.47619047619047616;0.17391304347826086;0.0;1.0;0.5;0.4;0.6666666666666666;0.5;0.0;0.6956521739130435;0.0;0.1;0.4;0.0;0.0;0.4;0.0;0.3076923076923077;0.4166666666666667;0.09523809523809523;0.5217391304347826;0.42105263157894735;0.0;0.0;0.0;0.4;0.0
GO:0043032;0.7;0.42105263157894735;0.4444444444444444;0.5333333333333333;0.36363636363636365;0.0;0.2857142857142857;0.0;0.47058823529411764;0.47058823529411764;0.21052631578947367;0.0;0.5;1.0;0.625;0.5;0.5;0.0;0.5263157894736842;0.0;0.125;0.5;0.0;0.0;0.5;0.0;0.45454545454545453;0.5;0.11764705882352941;0.42105263157894735;0.4;0.0;0.0;0.0;0.5;0.0
GO:0002639;0.6;0.42105263157894735;0.4444444444444444;0.4;0.45454545454545453;0.0;0.2857142857142857;0.0;0.35294117647058826;0.35294117647058826;0.21052631578947367;0.0;0.4;0.625;1.0;0.4;0.5;0.0;0.42105263157894735;0.0;0.125;0.375;0.0;0.0;0.375;0.0;0.5454545454545454;0.2;0.11764705882352941;0.3157894736842105;0.4;0.0;0.0;0.0;0.375;0.0
GO:0032147;0.3333333333333333;0.43478260869565216;0.45454545454545453;0.42105263157894735;0.15384615384615385;0.0;0.3333333333333333;0.0;0.38095238095238093;0.7619047619047619;0.17391304347826086;0.0;0.6666666666666666;0.5;0.4;1.0;0.2;0.0;0.8695652173913043;0.0;0.1;0.4;0.0;0.0;0.4;0.0;0.3076923076923077;0.16666666666666666;0.09523809523809523;0.43478260869565216;0.5263157894736842;0.0;0.0;0.0;0.4;0.0
GO:0051965;0.4;0.5263157894736842;0.6666666666666666;0.26666666666666666;0.18181818181818182;0.0;0.2857142857142857;0.0;0.23529411764705882;0.23529411764705882;0.21052631578947367;0.0;0.5;0.5;0.5;0.2;1.0;0.0;0.5263157894736842;0.0;0.125;0.25;0.0;0.0;0.25;0.0;0.36363636363636365;0.2;0.11764705882352941;0.21052631578947367;0.26666666666666666;0.0;0.0;0.0;0.25;0.0
GO:0010499;0.0;0.0;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5263157894736842;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5263157894736842;0.0;0.0;0.0;0.0
GO:0050731;0.34782608695652173;0.45454545454545453;0.47619047619047616;0.4444444444444444;0.24;0.0;0.23529411764705882;0.0;0.4;0.8;0.18181818181818182;0.0;0.6956521739130435;0.5263157894736842;0.42105263157894735;0.8695652173913043;0.5263157894736842;0.0;1.0;0.0;0.42105263157894735;0.42105263157894735;0.0;0.0;0.42105263157894735;0.0;0.32;0.43478260869565216;0.1;0.45454545454545453;0.5555555555555556;0.0;0.0;0.0;0.42105263157894735;0.0
GO:0016579;0.0;0.0;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.0;0.0;0.09523809523809523;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.5263157894736842;0.0;1.0;0.1111111111111111;0.0;0.1111111111111111;0.4;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.5;0.0;0.13333333333333333;0.0;0.0
GO:0035771;0.1;0.10526315789473684;0.1111111111111111;0.13333333333333333;0.09090909090909091;0.25;0.14285714285714285;0.0;0.11764705882352941;0.11764705882352941;0.10526315789473684;0.11764705882352941;0.1;0.125;0.125;0.1;0.125;0.0;0.42105263157894735;0.1111111111111111;1.0;0.125;0.125;0.1111111111111111;0.125;0.0;0.09090909090909091;0.1;0.11764705882352941;0.10526315789473684;0.13333333333333333;0.1111111111111111;0.0;0.3076923076923077;0.125;0.0
GO:0046928;0.5;0.7368421052631579;0.4444444444444444;0.6666666666666666;0.2727272727272727;0.0;0.2857142857142857;0.0;0.47058823529411764;0.47058823529411764;0.21052631578947367;0.0;0.4;0.5;0.375;0.4;0.25;0.0;0.42105263157894735;0.0;0.125;1.0;0.0;0.0;0.875;0.0;0.2727272727272727;0.2;0.11764705882352941;0.42105263157894735;0.4;0.0;0.0;0.0;0.5;0.0
GO:0034640;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.10526315789473684;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.125;0.0;1.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.1111111111111111;0.0;0.15384615384615385;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.09523809523809523;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.4;0.1111111111111111;0.0;0.1111111111111111;1.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.4;0.0;0.13333333333333333;0.0;0.0
GO:0050805;0.3;0.42105263157894735;0.4444444444444444;0.5333333333333333;0.36363636363636365;0.0;0.2857142857142857;0.0;0.5882352941176471;0.47058823529411764;0.21052631578947367;0.0;0.4;0.5;0.375;0.4;0.25;0.0;0.42105263157894735;0.0;0.125;0.875;0.0;0.0;1.0;0.0;0.2727272727272727;0.2;0.11764705882352941;0.42105263157894735;0.5333333333333333;0.0;0.0;0.0;0.5;0.0
GO:0009743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.3333333333333333
GO:0045630;0.46153846153846156;0.32;0.3333333333333333;0.2857142857142857;0.8571428571428571;0.0;0.2;0.0;0.2608695652173913;0.2608695652173913;0.16;0.0;0.3076923076923077;0.45454545454545453;0.5454545454545454;0.3076923076923077;0.36363636363636365;0.0;0.32;0.0;0.09090909090909091;0.2727272727272727;0.0;0.0;0.2727272727272727;0.0;1.0;0.3076923076923077;0.08695652173913043;0.24;0.2857142857142857;0.0;0.0;0.0;0.36363636363636365;0.0
GO:0045773;0.3333333333333333;0.43478260869565216;0.45454545454545453;0.21052631578947367;0.15384615384615385;0.0;0.2222222222222222;0.0;0.19047619047619047;0.19047619047619047;0.17391304347826086;0.0;0.4166666666666667;0.5;0.2;0.16666666666666666;0.2;0.0;0.43478260869565216;0.0;0.1;0.2;0.0;0.0;0.2;0.0;0.3076923076923077;1.0;0.09523809523809523;0.17391304347826086;0.21052631578947367;0.0;0.0;0.0;0.2;0.0
GO:0007266;0.09523809523809523;0.1;0.10526315789473684;0.125;0.08695652173913043;0.23529411764705882;0.13333333333333333;0.0;0.1111111111111111;0.1111111111111111;0.1;0.1111111111111111;0.09523809523809523;0.11764705882352941;0.11764705882352941;0.09523809523809523;0.11764705882352941;0.0;0.1;0.10526315789473684;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.10526315789473684;0.11764705882352941;0.0;0.08695652173913043;0.09523809523809523;1.0;0.1;0.125;0.10526315789473684;0.0;0.2857142857142857;0.11764705882352941;0.0
GO:0006357;0.2608695652173913;0.36363636363636365;0.38095238095238093;0.4444444444444444;0.24;0.0;0.23529411764705882;0.0;0.4;0.5;0.18181818181818182;0.0;0.5217391304347826;0.42105263157894735;0.3157894736842105;0.43478260869565216;0.21052631578947367;0.0;0.45454545454545453;0.0;0.10526315789473684;0.42105263157894735;0.0;0.0;0.42105263157894735;0.0;0.24;0.17391304347826086;0.1;1.0;0.6666666666666666;0.0;0.0;0.0;0.42105263157894735;0.0
GO:0010629;0.3157894736842105;0.3333333333333333;0.35294117647058826;0.42857142857142855;0.38095238095238093;0.0;0.3076923076923077;0.0;0.5;0.625;0.2222222222222222;0.0;0.42105263157894735;0.4;0.4;0.5263157894736842;0.26666666666666666;0.0;0.5555555555555556;0.0;0.13333333333333333;0.4;0.0;0.0;0.5333333333333333;0.0;0.2857142857142857;0.21052631578947367;0.125;0.6666666666666666;1.0;0.0;0.0;0.0;0.4;0.0
GO:0043161;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.09523809523809523;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.5263157894736842;0.0;0.5;0.1111111111111111;0.0;0.1111111111111111;0.4;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;1.0;0.0;0.26666666666666666;0.0;0.0
GO:0007614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0031668;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.5;0.0;0.0;0.25;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.3076923076923077;0.0;0.15384615384615385;0.13333333333333333;0.0;0.4;0.0;0.0;0.2857142857142857;0.0;0.0;0.26666666666666666;0.0;1.0;0.0;0.3333333333333333
GO:0051056;0.4;0.42105263157894735;0.4444444444444444;0.5333333333333333;0.36363636363636365;0.0;0.2857142857142857;0.0;0.47058823529411764;0.47058823529411764;0.21052631578947367;0.0;0.4;0.5;0.375;0.4;0.25;0.0;0.42105263157894735;0.0;0.125;0.5;0.0;0.0;0.5;0.0;0.36363636363636365;0.2;0.11764705882352941;0.42105263157894735;0.4;0.0;0.0;0.0;1.0;0.0
GO:0016064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;1.0
