;GO:0007094;GO:0006281;GO:0007095;GO:0035563;GO:0007098;GO:0007099;GO:0033262;GO:0046578;GO:1903126;GO:0007019;GO:0000212;GO:0110032;GO:0071373;GO:0000187;GO:0045893;GO:0001701;GO:0044320;GO:0034501;GO:0090502;GO:0090344;GO:0065003;GO:0036120;GO:0014075;GO:0007020;GO:0030261;GO:0007265;GO:0006298;GO:0000226;GO:0000076;GO:0001556;GO:0045143;GO:0000070;GO:0033762;GO:0031100;GO:0032436;GO:2001178;GO:0033129;GO:0071407;GO:0010389;GO:0090435;GO:0007077;GO:0006260;GO:1904355;GO:0008284;GO:0045787;GO:1905448;GO:0046599;GO:0045944;GO:0001890;GO:0048538;GO:0002455;GO:0071392;GO:0071277;GO:0071398;GO:0060707;GO:0051383;GO:0000281;GO:0048146;GO:2000377;GO:0071314;GO:2000775;GO:0014038;GO:0016579;GO:0007088;GO:0090166;GO:0010923;GO:1990314;GO:0001933;GO:0031442;GO:0010800;GO:2000781;GO:0007080;GO:0051315;GO:0090656;GO:0072708;GO:1905342;GO:0007051;GO:0060045;GO:1905341;GO:0007052;GO:1904779;GO:0008543;GO:0046777;GO:0043029;GO:0051445;GO:0043392;GO:0098535;GO:0070365;GO:0071732;GO:0072425;GO:0016572;GO:0071456;GO:0010971;GO:1900182;GO:0007062;GO:0045737;GO:0000706;GO:1901673;GO:0090266;GO:0007344;GO:1904668;GO:0046785;GO:0045736;GO:0071163;GO:0030855;GO:0010629;GO:0051973;GO:0070194;GO:0071283;GO:0071168;GO:0010628;GO:0060718;GO:0031145;GO:0033566;GO:0032873;GO:0055015;GO:0016321;GO:0018105;GO:0032877;GO:0018107;GO:0016567;GO:0090307;GO:0046718;GO:0033160;GO:0030174;GO:0045740;GO:0006468;GO:0000079;GO:0060623;GO:0000122;GO:0006978;GO:0046680;GO:0051225;GO:0045471;GO:0000086;GO:0006977;GO:0000083;GO:0000082;GO:0032465;GO:0034644;GO:0032466;GO:0050658;GO:0070301;GO:0051987;GO:0035335;GO:0051988;GO:0045190;GO:0006351;GO:0045995;GO:0046601;GO:0042246;GO:0007569;GO:1902426;GO:0046602;GO:0001578;GO:0097711;GO:0043066;GO:0032212;GO:0031122;GO:2000105;GO:0030951
GO:0007094;1.0;0.0836724294801182;0.5059564172308488;0.10376899503540948;0.13895552374911038;0.13019760804307903;0.20299399373470564;0.16709827316363102;0.4165883621160007;0.09149115841056574;0.12791712553513243;0.2251512263061871;0.07964713459112528;0.096250795745629;0.12230448362662177;0.0;0.09416232338957353;0.0;0.08875962475482736;0.23630190335085355;0.1056570457136427;0.09413658927759014;0.0;0.10209409550796926;0.10214760800118834;0.20965133805093245;0.08257186260797733;0.10380300701464325;0.35854522952308276;0.0985630040570203;0.1367065356615542;0.16235463771134453;0.0;0.0;0.11828633892315886;0.19067257805060864;0.17896765672358841;0.10039107064992951;0.3290695134374619;0.0;0.16248671380844915;0.0838536183502072;0.20264034960592903;0.17558136515726525;0.20994358851238099;0.11961342667289762;0.2752627064970848;0.11955359819573308;0.0;0.0;0.0;0.08624069096112238;0.09722611192305597;0.09142978975797182;0.10198052645662196;0.1038675691775397;0.1767168385873468;0.1698645407050226;0.17862645108585032;0.07653994593089837;0.07475004537383266;0.15952716034025594;0.08754907293510197;0.3937645026391366;0.10216596544043846;0.19207493947556137;0.08282112777776432;0.18074110278098718;0.1331593338667003;0.12678316633644046;0.12972751658285614;0.15704255146655544;0.17985892665331352;0.08488517403046031;0.0;0.13372919691842267;0.1344034847594898;0.12366004760609685;0.16709839716801608;0.1598978852839539;0.1405283929060839;0.2062566418451734;0.08627727673153489;0.10195024825458682;0.21351345367960428;0.10377025157736662;0.09731093908690625;0.10568147911823077;0.08164851229591288;0.36582827939389617;0.0804949340028292;0.09266581093008018;0.28781293104792954;0.13372937179240063;0.13901336349948268;0.1267847127399631;0.11365097059808979;0.34413832145331286;0.5824531380710791;0.10194465874567016;0.12059232051299065;0.0914947406425846;0.18846166852335108;0.13029058466797747;0.10752395215515623;0.16983144813833478;0.11914501644377852;0.10214307618355253;0.09426311394758105;0.0;0.13591613325272747;0.10752395215515623;0.07966135998651201;0.0;0.14770134643156693;0.09890449495836647;0.134462852438689;0.08396943756607397;0.1661124762384038;0.08396943393676706;0.08879497824015817;0.15061277339461693;0.0;0.10267070722917021;0.150296692404689;0.13144481394097782;0.08747959712679335;0.16296988925285188;0.2778976504281471;0.164513792324853;0.18476872083744225;0.0;0.12816570505307093;0.0;0.17376803953427813;0.4103568158276354;0.2254778354519501;0.17376750395976923;0.24410851855181387;0.0956643790885553;0.3447088393884412;0.0;0.08271730200188837;0.2529385819675121;0.0862772382488448;0.278473043163833;0.07107940277336591;0.07666014364654859;0.14295687412077698;0.23393086656175888;0.0;0.1074436164281317;0.5335914750433235;0.3645951325531795;0.10209409550796926;0.10366616379800866;0.22891313437587818;0.1787449840770843;0.1004193518995602;0.12827041532593303;0.09876791099114428
GO:0006281;0.0836724294801182;1.0;0.26693110228609485;0.0;0.18745665503610232;0.1671446118398876;0.0;0.0;0.0;0.15089502024935725;0.1621740307017939;0.0;0.20527292370557967;0.0;0.0;0.0;0.26816438676031024;0.0;0.7185201233823405;0.0;0.19373499122508406;0.2680412012066209;0.19401088533680808;0.18208330302977124;0.1822535865286353;0.18179305301685508;0.9795978930703035;0.18759127565671307;0.16693987297700333;0.171147868956248;0.182046088956221;0.16697575629359435;0.16736159014438126;0.0;0.0;0.0;0.0;0.29939316563212054;0.0;0.0;0.1672093230789654;0.7405774846504096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16250638056411323;0.23229314934353343;0.28316550782209376;0.25533528848141834;0.1817223749677255;0.1878022363602219;0.1940822326380979;0.0;0.0;0.193332249483502;0.37215560617105603;0.0;0.47439139942038255;0.0;0.182312034450744;0.0;0.21798251491990162;0.0;0.0;0.0;0.0;0.1578028523213349;0.2005103913266866;0.7549303947582009;0.19401768410769915;0.0;0.17664809409797125;0.0;0.0;0.16268041026307858;0.0;0.17661245878263826;0.4634311802734229;0.0;0.0;0.0;0.16740764125002572;0.19381715623741974;0.2972422563607501;0.31772053228866126;0.41591354659816004;0.3639488397205506;0.0;0.0;0.18759766856153487;0.0;0.7546644855722731;0.0;0.0;0.18160851618161428;0.0;0.15090476467654176;0.0;0.16734992371321797;0.20010567949344388;0.0;0.0;0.18223916029106108;0.2686472988102229;0.0;0.0;0.20010567949344388;0.40936018389601164;0.0;0.0;0.17218016387178522;0.1767854765266894;0.4440220835654329;0.0;0.4440220535172666;0.48531673508632805;0.1472483530835391;0.0;0.0;0.0;0.0;0.473787696184057;0.0;0.0;0.0;0.39359404469254744;0.18218892297399225;0.16270982530629424;0.17683916429379815;0.18822076776607977;0.2266669017063539;0.1283997437612088;0.18821971781371608;0.0;0.27543485144118984;0.0;0.0;0.30328337369933384;0.0;0.46343085151976826;0.0;0.578049624754789;0.6093037668439383;0.0;0.0;0.0;0.19982761993901887;0.0;0.0;0.18208330302977124;0.18714483186607103;0.0;0.0;0.17682384208203078;0.0;0.17176665028056817
GO:0007095;0.5059564172308488;0.26693110228609485;1.0;0.12914716627777675;0.17293611369368017;0.1595769919076833;0.24268141723942205;0.20557079948759727;0.36546733531099107;0.1106643651247044;0.1561646844882309;0.3003946313868742;0.1588876791124277;0.10788037776644183;0.141716990278013;0.0;0.19412774974270275;0.0;0.10669286001353101;0.29179959484041945;0.1320847145823068;0.19406318611854778;0.13221289882922324;0.1265630483369433;0.12664529576911124;0.25984289848818776;0.2627693261550155;0.1291998530097133;0.4775642634913487;0.1211811391533924;0.16946641784608812;0.19896393459466258;0.11927060955088432;0.0;0.13635006113428147;0.19413610301087914;0.12950823397612637;0.20998342152232619;0.48349260795702964;0.0;0.19916232616880075;0.09968242756863198;0.1495072196726494;0.21856170068565306;0.26133504318220874;0.13811644811945156;0.26006491072625393;0.13803668442054992;0.0;0.0;0.11678405069123067;0.17460855109518508;0.20186952657951263;0.18731466803028618;0.12638856384707436;0.12929988717077637;0.22097245606820945;0.2097735305745505;0.22330017450042838;0.15163844029105028;0.0870759073603502;0.19423031618090053;0.1049485322160189;0.3257380954339738;0.12667351547876907;0.22719856163778218;0.16639724094727273;0.21150991012519285;0.15649937014123733;0.14776539702788305;0.1517803842291182;0.1910445385294688;0.2259073395877143;0.10114358145509576;0.13221605616680118;0.16451887222536737;0.16594155252152304;0.1435402300703117;0.20557098716675395;0.19528686899316702;0.1749312614839251;0.25464835881553316;0.10312625205347466;0.12634206092093436;0.2668896501335727;0.12914911259139814;0.11929399582389917;0.1321229017374477;0.22807835102887739;0.6441743131725233;0.0949716621435669;0.2654041969788344;0.41100555676480083;0.16451913689510966;0.17302571005618392;0.14387024529322193;0.13541321015666422;0.2766583812824309;0.31743571572881035;0.1263334769686437;0.13942327084884013;0.11066960613020754;0.21385897588034056;0.1597166860846367;0.13501530024563108;0.20972306369043278;0.13749229045914013;0.12663832967195754;0.19438069422603488;0.0;0.16784128363135123;0.13501530024563108;0.09381345280361458;0.0;0.16762902384834472;0.12169775386448044;0.16603205997130624;0.09984614218841435;0.19177691527432164;0.09984613705692087;0.10674394661184214;0.18161267275609733;0.0;0.11989821339678905;0.18071718101449832;0.1541364694577329;0.10484871286207598;0.1923289913807756;0.2186276250562079;0.1896218892834315;0.4051971390365968;0.12661406860469288;0.1565353310903318;0.1240069442880509;0.2163809567617158;0.5830719683784233;0.2673497505531158;0.21638012630339526;0.303867019765588;0.19790953189463217;0.4196745277270649;0.0;0.23161844942841078;0.2699439927653984;0.10312619707268195;0.3038663265032068;0.08213493100946125;0.08967883804871835;0.17871031172457175;0.2142741186059788;0.0;0.13488865721072127;0.33776551749450323;0.29655068971813703;0.1265630483369433;0.1289879254733318;0.2806147655572035;0.12932375987762415;0.12399940955609866;0.14978958079689078;0.12149102810547037
GO:0035563;0.10376899503540948;0.0;0.12914716627777675;1.0;0.0;0.0;0.20152873225793716;0.28562581467684783;0.1895614993144745;0.0;0.0;0.18960645721098743;0.0;0.15474344201164686;0.13875424895222185;0.0;0.0;0.0;0.0;0.29946595705617013;0.0;0.0;0.0;0.0;0.0;0.3138552589978513;0.0;0.0;0.27206424043185945;0.0;0.0;0.0;0.0;0.0;0.13026602978092808;0.2509075080449104;0.12002349735614122;0.0;0.285958997972833;0.0;0.0;0.0;0.15185288290219895;0.33198182739804416;0.33197577008936663;0.13301394921429033;0.2317690081610811;0.13288891127463806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29973305615938767;0.35111698406900066;0.0;0.0;0.2511737439967358;0.0;0.28555077689651687;0.0;0.24026423749547454;0.0;0.15624909832839393;0.16447239539577443;0.14883986410634273;0.1558616032066437;0.0;0.0;0.0;0.0;0.2856260137425203;0.0;0.14173455441382427;0.2856264272798959;0.0;0.33205879184660275;0.2987271361216548;0.0;0.31335843268075136;0.3507218447090099;0.5611736847662774;0.0;0.0;0.0;0.16299050219523398;0.0;0.0;0.20214819355977864;0.28562709322100277;0.0;0.1816262928349135;0.0;0.20156109822238213;0.17356956368928847;0.0;0.22885795248954713;0.0;0.14505697410976268;0.0;0.0;0.2995589087553092;0.22371136348810985;0.0;0.0;0.0;0.29955629162856534;0.0;0.0;0.0;0.10738874849393203;0.0;0.0;0.0;0.13274840243888128;0.0;0.0;0.0;0.0;0.15239248421967191;0.2158786665711385;0.16011093443860508;0.0;0.23378875828099363;0.33223911714580606;0.13013957091219228;0.22190512978155563;0.0;0.0;0.0;0.0;0.10493497730692292;0.18269513979434246;0.0;0.3320316615794383;0.0;0.251016732899422;0.0;0.0;0.25101262637676675;0.0;0.33202971593901204;0.0;0.0;0.3511306975422946;0.16009810582704107;0.0;0.0;0.10061757441993757;0.23193186590324066;0.0;0.0;0.2731749454061075;0.1197558190912258;0.0;0.15234606343162474;0.0
GO:0007098;0.13895552374911038;0.18745665503610232;0.17293611369368017;0.0;1.0;0.7355600614764636;0.0;0.0;0.0;0.47187943570806673;0.6163828533653029;0.0;0.1683904804348742;0.0;0.0;0.0;0.24980282125724126;0.0;0.21507308238093553;0.0;0.5956001428144884;0.24962179007244453;0.0;0.6404229636031232;0.5345618981279772;0.313789210379775;0.18202133483728317;0.6746543870289716;0.27201460863366694;0.28336694248202393;0.4212303290050365;0.5538301941508816;0.0;0.0;0.0;0.0;0.0;0.29902126408961655;0.0;0.0;0.5550937890761682;0.18836853263702763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.200857545128488;0.27259088184642183;0.2314518668614255;0.31357869519808823;0.5633438610362619;0.47178295014824423;0.0;0.0;0.15508031293641694;0.25086680211657264;0.0;0.20810078109676608;0.0;0.534858417354367;0.0;0.1832370278216873;0.0;0.0;0.0;0.0;0.33287113570054927;0.5009335758905313;0.3284661668851396;0.0;0.0;0.7094264760900624;0.0;0.0;0.6194692973562111;0.0;0.2986673006565619;0.20105611300037193;0.0;0.0;0.0;0.6447660322097325;0.35142042161859743;0.17759405611328538;0.162972687703144;0.29211854420866284;0.23954017539813907;0.0;0.0;0.6746950140253063;0.0;0.2592065060297052;0.0;0.0;0.5312985023680883;0.0;0.4719262578576636;0.0;0.5558555124064933;0.3726543438515572;0.0;0.0;0.5344887319762947;0.25051342787861025;0.0;0.0;0.3726543438515572;0.16845407873979268;0.0;0.0;0.28620800067641683;0.4006318547209001;0.18895399908453553;0.0;0.18895398070674235;0.21528077433807166;0.530336437933262;0.0;0.0;0.0;0.0;0.20770867497042697;0.0;0.0;0.0;0.22187211059457845;0.0;0.6196489420602338;0.0;0.44654126973398606;0.14051676346122577;0.24463140688345955;0.4465368569016826;0.0;0.26066034842872515;0.0;0.0;0.18272958187967123;0.0;0.2010559040193383;0.0;0.13419267205541865;0.1555745481113486;0.0;0.0;0.0;0.37169115531223207;0.0;0.0;0.6404229636031232;0.3300822934532784;0.0;0.0;0.6091143582660216;0.0;0.5802025074309419
GO:0007099;0.13019760804307903;0.1671446118398876;0.1595769919076833;0.0;0.7355600614764636;1.0;0.0;0.0;0.0;0.47640148058211407;0.6005533327274846;0.0;0.15181753023733213;0.0;0.0;0.0;0.21498746490389595;0.0;0.18875549731130103;0.0;0.5790760668205932;0.21485336487858264;0.0;0.6177312365277673;0.5297991689867088;0.26074739781685624;0.16280975480458018;0.6449095102865828;0.23123794434202966;0.2393908105748483;0.34988481548895517;0.5467312341206886;0.0;0.0;0.0;0.0;0.0;0.2504683505409869;0.0;0.0;0.4716956587134602;0.16786919915962195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17771681587547902;0.23165426146442317;0.20125464631348988;0.2606020205071222;0.5532709029998996;0.38406821628551213;0.0;0.0;0.14091357473663835;0.2289174904583644;0.0;0.18336375076767664;0.0;0.5300431667046017;0.0;0.1637816828818557;0.0;0.0;0.0;0.0;0.2866766259959346;0.4031676062687582;0.3483226141010556;0.0;0.0;0.6764981023311527;0.0;0.0;0.6031254950253263;0.0;0.25021995519961854;0.1778722478147587;0.0;0.0;0.0;0.8492253899432862;0.28621548352304105;0.15925860116636073;0.147399704734301;0.2627792944025826;0.20734233678433034;0.0;0.0;0.6449414765420108;0.0;0.23030791307834453;0.0;0.0;0.5271107711024151;0.0;0.5426268511198763;0.0;0.548429855227425;0.3001445033880856;0.0;0.0;0.5297389554591142;0.21551358961528222;0.0;0.0;0.3001445033880856;0.1518692240029713;0.0;0.0;0.2414153278714412;0.33555442552165904;0.1683340145163025;0.0;0.16833399993068068;0.18891545144273342;0.654197476563477;0.0;0.0;0.0;0.0;0.18305925556255515;0.0;0.0;0.0;0.1939722133764926;0.0;0.7484277345547208;0.0;0.36717189279196316;0.13156727991662845;0.2187289787203509;0.3671689092384123;0.0;0.22298101385522176;0.0;0.0;0.1633761541006727;0.0;0.1778720842503728;0.0;0.12345300464259298;0.14132151780647936;0.0;0.0;0.0;0.29951936209294455;0.0;0.0;0.6177312365277673;0.2718998933398159;0.0;0.0;0.5924389570805719;0.0;0.5687047497695938
GO:0033262;0.20299399373470564;0.0;0.24268141723942205;0.20152873225793716;0.0;0.0;1.0;0.3105884632874495;0.32565109359362066;0.0;0.0;0.3257075363789296;0.0;0.2599063509054894;0.5430620284015877;0.0;0.0;0.0;0.0;0.32010283173904736;0.0;0.0;0.0;0.0;0.0;0.32965770862065336;0.0;0.0;0.3598387274768414;0.0;0.0;0.0;0.0;0.0;0.34832551689092184;0.2852077645967633;0.32611614093947655;0.0;0.43211067794637237;0.0;0.0;0.0;0.4680182829769368;0.3412319982372781;0.40801074993447556;0.3529115605086641;0.37564801003415854;0.5248164898928038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3202832679020087;0.49117745292580917;0.0;0.0;0.2854111503709461;0.0;0.4317139208294869;0.0;0.3106589672874336;0.0;0.4016241016892452;0.4576109911781844;0.3868510910507373;0.47750175872967227;0.0;0.0;0.0;0.0;0.24856483302971533;0.0;0.1879035756752452;0.2485650644778644;0.0;0.2731273034907509;0.3196031113608572;0.0;0.1947803683366511;0.4217136736498293;0.20153347162857213;0.0;0.0;0.0;0.29098221675615726;0.0;0.0;0.34117671421301576;0.24856543719055685;0.0;0.3266347567775303;0.0;0.34046466691217364;0.3051060950746456;0.0;0.3585126204858968;0.0;0.32663758274686455;0.0;0.0;0.38312909761781866;0.5557653691644281;0.0;0.0;0.0;0.383126981737911;0.0;0.0;0.0;0.29771215468626333;0.0;0.0;0.0;0.6950523800552826;0.0;0.0;0.0;0.0;0.15910460810878588;0.9013546223998419;0.6848235620026353;0.0;0.476230679350807;0.3413927185973692;0.5161497575496609;0.2621716527973192;0.0;0.0;0.0;0.0;0.20488865037738985;0.6699891998966936;0.0;0.47443148277764324;0.0;0.396618102879284;0.0;0.0;0.39661374132144483;0.0;0.4744297928156142;0.0;0.0;0.28245290354404734;0.2870435528375141;0.0;0.0;0.1978371807286779;0.3758299761386876;0.0;0.0;0.30174353861445474;0.5138257998674988;0.0;0.6966689890472887;0.0
GO:0046578;0.16709827316363102;0.0;0.20557079948759727;0.28562581467684783;0.0;0.0;0.3105884632874495;1.0;0.29368840344335084;0.0;0.0;0.2937522268788991;0.0;0.2922326456921289;0.21990474920798028;0.0;0.0;0.0;0.0;0.4424950945051935;0.0;0.0;0.0;0.0;0.0;0.46096429481183876;0.0;0.0;0.4066979200836052;0.0;0.0;0.0;0.0;0.0;0.20724658855157246;0.3784822463855898;0.19184198813994072;0.0;0.4249536299797752;0.0;0.0;0.0;0.23924895089417836;0.48391620374605504;0.48390859168974326;0.21135510712658231;0.352512461696959;0.21116838017808456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44283996424032496;0.507773173408329;0.0;0.0;0.37884049969063516;0.0;0.4244203496800555;0.0;0.27655926292561583;0.0;0.24569043871519528;0.2576716238706673;0.23481946664688802;0.29407427645482265;0.0;0.0;0.0;0.0;0.3397433335835738;0.0;0.2243261796945378;0.33974376597430783;0.0;0.38735674639994094;0.441540748641595;0.0;0.27225700155299837;0.5072843338665275;0.2856353348731137;0.0;0.0;0.0;0.25551903578727553;0.0;0.0;0.3114584292068122;0.3397444622756566;0.0;0.17234983021779499;0.0;0.3106339294773649;0.270823957014225;0.0;0.2144307493971527;0.0;0.17235154341773146;0.0;0.0;0.3542259838191836;0.2098969996595366;0.0;0.0;0.0;0.3542232793819779;0.0;0.0;0.0;0.3410817710247025;0.0;0.0;0.0;0.21095852434581236;0.0;0.0;0.0;0.0;0.1921053804681609;0.33062063215788356;0.2513280354491095;0.0;0.2696783259553675;0.4842394974657811;0.20705726872246502;0.3389588228481253;0.0;0.0;0.0;0.0;0.168885492511623;0.28391090468516533;0.0;0.4839788275629083;0.0;0.3786292318149975;0.0;0.0;0.3786237058591283;0.0;0.4839763826344897;0.0;0.0;0.40638571194939627;0.2513093401885049;0.0;0.0;0.1622581881629066;0.3527352669728046;0.0;0.0;0.40816516890400056;0.19143747715316078;0.0;0.23997284204715846;0.0
GO:1903126;0.4165883621160007;0.0;0.36546733531099107;0.1895614993144745;0.0;0.0;0.32565109359362066;0.29368840344335084;1.0;0.0;0.0;0.3121577057039369;0.0;0.12804111241001048;0.1786740979162353;0.0;0.0;0.0;0.0;0.4204961233964786;0.0;0.0;0.0;0.0;0.0;0.310682105042784;0.0;0.0;0.5066377258536792;0.0;0.0;0.0;0.0;0.0;0.1702264233209833;0.32391041016138955;0.2219003795431777;0.0;0.40858155414571656;0.0;0.0;0.0;0.2657311468056081;0.3209415421737238;0.38374972555903847;0.1729884585970624;0.6558352852055513;0.17286335049944265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3023421666878132;0.3312638140623467;0.0;0.0;0.2710767562742841;0.0;0.5226107886034878;0.0;0.29827863688432515;0.0;0.271809704412762;0.20282876071102418;0.1883966693515111;0.19497237046305807;0.0;0.0;0.0;0.0;0.2350396612016637;0.0;0.18158201937343965;0.29368878650348834;0.0;0.2568843599451321;0.3017360036028736;0.0;0.18357890906330265;0.39584734060916776;0.18956569252233363;0.0;0.0;0.0;0.43549072555654206;0.0;0.0;0.3263385634261512;0.23504020140274773;0.0;0.1745180283337601;0.0;0.5526376694600659;0.3753343068651612;0.0;0.17504339730988144;0.0;0.25941640614396105;0.0;0.0;0.3022373437190514;0.1720104503461337;0.0;0.0;0.0;0.24188003878355263;0.0;0.0;0.0;0.20338896084804323;0.0;0.0;0.0;0.24012287637820198;0.0;0.0;0.0;0.0;0.15345239681441805;0.2454606123975893;0.1988774378227263;0.0;0.25133309483792743;0.4461574342420717;0.23669835635467326;0.25002690231756397;0.0;0.0;0.0;0.0;0.31006588607730184;0.21874225218655854;0.0;0.4462182513685273;0.0;0.5856507919489846;0.0;0.0;0.37670250331736577;0.0;0.44621675642530884;0.0;0.0;0.26511703400192776;0.5068423986164685;0.0;0.0;0.3536781642636772;0.6561378225417988;0.0;0.0;0.39765573908932034;0.2215107582311189;0.0;0.1916995269497079;0.0
GO:0007019;0.09149115841056574;0.15089502024935725;0.1106643651247044;0.0;0.47187943570806673;0.47640148058211407;0.0;0.0;0.0;1.0;0.5856329407033766;0.0;0.13829086969537457;0.0;0.0;0.0;0.18883192334417528;0.0;0.16828954715539934;0.0;0.48896569798343104;0.188728460032708;0.0;0.6739530489868634;0.4533601094429913;0.22324368037025016;0.1473531208503957;0.6991717690223843;0.20125459972450774;0.20740216052643376;0.22362538184865463;0.40754235228927693;0.0;0.0;0.0;0.0;0.0;0.21566592247450983;0.0;0.0;0.40822983259079887;0.1514853202546291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1594588529606638;0.20156987965846024;0.17815435201172802;0.22313710672088582;0.5467371643079497;0.24206598367652557;0.0;0.0;0.12918512766009088;0.2106044657458952;0.0;0.16399030708740486;0.0;0.5270967417713353;0.0;0.14814881450695253;0.0;0.0;0.0;0.0;0.18812300695825074;0.25214814077041803;0.2627077038246292;0.0;0.0;0.6494068542741228;0.0;0.0;0.5878259189665603;0.0;0.21548173476835758;0.15958397720539377;0.0;0.0;0.0;0.477305798168128;0.24165377188478399;0.14443819485311385;0.13461568478297586;0.23893000899280337;0.1829082334853643;0.0;0.0;0.4698044170652653;0.0;0.1548224656569654;0.0;0.0;0.45139006654318575;0.0;0.7122126917393173;0.0;0.4086438671503169;0.251508467822219;0.0;0.0;0.5268378647463114;0.18923769711636837;0.0;0.0;0.251508467822219;0.13833376089229343;0.0;0.0;0.20892005853278564;0.21573934466486983;0.15186372988475014;0.0;0.15186371801369514;0.16841668376505825;0.5221934461563743;0.0;0.0;0.0;0.0;0.16374671338671812;0.0;0.0;0.0;0.17242395010030057;0.0;0.5879533903160903;0.0;0.23301550737273563;0.092396344727428;0.14777974091781956;0.23301389819658577;0.0;0.19497101450850082;0.0;0.0;0.14781692766351034;0.0;0.15958384554626684;0.0;0.11435721523030729;0.12952790673311282;0.0;0.0;0.0;0.2510693619731925;0.0;0.0;0.6739530489868634;0.23136874650580946;0.0;0.0;0.7210509439709634;0.0;0.6276432546897491
