;GO:0007094;GO:0006281;GO:0007095;GO:0035563;GO:0007098;GO:0007099;GO:0033262;GO:0046578;GO:1903126;GO:0007019;GO:0000212;GO:0110032;GO:0071373;GO:0000187;GO:0045893;GO:0001701;GO:0044320;GO:0034501;GO:0090502;GO:0090344;GO:0065003;GO:0036120;GO:0014075;GO:0007020;GO:0030261;GO:0007265;GO:0006298;GO:0000226;GO:0000076;GO:0001556;GO:0045143;GO:0000070;GO:0033762;GO:0031100;GO:0032436;GO:2001178;GO:0033129;GO:0071407;GO:0010389;GO:0090435;GO:0007077;GO:0006260;GO:1904355;GO:0008284;GO:0045787;GO:1905448;GO:0046599;GO:0045944;GO:0001890;GO:0048538;GO:0002455;GO:0071392;GO:0071277;GO:0071398;GO:0060707;GO:0051383;GO:0000281;GO:0048146;GO:2000377;GO:0071314;GO:2000775;GO:0014038;GO:0016579;GO:0007088;GO:0090166;GO:0010923;GO:1990314;GO:0001933;GO:0031442;GO:0010800;GO:2000781;GO:0007080;GO:0051315;GO:0090656;GO:0072708;GO:1905342;GO:0007051;GO:0060045;GO:1905341;GO:0007052;GO:1904779;GO:0008543;GO:0046777;GO:0043029;GO:0051445;GO:0043392;GO:0098535;GO:0070365;GO:0071732;GO:0072425;GO:0016572;GO:0071456;GO:0010971;GO:1900182;GO:0007062;GO:0045737;GO:0000706;GO:1901673;GO:0090266;GO:0007344;GO:1904668;GO:0046785;GO:0045736;GO:0071163;GO:0030855;GO:0010629;GO:0051973;GO:0070194;GO:0071283;GO:0071168;GO:0010628;GO:0060718;GO:0031145;GO:0033566;GO:0032873;GO:0055015;GO:0016321;GO:0018105;GO:0032877;GO:0018107;GO:0016567;GO:0090307;GO:0046718;GO:0033160;GO:0030174;GO:0045740;GO:0006468;GO:0000079;GO:0060623;GO:0000122;GO:0006978;GO:0046680;GO:0051225;GO:0045471;GO:0000086;GO:0006977;GO:0000083;GO:0000082;GO:0032465;GO:0034644;GO:0032466;GO:0050658;GO:0070301;GO:0051987;GO:0035335;GO:0051988;GO:0045190;GO:0006351;GO:0045995;GO:0046601;GO:0042246;GO:0007569;GO:1902426;GO:0046602;GO:0001578;GO:0097711;GO:0043066;GO:0032212;GO:0031122;GO:2000105;GO:0030951
GO:0007094;1.0;0.0018688498983308955;0.10415598099992397;0.0018688498983308955;0.004102920938655268;0.004102920938655268;0.007901636637555748;0.004419142387712282;0.03715494434675067;0.0018688498983308955;0.004102920938655268;0.00968811340163348;0.0018688498983308955;0.0021483781229270334;0.004419142387712282;0.0;0.0018688498983308955;0.0;0.0018688498983308955;0.01328348297813698;0.0018688498983308955;0.0018688498983308955;0.0;0.0018688498983308955;0.0018688498983308955;0.004419142387712282;0.0018688498983308955;0.0018688498983308955;0.0286848069172266;0.0018688498983308955;0.004102920938655268;0.006285084996986566;0.0;0.0;0.002107269953595471;0.006682176532091487;0.010648199424119965;0.0018688498983308955;0.0201726990185375;0.0;0.006285084996986566;0.0018688498983308955;0.010648199424119965;0.004419142387712282;0.006682176532091487;0.004419142387712282;0.008819009265922894;0.004419142387712282;0.0;0.0;0.0;0.0018688498983308955;0.0018688498983308955;0.0018688498983308955;0.0018688498983308955;0.0018688498983308955;0.006285084996986566;0.004419142387712282;0.004419142387712282;0.0018688498983308955;0.0018688498983308955;0.004419142387712282;0.0018688498983308955;0.03051031156191217;0.0018688498983308955;0.01328348297813698;0.0018688498983308955;0.01328348297813698;0.004419142387712282;0.004419142387712282;0.004419142387712282;0.006285084996986566;0.006285084996986566;0.0018688498983308955;0.0;0.0024785799510615106;0.004102920938655268;0.004419142387712282;0.004419142387712282;0.006285084996986566;0.0024785799510615106;0.004419142387712282;0.0018688498983308955;0.0018688498983308955;0.006682176532091487;0.0018688498983308955;0.0018688498983308955;0.0018688498983308955;0.0018688498983308955;0.04677829327988388;0.0018688498983308955;0.0018688498983308955;0.0201726990185375;0.0024785799510615106;0.004102920938655268;0.004120338685436511;0.004102920938655268;0.03051031156191217;0.145594555884378;0.0018688498983308955;0.004419142387712282;0.0018688498983308955;0.01446670442238554;0.004102920938655268;0.0018688498983308955;0.004419142387712282;0.004419142387712282;0.0018688498983308955;0.0018688498983308955;0.0;0.0024785799510615106;0.0018688498983308955;0.0018688498983308955;0.0;0.01328348297813698;0.0018688498983308955;0.004102920938655268;0.0018688498983308955;0.007901636637555748;0.0018688498983308955;0.0018688498983308955;0.006285084996986566;0.0;0.0024785799510615106;0.004419142387712282;0.004419142387712282;0.0018688498983308955;0.006682176532091487;0.010648199424119965;0.013029324657314607;0.004419142387712282;0.0;0.004102920938655268;0.0;0.006285084996986566;0.10415598099992397;0.006285084996986566;0.006285084996986566;0.007901636637555748;0.0018688498983308955;0.03426999938020481;0.0;0.0018688498983308955;0.007901636637555748;0.0018688498983308955;0.007901636637555748;0.0018688498983308955;0.0018688498983308955;0.0024785799510615106;0.008819009265922894;0.0;0.0018688498983308955;0.1344811174710845;0.03051031156191217;0.0018688498983308955;0.0018688498983308955;0.01328348297813698;0.010648199424119965;0.0018688498983308955;0.004419142387712282;0.0018688498983308955
GO:0006281;0.0018688498983308955;1.0;0.0338066211354426;0.0;0.018671662510121284;0.018671662510121284;0.0;0.0;0.0;0.018671662510121284;0.018671662510121284;0.0;0.022509994774088046;0.0;0.0;0.0;0.07503791901008591;0.0;0.4808833909791952;0.0;0.018671662510121284;0.07503791901008591;0.018671662510121284;0.018671662510121284;0.018671662510121284;0.018671662510121284;0.9852060046642974;0.018671662510121284;0.018671662510121284;0.018671662510121284;0.018671662510121284;0.018671662510121284;0.018671662510121284;0.0;0.0;0.0;0.0;0.07503791901008591;0.0;0.0;0.018671662510121284;0.5714305029949946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018671662510121284;0.04001682149691477;0.07503791901008591;0.06666266227339829;0.018671662510121284;0.018671662510121284;0.018671662510121284;0.0;0.0;0.02519565773812862;0.04279030535796003;0.0;0.15027200014179495;0.0;0.018671662510121284;0.0;0.03481790631981358;0.0;0.0;0.0;0.0;0.018671662510121284;0.018671662510121284;0.8054555717558404;0.018671662510121284;0.0;0.018671662510121284;0.0;0.0;0.018671662510121284;0.0;0.018671662510121284;0.16843160713183167;0.0;0.0;0.0;0.018671662510121284;0.018671662510121284;0.07351061504703214;0.1474811845236161;0.08277379087567088;0.1412395729111794;0.0;0.0;0.018671662510121284;0.0;0.8054555717558404;0.0;0.0;0.018671662510121284;0.0;0.018671662510121284;0.0;0.018671662510121284;0.018671662510121284;0.0;0.0;0.018671662510121284;0.07503791901008591;0.0;0.0;0.018671662510121284;0.08684647098592325;0.0;0.0;0.018671662510121284;0.018671662510121284;0.0898767774200086;0.0;0.09007406723682135;0.1688151985619076;0.018098669291935595;0.0;0.0;0.0;0.0;0.1688151985619076;0.0;0.0;0.0;0.16079324948997548;0.018671662510121284;0.018671662510121284;0.018671662510121284;0.018671662510121284;0.03265085898797086;0.012751624028638353;0.018671662510121284;0.0;0.07503791901008591;0.0;0.0;0.07055320222585251;0.0;0.1688151985619076;0.0;0.543226608377282;0.19117819692555485;0.0;0.0;0.0;0.018671662510121284;0.0;0.0;0.018671662510121284;0.018671662510121284;0.0;0.0;0.018671662510121284;0.0;0.018671662510121284
GO:0007095;0.10415598099992397;0.0338066211354426;1.0;0.003925698513157237;0.008618579075219466;0.008618579075219466;0.016598145858190853;0.009282832567969341;0.07198742163986738;0.003925698513157237;0.008618579075219466;0.022619414449459873;0.015776648004891234;0.0021483781229270334;0.006590760104905454;0.0;0.015776648004891234;0.0;0.003925698513157237;0.027903230443170005;0.003925698513157237;0.015776648004891234;0.003925698513157237;0.003925698513157237;0.003925698513157237;0.009282832567969341;0.0338066211354426;0.003925698513157237;0.06187137422355914;0.003925698513157237;0.008618579075219466;0.013202424041531236;0.003925698513157237;0.0;0.002107269953595471;0.009282832567969341;0.005403514213426538;0.015776648004891234;0.06869917843959918;0.0;0.013202424041531236;0.003925698513157237;0.009282832567969341;0.009282832567969341;0.014036552908884876;0.005788469873411843;0.016598145858190853;0.005439344724655555;0.0;0.0;0.003925698513157237;0.015776648004891234;0.015776648004891234;0.015776648004891234;0.003925698513157237;0.003925698513157237;0.013202424041531236;0.009282832567969341;0.009282832567969341;0.015776648004891234;0.003925698513157237;0.009282832567969341;0.003925698513157237;0.016598145858190853;0.003925698513157237;0.027903230443170005;0.015776648004891234;0.027903230443170005;0.009282832567969341;0.009282832567969341;0.009282832567969341;0.013202424041531236;0.013202424041531236;0.003925698513157237;0.003925698513157237;0.005206494987807043;0.008618579075219466;0.009282832567969341;0.009282832567969341;0.013202424041531236;0.005206494987807043;0.009282832567969341;0.003925698513157237;0.003925698513157237;0.014036552908884876;0.003925698513157237;0.003925698513157237;0.003925698513157237;0.029695480039649585;0.12437422562884344;0.003925698513157237;0.029695480039649585;0.06869917843959918;0.005206494987807043;0.008618579075219466;0.004120338685436511;0.008618579075219466;0.016598145858190853;0.0423746897030997;0.003925698513157237;0.009282832567969341;0.003925698513157237;0.01446670442238554;0.008618579075219466;0.003925698513157237;0.009282832567969341;0.008360149742924409;0.003925698513157237;0.015776648004891234;0.0;0.005206494987807043;0.003925698513157237;0.003925698513157237;0.0;0.01568369431794859;0.003925698513157237;0.008618579075219466;0.003925698513157237;0.012487630875943257;0.003925698513157237;0.003925698513157237;0.013202424041531236;0.0;0.004603939116486609;0.009282832567969341;0.009282832567969341;0.003925698513157237;0.014036552908884876;0.009282832567969341;0.013029324657314607;0.0338066211354426;0.003925698513157237;0.008618579075219466;0.003925698513157237;0.013202424041531236;0.2113097716242198;0.013202424041531236;0.013202424041531236;0.016598145858190853;0.015776648004891234;0.07198742163986738;0.0;0.029695480039649585;0.016598145858190853;0.003925698513157237;0.016598145858190853;0.003925698513157237;0.003925698513157237;0.005206494987807043;0.016598145858190853;0.0;0.003925698513157237;0.031654121848094574;0.016598145858190853;0.003925698513157237;0.003925698513157237;0.027903230443170005;0.004902412669297628;0.003925698513157237;0.00883199892905999;0.003925698513157237
GO:0035563;0.0018688498983308955;0.0;0.003925698513157237;1.0;0.0;0.0;0.019612568521889653;0.07248291378242479;0.012481874754278857;0.0;0.0;0.008124074022616692;0.0;0.0018262400916077095;0.002787224368742792;0.0;0.0;0.0;0.0;0.0417343143492535;0.0;0.0;0.0;0.0;0.0;0.10750754989793708;0.0;0.0;0.06183413803098374;0.0;0.0;0.0;0.0;0.0;8.911618800704392E-4;0.023986711247496826;0.002285139536682702;0.0;0.05714331091468204;0.0;0.0;0.0;0.005489107595306336;0.07749362995684445;0.07982393189929127;0.0024479368133728235;0.03778639972427317;0.0023002922159567813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05282386427454605;0.10750754989793708;0.0;0.0;0.05114376186121868;0.0;0.061253058479543404;0.0;0.01680461277599483;0.0;0.005065935445107633;0.0053395253516820545;0.00432443500163044;0.005517454692359261;0.0;0.0;0.0;0.0;0.04568483635481719;0.0;0.004674109015812639;0.04563426703173281;0.0;0.10750754989793708;0.10750754989793708;0.0;0.10750754989793708;0.10750754989793708;0.2080452570597458;0.0;0.0;0.0;0.017125836518339415;0.0;0.0;0.009459662727090156;0.045123878139703325;0.0;0.002316328322442299;0.0;0.01539132553257144;0.012007153339831808;0.0;0.00897276706320523;0.0;0.0015257011241051578;0.0;0.0;0.057027937210525834;0.007106589137842838;0.0;0.0;0.0;0.05726983401801657;0.0;0.0;0.0;0.002206535031496828;0.0;0.0;0.0;0.0029535030226496735;0.0;0.0;0.0;0.0;0.0034713712366158432;0.02183229041820981;0.004505906485885756;0.0;0.013108607716313777;0.10750754989793708;0.0018330924277329649;0.02314777431386088;0.0;0.0;0.0;0.0;0.003791488894109078;0.012751624028638353;0.0;0.10589449549133094;0.0;0.023624488508556325;0.0;0.0;0.023846896562334085;0.0;0.10664285141790283;0.0;0.0;0.10750754989793708;0.006837341155397749;0.0;0.0;0.001726197941857441;0.030245175442390075;0.0;0.0;0.041533572581776305;0.0020732243079716467;0.0;0.00373504151994004;0.0
GO:0007098;0.004102920938655268;0.018671662510121284;0.008618579075219466;0.0;1.0;0.3087673322945732;0.0;0.0;0.0;0.12324586072409453;0.1643741968626116;0.0;0.005601155136909821;0.0;0.0;0.0;0.030783930078066138;0.0;0.01456841607411187;0.0;0.30385941637616604;0.034541580701594334;0.0;0.30385941637616604;0.30385941637616604;0.08933698226451502;0.01839543402203674;0.30385941637616604;0.06183413803098374;0.04257557907266933;0.16588621308731574;0.20148481494236548;0.0;0.0;0.0;0.0;0.0;0.053420888026978725;0.0;0.0;0.15459710710403185;0.013246612071541642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009957373492963335;0.042893390906138834;0.016587649929734667;0.07961519896828319;0.29552004459469267;0.19613269929100188;0.0;0.0;0.0062694278334615135;0.016097493254838013;0.0;0.016620707704463857;0.0;0.1944064629881843;0.0;0.00866372901446263;0.0;0.0;0.0;0.0;0.11994828702762439;0.19613269929100188;0.06789341856915977;0.0;0.0;0.25724196801994875;0.0;0.0;0.1190359496981399;0.0;0.08933698226451502;0.018629235703855225;0.0;0.0;0.0;0.35671461756288186;0.08933698226451502;0.00971799451654237;0.017125836518339415;0.031139075291749845;0.03261432980414468;0.0;0.0;0.30385941637616604;0.0;0.04249300428554565;0.0;0.0;0.30385941637616604;0.0;0.11774535560214225;0.0;0.14830367264479896;0.08933698226451502;0.0;0.0;0.28756124982105435;0.034971020835113255;0.0;0.0;0.08933698226451502;0.009605580600905082;0.0;0.0;0.04840578826438979;0.1146563088817507;0.009940745085628543;0.0;0.00996256615924983;0.02189487228911387;0.06155850521063761;0.0;0.0;0.0;0.0;0.018943192534739486;0.0;0.0;0.0;0.02314777431386088;0.0;0.13188575414834067;0.0;0.17015666355542192;0.008323931839690579;0.027995242033984073;0.1729153863416287;0.0;0.05087039718458007;0.0;0.0;0.009327028918431297;0.0;0.018785553326515915;0.0;0.012592803692483598;0.005791764842280598;0.0;0.0;0.0;0.08933698226451502;0.0;0.0;0.30385941637616604;0.08933698226451502;0.0;0.0;0.22701708530813172;0.0;0.1753980330976638
GO:0007099;0.004102920938655268;0.018671662510121284;0.008618579075219466;0.0;0.3087673322945732;1.0;0.0;0.0;0.0;0.1608715201707559;0.18901018150985247;0.0;0.005601155136909821;0.0;0.0;0.0;0.030783930078066138;0.0;0.01456841607411187;0.0;0.18901018150985247;0.034541580701594334;0.0;0.18901018150985247;0.18901018150985247;0.04257326465067547;0.01839543402203674;0.18901018150985247;0.04257326465067547;0.04257326465067547;0.09346643575718616;0.18901018150985247;0.0;0.0;0.0;0.0;0.0;0.04257326465067547;0.0;0.0;0.14480327208366708;0.013246612071541642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009957373492963335;0.04257326465067547;0.016587649929734667;0.04257326465067547;0.18901018150985247;0.09346643575718616;0.0;0.0;0.0062694278334615135;0.016097493254838013;0.0;0.016620707704463857;0.0;0.18901018150985247;0.0;0.00866372901446263;0.0;0.0;0.0;0.0;0.09346643575718616;0.09346643575718616;0.08862056210764806;0.0;0.0;0.18901018150985247;0.0;0.0;0.15537636777740219;0.0;0.04257326465067547;0.018629235703855225;0.0;0.0;0.0;0.8480592865067968;0.04257326465067547;0.00971799451654237;0.017125836518339415;0.031139075291749845;0.03261432980414468;0.0;0.0;0.18901018150985247;0.0;0.04249300428554565;0.0;0.0;0.18901018150985247;0.0;0.15369176893629924;0.0;0.18901018150985247;0.04257326465067547;0.0;0.0;0.18901018150985247;0.034971020835113255;0.0;0.0;0.04257326465067547;0.009605580600905082;0.0;0.0;0.04257326465067547;0.09346643575718616;0.009940745085628543;0.0;0.00996256615924983;0.02189487228911387;0.2005229842034689;0.0;0.0;0.0;0.0;0.018943192534739486;0.0;0.0;0.0;0.02314777431386088;0.0;0.42960960317763336;0.0;0.09346643575718616;0.008323931839690579;0.027995242033984073;0.09346643575718616;0.0;0.04257326465067547;0.0;0.0;0.009327028918431297;0.0;0.018785553326515915;0.0;0.012592803692483598;0.005791764842280598;0.0;0.0;0.0;0.04257326465067547;0.0;0.0;0.18901018150985247;0.04257326465067547;0.0;0.0;0.18901018150985247;0.0;0.18901018150985247
GO:0033262;0.007901636637555748;0.0;0.016598145858190853;0.019612568521889653;0.0;0.0;1.0;0.04637650833510033;0.05277429661519515;0.0;0.0;0.03434919037674205;0.0;0.006145022122173749;0.06193387021850616;0.0;0.0;0.0;0.0;0.04637650833510033;0.0;0.0;0.0;0.0;0.0;0.04637650833510033;0.0;0.0;0.07012582724169267;0.0;0.0;0.0;0.0;0.0;0.006027440115892496;0.04637650833510033;0.015455712392819836;0.0;0.08292340124669385;0.0;0.0;0.0;0.1150495268536386;0.04637650833510033;0.07012582724169267;0.03935721651827546;0.08292340124669385;0.051113932974103576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04637650833510033;0.13265107600336792;0.0;0.0;0.04637650833510033;0.0;0.08292340124669385;0.0;0.08569910800945371;0.0;0.03426383377613721;0.08584733650923923;0.029248639994943114;0.11564367081000809;0.0;0.0;0.0;0.0;0.02601135552437435;0.0;0.01105254803770684;0.02601135552437435;0.0;0.02601135552437435;0.04637650833510033;0.0;0.019612568521889653;0.07012582724169267;0.019612568521889653;0.0;0.0;0.0;0.07240931302345877;0.0;0.0;0.03999615894783946;0.02601135552437435;0.0;0.007794095009213655;0.0;0.06507567131920644;0.05076713909849075;0.0;0.030192006162764806;0.0;0.007780674697343178;0.0;0.0;0.06252524876167527;0.07856095821181243;0.0;0.0;0.0;0.06252524876167527;0.0;0.0;0.0;0.01492406493522238;0.0;0.0;0.0;0.13317818158505876;0.0;0.0;0.0;0.0;0.004603939116486609;0.8843621258983363;0.20170844520876444;0.0;0.06685045371225033;0.04637650833510033;0.04073246122232671;0.04637650833510033;0.0;0.0;0.0;0.0;0.01603069758750284;0.2833490681703178;0.0;0.08292340124669385;0.0;0.08292340124669385;0.0;0.0;0.08292340124669385;0.0;0.08292340124669385;0.0;0.0;0.02601135552437435;0.028908787926312535;0.0;0.0;0.007298493535107357;0.08292340124669385;0.0;0.0;0.04637650833510033;0.046068341918840815;0.0;0.1684190041302389;0.0
GO:0046578;0.004419142387712282;0.0;0.009282832567969341;0.07248291378242479;0.0;0.0;0.04637650833510033;1.0;0.02951504123151528;0.0;0.0;0.019210445903826673;0.0;0.01129208619248899;0.006590760104905454;0.0;0.0;0.0;0.0;0.09868629777469705;0.0;0.0;0.0;0.0;0.0;0.1713954218403977;0.0;0.0;0.14621498528288462;0.0;0.0;0.0;0.0;0.0;0.002107269953595471;0.05671974646562004;0.005403514213426538;0.0;0.13512290508875408;0.0;0.0;0.0;0.012979719808849375;0.1713954218403977;0.1713954218403977;0.005788469873411843;0.0893509322764291;0.005439344724655555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12490900307557773;0.1713954218403977;0.0;0.0;0.12093617904243108;0.0;0.14484094594527047;0.0;0.02996150138133961;0.0;0.011979073374958338;0.012626012839745251;0.01022569765270045;0.013046750263390992;0.0;0.0;0.0;0.0;0.060589948693957105;0.0;0.01105254803770684;0.06052288064828493;0.0;0.09613115374118117;0.1713954218403977;0.0;0.07248291378242479;0.1713954218403977;0.07248291378242479;0.0;0.0;0.0;0.040496302111163236;0.0;0.0;0.022368621775393328;0.05984597252625832;0.0;0.0027249150406453066;0.0;0.036394821823203416;0.0283924997546362;0.0;0.010555510499027632;0.0;0.0027202231284190912;0.0;0.0;0.07563384408059995;0.008360149742924409;0.0;0.0;0.0;0.07595466202205571;0.0;0.0;0.0;0.027424446037831327;0.0;0.0;0.0;0.0069839479410756635;0.0;0.0;0.0;0.0;0.004603939116486609;0.05162533389873834;0.010654810942617398;0.0;0.023371771396054876;0.1713954218403977;0.004334589126298501;0.05473596929477336;0.0;0.0;0.0;0.0;0.008965476199807223;0.03015289901423038;0.0;0.1713954218403977;0.0;0.0558632229637193;0.0;0.0;0.056389136178416586;0.0;0.1713954218403977;0.0;0.0;0.09613115374118117;0.01616779611142318;0.0;0.0;0.004081822997800363;0.07151871155657431;0.0;0.0;0.0982116173552396;0.004902412669297628;0.0;0.00883199892905999;0.0
GO:1903126;0.03715494434675067;0.0;0.07198742163986738;0.012481874754278857;0.0;0.0;0.05277429661519515;0.02951504123151528;1.0;0.0;0.0;0.03434919037674205;0.0;0.0021483781229270334;0.006590760104905454;0.0;0.0;0.0;0.0;0.08871914806094511;0.0;0.0;0.0;0.0;0.0;0.02951504123151528;0.0;0.0;0.15696704180256135;0.0;0.0;0.0;0.0;0.0;0.002107269953595471;0.044629635924232816;0.010783459263331003;0.0;0.05277429661519515;0.0;0.0;0.0;0.025902824399053576;0.02951504123151528;0.044629635924232816;0.005788469873411843;0.19630670278515014;0.005439344724655555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02951504123151528;0.02951504123151528;0.0;0.0;0.02951504123151528;0.0;0.05890134312680049;0.0;0.08871914806094511;0.0;0.03600785023640951;0.012626012839745251;0.01022569765270045;0.013046750263390992;0.0;0.0;0.0;0.0;0.0165542050997499;0.0;0.01105254803770684;0.02951504123151528;0.0;0.0165542050997499;0.02951504123151528;0.0;0.012481874754278857;0.044629635924232816;0.012481874754278857;0.0;0.0;0.0;0.22888614033420523;0.0;0.0;0.03999615894783946;0.0165542050997499;0.0;0.004120338685436511;0.0;0.12495900919564061;0.056661156498393546;0.0;0.010555510499027632;0.0;0.01446670442238554;0.0;0.0;0.02951504123151528;0.008360149742924409;0.0;0.0;0.0;0.0165542050997499;0.0;0.0;0.0;0.01568369431794859;0.0;0.0;0.0;0.012487630875943257;0.0;0.0;0.0;0.0;0.004603939116486609;0.02951504123151528;0.010654810942617398;0.0;0.035340409661924;0.05890134312680049;0.013029324657314607;0.02951504123151528;0.0;0.0;0.0;0.0;0.06952635530933665;0.02951504123151528;0.0;0.05277429661519515;0.0;0.22888614033420523;0.0;0.0;0.05277429661519515;0.0;0.05277429661519515;0.0;0.0;0.0165542050997499;0.10753319709230551;0.0;0.0;0.031654121848094574;0.19630670278515014;0.0;0.0;0.08871914806094511;0.009783441890473985;0.0;0.00883199892905999;0.0
GO:0007019;0.0018688498983308955;0.018671662510121284;0.003925698513157237;0.0;0.12324586072409453;0.1608715201707559;0.0;0.0;0.0;1.0;0.3261399009498337;0.0;0.005601155136909821;0.0;0.0;0.0;0.030783930078066138;0.0;0.01456841607411187;0.0;0.1608715201707559;0.034541580701594334;0.0;0.3261399009498337;0.1608715201707559;0.03623522155407836;0.01839543402203674;0.3261399009498337;0.03623522155407836;0.03623522155407836;0.03623522155407836;0.1608715201707559;0.0;0.0;0.0;0.0;0.0;0.03623522155407836;0.0;0.0;0.1608715201707559;0.013246612071541642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009957373492963335;0.03623522155407836;0.016587649929734667;0.03623522155407836;0.1608715201707559;0.03623522155407836;0.0;0.0;0.0062694278334615135;0.016097493254838013;0.0;0.016620707704463857;0.0;0.1608715201707559;0.0;0.00866372901446263;0.0;0.0;0.0;0.0;0.03623522155407836;0.03623522155407836;0.06789341856915977;0.0;0.0;0.3261399009498337;0.0;0.0;0.31499940538312104;0.0;0.03623522155407836;0.018629235703855225;0.0;0.0;0.0;0.1608715201707559;0.03623522155407836;0.00971799451654237;0.017125836518339415;0.031139075291749845;0.03261432980414468;0.0;0.0;0.1608715201707559;0.0;0.01935524664651323;0.0;0.0;0.1608715201707559;0.0;0.3412991009339083;0.0;0.1608715201707559;0.03623522155407836;0.0;0.0;0.1608715201707559;0.034971020835113255;0.0;0.0;0.03623522155407836;0.009605580600905082;0.0;0.0;0.03623522155407836;0.03623522155407836;0.009940745085628543;0.0;0.00996256615924983;0.02189487228911387;0.16289946513467113;0.0;0.0;0.0;0.0;0.018943192534739486;0.0;0.0;0.0;0.02314777431386088;0.0;0.3261399009498337;0.0;0.03623522155407836;0.003791488894109078;0.012751624028638353;0.03623522155407836;0.0;0.03623522155407836;0.0;0.0;0.009327028918431297;0.0;0.018785553326515915;0.0;0.012592803692483598;0.005791764842280598;0.0;0.0;0.0;0.03623522155407836;0.0;0.0;0.3261399009498337;0.03623522155407836;0.0;0.0;0.3261399009498337;0.0;0.3261399009498337
