;GO:0018108;GO:0007098;GO:0014065;GO:0007173;GO:0036092;GO:0006366;GO:0046854;GO:0046777;GO:0090050;GO:0006887;GO:0046855;GO:0046856;GO:0032526;GO:0048489;GO:0048488;GO:0032288;GO:0001829;GO:0030224;GO:0034504;GO:0035556;GO:1904980;GO:0045815;GO:0030183;GO:0006497;GO:0048008;GO:0043353;GO:0043312;GO:0006897;GO:0042147;GO:0046822;GO:0042149;GO:0030217;GO:0030219;GO:0016082;GO:0035508;GO:0014829;GO:0048015;GO:0043484;GO:0045022;GO:0016485;GO:0018105;GO:0030851;GO:0018107;GO:2001032;GO:0007032;GO:0034497;GO:0008286;GO:0006021;GO:0006464;GO:0006661;GO:0043201;GO:0045944;GO:0006468;GO:0001892;GO:0000122;GO:0000045;GO:0016191;GO:0048268;GO:0051384;GO:0030242;GO:0032465;GO:0048260;GO:0016236;GO:1904562;GO:0014015;GO:0034162;GO:0015782;GO:0050708;GO:0006351;GO:0035690;GO:0006470;GO:0006355;GO:0005980;GO:0006357;GO:0098884;GO:0005978;GO:0010923;GO:0001779;GO:0048596;GO:2000785
GO:0018108;1.0;0.00995265833540629;0.00995265833540629;0.00995265833540629;0.03142851848172011;0.05214194580361808;0.07213518361787605;0.525394983826213;0.0;0.00995265833540629;0.061626702538088024;0.061626702538088024;0.0;0.0;0.0;0.00995265833540629;0.00995265833540629;0.00995265833540629;0.0;0.00995265833540629;0.0;0.0;0.00995265833540629;0.4345670012619151;0.00995265833540629;0.00995265833540629;0.00995265833540629;0.0;0.0;0.0;0.00995265833540629;0.00995265833540629;0.00995265833540629;0.00995265833540629;0.0;0.0;0.00995265833540629;0.0;0.0;0.13231735576515033;0.5247660903724881;0.00995265833540629;0.525394983826213;0.0;0.00995265833540629;0.0;0.00995265833540629;0.04080162196369799;0.4345670012619151;0.03150494882453355;0.0;0.0;0.525394983826213;0.0;0.0;0.00995265833540629;0.00995265833540629;0.00995265833540629;0.0;0.04080162196369799;0.0;0.0;0.04080162196369799;0.061626702538088024;0.0;0.008160075348164186;0.0;0.0;0.052364803152556746;0.00995265833540629;0.4345670012619151;0.0;0.04362777719396931;0.0;0.08998448810863408;0.03814873983103129;0.0;0.00995265833540629;0.0;0.0
GO:0007098;0.00995265833540629;1.0;0.08933698226451502;0.08933698226451502;0.005075678132271311;0.00576711589335461;0.015393928619663268;0.018629235703855225;0.0;0.08933698226451502;0.010002158346617914;0.015435405488936465;0.0;0.0;0.0;0.30385941637616604;0.08933698226451502;0.04843175339428085;0.0;0.08933698226451502;0.0;0.0;0.05232340137006609;0.022277141600228655;0.08933698226451502;0.08933698226451502;0.02535564089323761;0.0;0.0;0.0;0.029052828007225057;0.05176585175401968;0.08933698226451502;0.20944784418645998;0.0;0.0;0.08933698226451502;0.0;0.0;0.0;0.009940745085628543;0.07153182450691553;0.00996256615924983;0.0;0.30385941637616604;0.0;0.08933698226451502;0.010853472668852879;0.022902471440549594;0.0050880215655096876;0.0;0.0;0.018943192534739486;0.0;0.0;0.18441720169062914;0.26707188912379126;0.25727414901255563;0.0;0.0845381647604181;0.0;0.0;0.0845381647604181;0.022538649279641356;0.0;0.008160075348164186;0.0;0.0;0.005791764842280598;0.08035136607671284;0.01900603934696538;0.0;0.004825413462602607;0.0;0.031683269530409605;0.004219409160901019;0.0;0.05232340137006609;0.0;0.0
GO:0014065;0.00995265833540629;0.08933698226451502;1.0;0.5999831225059694;0.005075678132271311;0.00576711589335461;0.015393928619663268;0.018629235703855225;0.0123403187047819;0.09080459189402088;0.010002158346617914;0.015435405488936465;0.0;0.0;0.0;0.10250115212423992;0.12741218007660887;0.04843175339428085;0.0;0.8767197170166617;0.08821253385251832;0.055925757495598916;0.05232340137006609;0.022277141600228655;0.6268118944634699;0.12741218007660887;0.02535564089323761;0.0;0.0;0.14524771572672668;0.029052828007225057;0.05176585175401968;0.12741218007660887;0.06157926110890259;0.006364973628232197;0.060469044472337814;1.0;0.08851021381725631;0.0;0.0;0.009940745085628543;0.07153182450691553;0.00996256615924983;0.07322793594505317;0.12741218007660887;0.0;0.6268118944634699;0.010853472668852879;0.022902471440549594;0.0050880215655096876;0.0;0.005439344724655555;0.018943192534739486;0.0;0.004334589126298501;0.05422006161004232;0.07852116912008303;0.07564055891886355;0.0;0.0845381647604181;0.25040151917449016;0.04545464472951064;0.0845381647604181;0.022538649279641356;0.02365905794343381;0.04709164073433045;0.0;0.08280999783288422;0.005791764842280598;0.08035136607671284;0.01900603934696538;0.032453259350379245;0.004825413462602607;0.03203300198081839;0.031683269530409605;0.004219409160901019;0.02996150138133961;0.05232340137006609;0.0;0.07835020866735859
GO:0007173;0.00995265833540629;0.08933698226451502;0.5999831225059694;1.0;0.005075678132271311;0.00576711589335461;0.015393928619663268;0.018629235703855225;0.0123403187047819;0.09080459189402088;0.010002158346617914;0.015435405488936465;0.0;0.0;0.0;0.10250115212423992;0.10396553211844985;0.04843175339428085;0.0;0.5999831225059694;0.08821253385251832;0.055925757495598916;0.05232340137006609;0.022277141600228655;0.8679575863822628;0.10396553211844985;0.02535564089323761;0.0;0.0;0.13788527571977624;0.029052828007225057;0.05176585175401968;0.10396553211844985;0.06157926110890259;0.006364973628232197;0.060469044472337814;0.5999831225059694;0.08851021381725631;0.0;0.0;0.009940745085628543;0.07153182450691553;0.00996256615924983;0.07322793594505317;0.10396553211844985;0.0;0.8679575863822628;0.010853472668852879;0.022902471440549594;0.0050880215655096876;0.0;0.005439344724655555;0.018943192534739486;0.0;0.004334589126298501;0.05422006161004232;0.07852116912008303;0.07564055891886355;0.0;0.0845381647604181;0.24584023053752868;0.04545464472951064;0.0845381647604181;0.022538649279641356;0.02365905794343381;0.04709164073433045;0.0;0.08280999783288422;0.005791764842280598;0.08035136607671284;0.01900603934696538;0.032453259350379245;0.004825413462602607;0.03203300198081839;0.031683269530409605;0.004219409160901019;0.02996150138133961;0.05232340137006609;0.0;0.07835020866735859
GO:0036092;0.03142851848172011;0.005075678132271311;0.005075678132271311;0.005075678132271311;1.0;0.040508847115464576;0.22188688385544347;0.03142851848172011;0.0;0.005075678132271311;0.046831299212742886;0.22188688385544347;0.0;0.0;0.0;0.005075678132271311;0.005075678132271311;0.005075678132271311;0.0;0.005075678132271311;0.0;0.0;0.005075678132271311;0.020808099040796484;0.005075678132271311;0.005075678132271311;0.005075678132271311;0.0;0.0;0.0;0.005075678132271311;0.005075678132271311;0.005075678132271311;0.005075678132271311;0.0;0.0;0.005075678132271311;0.0;0.0;0.009664825252264881;0.03142851848172011;0.005075678132271311;0.03142851848172011;0.0;0.005075678132271311;0.0;0.005075678132271311;0.040508847115464576;0.020808099040796484;0.9975740210454199;0.0;0.0;0.03142851848172011;0.0;0.0;0.005075678132271311;0.005075678132271311;0.005075678132271311;0.0;0.020808099040796484;0.0;0.0;0.020808099040796484;0.22188688385544347;0.0;0.005075678132271311;0.0;0.0;0.040508847115464576;0.005075678132271311;0.03142851848172011;0.0;0.019782121447818518;0.0;0.020808099040796484;0.03367498808283253;0.0;0.005075678132271311;0.0;0.0
GO:0006366;0.05214194580361808;0.00576711589335461;0.00576711589335461;0.00576711589335461;0.040508847115464576;1.0;0.02364269671193163;0.05214194580361808;0.0;0.00576711589335461;0.02364269671193163;0.02364269671193163;0.0;0.0;0.0;0.00576711589335461;0.00576711589335461;0.00576711589335461;0.0;0.00576711589335461;0.0;0.0;0.00576711589335461;0.05214194580361808;0.00576711589335461;0.00576711589335461;0.00576711589335461;0.0;0.0;0.0;0.00576711589335461;0.00576711589335461;0.00576711589335461;0.00576711589335461;0.0;0.0;0.00576711589335461;0.0;0.0;0.01750103518009864;0.05214194580361808;0.00576711589335461;0.05214194580361808;0.0;0.00576711589335461;0.0;0.00576711589335461;0.04602719280714628;0.05214194580361808;0.04060735971553552;0.0;0.0;0.05214194580361808;0.0;0.0;0.00576711589335461;0.00576711589335461;0.00576711589335461;0.0;0.02364269671193163;0.0;0.0;0.02364269671193163;0.02364269671193163;0.0;0.00576711589335461;0.0;0.0;0.995744138514387;0.00576711589335461;0.05214194580361808;0.0;0.04362777719396931;0.0;0.05214194580361808;0.12876463938073254;0.0;0.00576711589335461;0.0;0.0
GO:0046854;0.07213518361787605;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.22188688385544347;0.02364269671193163;1.0;0.1115725899712156;0.0;0.015393928619663268;0.09228600752390241;0.6729565513606981;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.06310849171233121;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.029312266494784082;0.07204883839921762;0.015393928619663268;0.07220699384868291;0.0;0.015393928619663268;0.0;0.015393928619663268;0.04449457360075104;0.06310849171233121;0.22242648582900584;0.0;0.0;0.1115725899712156;0.0;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.06310849171233121;0.0;0.0;0.06310849171233121;0.6729565513606981;0.0;0.008160075348164186;0.0;0.0;0.023743746809502336;0.015393928619663268;0.09531896182567198;0.0;0.019782121447818518;0.0;0.06310849171233121;0.01729776424463381;0.0;0.015393928619663268;0.0;0.0
GO:0046777;0.525394983826213;0.018629235703855225;0.018629235703855225;0.018629235703855225;0.03142851848172011;0.05214194580361808;0.1115725899712156;1.0;0.0;0.018629235703855225;0.061933205822312966;0.09557578594228185;0.0;0.0;0.0;0.018629235703855225;0.018629235703855225;0.018629235703855225;0.0;0.018629235703855225;0.0;0.0;0.018629235703855225;0.8134159560994599;0.018629235703855225;0.018629235703855225;0.018629235703855225;0.0;0.0;0.0;0.018629235703855225;0.018629235703855225;0.018629235703855225;0.018629235703855225;0.0;0.0;0.018629235703855225;0.0;0.0;0.24766963008172296;0.5247660903724881;0.018629235703855225;0.5259180120235651;0.0;0.018629235703855225;0.0;0.018629235703855225;0.04449457360075104;0.8134159560994599;0.03150494882453355;0.0;0.0;0.9834264034265342;0.0;0.0;0.018629235703855225;0.018629235703855225;0.018629235703855225;0.0;0.07637186036591671;0.0;0.0;0.07637186036591671;0.11535193197070082;0.0;0.008160075348164186;0.0;0.0;0.052364803152556746;0.018629235703855225;0.8134159560994599;0.0;0.04362777719396931;0.0;0.16843160713183167;0.03814873983103129;0.0;0.018629235703855225;0.0;0.0
GO:0090050;0.0;0.0;0.0123403187047819;0.0123403187047819;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0123403187047819;0.03696712984907586;0.0123403187047819;0.0;0.0;0.0123403187047819;0.0;0.0;0.0;0.0;0.0123403187047819;0.0;0.0;0.0;0.0;0.019067158006999107;0.005218705652238879;0.0123403187047819;0.0123403187047819;0.0;0.0;0.0;0.0;0.0;0.0123403187047819;0.0;0.0;0.0123403187047819;0.0;0.0;0.0;0.0;0.016294308724158792;0.0;0.0;0.004334589126298501;0.0;0.0;0.0;0.0;0.0;0.0123403187047819;0.03696712984907586;0.0;0.0;0.03696712984907586;0.0123403187047819;0.0;0.0123403187047819;0.0;0.0;0.0;0.0123403187047819;0.0;0.0123403187047819;0.005218705652238879;0.0;0.0123403187047819;0.0;0.0;0.0123403187047819
GO:0006887;0.00995265833540629;0.08933698226451502;0.09080459189402088;0.09080459189402088;0.005075678132271311;0.00576711589335461;0.015393928619663268;0.018629235703855225;0.0;1.0;0.010002158346617914;0.015435405488936465;0.0;0.10173092389843245;0.1997571101075391;0.09080459189402088;0.09080459189402088;0.04843175339428085;0.09080459189402088;0.09080459189402088;0.0;0.0;0.05232340137006609;0.022277141600228655;0.09080459189402088;0.09080459189402088;0.2792330251627636;0.29630926100938;0.13005602031131752;0.0;0.029052828007225057;0.05176585175401968;0.09080459189402088;0.06157926110890259;0.0;0.0;0.09080459189402088;0.0;0.21895529262844954;0.0;0.009940745085628543;0.07153182450691553;0.00996256615924983;0.0;0.09080459189402088;0.09080459189402088;0.09080459189402088;0.010853472668852879;0.022902471440549594;0.0050880215655096876;0.0;0.0;0.018943192534739486;0.0;0.0;0.05422006161004232;0.07852116912008303;0.07564055891886355;0.0;0.0845381647604181;0.0;0.0;0.0845381647604181;0.022538649279641356;0.0;0.008160075348164186;0.05252289777420738;0.0;0.005791764842280598;0.08035136607671284;0.01900603934696538;0.0;0.004825413462602607;0.0;0.10338735062950975;0.004219409160901019;0.0;0.05232340137006609;0.0;0.0
