;GO:0032693;GO:0045807;GO:0034351;GO:0036092;GO:0046854;GO:0022008;GO:0048633;GO:0045766;GO:0003334;GO:0072070;GO:0072583;GO:0030307;GO:0071376;GO:0044320;GO:0001947;GO:0031077;GO:0050679;GO:0048008;GO:0009444;GO:0045652;GO:0042542;GO:0010828;GO:0045662;GO:0031100;GO:0051897;GO:0035265;GO:0008286;GO:0008285;GO:0008284;GO:0045786;GO:0045787;GO:0038097;GO:0045664;GO:0046632;GO:1904754;GO:0045944;GO:0043401;GO:0021773;GO:0048538;GO:0043524;GO:0048661;GO:0000165;GO:0051549;GO:2000253;GO:0038128;GO:0050852;GO:0050731;GO:0051545;GO:0030522;GO:0031295;GO:0033077;GO:1903672;GO:0038089;GO:0044344;GO:0003323;GO:0007517;GO:0035767;GO:0050900;GO:0001938;GO:0035924;GO:0045608;GO:0018108;GO:0007173;GO:0006366;GO:0002042;GO:0045444;GO:0043303;GO:0006367;GO:1903208;GO:0060326;GO:0098773;GO:0002315;GO:0010613;GO:0032765;GO:0090668;GO:0090303;GO:0021902;GO:0003382;GO:0045333;GO:0042104;GO:1900746;GO:1900625;GO:0001756;GO:0072014;GO:0001757;GO:2000726;GO:0010469;GO:0014002;GO:0045747;GO:0000122;GO:1904707;GO:0046321;GO:0071870;GO:0031532;GO:0045638;GO:0006351;GO:0033153;GO:0060853;GO:2000108;GO:0014807;GO:0048752;GO:0043066
GO:0032693;1.0;0.0358745847166872;0.07632204726776291;0.0;0.0;0.0;0.021687185413795544;0.059203133899649846;0.0;0.0;0.0;0.05537612650142185;0.0;0.0;0.0;0.0;0.06843860095121258;0.06843860095121258;0.0;0.11546831538534785;0.0;0.06809013386608262;0.06946559382316327;0.0;0.01873144595815766;0.0;0.06843860095121258;0.12202145114976122;0.06843860095121258;0.12202145114976122;0.06843860095121258;0.010503128497077538;0.12202145114976122;0.0;0.018258899518606993;0.0030507844279764845;0.06843860095121258;0.0;0.0;0.04432685872670267;0.06843860095121258;0.019295301441722517;0.026724994166719432;0.06843860095121258;0.06843860095121258;0.02035217025398522;0.005730222168749597;0.008226308904547598;0.06843860095121258;0.012583666905669323;0.0;0.0433327597369315;0.02320484577119294;0.0;0.0;0.0;0.0;0.0;0.05115202365442158;0.0;0.021386096593704915;0.0;0.06843860095121258;0.0;0.0;0.0;0.0;0.0;0.007554964666914316;0.0;0.0;0.0;0.08330765047047413;0.03781302692942161;0.0;0.06843860095121258;0.0;0.0;0.0;0.006871794812862943;0.06468674977504278;0.063383471559067;0.0;0.0;0.0;0.035369447664278096;0.06843860095121258;0.0;0.023799924187602718;0.004334589126298501;0.055301598951816175;0.015061796680357559;0.0;0.0;0.08486837181390344;0.0;0.0;0.06843860095121258;0.04250441227821533;0.12202145114976122;0.0;0.0982116173552396
GO:0045807;0.0358745847166872;1.0;0.06396198673970202;0.0;0.0;0.0;0.021687185413795544;0.059203133899649846;0.0;0.0;0.0;0.19160696946142786;0.0;0.0;0.0;0.0;0.19160696946142786;0.06396198673970202;0.0;0.06396198673970202;0.0;0.20803407063688897;0.06396198673970202;0.0;0.10004507709335599;0.0;0.06396198673970202;0.06396198673970202;0.19160696946142786;0.06396198673970202;0.19160696946142786;0.056097447178332885;0.06396198673970202;0.0;0.09752119585745768;0.016294308724158792;0.06396198673970202;0.0;0.0;0.04432685872670267;0.19160696946142786;0.0344022327979711;0.08005841285072166;0.06396198673970202;0.06396198673970202;0.03628655925051139;0.03060524638168383;0.008226308904547598;0.06396198673970202;0.06720964993877188;0.0;0.0433327597369315;0.12393760680858663;0.0;0.0;0.0;0.0;0.0;0.19160696946142786;0.0;0.007189480497746148;0.0;0.06396198673970202;0.0;0.0;0.0;0.0;0.0;0.007554964666914316;0.0;0.0;0.0;0.06396198673970202;0.025534863971857412;0.0;0.06396198673970202;0.0;0.0;0.0;0.03670241172829432;0.06396198673970202;0.06396198673970202;0.0;0.0;0.0;0.011890339739381478;0.06396198673970202;0.0;0.1271159341080005;0.004334589126298501;0.19160696946142786;0.08044539719020351;0.0;0.0;0.028530662496452513;0.0;0.0;0.06396198673970202;0.19160696946142786;0.0358745847166872;0.0;0.06396198673970202
GO:0034351;0.07632204726776291;0.06396198673970202;1.0;0.0;0.0;0.0;0.012163768044915733;0.033205470168080946;0.0;0.0;0.0;0.07632204726776291;0.0;0.0;0.0;0.0;0.07632204726776291;0.07632204726776291;0.0;0.07632204726776291;0.0;0.04280701538557495;0.2088063592795562;0.0;0.03339691615813532;0.0;0.07632204726776291;0.22941614611850833;0.07632204726776291;0.22941614611850833;0.07632204726776291;0.01872637609496756;0.07632204726776291;0.0;0.03255439744080021;0.005439344724655555;0.07632204726776291;0.0;0.0;0.45134027847610664;0.07632204726776291;0.0344022327979711;0.026724994166719432;0.04280701538557495;0.07632204726776291;0.03628655925051139;0.010216603126352617;0.024727430057537497;0.07632204726776291;0.02243583701703053;0.0;0.024304197530898075;0.04137268902860579;0.0;0.0;0.0;0.0;0.0;0.07632204726776291;0.0;0.021610831567456742;0.0;0.07632204726776291;0.0;0.0;0.0;0.0;0.0;0.03979413463024237;0.0;0.0;0.0;0.04280701538557495;0.014321829065682804;0.0;0.04280701538557495;0.0;0.0;0.0;0.01225195084958968;0.07632204726776291;0.04280701538557495;0.0;0.0;0.0;0.03574112614509015;0.07632204726776291;0.0;0.0424336740708042;0.013029324657314607;0.07632204726776291;0.026854176770358458;0.0;0.0;0.08576020783589036;0.0;0.0;0.07632204726776291;0.15446577169185052;0.04280701538557495;0.0;0.7771183218753003
GO:0036092;0.0;0.0;0.0;1.0;0.22188688385544347;0.005075678132271311;0.0;0.0;0.005075678132271311;0.0;0.0;0.0;0.005075678132271311;0.005075678132271311;0.0;0.0;0.0;0.005075678132271311;0.020808099040796484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005075678132271311;0.0;0.0;0.0;0.0;0.005075678132271311;0.0;0.005075678132271311;0.0;0.0;0.005075678132271311;0.005075678132271311;0.0;0.0;0.0;0.03142851848172011;0.0;0.0;0.005075678132271311;0.005075678132271311;0.0;0.0;0.005075678132271311;0.0;0.005075678132271311;0.0;0.005075678132271311;0.005075678132271311;0.005075678132271311;0.0;0.005075678132271311;0.005075678132271311;0.0;0.005075678132271311;0.0;0.03142851848172011;0.005075678132271311;0.040508847115464576;0.005075678132271311;0.005075678132271311;0.005075678132271311;0.040508847115464576;0.0;0.005075678132271311;0.0;0.005075678132271311;0.0;0.0;0.005075678132271311;0.0;0.005075678132271311;0.005075678132271311;0.020808099040796484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005075678132271311;0.0;0.0;0.0;0.0;0.005075678132271311;0.005075678132271311;0.0;0.040508847115464576;0.020808099040796484;0.005075678132271311;0.0;0.0;0.0;0.0
GO:0046854;0.0;0.0;0.0;0.22188688385544347;1.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.007277504342912662;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.06310849171233121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.007919361493872006;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.10544624108622469;0.0;0.0;0.015393928619663268;0.015345541423299216;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.07213518361787605;0.015393928619663268;0.02364269671193163;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.028930983336468746;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.06310849171233121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.009789894291051593;0.015393928619663268;0.0;0.023743746809502336;0.04134722021340835;0.015393928619663268;0.0;0.0;0.0;0.0
GO:0022008;0.0;0.0;0.0;0.005075678132271311;0.015393928619663268;1.0;0.0;0.0;0.40322596619553985;0.05800334233494134;0.0;0.0;0.007277504342912662;0.030783930078066138;0.07017914666689468;0.09154117819299881;0.0;0.10861444214277861;0.05356158963948215;0.0;0.0;0.0;0.0;0.11988528802379118;0.0;0.1491080686165746;0.10861444214277861;0.0;0.0;0.0;0.0;0.007919361493872006;0.0;0.18418275444345403;0.0;0.0;0.1308438738678979;0.5849805719910086;0.09382091077367775;0.0;0.0;0.01454866207651827;0.0;0.0;0.10396553211844985;0.015345541423299216;0.0;0.0;0.14532829318607357;0.0;0.24903832890293218;0.0;0.017496459471361966;0.034541580701594334;0.37088108981256596;0.12164126588817334;0.05707622990330389;0.1249933605260799;0.0;0.05379798561210026;0.0;0.00995265833540629;0.10396553211844985;0.00576711589335461;0.1239384715531756;0.7919880533013256;0.017150719269996305;0.007057077111086225;0.0;0.11117984168356607;0.10166091344980349;0.11137121533727763;0.0;0.0;0.10226864356516034;0.0;0.5961187518360416;0.2918929813101488;0.10912436884078743;0.0;0.0;0.0;0.07687312898809748;0.05800334233494134;0.0;0.0;0.0;0.4061977881310902;0.0;0.0;0.0;0.0;0.009789894291051593;0.10518677698940293;0.0;0.005791764842280598;0.010085745029180233;0.1178121086385134;0.0;0.0;0.11815325325451617;0.0
GO:0048633;0.021687185413795544;0.021687185413795544;0.012163768044915733;0.0;0.0;0.0;1.0;0.06428904389259478;0.0;0.0;0.0;0.060392128972411446;0.0;0.0;0.0;0.0;0.021687185413795544;0.012163768044915733;0.0;0.0628783252977418;0.0;0.021687185413795544;0.021687185413795544;0.0;0.021687185413795544;0.0;0.012163768044915733;0.012163768044915733;0.021687185413795544;0.012163768044915733;0.021687185413795544;0.01872637609496756;0.0628783252977418;0.0;0.021687185413795544;0.005439344724655555;0.012163768044915733;0.0;0.0;0.012163768044915733;0.021687185413795544;0.012163768044915733;0.06428904389259478;0.021687185413795544;0.012163768044915733;0.021687185413795544;0.010216603126352617;0.004613918840620522;0.012163768044915733;0.021687185413795544;0.0;0.06428904389259478;0.021687185413795544;0.0;0.0;0.0;0.0;0.0;0.021687185413795544;0.0;0.02084468246264401;0.0;0.012163768044915733;0.0;0.0;0.0;0.0;0.0;0.004237379634215827;0.0;0.0;0.0;0.06428904389259478;0.06428904389259478;0.0;0.021687185413795544;0.0;0.0;0.0;0.01225195084958968;0.012163768044915733;0.021687185413795544;0.0;0.0;0.0;0.06222090530115216;0.012163768044915733;0.0;0.021687185413795544;0.0024311562656152597;0.021687185413795544;0.021687185413795544;0.0;0.0;0.0628783252977418;0.0;0.0;0.012163768044915733;0.021687185413795544;0.0628783252977418;0.0;0.012163768044915733
GO:0045766;0.059203133899649846;0.059203133899649846;0.033205470168080946;0.0;0.0;0.0;0.06428904389259478;1.0;0.0;0.0;0.0;0.059203133899649846;0.0;0.0;0.0;0.0;0.059203133899649846;0.033205470168080946;0.0;0.17164947137953412;0.0;0.059203133899649846;0.059203133899649846;0.0;0.03339691615813532;0.0;0.033205470168080946;0.033205470168080946;0.059203133899649846;0.033205470168080946;0.059203133899649846;0.01872637609496756;0.17164947137953412;0.0;0.03255439744080021;0.005439344724655555;0.033205470168080946;0.0;0.0;0.02486176133157318;0.059203133899649846;0.019295301441722517;0.07922301996462115;0.059203133899649846;0.033205470168080946;0.03628655925051139;0.010216603126352617;0.004613918840620522;0.033205470168080946;0.02243583701703053;0.0;0.7319335461258037;0.04137268902860579;0.0;0.0;0.0;0.0;0.0;0.059203133899649846;0.0;0.02084468246264401;0.0;0.033205470168080946;0.0;0.0;0.0;0.0;0.0;0.004237379634215827;0.0;0.0;0.0;0.17550054565552936;0.07569502262999625;0.0;0.059203133899649846;0.0;0.0;0.0;0.01225195084958968;0.033205470168080946;0.059203133899649846;0.0;0.0;0.0;0.0344740285919217;0.033205470168080946;0.0;0.0424336740708042;0.0024311562656152597;0.059203133899649846;0.026854176770358458;0.0;0.0;0.08271982939154741;0.0;0.0;0.033205470168080946;0.059203133899649846;0.17164947137953412;0.0;0.033205470168080946
GO:0003334;0.0;0.0;0.0;0.005075678132271311;0.015393928619663268;0.40322596619553985;0.0;0.0;1.0;0.11124808311401818;0.0;0.0;0.007277504342912662;0.030783930078066138;0.07017914666689468;0.17557230652612152;0.0;0.09802776016950505;0.05356158963948215;0.0;0.0;0.0;0.0;0.18801331047174333;0.0;0.09802776016950505;0.09802776016950505;0.0;0.0;0.0;0.0;0.007919361493872006;0.0;0.1529059138230946;0.0;0.0;0.09802776016950505;0.40322596619553985;0.17994474213765224;0.0;0.0;0.01454866207651827;0.0;0.0;0.09802776016950505;0.015345541423299216;0.0;0.0;0.09802776016950505;0.0;0.2067480930717105;0.0;0.017496459471361966;0.034541580701594334;0.8609507277351686;0.18801331047174333;0.05707622990330389;0.09802776016950505;0.0;0.05379798561210026;0.0;0.00995265833540629;0.09802776016950505;0.00576711589335461;0.09802776016950505;0.40322596619553985;0.017150719269996305;0.007057077111086225;0.0;0.09802776016950505;0.18801331047174333;0.09245880541960977;0.0;0.0;0.09802776016950505;0.0;0.40322596619553985;0.2918929813101488;0.09802776016950505;0.0;0.0;0.0;0.07687312898809748;0.11124808311401818;0.0;0.0;0.0;0.8272250451954488;0.0;0.0;0.0;0.0;0.009789894291051593;0.09802776016950505;0.0;0.005791764842280598;0.010085745029180233;0.09802776016950505;0.0;0.0;0.09802776016950505;0.0
GO:0072070;0.0;0.0;0.0;0.0;0.0;0.05800334233494134;0.0;0.0;0.11124808311401818;1.0;0.0;0.0;0.0;0.0;0.05800334233494134;0.11124808311401818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11124808311401818;0.0;0.05800334233494134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03717276541035199;0.0;0.0;0.0;0.05800334233494134;0.11124808311401818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.050262270246028425;0.0;0.0;0.0;0.11124808311401818;0.11124808311401818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05800334233494134;0.0;0.0;0.0;0.0;0.25947699517344985;0.02247754451120141;0.0;0.0;0.0;0.0;0.05800334233494134;0.05800334233494134;0.0;0.0;0.0;0.0;0.05800334233494134;0.9571962493480732;0.0;0.0;0.0;0.11124808311401818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05800334233494134;0.0
