;GO:0032693;GO:0045807;GO:0034351;GO:0036092;GO:0046854;GO:0022008;GO:0048633;GO:0045766;GO:0003334;GO:0072070;GO:0072583;GO:0030307;GO:0071376;GO:0044320;GO:0001947;GO:0031077;GO:0050679;GO:0048008;GO:0009444;GO:0045652;GO:0042542;GO:0010828;GO:0045662;GO:0031100;GO:0051897;GO:0035265;GO:0008286;GO:0008285;GO:0008284;GO:0045786;GO:0045787;GO:0038097;GO:0045664;GO:0046632;GO:1904754;GO:0045944;GO:0043401;GO:0021773;GO:0048538;GO:0043524;GO:0048661;GO:0000165;GO:0051549;GO:2000253;GO:0038128;GO:0050852;GO:0050731;GO:0051545;GO:0030522;GO:0031295;GO:0033077;GO:1903672;GO:0038089;GO:0044344;GO:0003323;GO:0007517;GO:0035767;GO:0050900;GO:0001938;GO:0035924;GO:0045608;GO:0018108;GO:0007173;GO:0006366;GO:0002042;GO:0045444;GO:0043303;GO:0006367;GO:1903208;GO:0060326;GO:0098773;GO:0002315;GO:0010613;GO:0032765;GO:0090668;GO:0090303;GO:0021902;GO:0003382;GO:0045333;GO:0042104;GO:1900746;GO:1900625;GO:0001756;GO:0072014;GO:0001757;GO:2000726;GO:0010469;GO:0014002;GO:0045747;GO:0000122;GO:1904707;GO:0046321;GO:0071870;GO:0031532;GO:0045638;GO:0006351;GO:0033153;GO:0060853;GO:2000108;GO:0014807;GO:0048752;GO:0043066
GO:0032693;1.0;0.3449085641634313;0.3244430662804378;0.0;0.0;0.0;0.3207723950426494;0.404964231075544;0.0;0.0;0.0;0.3428840525103449;0.0;0.0;0.0;0.0;0.31961752420249806;0.3226609571923275;0.0;0.3647617197788378;0.0;0.27611347131678793;0.3613880594813454;0.0;0.23395034462272646;0.0;0.3004133502212238;0.47674363507102696;0.37706555473899583;0.4899856548817148;0.38512417306447394;0.26675402025138994;0.4614642069689866;0.0;0.2199390760738622;0.33339570696187093;0.3290311810045849;0.0;0.0;0.3782771139325024;0.2662687484009117;0.3308305280682939;0.35771738824355703;0.29342840815218313;0.3004133502212238;0.26675402025138994;0.26049656586265213;0.30761340129552084;0.3530781350393976;0.2507800096076434;0.0;0.37174666184787847;0.29342840815218313;0.0;0.0;0.0;0.0;0.0;0.26062473252351964;0.0;0.4126025051617302;0.0;0.3226609571923275;0.0;0.0;0.0;0.0;0.0;0.3244430662804378;0.0;0.0;0.0;0.3843917761443502;0.4650148625596901;0.0;0.3233603141487749;0.0;0.0;0.0;0.20714779006106576;0.29342840815218313;0.23395034462272646;0.0;0.0;0.0;0.5039439600494235;0.36884426909542006;0.0;0.2662687484009117;0.4057789861277807;0.23395034462272646;0.28119718745471345;0.0;0.0;0.5321853480330705;0.0;0.0;0.26675402025138994;0.2901175168603655;0.404964231075544;0.0;0.4339127623057071
GO:0045807;0.3449085641634313;1.0;0.3342160932607158;0.0;0.0;0.0;0.41743412558205023;0.4646809684140372;0.0;0.0;0.0;0.5999382021964985;0.0;0.0;0.0;0.0;0.533982505159968;0.4102383584176441;0.0;0.38100580937749967;0.0;0.6099662281458622;0.3711610864616234;0.0;0.4143402728223876;0.0;0.3879907514465403;0.486516662051305;0.6069192744897342;0.49975868186199285;0.6149778928152123;0.4143402728223876;0.47770829656764846;0.0;0.408856510438137;0.5081668473448839;0.41660858222990144;0.0;0.0;0.38805014091278045;0.48063372935838167;0.41840792929361037;0.45114780379306596;0.470911068044504;0.3879907514465403;0.39477288859263365;0.4480589922584616;0.3173864282757989;0.46331677325413073;0.4115398814417921;0.0;0.4284322185624675;0.45516095470444257;0.0;0.0;0.0;0.0;0.0;0.4636758977125974;0.0;0.3711610864616234;0.0;0.4102383584176441;0.0;0.0;0.0;0.0;0.0;0.3342160932607158;0.0;0.0;0.0;0.4441085134828434;0.37514283222712125;0.0;0.49135535631483046;0.0;0.0;0.0;0.37739527962148;0.38100580937749967;0.39477288859263365;0.0;0.0;0.0;0.37377863706721476;0.45642167032073666;0.0;0.4538311747967211;0.4000632743147905;0.4370015098118042;0.4842483526437912;0.0;0.0;0.42165008141637417;0.0;0.0;0.3543314214767065;0.48451871360889087;0.3851110754601375;0.0;0.4436857892859851
GO:0034351;0.3244430662804378;0.3342160932607158;1.0;0.0;0.0;0.0;0.2100943531579859;0.2573411959899729;0.0;0.0;0.0;0.3495065184430246;0.0;0.0;0.0;0.0;0.32623999013517774;0.29647974749634376;0.0;0.28273593724946766;0.0;0.23676874105877915;0.36950087460699843;0.0;0.22656154200654188;0.0;0.27423214052524003;0.48485645019668006;0.3836880206716755;0.4980984700073679;0.3917466389971537;0.24057281055540614;0.3639496856463481;0.0;0.21377025599374544;0.32722688688175416;0.3183387101018694;0.0;0.0;0.6907058387013439;0.27289121433359137;0.32013805716557836;0.22656154200654188;0.2507800096076434;0.27423214052524003;0.24057281055540614;0.2671190317953318;0.3157262164211739;0.35970060097207734;0.2305999209786624;0.0;0.23096239711502337;0.2672471984561994;0.0;0.0;0.0;0.0;0.0;0.2672471984561994;0.0;0.3325558814060908;0.0;0.29647974749634376;0.0;0.0;0.0;0.0;0.0;0.5180341615503352;0.0;0.0;0.0;0.23676874105877915;0.19730306714518947;0.0;0.28401558389076614;0.0;0.0;0.0;0.2020034135127573;0.28273593724946766;0.19730306714518947;0.0;0.0;0.0;0.3721184252125898;0.3581517981927046;0.0;0.2574024755403231;0.3984030624601655;0.24057281055540614;0.2878196533873931;0.0;0.0;0.41998986956174916;0.0;0.0;0.24057281055540614;0.5769569031024326;0.27135246453883716;0.0;0.8059477172648728
GO:0036092;0.0;0.0;0.0;1.0;0.6379913014332701;0.257732911673192;0.0;0.0;0.24138851853875337;0.0;0.0;0.0;0.17001544586744105;0.1817822883484292;0.0;0.0;0.0;0.297295455479691;0.25718716557683147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2750478485085872;0.0;0.0;0.0;0.0;0.24138851853875337;0.0;0.29556477863482483;0.0;0.0;0.3036656792919483;0.24138851853875337;0.0;0.0;0.0;0.43601409999569046;0.0;0.0;0.2750478485085872;0.24138851853875337;0.0;0.0;0.32771263332676104;0.0;0.257732911673192;0.0;0.26806290643954656;0.1817822883484292;0.24138851853875337;0.0;0.25821818352367026;0.32348457153000587;0.0;0.1817822883484292;0.0;0.40186949817537837;0.297295455479691;0.43652437710419495;0.22407358170335817;0.24224417287992372;0.22407358170335817;0.3798127587125141;0.0;0.33155432391574574;0.0;0.22407358170335817;0.0;0.0;0.24138851853875337;0.0;0.24138851853875337;0.2750478485085872;0.337210329279211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25821818352367026;0.0;0.0;0.0;0.0;0.2336508463172463;0.20858484291008988;0.0;0.4644412996183015;0.28972436474014246;0.24138851853875337;0.0;0.0;0.0;0.0
GO:0046854;0.0;0.0;0.0;0.6379913014332701;1.0;0.2750478485085872;0.0;0.0;0.2610185749042658;0.0;0.0;0.0;0.1817822883484292;0.19457357436122563;0.0;0.0;0.0;0.3169255118452034;0.27450210241222667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2946779048740996;0.0;0.0;0.0;0.0;0.2610185749042658;0.0;0.31287971547022003;0.0;0.0;0.3232957356574607;0.2610185749042658;0.0;0.0;0.0;0.5662115987999495;0.0;0.0;0.2946779048740996;0.2610185749042658;0.0;0.0;0.34734268969227344;0.0;0.2750478485085872;0.0;0.28769296280505896;0.19457357436122563;0.2610185749042658;0.0;0.27784823988918267;0.34079950836540107;0.0;0.19457357436122563;0.0;0.5761844883766932;0.3169255118452034;0.4083573328522647;0.24138851853875337;0.257732911673192;0.24138851853875337;0.33201565809507144;0.0;0.35118438028125815;0.0;0.24138851853875337;0.0;0.0;0.2610185749042658;0.0;0.2610185749042658;0.2946779048740996;0.3545252661146062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27784823988918267;0.0;0.0;0.0;0.0;0.24766211486611056;0.22407358170335817;0.0;0.41664419900085886;0.30935442110565486;0.2610185749042658;0.0;0.0;0.0;0.0
GO:0022008;0.0;0.0;0.0;0.257732911673192;0.2750478485085872;1.0;0.0;0.0;0.5337928711680304;0.4968639676373608;0.0;0.0;0.2750478485085872;0.2946779048740996;0.48003430265244385;0.48003430265244385;0.0;0.4751436023497068;0.3441416964251768;0.0;0.0;0.0;0.0;0.506708690553237;0.0;0.4959640844774094;0.4528959953786031;0.0;0.0;0.0;0.0;0.41923666540876925;0.0;0.6403349015422719;0.0;0.0;0.4815138261619642;0.5688437046108052;0.48003430265244385;0.0;0.0;0.4833131732256732;0.0;0.0;0.4528959953786031;0.41923666540876925;0.0;0.0;0.505560780196777;0.0;0.602503034580639;0.0;0.44591105330956243;0.3173391418635162;0.5337928711680304;0.5359412395933814;0.4360663303936862;0.5186476552354169;0.0;0.2750478485085872;0.0;0.304979754505179;0.4751436023497068;0.5182395771553792;0.41923666540876925;0.602503034580639;0.41923666540876925;0.41923666540876925;0.0;0.5094024707857616;0.506708690553237;0.5688437046108052;0.0;0.0;0.41923666540876925;0.0;0.5337928711680304;0.5674522011378642;0.39736230556589575;0.0;0.0;0.0;0.48003430265244385;0.5136936326222776;0.0;0.0;0.0;0.5506225361529473;0.0;0.0;0.0;0.0;0.3337551768301203;0.3173391418635162;0.0;0.5265264433039731;0.41923666540876925;0.41923666540876925;0.0;0.0;0.48003430265244385;0.0
GO:0048633;0.3207723950426494;0.41743412558205023;0.2100943531579859;0.0;0.0;0.0;1.0;0.49849837396607155;0.0;0.0;0.0;0.6703790053494458;0.0;0.0;0.0;0.0;0.38679678546709556;0.2959865692915344;0.0;0.3848056790145938;0.0;0.3432927325813855;0.3609671330158935;0.0;0.2969882883150799;0.0;0.2737389623204306;0.3496036359357787;0.44959111615761477;0.36284565574646654;0.45764973448309293;0.2969882883150799;0.46187810983923017;0.0;0.2796733514796847;0.3931299823676934;0.3023567931037917;0.0;0.0;0.26062473252351964;0.3334480096655092;0.30415614016750064;0.3880143759414977;0.36595396957080206;0.2737389623204306;0.2969882883150799;0.3175333884880028;0.19326468817306902;0.3264037471386044;0.2965030164646016;0.0;0.4581083065422578;0.3236626762158731;0.0;0.0;0.0;0.0;0.0;0.3236626762158731;0.0;0.3749609560987175;0.0;0.2959865692915344;0.0;0.0;0.0;0.0;0.0;0.2100943531579859;0.0;0.0;0.0;0.41468876384229086;0.3510693827405901;0.0;0.39053957541337253;0.0;0.0;0.0;0.2641846126864164;0.26675402025138994;0.2969882883150799;0.0;0.0;0.0;0.5584180634139433;0.34216988119462693;0.0;0.3334480096655092;0.2914302730053289;0.2969882883150799;0.3442351311470669;0.0;0.0;0.4254499510534683;0.0;0.0;0.24007963235059676;0.34985179226618796;0.42803937093520417;0.0;0.3162603808967243
GO:0045766;0.404964231075544;0.4646809684140372;0.2573411959899729;0.0;0.0;0.0;0.49849837396607155;1.0;0.0;0.0;0.0;0.46265645676095085;0.0;0.0;0.0;0.0;0.43404362829908255;0.3432334121235214;0.0;0.4320525218465808;0.0;0.3905395754133725;0.4082139758478805;0.0;0.3442351311470669;0.0;0.3209858051524176;0.3968504787677657;0.49683795898960176;0.41009249857845353;0.50489657731508;0.3442351311470669;0.5287550090367296;0.0;0.3269201943116717;0.4403768251996804;0.3496036359357787;0.0;0.0;0.30787157535550663;0.3806948524974962;0.35140298299948763;0.48472501032456183;0.41320081240278905;0.3209858051524176;0.3442351311470669;0.36478023131998977;0.240511531005056;0.3736505899705914;0.3437498592965886;0.0;0.8845149635925937;0.37090951904786007;0.0;0.0;0.0;0.0;0.0;0.37090951904786007;0.0;0.5091486814386346;0.0;0.3432334121235214;0.0;0.0;0.0;0.0;0.0;0.2573411959899729;0.0;0.0;0.0;0.5113993982253551;0.43526121877348467;0.0;0.4377864182453595;0.0;0.0;0.0;0.3114314555184034;0.31400086308337694;0.3442351311470669;0.0;0.0;0.0;0.44445540590180826;0.3894167240266139;0.0;0.3806948524974962;0.3386771158373159;0.3442351311470669;0.3914819739790539;0.0;0.0;0.47269679388545527;0.0;0.0;0.28732647518258375;0.39709863509817495;0.5723695349143683;0.0;0.3635072237287113
GO:0003334;0.0;0.0;0.0;0.24138851853875337;0.2610185749042658;0.5337928711680304;0.0;0.0;1.0;0.5181668558495318;0.0;0.0;0.24138851853875337;0.2610185749042658;0.44637497268261;0.5013371908646149;0.0;0.44148427237987303;0.31048236645534294;0.0;0.0;0.0;0.0;0.528011578765408;0.0;0.4623047545075756;0.41923666540876925;0.0;0.0;0.0;0.0;0.3855773354389354;0.0;0.5716247381296632;0.0;0.0;0.44785449619213036;0.5001335411981965;0.5013371908646149;0.0;0.0;0.4496538432558393;0.0;0.0;0.41923666540876925;0.3855773354389354;0.0;0.0;0.4719014502269431;0.0;0.5337928711680304;0.0;0.4122517233397286;0.28367981189368235;0.6558518103822255;0.5572441278055525;0.4024070004238523;0.4849883252655831;0.0;0.2610185749042658;0.0;0.28863536137074036;0.44148427237987303;0.48458024718554527;0.3855773354389354;0.4915015778131014;0.3855773354389354;0.3855773354389354;0.0;0.4757431408159278;0.528011578765408;0.5001335411981965;0.0;0.0;0.3855773354389354;0.0;0.5001335411981965;0.5337928711680304;0.3637029755960619;0.0;0.0;0.0;0.44637497268261;0.5349965208344487;0.0;0.0;0.0;0.6079726454474679;0.0;0.0;0.0;0.0;0.32275708384970303;0.31048236645534294;0.0;0.4928671133341394;0.3855773354389354;0.3855773354389354;0.0;0.0;0.44637497268261;0.0
GO:0072070;0.0;0.0;0.0;0.0;0.0;0.4968639676373608;0.0;0.0;0.5181668558495318;1.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.5181668558495318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.544841243750325;0.0;0.4791344194924925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5346958345989936;0.0;0.0;0.0;0.4632046376675269;0.5181668558495318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4968639676373608;0.0;0.0;0.0;0.5181668558495318;0.5740737927904694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4217689986537683;0.0;0.0;0.0;0.0;0.6578893618432538;0.4632046376675269;0.0;0.0;0.0;0.0;0.4632046376675269;0.4968639676373608;0.0;0.0;0.0;0.0;0.4632046376675269;0.7289389138144144;0.0;0.0;0.0;0.5349965208344487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.0
