;GO:1990090;GO:0015031;GO:1901223;GO:0002244;GO:0021795;GO:0050796;GO:0032966;GO:0000186;GO:0045893;GO:0033137;GO:0001947;GO:0033135;GO:0035556;GO:0051402;GO:0060999;GO:0006974;GO:0005999;GO:0048015;GO:2001214;GO:0016485;GO:0032436;GO:0008284;GO:0038095;GO:1901888;GO:0045667;GO:0043524;GO:0048538;GO:0000045;GO:0001921;GO:0045670;GO:0043011;GO:0060828;GO:0019221;GO:0070588;GO:0050852;GO:0034205;GO:1905451;GO:1904646;GO:0048666;GO:2001234;GO:2000301;GO:0043306;GO:0032092;GO:0015871;GO:0007175;GO:0006002;GO:0006486;GO:0000414;GO:0002286;GO:0021870;GO:0043547;GO:0051444;GO:0002038;GO:0031954;GO:0051563;GO:0071333;GO:0048167;GO:0010976;GO:0050911;GO:0032486;GO:0010452;GO:0051966;GO:0007186;GO:0006098;GO:0007220;GO:0043312;GO:0038180;GO:0010508;GO:1905908;GO:0007219;GO:0045860;GO:0001756;GO:0071320;GO:0009052;GO:0033160;GO:1904797;GO:0034770;GO:0006468;GO:0002265;GO:0000122;GO:0030326;GO:0097421;GO:0050771;GO:0060070;GO:2000059;GO:0038168;GO:0035333;GO:0035690;GO:0006351;GO:0046326;GO:0007169;GO:0061028;GO:0030316;GO:0006509;GO:0046330;GO:0070374;GO:0043065;GO:0035722;GO:0050820
GO:1990090;1.0;0.0;0.0;0.34775631971058624;0.35873055205849386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4220056645476357;0.2844072995739852;0.0;0.5110270908388995;0.0;0.3173391418635162;0.0;0.0;0.0;0.0;0.3173391418635162;0.0;0.0;0.0;0.0;0.30050947687859925;0.0;0.0;0.3271838647793925;0.0;0.39951238862520916;0.0;0.30050947687859925;0.21140323934614252;0.0;0.522943864532163;0.38309080172033005;0.0;0.0;0.0;0.0;0.0;0.0;0.27456257665810896;0.3959744950359323;0.0;0.37556021704341075;0.30050947687859925;0.0;0.0;0.0;0.0;0.20262510424472285;0.4518860634971923;0.0;0.0;0.4047672387796846;0.30050947687859925;0.3271838647793925;0.0;0.41280416002084924;0.22541450789500678;0.22541450789500678;0.30050947687859925;0.30050947687859925;0.0;0.0;0.35641641381953687;0.0;0.0;0.5557475401608265;0.30050947687859925;0.0;0.0;0.33416880684843314;0.3186930172413465;0.30050947687859925;0.0;0.0;0.0;0.0;0.38226766952968955;0.0;0.30050947687859925;0.0;0.5902975129764719;0.40779925477380324;0.0;0.4056600037798998;0.3271838647793925;0.3173391418635162;0.0;0.0;0.0;0.0;0.30050947687859925;0.0
GO:0015031;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5208485922955741;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5748320503222434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5089636255544316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901223;0.0;0.0;1.0;0.0;0.0;0.3895920733790265;0.29825395023012286;0.48211127943140747;0.33073421564790373;0.3100822005437819;0.0;0.256978719853612;0.3780430088681892;0.0;0.2560615493486744;0.0;0.0;0.2560615493486744;0.23923188436375753;0.0;0.22867780141355054;0.3668583556867586;0.316601564534254;0.3188239819523477;0.30005087408486286;0.36956026407323855;0.0;0.0;0.3657180768588288;0.2672471984561994;0.0;0.47723859744797165;0.3382347961103674;0.0;0.2997718995493371;0.0;0.3784473281996001;0.0;0.0;0.5916166062649809;0.4555699151237002;0.32644628745013027;0.2610505663730804;0.0;0.4816495477807735;0.0;0.0;0.24044464389453868;0.0;0.0;0.19235234341934632;0.28622620907904134;0.3339165013696492;0.21377025599374544;0.15099352605465255;0.1637558359534413;0.4278462131444067;0.32013805716557836;0.0;0.23923188436375753;0.0;0.3933348633253034;0.36884150434140267;0.0;0.0;0.0;0.23923188436375753;0.2939215863569925;0.22374314557048924;0.29513882130469515;0.2781334457717123;0.0;0.0;0.0;0.18047340216027258;0.1637558359534413;0.0;0.0;0.0;0.3815733974752486;0.0;0.0;0.38028799608855607;0.32099007701484783;0.32691186552869883;0.23923188436375753;0.0;0.0;0.0;0.2100943531579859;0.34438241126505803;0.0;0.0;0.0;0.477684498501718;0.4780981285200308;0.33405468005809513;0.23923188436375753;0.2830984133858286
GO:0002244;0.34775631971058624;0.0;0.0;1.0;0.49104525345081695;0.0;0.0;0.0;0.0;0.0;0.493621815514597;0.0;0.5543203659399589;0.3744307076113795;0.0;0.43850721542828336;0.0;0.4496538432558393;0.0;0.0;0.0;0.0;0.4496538432558393;0.0;0.0;0.0;0.493621815514597;0.4328241782709224;0.0;0.0;0.6091056053737516;0.0;0.5318270900175323;0.0;0.4328241782709224;0.28863536137074036;0.0;0.28863536137074036;0.6299617088719143;0.0;0.0;0.0;0.0;0.0;0.0;0.3645859846955032;0.5282891964282554;0.0;0.5078749184357338;0.5824312174729585;0.0;0.0;0.0;0.0;0.2684948050940058;0.2558316857420769;0.0;0.0;0.0;0.4328241782709224;0.4594985661717156;0.0;0.5451188614131723;0.30826541773625277;0.30826541773625277;0.4328241782709224;0.4328241782709224;0.0;0.0;0.48873111521186;0.0;0.493621815514597;0.30826541773625277;0.4328241782709224;0.0;0.0;0.46648350824075624;0.39592513926594436;0.4328241782709224;0.0;0.5202962034153902;0.493621815514597;0.0;0.5145823709220128;0.0;0.4328241782709224;0.0;0.44018236746819334;0.5401139561661263;0.0;0.5379747051722229;0.5740547719309768;0.5992608824578753;0.0;0.0;0.0;0.0;0.4328241782709224;0.0
GO:0021795;0.35873055205849386;0.0;0.0;0.49104525345081695;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5652945982878664;0.385404939959287;0.0;0.4494814477761909;0.0;0.4606280756037469;0.0;0.0;0.0;0.0;0.4606280756037469;0.0;0.0;0.0;0.0;0.44379841061882996;0.0;0.0;0.47047279851962315;0.0;0.5428013223654398;0.0;0.44379841061882996;0.2996095937186479;0.0;0.2996095937186479;0.5263797354605608;0.0;0.0;0.0;0.0;0.0;0.0;0.37556021704341075;0.5392634287761631;0.0;0.5188491507836415;0.44379841061882996;0.0;0.0;0.0;0.0;0.27946903744191337;0.26680591808998444;0.0;0.0;0.0;0.44379841061882996;0.47047279851962315;0.0;0.55609309376108;0.31923965008416033;0.31923965008416033;0.44379841061882996;0.44379841061882996;0.0;0.0;0.49970534755976753;0.0;0.0;0.31923965008416033;0.44379841061882996;0.0;0.0;0.4774577405886638;0.40689937161385187;0.44379841061882996;0.0;0.0;0.0;0.0;0.5255566032699203;0.0;0.44379841061882996;0.0;0.45115659981610085;0.551088188514034;0.0;0.5489489375201304;0.47047279851962315;0.4606280756037469;0.0;0.0;0.0;0.0;0.44379841061882996;0.0
GO:0050796;0.0;0.0;0.3895920733790265;0.0;0.0;1.0;0.23676874105877915;0.4002924506360731;0.40373827587574634;0.2939215863569925;0.0;0.32998278008145465;0.4638383551088283;0.0;0.31688053906977975;0.0;0.0;0.31688053906977975;0.31968093045037527;0.0;0.2967399827930452;0.45265370192739773;0.31688053906977975;0.40461932819298674;0.3858462203255019;0.35339964988644923;0.0;0.0;0.4318833667339555;0.34355492697057294;0.0;0.4853521620034939;0.41868384219698507;0.0;0.30005087408486286;0.0;0.3906485906989572;0.0;0.0;0.48638551260008284;0.5327495098030081;0.4834732743790384;0.31856588780765477;0.0;0.3895920733790265;0.0;0.0;0.31075125134190945;0.0;0.0;0.2486476823178529;0.270065594892252;0.3901633188484789;0.28407686344111627;0.3206111252806904;0.34340052893097445;0.5136415593850459;0.38095704688668364;0.0;0.30005087408486286;0.0;0.4564689725765259;0.45463685058204173;0.0;0.0;0.0;0.30005087408486286;0.3702293148713661;0.30005087408486286;0.37558786739131284;0.346195627151207;0.0;0.0;0.0;0.502136782994874;0.21902673132013956;0.0;0.0;0.0;0.3654127832884592;0.0;0.0;0.36412738190176674;0.38180906673595316;0.31075125134190945;0.30005087408486286;0.0;0.0;0.0;0.3901633188484789;0.4052014009861633;0.0;0.0;0.0;0.41135440849965194;0.3891068015285482;0.41036240857246875;0.30005087408486286;0.31111372747827043
GO:0032966;0.0;0.0;0.29825395023012286;0.0;0.0;0.23676874105877915;1.0;0.2718996825764714;0.4765232428663867;0.38340272913027007;0.0;0.3297006083586654;0.36157582001963323;0.0;0.25690929733551365;0.0;0.0;0.25690929733551365;0.22276469551520156;0.0;0.296457811070256;0.35039116683820265;0.25690929733551365;0.3219868494693041;0.2835836852363069;0.3516027260317092;0.0;0.0;0.319398758727586;0.2507800096076434;0.0;0.29889472777415654;0.3390825440972066;0.0;0.24007963235059676;0.0;0.22276469551520156;0.0;0.0;0.3950473894511792;0.3319132801999567;0.24943908341599474;0.27506183492194464;0.0;0.3567283412294769;0.0;0.0;0.31046907961912024;0.0;0.0;0.20514362943214276;0.3562430693789986;0.23959436050011845;0.283794691718327;0.15990577298029363;0.17552267843442942;0.32183782500168706;0.3209858051524176;0.0;0.24007963235059676;0.0;0.27001153834718855;0.3523743154928467;0.0;0.0;0.0;0.24007963235059676;0.36994714314857685;0.2997687023620736;0.2959865692915344;0.3459134554284177;0.0;0.0;0.0;0.19326468817306902;0.17552267843442942;0.0;0.0;0.0;0.5379905464376558;0.0;0.0;0.36233045804702674;0.32183782500168706;0.400232394115187;0.24007963235059676;0.0;0.0;0.0;0.22410562170685017;0.34523015925189726;0.0;0.0;0.0;0.2920310301405665;0.26978342316946274;0.31758749120953916;0.24007963235059676;0.3004133502212238
GO:0000186;0.0;0.0;0.48211127943140747;0.0;0.0;0.4002924506360731;0.2718996825764714;1.0;0.5122402915466879;0.5319451710613746;0.0;0.5751788629819851;0.3747321175763716;0.0;0.33007444623793314;0.0;0.0;0.270065594892252;0.3272560498018805;0.0;0.483600656427601;0.4530563230827547;0.33060561007783157;0.31551309066053;0.2967399827930452;0.2820265772151369;0.0;0.0;0.46698317671283374;0.2721818542992606;0.0;0.4784513569787528;0.3522388416539449;0.0;0.3646616498760994;0.0;0.47809575743627514;0.0;0.0;0.47948470757534173;0.37643645917133256;0.42083604511902506;0.5096107215487113;0.0;0.5378628141578856;0.0;0.0;0.47138365220934925;0.0;0.0;0.49250556521539823;0.49858350601485013;0.428306259038544;0.6153896478687337;0.17814662622737004;0.18622305569147607;0.43854659040145333;0.394150954054837;0.0;0.2532359299073351;0.0;0.40403524058235;0.365530613049585;0.0;0.0;0.0;0.2532359299073351;0.4423377754061576;0.4593995788604367;0.3091428668482727;0.789040601906261;0.0;0.0;0.0;0.2582248740210494;0.3301782038262141;0.0;0.0;0.0;0.39304137764004426;0.0;0.0;0.317312437724239;0.3349941225584254;0.4180732880056858;0.2532359299073351;0.0;0.0;0.0;0.2859489335143946;0.35838645680863557;0.0;0.0;0.0;0.6776859522733919;0.6882420209309517;0.42355631574062214;0.2532359299073351;0.3540111148938893
GO:0045893;0.0;0.0;0.33073421564790373;0.0;0.0;0.40373827587574634;0.4765232428663867;0.5122402915466879;1.0;0.437617863491795;0.0;0.47367905721625714;0.49904534749446794;0.0;0.4370727393206343;0.0;0.0;0.37706388797495316;0.4375580111711126;0.0;0.5277290303399562;0.5674996020242309;0.37706388797495316;0.43982632057862636;0.42105321271114154;0.39809425999835435;0.0;0.0;0.6034374378348943;0.38824953708247806;0.0;0.42087551645572296;0.45923713473664607;0.0;0.40067569010596343;0.0;0.4375580111711126;0.0;0.0;0.4219088670523119;0.37840481416660177;0.4642323990719057;0.3820529049993591;0.0;0.3969322070421376;0.0;0.0;0.45444752847671194;0.0;0.0;0.31335468204562505;0.4137618720270545;0.4348202919262755;0.5183695792745582;0.27199586468093123;0.28475817457972;0.44199241564112657;0.5011492471375382;0.0;0.36023422299003627;0.0;0.39199232702875497;0.48984384296768135;0.0;0.0;0.0;0.36023422299003627;0.5722697931409021;0.570633762206231;0.41614115993097384;0.5944996115335133;0.0;0.0;0.0;0.38518695131269515;0.28475817457972;0.0;0.0;0.0;0.71753415703748;0.0;0.0;0.42431073080694015;0.44199241564112657;0.4699362672699802;0.36023422299003627;0.0;0.0;0.0;0.4175053550908803;0.4653847498913367;0.0;0.0;0.0;0.5078135106169985;0.5010546424391631;0.5305546088233233;0.36023422299003627;0.49795440117749806
GO:0033137;0.0;0.0;0.3100822005437819;0.0;0.0;0.2939215863569925;0.38340272913027007;0.5319451710613746;0.437617863491795;1.0;0.0;0.8775300215235531;0.3874024599335872;0.0;0.2532359299073351;0.0;0.0;0.2532359299073351;0.2504175334712824;0.0;0.4152548915696331;0.3762178067521566;0.2532359299073351;0.32818343301774566;0.3094103251502608;0.37891971513863654;0.0;0.0;0.3494192004941798;0.27991031780812825;0.0;0.31253629718137316;0.3494204452178923;0.0;0.23640626492241817;0.0;0.22361497890962173;0.0;0.0;0.4027343221925941;0.359230269306884;0.2502893668104149;0.263166825780089;0.0;0.592899949909609;0.0;0.0;0.4914989804253399;0.0;0.0;0.1963654943307231;0.5426266960779724;0.2239774550459827;0.5547345747116587;0.16131696124245315;0.16939339070655912;0.3181644575735085;0.317312437724239;0.0;0.23640626492241817;0.0;0.28365310775440516;0.37820095540680065;0.0;0.0;0.0;0.23640626492241817;0.3858875437869113;0.3889078457070666;0.30632447041222;0.6308646069706136;0.0;0.0;0.0;0.1844865530716493;0.16939339070655912;0.0;0.0;0.0;0.4885200103753533;0.0;0.0;0.3896474471539541;0.3181644575735085;0.521109287089001;0.23640626492241817;0.0;0.0;0.0;0.21221061256499457;0.3415567918237187;0.0;0.0;0.0;0.5275183901316852;0.5279320201499981;0.34671779941002406;0.23640626492241817;0.28027279394448923
