;GO:0016579;GO:0042426;GO:0045926;GO:0006094;GO:0015871;GO:0045947;GO:1900271;GO:0006096;GO:0006882;GO:0043312;GO:0071280;GO:0043687;GO:0006656;GO:0043456;GO:0043161;GO:0006888;GO:0071294;GO:0071276;GO:1902093;GO:0036018
GO:0016579;1.0;0.3157894736842105;0.0;0.3333333333333333;0.0;0.0;0.0;0.2608695652173913;0.09523809523809523;0.1;0.11764705882352941;0.7777777777777778;0.42105263157894735;0.0;0.5;0.0;0.11764705882352941;0.11764705882352941;0.0;0.11764705882352941
GO:0042426;0.3157894736842105;1.0;0.2857142857142857;0.35294117647058826;0.0;0.21052631578947367;0.3333333333333333;0.2727272727272727;0.2;0.10526315789473684;0.25;0.35294117647058826;0.4444444444444444;0.21052631578947367;0.42105263157894735;0.0;0.25;0.25;0.23529411764705882;0.25
GO:0045926;0.0;0.2857142857142857;1.0;0.0;0.0;0.5333333333333333;0.2857142857142857;0.0;0.25;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.46153846153846156;0.0
GO:0006094;0.3333333333333333;0.35294117647058826;0.0;1.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;0.375;0.47058823529411764;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0
GO:0015871;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.0;0.0
GO:0045947;0.0;0.21052631578947367;0.5333333333333333;0.0;0.0;1.0;0.42105263157894735;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.4444444444444444;0.0
GO:1900271;0.0;0.3333333333333333;0.2857142857142857;0.0;0.0;0.42105263157894735;1.0;0.0;0.3;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.23529411764705882;0.0
GO:0006096;0.2608695652173913;0.2727272727272727;0.0;0.38095238095238093;0.0;0.0;0.0;1.0;0.08333333333333333;0.08695652173913043;0.1;0.2857142857142857;0.45454545454545453;0.0;0.34782608695652173;0.0;0.1;0.1;0.0;0.1
GO:0006882;0.09523809523809523;0.2;0.25;0.0;0.0;0.19047619047619047;0.3;0.08333333333333333;1.0;0.09523809523809523;0.2222222222222222;0.21052631578947367;0.2;0.19047619047619047;0.19047619047619047;0.0;0.2222222222222222;0.2222222222222222;0.21052631578947367;0.2222222222222222
GO:0043312;0.1;0.10526315789473684;0.0;0.0;0.1111111111111111;0.0;0.0;0.08695652173913043;0.09523809523809523;1.0;0.11764705882352941;0.1111111111111111;0.10526315789473684;0.0;0.1;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.0;0.11764705882352941
GO:0071280;0.11764705882352941;0.25;0.0;0.0;0.0;0.0;0.0;0.1;0.2222222222222222;0.11764705882352941;1.0;0.26666666666666666;0.25;0.0;0.23529411764705882;0.0;0.8571428571428571;0.8571428571428571;0.0;0.5714285714285714
GO:0043687;0.7777777777777778;0.35294117647058826;0.0;0.375;0.0;0.0;0.0;0.2857142857142857;0.21052631578947367;0.1111111111111111;0.26666666666666666;1.0;0.47058823529411764;0.0;0.5555555555555556;0.0;0.26666666666666666;0.26666666666666666;0.0;0.26666666666666666
GO:0006656;0.42105263157894735;0.4444444444444444;0.0;0.47058823529411764;0.0;0.0;0.0;0.45454545454545453;0.2;0.10526315789473684;0.25;0.47058823529411764;1.0;0.0;0.42105263157894735;0.0;0.25;0.25;0.0;0.25
GO:0043456;0.0;0.21052631578947367;0.4;0.0;0.0;0.6;0.21052631578947367;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0
GO:0043161;0.5;0.42105263157894735;0.0;0.2222222222222222;0.0;0.0;0.0;0.34782608695652173;0.19047619047619047;0.1;0.23529411764705882;0.5555555555555556;0.42105263157894735;0.0;1.0;0.0;0.23529411764705882;0.23529411764705882;0.0;0.23529411764705882
GO:0006888;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0071294;0.11764705882352941;0.25;0.0;0.0;0.0;0.0;0.0;0.1;0.2222222222222222;0.11764705882352941;0.8571428571428571;0.26666666666666666;0.25;0.0;0.23529411764705882;0.0;1.0;0.8571428571428571;0.0;0.5714285714285714
GO:0071276;0.11764705882352941;0.25;0.0;0.0;0.0;0.0;0.0;0.1;0.2222222222222222;0.11764705882352941;0.8571428571428571;0.26666666666666666;0.25;0.0;0.23529411764705882;0.0;0.8571428571428571;1.0;0.0;0.5714285714285714
GO:1902093;0.0;0.23529411764705882;0.46153846153846156;0.0;0.0;0.4444444444444444;0.23529411764705882;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;1.0;0.0
GO:0036018;0.11764705882352941;0.25;0.0;0.0;0.0;0.0;0.0;0.1;0.2222222222222222;0.11764705882352941;0.5714285714285714;0.26666666666666666;0.25;0.0;0.23529411764705882;0.0;0.5714285714285714;0.5714285714285714;0.0;1.0
