;GO:0016579;GO:0042426;GO:0045926;GO:0006094;GO:0015871;GO:0045947;GO:1900271;GO:0006096;GO:0006882;GO:0043312;GO:0071280;GO:0043687;GO:0006656;GO:0043456;GO:0043161;GO:0006888;GO:0071294;GO:0071276;GO:1902093;GO:0036018
GO:0016579;1.0;0.2222222222222222;0.0;0.18181818181818182;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.5555555555555556;0.3333333333333333;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0
GO:0042426;0.2222222222222222;1.0;0.1111111111111111;0.2222222222222222;0.0;0.07692307692307693;0.25;0.2857142857142857;0.09090909090909091;0.0;0.1;0.2222222222222222;0.42857142857142855;0.1;0.5;0.0;0.1;0.1;0.09090909090909091;0.1
GO:0045926;0.0;0.1111111111111111;1.0;0.0;0.0;0.3333333333333333;0.14285714285714285;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.25;0.0
GO:0006094;0.18181818181818182;0.2222222222222222;0.0;1.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.18181818181818182;0.3333333333333333;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0
GO:0015871;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0
GO:0045947;0.0;0.07692307692307693;0.3333333333333333;0.0;0.0;1.0;0.23076923076923078;0.0;0.0625;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.25;0.0
GO:1900271;0.0;0.25;0.14285714285714285;0.0;0.0;0.23076923076923078;1.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.1111111111111111;0.0
GO:0006096;0.2222222222222222;0.2857142857142857;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2222222222222222;0.4444444444444444;0.0;0.5;0.0;0.0;0.0;0.0;0.0
GO:0006882;0.0;0.09090909090909091;0.08333333333333333;0.0;0.0;0.0625;0.18181818181818182;0.0;1.0;0.0;0.08333333333333333;0.08333333333333333;0.08333333333333333;0.07692307692307693;0.125;0.0;0.08333333333333333;0.08333333333333333;0.07142857142857142;0.08333333333333333
GO:0043312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071280;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;1.0;0.09090909090909091;0.09090909090909091;0.0;0.14285714285714285;0.0;0.7142857142857143;0.7142857142857143;0.0;0.3333333333333333
GO:0043687;0.5555555555555556;0.2222222222222222;0.0;0.18181818181818182;0.0;0.0;0.0;0.2222222222222222;0.08333333333333333;0.0;0.09090909090909091;1.0;0.3333333333333333;0.0;0.42857142857142855;0.0;0.09090909090909091;0.09090909090909091;0.0;0.09090909090909091
GO:0006656;0.3333333333333333;0.42857142857142855;0.0;0.3333333333333333;0.0;0.0;0.0;0.4444444444444444;0.08333333333333333;0.0;0.09090909090909091;0.3333333333333333;1.0;0.0;0.5;0.0;0.09090909090909091;0.09090909090909091;0.0;0.09090909090909091
GO:0043456;0.0;0.1;0.2857142857142857;0.0;0.0;0.5555555555555556;0.125;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3;0.0
GO:0043161;0.42857142857142855;0.5;0.0;0.14285714285714285;0.0;0.0;0.0;0.5;0.125;0.0;0.14285714285714285;0.42857142857142855;0.5;0.0;1.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285
GO:0006888;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0071294;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.7142857142857143;0.09090909090909091;0.09090909090909091;0.0;0.14285714285714285;0.0;1.0;0.7142857142857143;0.0;0.3333333333333333
GO:0071276;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.7142857142857143;0.09090909090909091;0.09090909090909091;0.0;0.14285714285714285;0.0;0.7142857142857143;1.0;0.0;0.3333333333333333
GO:1902093;0.0;0.09090909090909091;0.25;0.0;0.0;0.25;0.1111111111111111;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;1.0;0.0
GO:0036018;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.3333333333333333;0.09090909090909091;0.09090909090909091;0.0;0.14285714285714285;0.0;0.3333333333333333;0.3333333333333333;0.0;1.0
