;GO:0016579;GO:0042426;GO:0045926;GO:0006094;GO:0015871;GO:0045947;GO:1900271;GO:0006096;GO:0006882;GO:0043312;GO:0071280;GO:0043687;GO:0006656;GO:0043456;GO:0043161;GO:0006888;GO:0071294;GO:0071276;GO:1902093;GO:0036018
GO:0016579;1.0;0.1237146889194086;0.0;0.06927734236639929;0.0;0.0;0.0;0.1237146889194086;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.18032682375526765;0.1237146889194086;0.0;0.26577770024764036;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624
GO:0042426;0.1237146889194086;1.0;0.036692364793703955;0.06501482195767329;0.0;0.036692364793703955;0.16702085169111647;0.242130903760124;0.16702085169111647;0.01468324974140624;0.01468324974140624;0.1237146889194086;0.46717327175561746;0.036692364793703955;0.316425220850889;0.0;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.01468324974140624
GO:0045926;0.0;0.036692364793703955;1.0;0.0;0.0;0.12804570306913615;0.042064647228987374;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.0
GO:0006094;0.06927734236639929;0.06501482195767329;0.0;1.0;0.0;0.0;0.0;0.36940048842670786;0.0;0.0;0.0;0.06927734236639929;0.1418425576658879;0.0;0.06927734236639929;0.0;0.0;0.0;0.0;0.0
GO:0015871;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0
GO:0045947;0.0;0.036692364793703955;0.12804570306913615;0.0;0.0;1.0;0.047799631016701725;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.3951663625712922;0.0;0.0;0.0;0.0;0.047799631016701725;0.0
GO:1900271;0.0;0.16702085169111647;0.042064647228987374;0.0;0.0;0.047799631016701725;1.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0
GO:0006096;0.1237146889194086;0.242130903760124;0.0;0.36940048842670786;0.0;0.0;0.0;1.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.1237146889194086;0.35840955633323224;0.0;0.242130903760124;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624
GO:0006882;0.01468324974140624;0.16702085169111647;0.036692364793703955;0.0;0.0;0.036692364793703955;0.16702085169111647;0.01468324974140624;1.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.01468324974140624
GO:0043312;0.01468324974140624;0.01468324974140624;0.0;0.0;0.14698621595948655;0.0;0.0;0.01468324974140624;0.01468324974140624;1.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.23890105842610806;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624
