;GO:0016579;GO:0042426;GO:0045926;GO:0006094;GO:0015871;GO:0045947;GO:1900271;GO:0006096;GO:0006882;GO:0043312;GO:0071280;GO:0043687;GO:0006656;GO:0043456;GO:0043161;GO:0006888;GO:0071294;GO:0071276;GO:1902093;GO:0036018
GO:0016579;1.0;0.3759092991854487;0.0;0.32423934905114665;0.0;0.0;0.0;0.44166095904226255;0.2264397112986804;0.30870717847842105;0.23733410580710873;0.5884464677886055;0.44602835050571177;0.0;0.6669427177842457;0.0;0.23733410580710873;0.23733410580710873;0.0;0.23733410580710873
GO:0042426;0.3759092991854487;1.0;0.3199042206333886;0.27152700287234227;0.0;0.22603299670663624;0.3790045959402334;0.45957603897850197;0.28588520749640006;0.2610185749042658;0.20858484291008988;0.39691150116216456;0.5628108019964566;0.2289996208968833;0.5539855669132641;0.0;0.20858484291008988;0.20858484291008988;0.20514362943214276;0.20858484291008988
GO:0045926;0.0;0.3199042206333886;1.0;0.0;0.0;0.4822514161928603;0.38847432546093247;0.0;0.2776129272784596;0.0;0.0;0.0;0.0;0.41113556245034905;0.0;0.0;0.0;0.0;0.37862960254505623;0.0
GO:0006094;0.32423934905114665;0.27152700287234227;0.0;1.0;0.0;0.0;0.0;0.47197194752527394;0.0;0.0;0.0;0.3452415510278625;0.40197661132084506;0.0;0.3696881389762819;0.0;0.0;0.0;0.0;0.0
GO:0015871;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3561298169010004;0.0;0.0;0.0;0.0;0.0;0.40559360845207754;0.0;0.0;0.0;0.0
GO:0045947;0.0;0.22603299670663624;0.4822514161928603;0.0;0.0;1.0;0.2986834256756131;0.0;0.1955085458326954;0.0;0.0;0.0;0.0;0.5884904789304921;0.0;0.0;0.0;0.0;0.30284997130860114;0.0
GO:1900271;0.0;0.3790045959402334;0.38847432546093247;0.0;0.0;0.2986834256756131;1.0;0.0;0.3265708639460575;0.0;0.0;0.0;0.0;0.3098955970007391;0.0;0.0;0.0;0.0;0.28273593724946766;0.0
GO:0006096;0.44166095904226255;0.45957603897850197;0.0;0.47197194752527394;0.0;0.0;0.0;1.0;0.2357671057242549;0.32677023476107964;0.24753394820524305;0.4626631610189784;0.5815217533795658;0.0;0.5795159870394531;0.0;0.24753394820524305;0.24753394820524305;0.0;0.24753394820524305
GO:0006882;0.2264397112986804;0.28588520749640006;0.2776129272784596;0.0;0.0;0.1955085458326954;0.3265708639460575;0.2357671057242549;1.0;0.22407358170335817;0.1817822883484292;0.27010315026481274;0.23227128330317992;0.19043022385423447;0.3017222364093804;0.0;0.1817822883484292;0.1817822883484292;0.16969110642992985;0.1817822883484292
GO:0043312;0.30870717847842105;0.2610185749042658;0.0;0.0;0.3561298169010004;0.0;0.0;0.32677023476107964;0.22407358170335817;1.0;0.24138851853875337;0.3297093804551369;0.3115075698590165;0.0;0.44591105330956243;0.5961600991348883;0.24138851853875337;0.24138851853875337;0.0;0.24138851853875337
GO:0071280;0.23733410580710873;0.20858484291008988;0.0;0.0;0.0;0.0;0.0;0.24753394820524305;0.1817822883484292;0.24138851853875337;1.0;0.2828944362776092;0.24506256931597636;0.0;0.3213522927748928;0.0;0.6862361817465128;0.6862361817465128;0.0;0.4147483436979539
GO:0043687;0.5884464677886055;0.39691150116216456;0.0;0.3452415510278625;0.0;0.0;0.0;0.4626631610189784;0.27010315026481274;0.3297093804551369;0.2828944362776092;1.0;0.46703055248242775;0.0;0.5692397771992666;0.0;0.2828944362776092;0.2828944362776092;0.0;0.2828944362776092
GO:0006656;0.44602835050571177;0.5628108019964566;0.0;0.40197661132084506;0.0;0.0;0.0;0.5815217533795658;0.23227128330317992;0.3115075698590165;0.24506256931597636;0.46703055248242775;1.0;0.0;0.5213108756164118;0.0;0.24506256931597636;0.24506256931597636;0.0;0.24506256931597636
GO:0043456;0.0;0.2289996208968833;0.41113556245034905;0.0;0.0;0.5884904789304921;0.3098955970007391;0.0;0.19043022385423447;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.30005087408486286;0.0
GO:0043161;0.6669427177842457;0.5539855669132641;0.0;0.3696881389762819;0.0;0.0;0.0;0.5795159870394531;0.3017222364093804;0.44591105330956243;0.3213522927748928;0.5692397771992666;0.5213108756164118;0.0;1.0;0.0;0.3213522927748928;0.3213522927748928;0.0;0.3213522927748928
GO:0006888;0.0;0.0;0.0;0.0;0.40559360845207754;0.0;0.0;0.0;0.0;0.5961600991348883;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0071294;0.23733410580710873;0.20858484291008988;0.0;0.0;0.0;0.0;0.0;0.24753394820524305;0.1817822883484292;0.24138851853875337;0.6862361817465128;0.2828944362776092;0.24506256931597636;0.0;0.3213522927748928;0.0;1.0;0.6862361817465128;0.0;0.4147483436979539
GO:0071276;0.23733410580710873;0.20858484291008988;0.0;0.0;0.0;0.0;0.0;0.24753394820524305;0.1817822883484292;0.24138851853875337;0.6862361817465128;0.2828944362776092;0.24506256931597636;0.0;0.3213522927748928;0.0;0.6862361817465128;1.0;0.0;0.4147483436979539
GO:1902093;0.0;0.20514362943214276;0.37862960254505623;0.0;0.0;0.30284997130860114;0.28273593724946766;0.0;0.16969110642992985;0.0;0.0;0.0;0.0;0.30005087408486286;0.0;0.0;0.0;0.0;1.0;0.0
GO:0036018;0.23733410580710873;0.20858484291008988;0.0;0.0;0.0;0.0;0.0;0.24753394820524305;0.1817822883484292;0.24138851853875337;0.4147483436979539;0.2828944362776092;0.24506256931597636;0.0;0.3213522927748928;0.0;0.4147483436979539;0.4147483436979539;0.0;1.0
