;GO:0006123;GO:0006641;GO:0006784;GO:0008543;GO:0006366;GO:0006006;GO:0009437;GO:0000432;GO:0032869;GO:0050796;GO:0000165;GO:0006635;GO:0001666;GO:0071398;GO:0034622;GO:0036503;GO:0071218;GO:0051918;GO:0032000;GO:0006351;GO:0051260;GO:1902600;GO:0051085;GO:0007166;GO:0006853;GO:0008535;GO:0006357;GO:0030855;GO:0001676;GO:0101030
GO:0006123;1.0;0.16127869853181712;0.01803312092082394;0.05071460901566612;0.02364269671193163;0.05071460901566612;0.20102437266157466;5.297079917339265E-4;0.007277504342912662;0.0;0.05964326214353619;0.023803643979107916;0.0;0.016587649929734667;0.05071460901566612;0.013372911397563855;0.02733660213232617;0.0;0.0;0.023743746809502336;0.05071460901566612;0.0;0.05071460901566612;0.05071460901566612;0.0;0.05071460901566612;0.0;0.05071460901566612;0.14727708673814227;0.02792783871256733
GO:0006641;0.16127869853181712;1.0;0.01803312092082394;0.03934039153380478;0.02364269671193163;0.0749097952276498;0.16127869853181712;5.297079917339265E-4;0.007277504342912662;0.0;0.05964326214353619;0.06555875164481645;0.0;0.016587649929734667;0.03934039153380478;0.02546395740693656;0.02733660213232617;0.0;0.0;0.023743746809502336;0.03934039153380478;0.0;0.03934039153380478;0.03934039153380478;0.0;0.03934039153380478;0.0;0.03934039153380478;0.40562285173279633;0.02792783871256733
GO:0006784;0.01803312092082394;0.01803312092082394;1.0;0.0043987832494922045;0.07893575073307772;0.008375919497067813;0.034882075420590214;5.297079917339265E-4;0.0043987832494922045;0.0;0.025346480358245542;0.01803312092082394;0.0;0.0043987832494922045;0.0043987832494922045;0.025346480358245542;0.0043987832494922045;0.0;0.0;0.07893575073307772;0.0043987832494922045;0.0;0.0043987832494922045;0.0043987832494922045;0.0;0.0043987832494922045;0.0;0.0043987832494922045;0.01803312092082394;0.034882075420590214
GO:0008543;0.05071460901566612;0.03934039153380478;0.0043987832494922045;1.0;0.00576711589335461;0.0;0.04903547461838962;0.0012525645004834271;0.007277504342912662;0.03875008360983803;0.08396005409762686;0.005806375439498342;0.0;0.016587649929734667;0.08330205454180095;0.013372911397563855;0.02733660213232617;0.0134126327344957;0.011018431159260893;0.005791764842280598;0.08011236636927821;0.0;0.10861444214277861;0.7473729977941201;0.0;0.07247266610864014;0.03203300198081839;0.10861444214277861;0.035925006271634904;0.0068123820420624166
GO:0006366;0.02364269671193163;0.02364269671193163;0.07893575073307772;0.00576711589335461;1.0;0.010981422751069824;0.04573286750932839;5.297079917339265E-4;0.00576711589335461;0.0;0.05214194580361808;0.02364269671193163;0.0;0.00576711589335461;0.00576711589335461;0.01750103518009864;0.00576711589335461;0.0;0.0;0.995744138514387;0.00576711589335461;0.0;0.00576711589335461;0.00576711589335461;0.0;0.00576711589335461;0.0;0.00576711589335461;0.02364269671193163;0.1922461454078232
GO:0006006;0.05071460901566612;0.0749097952276498;0.008375919497067813;0.0;0.010981422751069824;1.0;0.09337063560737091;0.0;0.0;0.0;0.027702756746886274;0.011056178604982215;0.0;0.0;0.0;0.02546395740693656;0.0;0.0;0.0;0.011028357914768843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06840640772595621;0.012971760673629975
GO:0009437;0.20102437266157466;0.16127869853181712;0.034882075420590214;0.04903547461838962;0.04573286750932839;0.09337063560737091;1.0;5.297079917339265E-4;0.007277504342912662;0.0;0.08383167722660385;0.023803643979107916;0.0;0.016587649929734667;0.04903547461838962;0.07705681704367663;0.02733660213232617;0.0;0.0;0.04592833212913522;0.04903547461838962;0.0;0.04903547461838962;0.04903547461838962;0.0;0.04903547461838962;0.0;0.04903547461838962;0.14727708673814227;0.05402176254365968
GO:0000432;5.297079917339265E-4;5.297079917339265E-4;5.297079917339265E-4;0.0012525645004834271;5.297079917339265E-4;0.0;5.297079917339265E-4;1.0;0.003965115514275051;0.0012525645004834271;0.0012525645004834271;5.297079917339265E-4;5.297079917339265E-4;0.003965115514275051;5.297079917339265E-4;0.002128797334526557;0.003965115514275051;0.0012525645004834271;0.012582372857849987;5.297079917339265E-4;5.297079917339265E-4;0.0;5.297079917339265E-4;0.0012525645004834271;0.0;5.297079917339265E-4;0.03910231395838182;5.297079917339265E-4;5.297079917339265E-4;5.297079917339265E-4
GO:0032869;0.007277504342912662;0.007277504342912662;0.0043987832494922045;0.007277504342912662;0.00576711589335461;0.0;0.007277504342912662;0.003965115514275051;1.0;0.0;0.007277504342912662;0.005806375439498342;0.007277504342912662;0.09151531271434445;0.007277504342912662;0.054953670082399146;0.090036303303685;0.0;0.0;0.005791764842280598;0.007277504342912662;0.0;0.007277504342912662;0.007277504342912662;0.0;0.007277504342912662;0.0;0.007277504342912662;0.007277504342912662;0.0068123820420624166
GO:0050796;0.0;0.0;0.0;0.03875008360983803;0.0;0.0;0.0;0.0012525645004834271;0.0;1.0;0.0344022327979711;0.0;0.0;0.0;0.0;0.0;0.0;0.0134126327344957;0.011018431159260893;0.0;0.0;0.0;0.0;0.03875008360983803;0.0;0.0;0.03203300198081839;0.0;0.0;0.0
GO:0000165;0.05964326214353619;0.05964326214353619;0.025346480358245542;0.08396005409762686;0.05214194580361808;0.027702756746886274;0.08383167722660385;0.0012525645004834271;0.007277504342912662;0.0344022327979711;1.0;0.023803643979107916;0.0;0.01454866207651827;0.01454866207651827;0.17778850789165132;0.01454866207651827;0.0134126327344957;0.011018431159260893;0.052364803152556746;0.01454866207651827;0.0;0.01454866207651827;0.08396005409762686;0.0;0.01454866207651827;0.03203300198081839;0.01454866207651827;0.05964326214353619;0.02792783871256733
GO:0006635;0.023803643979107916;0.06555875164481645;0.01803312092082394;0.005806375439498342;0.02364269671193163;0.011056178604982215;0.023803643979107916;5.297079917339265E-4;0.005806375439498342;0.0;0.023803643979107916;1.0;0.0;0.005806375439498342;0.005806375439498342;0.03264679995256326;0.005806375439498342;0.0;0.0;0.023743746809502336;0.005806375439498342;0.0;0.005806375439498342;0.005806375439498342;0.0;0.005806375439498342;0.0;0.005806375439498342;0.15695528765605737;0.023803643979107916
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.297079917339265E-4;0.007277504342912662;0.0;0.0;0.0;1.0;0.016587649929734667;0.0;0.024383997205421993;0.049845213969024305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071398;0.016587649929734667;0.016587649929734667;0.0043987832494922045;0.016587649929734667;0.00576711589335461;0.0;0.016587649929734667;0.003965115514275051;0.09151531271434445;0.0;0.01454866207651827;0.005806375439498342;0.016587649929734667;1.0;0.016587649929734667;0.05374322944384309;0.20522017023918432;0.0;0.0;0.005791764842280598;0.016587649929734667;0.0;0.016587649929734667;0.016587649929734667;0.0;0.016587649929734667;0.0;0.016587649929734667;0.016587649929734667;0.0068123820420624166
GO:0034622;0.05071460901566612;0.03934039153380478;0.0043987832494922045;0.08330205454180095;0.00576711589335461;0.0;0.04903547461838962;5.297079917339265E-4;0.007277504342912662;0.0;0.01454866207651827;0.005806375439498342;0.0;0.016587649929734667;1.0;0.013372911397563855;0.02733660213232617;0.0;0.0;0.005791764842280598;0.8677041202855282;0.0;0.08330205454180095;0.08330205454180095;0.0;0.8699985433405292;0.0;0.08330205454180095;0.035925006271634904;0.0068123820420624166
