;GO:0006123;GO:0006641;GO:0006784;GO:0008543;GO:0006366;GO:0006006;GO:0009437;GO:0000432;GO:0032869;GO:0050796;GO:0000165;GO:0006635;GO:0001666;GO:0071398;GO:0034622;GO:0036503;GO:0071218;GO:0051918;GO:0032000;GO:0006351;GO:0051260;GO:1902600;GO:0051085;GO:0007166;GO:0006853;GO:0008535;GO:0006357;GO:0030855;GO:0001676;GO:0101030
GO:0006351;0.11111111111111116;0.18181818181818177;0.41463414634146345;0.05714285714285716;0.9655172413793104;0.125;0.22580645161290325;0.02409638554216864;0.04081632653061229;0.0;0.20454545454545459;0.12;0.0;0.04878048780487809;0.06060606060606055;0.14893617021276595;0.05128205128205132;0.0;0.0;1.0;0.05882352941176472;0.0;0.0625;0.0625;0.0;0.05714285714285716;0.0;0.06451612903225812;0.16666666666666663;0.41666666666666663
GO:0051260;0.11111111111111116;0.11764705882352944;0.05555555555555558;0.1333333333333333;0.05714285714285716;0.0;0.125;0.031746031746031744;0.06896551724137934;0.0;0.06451612903225812;0.05882352941176472;0.0;0.09523809523809523;0.875;0.0625;0.10526315789473684;0.0;0.0;0.05882352941176472;1.0;0.0;0.16666666666666663;0.16666666666666663;0.0;0.7;0.0;0.18181818181818177;0.09999999999999998;0.06896551724137934
GO:1902600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.22580645161290325;0.0;0.0;0.0;0.0;0.0
GO:0051085;0.125;0.1333333333333333;0.05882352941176472;0.15384615384615385;0.06060606060606055;0.0;0.1428571428571429;0.032786885245901676;0.07407407407407407;0.0;0.06896551724137934;0.0625;0.0;0.10526315789473684;0.18181818181818177;0.06666666666666665;0.11764705882352944;0.0;0.0;0.0625;0.16666666666666663;0.0;1.0;0.19999999999999996;0.0;0.15384615384615385;0.0;0.2222222222222222;0.11111111111111116;0.07407407407407407
GO:0007166;0.125;0.1333333333333333;0.05882352941176472;0.6666666666666667;0.06060606060606055;0.0;0.1428571428571429;0.08620689655172409;0.07407407407407407;0.18181818181818177;0.24;0.0625;0.0;0.10526315789473684;0.18181818181818177;0.06666666666666665;0.11764705882352944;0.1071428571428571;0.13793103448275867;0.0625;0.16666666666666663;0.0;0.19999999999999996;1.0;0.0;0.15384615384615385;0.19047619047619047;0.2222222222222222;0.11111111111111116;0.07407407407407407
GO:0006853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22580645161290325;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0008535;0.10526315789473684;0.11111111111111116;0.05405405405405406;0.125;0.05555555555555558;0.0;0.11764705882352944;0.03125;0.06666666666666665;0.0;0.0625;0.05714285714285716;0.0;0.09090909090909094;0.7777777777777778;0.06060606060606055;0.09999999999999998;0.0;0.0;0.05714285714285716;0.7;0.0;0.15384615384615385;0.15384615384615385;0.0;1.0;0.0;0.16666666666666663;0.09523809523809523;0.06666666666666665
GO:0006357;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.33333333333333337;0.0;0.11428571428571432;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.07317073170731703;0.17948717948717952;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;1.0;0.0;0.0;0.0
GO:0030855;0.1333333333333333;0.1428571428571429;0.06060606060606055;0.16666666666666663;0.0625;0.0;0.15384615384615385;0.033333333333333326;0.07692307692307687;0.0;0.0714285714285714;0.06451612903225812;0.0;0.11111111111111116;0.19999999999999996;0.06896551724137934;0.125;0.0;0.0;0.06451612903225812;0.18181818181818177;0.0;0.2222222222222222;0.2222222222222222;0.0;0.16666666666666663;0.0;1.0;0.11764705882352944;0.07692307692307687
GO:0001676;0.18181818181818177;0.47058823529411764;0.1282051282051282;0.09523809523809523;0.16216216216216217;0.2941176470588235;0.26315789473684215;0.02898550724637683;0.05714285714285716;0.0;0.18181818181818177;0.5;0.0;0.07407407407407407;0.10526315789473684;0.1428571428571429;0.07999999999999996;0.0;0.0;0.16666666666666663;0.09999999999999998;0.0;0.11111111111111116;0.11111111111111116;0.0;0.09523809523809523;0.0;0.11764705882352944;1.0;0.19354838709677424
GO:0101030;0.12903225806451613;0.2142857142857143;0.2325581395348837;0.06666666666666665;0.4054054054054054;0.14814814814814814;0.2692307692307693;0.02564102564102566;0.045454545454545414;0.0;0.23076923076923073;0.1333333333333333;0.0;0.05555555555555558;0.0714285714285714;0.16666666666666663;0.05882352941176472;0.0;0.0;0.41666666666666663;0.06896551724137934;0.0;0.07407407407407407;0.07407407407407407;0.0;0.06666666666666665;0.0;0.07692307692307687;0.19354838709677424;1.0
