;GO:0006123;GO:0006641;GO:0006784;GO:0008543;GO:0006366;GO:0006006;GO:0009437;GO:0000432;GO:0032869;GO:0050796;GO:0000165;GO:0006635;GO:0001666;GO:0071398;GO:0034622;GO:0036503;GO:0071218;GO:0051918;GO:0032000;GO:0006351;GO:0051260;GO:1902600;GO:0051085;GO:0007166;GO:0006853;GO:0008535;GO:0006357;GO:0030855;GO:0001676;GO:0101030
GO:0000165;0.10526315789473684;0.2222222222222222;0.10526315789473684;0.10526315789473684;0.09523809523809523;0.11764705882352941;0.125;0.16666666666666666;0.10526315789473684;0.4;1.0;0.2;0.0;0.23529411764705882;0.125;0.10526315789473684;0.23529411764705882;0.1;0.4;0.1;0.11764705882352941;0.0;0.25;0.125;0.0;0.1111111111111111;0.38095238095238093;0.13333333333333333;0.21052631578947367;0.09090909090909091
GO:0006635;0.3157894736842105;0.5555555555555556;0.3157894736842105;0.21052631578947367;0.19047619047619047;0.35294117647058826;0.375;0.16666666666666666;0.21052631578947367;0.0;0.2;1.0;0.0;0.23529411764705882;0.125;0.3157894736842105;0.23529411764705882;0.0;0.0;0.2;0.11764705882352941;0.0;0.25;0.25;0.0;0.1111111111111111;0.0;0.13333333333333333;0.8421052631578947;0.18181818181818182
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.26666666666666666;0.0;0.0;0.0;1.0;0.3076923076923077;0.0;0.13333333333333333;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071398;0.25;0.26666666666666666;0.125;0.25;0.1111111111111111;0.0;0.3076923076923077;0.38095238095238093;0.625;0.0;0.23529411764705882;0.23529411764705882;0.3076923076923077;1.0;0.15384615384615385;0.5;0.7142857142857143;0.0;0.0;0.11764705882352941;0.14285714285714285;0.0;0.3076923076923077;0.3076923076923077;0.0;0.13333333333333333;0.0;0.16666666666666666;0.25;0.10526315789473684
GO:0034622;0.13333333333333333;0.14285714285714285;0.13333333333333333;0.13333333333333333;0.11764705882352941;0.0;0.16666666666666666;0.1;0.13333333333333333;0.0;0.125;0.125;0.0;0.15384615384615385;1.0;0.13333333333333333;0.15384615384615385;0.0;0.0;0.125;0.15384615384615385;0.0;0.16666666666666666;0.16666666666666666;0.0;0.14285714285714285;0.0;0.18181818181818182;0.13333333333333333;0.1111111111111111
GO:0036503;0.1111111111111111;0.23529411764705882;0.2222222222222222;0.1111111111111111;0.4;0.25;0.4;0.17391304347826086;0.5555555555555556;0.0;0.10526315789473684;0.3157894736842105;0.13333333333333333;0.5;0.13333333333333333;1.0;0.5;0.0;0.0;0.42105263157894735;0.125;0.0;0.26666666666666666;0.13333333333333333;0.0;0.11764705882352941;0.0;0.14285714285714285;0.3333333333333333;0.38095238095238093
GO:0071218;0.25;0.26666666666666666;0.125;0.25;0.1111111111111111;0.0;0.3076923076923077;0.38095238095238093;0.625;0.0;0.23529411764705882;0.23529411764705882;0.46153846153846156;0.7142857142857143;0.15384615384615385;0.5;1.0;0.0;0.0;0.11764705882352941;0.14285714285714285;0.0;0.3076923076923077;0.3076923076923077;0.0;0.13333333333333333;0.0;0.16666666666666666;0.25;0.10526315789473684
GO:0051918;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.25;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.4;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.2857142857142857;0.0;0.0;0.0
GO:0032000;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.4166666666666667;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.4;1.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.47619047619047616;0.0;0.0;0.0
GO:0006351;0.10526315789473684;0.2222222222222222;0.21052631578947367;0.10526315789473684;0.9523809523809523;0.23529411764705882;0.25;0.08333333333333333;0.10526315789473684;0.0;0.1;0.2;0.0;0.11764705882352941;0.125;0.42105263157894735;0.11764705882352941;0.0;0.0;1.0;0.11764705882352941;0.0;0.125;0.125;0.0;0.1111111111111111;0.0;0.13333333333333333;0.21052631578947367;0.36363636363636365
GO:0051260;0.125;0.13333333333333333;0.125;0.125;0.1111111111111111;0.0;0.15384615384615385;0.09523809523809523;0.125;0.0;0.11764705882352941;0.11764705882352941;0.0;0.14285714285714285;0.15384615384615385;0.125;0.14285714285714285;0.0;0.0;0.11764705882352941;1.0;0.0;0.15384615384615385;0.15384615384615385;0.0;0.13333333333333333;0.0;0.16666666666666666;0.125;0.10526315789473684
GO:1902600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.47619047619047616;0.0;0.0;0.0;0.0;0.0
GO:0051085;0.26666666666666666;0.2857142857142857;0.13333333333333333;0.26666666666666666;0.11764705882352941;0.0;0.3333333333333333;0.2;0.26666666666666666;0.0;0.25;0.25;0.0;0.3076923076923077;0.16666666666666666;0.26666666666666666;0.3076923076923077;0.0;0.0;0.125;0.15384615384615385;0.0;1.0;0.3333333333333333;0.0;0.14285714285714285;0.0;0.18181818181818182;0.26666666666666666;0.1111111111111111
GO:0007166;0.13333333333333333;0.2857142857142857;0.13333333333333333;0.13333333333333333;0.11764705882352941;0.0;0.16666666666666666;0.2;0.13333333333333333;0.5;0.125;0.25;0.0;0.3076923076923077;0.16666666666666666;0.13333333333333333;0.3076923076923077;0.125;0.5;0.125;0.15384615384615385;0.0;0.3333333333333333;1.0;0.0;0.14285714285714285;0.47058823529411764;0.18181818181818182;0.26666666666666666;0.1111111111111111
GO:0006853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47619047619047616;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0008535;0.11764705882352941;0.125;0.11764705882352941;0.11764705882352941;0.10526315789473684;0.0;0.14285714285714285;0.09090909090909091;0.11764705882352941;0.0;0.1111111111111111;0.1111111111111111;0.0;0.13333333333333333;0.14285714285714285;0.11764705882352941;0.13333333333333333;0.0;0.0;0.1111111111111111;0.13333333333333333;0.0;0.14285714285714285;0.14285714285714285;0.0;1.0;0.0;0.15384615384615385;0.11764705882352941;0.1
GO:0006357;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.88;0.0;0.38095238095238093;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.47619047619047616;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;1.0;0.0;0.0;0.0
GO:0030855;0.14285714285714285;0.15384615384615385;0.14285714285714285;0.14285714285714285;0.125;0.0;0.18181818181818182;0.10526315789473684;0.14285714285714285;0.0;0.13333333333333333;0.13333333333333333;0.0;0.16666666666666666;0.18181818181818182;0.14285714285714285;0.16666666666666666;0.0;0.0;0.13333333333333333;0.16666666666666666;0.0;0.18181818181818182;0.18181818181818182;0.0;0.15384615384615385;0.0;1.0;0.14285714285714285;0.11764705882352941
GO:0001676;0.3333333333333333;0.5882352941176471;0.3333333333333333;0.2222222222222222;0.2;0.25;0.4;0.17391304347826086;0.2222222222222222;0.0;0.21052631578947367;0.8421052631578947;0.0;0.25;0.13333333333333333;0.3333333333333333;0.25;0.0;0.0;0.21052631578947367;0.125;0.0;0.26666666666666666;0.26666666666666666;0.0;0.11764705882352941;0.0;0.14285714285714285;1.0;0.19047619047619047
GO:0101030;0.09523809523809523;0.2;0.19047619047619047;0.09523809523809523;0.34782608695652173;0.21052631578947367;0.2222222222222222;0.07692307692307693;0.09523809523809523;0.0;0.09090909090909091;0.18181818181818182;0.0;0.10526315789473684;0.1111111111111111;0.38095238095238093;0.10526315789473684;0.0;0.0;0.36363636363636365;0.10526315789473684;0.0;0.1111111111111111;0.1111111111111111;0.0;0.1;0.0;0.11764705882352941;0.19047619047619047;1.0
