;GO:0006123;GO:0006641;GO:0006784;GO:0008543;GO:0006366;GO:0006006;GO:0009437;GO:0000432;GO:0032869;GO:0050796;GO:0000165;GO:0006635;GO:0001666;GO:0071398;GO:0034622;GO:0036503;GO:0071218;GO:0051918;GO:0032000;GO:0006351;GO:0051260;GO:1902600;GO:0051085;GO:0007166;GO:0006853;GO:0008535;GO:0006357;GO:0030855;GO:0001676;GO:0101030
GO:0000165;0.4827674271293126;0.4125082008785795;0.3922972034281973;0.6553501082827426;0.6397704716837465;0.44616753084841326;0.44861777038744777;0.3033083921806614;0.30546502635565725;0.38375743826727915;1.0;0.42067777175454574;0.0;0.4135079795674001;0.5785389768941958;0.5934160041825862;0.34775631971058624;0.3464474335224296;0.36412738190176674;0.6480573378323405;0.47632823115663253;0.0;0.3745588742722468;0.7242120457101053;0.0;0.47632823115663253;0.44418425693068986;0.562419998963785;0.4751989916500872;0.5648081446189923
GO:0006635;0.5627026500394005;0.4926304257711288;0.28894526961555017;0.3810020196621073;0.4556041756842517;0.4053256885743271;0.3554082752140475;0.21726228869942804;0.22902913118041618;0.0;0.42067777175454574;1.0;0.0;0.32158334559889074;0.4175204950090969;0.46981087205163874;0.2558316857420769;0.0;0.0;0.46389104183284585;0.31530974927153355;0.0;0.27132042453534516;0.44986395708946986;0.0;0.31530974927153355;0.0;0.40140151707868604;0.692995967330341;0.35660126393764185
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33328689308150167;0.36609056871016515;0.0;0.0;0.0;1.0;0.4514722849324914;0.0;0.54156353988611;0.507904209916276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071398;0.3494314717504962;0.3134137747229244;0.2603252342180395;0.42216807367635073;0.4257731465076895;0.0;0.32348457153000587;0.46086994718925534;0.5632150542001124;0.0;0.4135079795674001;0.32158334559889074;0.4514722849324914;1.0;0.45565536839943616;0.5114647130273597;0.5502718499201664;0.0;0.0;0.43406001265628363;0.3534446226618728;0.0;0.30714017839556723;0.4910300111037133;0.0;0.3534446226618728;0.0;0.4395363904690253;0.3689320672982839;0.32677023476107964
GO:0034622;0.5144624690772919;0.40935092413313057;0.3899037085426223;0.5871990710031465;0.6134653808239018;0.0;0.4462242755018727;0.32345870799958215;0.3702736521771099;0.0;0.5785389768941958;0.4175204950090969;0.0;0.45565536839943616;1.0;0.5481217990471258;0.3899037085426223;0.0;0.0;0.6217522469724959;0.7214814338169033;0.0;0.4125649455320389;0.6560610084305091;0.0;0.7362855005268594;0.0;0.6272286247852377;0.46901053428073414;0.5144624690772919
GO:0036503;0.44668579508257505;0.3820910230315094;0.38454126257054383;0.49197326733462377;0.5937329130658036;0.4384115899907598;0.47780682273070174;0.38333120192029485;0.4964587130613863;0.0;0.5934160041825862;0.46981087205163874;0.54156353988611;0.5114647130273597;0.5481217990471258;1.0;0.5189640306082861;0.0;0.0;0.6020197792143975;0.44591105330956243;0.0;0.3441416964251768;0.5608352047619864;0.0;0.44591105330956243;0.0;0.5320028211167149;0.4447818138030171;0.49473000131919365
GO:0071218;0.28367981189368235;0.24766211486611056;0.19457357436122563;0.35641641381953687;0.36002148665087563;0.0;0.257732911673192;0.3778033504970463;0.457717635501692;0.0;0.34775631971058624;0.2558316857420769;0.507904209916276;0.5502718499201664;0.3899037085426223;0.5189640306082861;1.0;0.0;0.0;0.3683083527994698;0.28769296280505896;0.0;0.24138851853875337;0.42527835124689944;0.0;0.28769296280505896;0.0;0.37378473061221146;0.30318040744147;0.2610185749042658
GO:0051918;0.0;0.0;0.0;0.35510752763138026;0.0;0.0;0.0;0.2641846126864164;0.0;0.35888926772424273;0.3464474335224296;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.34049234120079;0.0;0.0;0.0;0.0;0.42396946505874283;0.0;0.0;0.38095549710062515;0.0;0.0;0.0
GO:0032000;0.0;0.0;0.0;0.3554725391753222;0.0;0.0;0.0;0.37215933461965434;0.0;0.34355492697057294;0.36412738190176674;0.0;0.0;0.0;0.0;0.0;0.0;0.34049234120079;1.0;0.0;0.0;0.0;0.0;0.46127946980359236;0.0;0.0;0.4986147329977458;0.0;0.0;0.0
GO:0006351;0.5259806972076126;0.4557214709568795;0.5254903704355817;0.565603715259994;0.8898156103061527;0.5120420379161299;0.533228278829637;0.30186335225642963;0.34867829643395737;0.0;0.6480573378323405;0.46389104183284585;0.0;0.43406001265628363;0.6217522469724959;0.6020197792143975;0.3683083527994698;0.0;0.0;1.0;0.5195415012349325;0.0;0.39096958978888635;0.6344656526873564;0.0;0.5195415012349325;0.0;0.6056332690420851;0.5184122617283873;0.6403565024718896
GO:0051260;0.4122517233397286;0.30714017839556723;0.28769296280505896;0.4849883252655831;0.5112546350863385;0.0;0.3440135297643094;0.22124796226201882;0.26806290643954656;0.0;0.47632823115663253;0.31530974927153355;0.0;0.3534446226618728;0.7214814338169033;0.44591105330956243;0.28769296280505896;0.0;0.0;0.5195415012349325;1.0;0.0;0.31035419979447554;0.5538502626929458;0.0;0.61927068807934;0.0;0.5250178790476743;0.3667997885431708;0.4122517233397286
GO:1902600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.49827572650101193;0.0;0.0;0.0;0.0;0.0
GO:0051085;0.31048236645534294;0.26315085365937885;0.20858484291008988;0.38321896838119746;0.3826827236402922;0.0;0.2750478485085872;0.19457357436122563;0.20858484291008988;0.0;0.3745588742722468;0.27132042453534516;0.0;0.30714017839556723;0.4125649455320389;0.3441416964251768;0.24138851853875337;0.0;0.0;0.39096958978888635;0.31035419979447554;0.0;1.0;0.45208090580856003;0.0;0.31035419979447554;0.0;0.39644596760162804;0.3204953442768652;0.28367981189368235
GO:0007166;0.5271758747921524;0.4416943862135036;0.40261711425748287;0.7696343088370601;0.6261787865387625;0.0;0.45893768121673334;0.3808304237169746;0.38298705789197046;0.48394070679300893;0.7242120457101053;0.44986395708946986;0.0;0.4910300111037133;0.6560610084305091;0.5608352047619864;0.42527835124689944;0.42396946505874283;0.46127946980359236;0.6344656526873564;0.5538502626929458;0.0;0.45208090580856003;1.0;0.0;0.5538502626929458;0.5390212253023983;0.6399420305000982;0.5043851769850114;0.5271758747921524
GO:0006853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49827572650101193;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0008535;0.4122517233397286;0.30714017839556723;0.28769296280505896;0.4849883252655831;0.5112546350863385;0.0;0.3440135297643094;0.22124796226201882;0.26806290643954656;0.0;0.47632823115663253;0.31530974927153355;0.0;0.3534446226618728;0.7362855005268594;0.44591105330956243;0.28769296280505896;0.0;0.0;0.5195415012349325;0.61927068807934;0.0;0.31035419979447554;0.5538502626929458;0.0;1.0;0.0;0.5250178790476743;0.3667997885431708;0.4122517233397286
GO:0006357;0.0;0.0;0.0;0.45284435103964044;0.0;0.0;0.0;0.6553290881594653;0.0;0.423611801999496;0.44418425693068986;0.0;0.0;0.0;0.0;0.0;0.0;0.38095549710062515;0.4986147329977458;0.0;0.0;0.0;0.0;0.5390212253023983;0.0;0.0;1.0;0.0;0.0;0.0
GO:0030855;0.4983434911468811;0.39323194620271973;0.37378473061221146;0.5710800930727356;0.597346402893491;0.0;0.4301052975714619;0.3073397300691713;0.35415467424669905;0.0;0.562419998963785;0.40140151707868604;0.0;0.4395363904690253;0.6272286247852377;0.5320028211167149;0.37378473061221146;0.0;0.0;0.6056332690420851;0.5250178790476743;0.0;0.39644596760162804;0.6399420305000982;0.0;0.5250178790476743;0.0;1.0;0.4528915563503233;0.4983434911468811
GO:0001676;0.4227027760669281;0.5471516456666703;0.3362939913149433;0.4355232395576487;0.5101253955797931;0.45267441027372024;0.40689831448568475;0.26088911408654103;0.2736804000993375;0.0;0.4751989916500872;0.692995967330341;0.0;0.3689320672982839;0.46901053428073414;0.4447818138030171;0.30318040744147;0.0;0.0;0.5184122617283873;0.3667997885431708;0.0;0.3204953442768652;0.5043851769850114;0.0;0.3667997885431708;0.0;0.4528915563503233;1.0;0.4111224838331833
GO:0101030;0.4186909193124087;0.34843169306167554;0.3655932074515693;0.4583139373647899;0.6320696363232954;0.40475226002092596;0.4259385009344331;0.19457357436122563;0.24138851853875337;0.0;0.5648081446189923;0.35660126393764185;0.0;0.32677023476107964;0.5144624690772919;0.49473000131919365;0.2610185749042658;0.0;0.0;0.6403565024718896;0.4122517233397286;0.0;0.28367981189368235;0.5271758747921524;0.0;0.4122517233397286;0.0;0.4983434911468811;0.4111224838331833;1.0
