;GO:0006123;GO:0006641;GO:0006784;GO:0008543;GO:0006366;GO:0006006;GO:0009437;GO:0000432;GO:0032869;GO:0050796;GO:0000165;GO:0006635;GO:0001666;GO:0071398;GO:0034622;GO:0036503;GO:0071218;GO:0051918;GO:0032000;GO:0006351;GO:0051260;GO:1902600;GO:0051085;GO:0007166;GO:0006853;GO:0008535;GO:0006357;GO:0030855;GO:0001676;GO:0101030
GO:0006123;1.0;0.06886689890529227;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.05923137626096931;0.06886689890529227;0.01468324974140624;0.01468324974140624;0.0;0.06886689890529227;0.3017803196009954;0.0;0.01468324974140624;0.01468324974140624;0.05923137626096931;0.01468324974140624;0.0;0.0;0.06886689890529227;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06886689890529227;0.06886689890529227
GO:0006641;0.06886689890529227;1.0;0.06886689890529227;0.01468324974140624;0.06927734236639929;0.06927734236639929;0.06886689890529227;0.01468324974140624;0.01468324974140624;0.0;0.06927734236639929;0.29564490308903574;0.0;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.01468324974140624;0.0;0.0;0.06927734236639929;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.29564490308903574;0.06927734236639929
GO:0006784;0.06886689890529227;0.06886689890529227;1.0;0.01468324974140624;0.1784162437699358;0.06501482195767329;0.12826917739045696;0.01468324974140624;0.01468324974140624;0.0;0.1237146889194086;0.06886689890529227;0.0;0.01468324974140624;0.01468324974140624;0.1237146889194086;0.01468324974140624;0.0;0.0;0.1784162437699358;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06886689890529227;0.13549442901423786
GO:0008543;0.01468324974140624;0.01468324974140624;0.01468324974140624;1.0;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.2052608479739753;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0006366;0.06886689890529227;0.06927734236639929;0.1784162437699358;0.01468324974140624;1.0;0.06927734236639929;0.12826917739045696;0.01468324974140624;0.01468324974140624;0.0;0.10587402764930422;0.06927734236639929;0.0;0.01468324974140624;0.01468324974140624;0.08547128021085358;0.01468324974140624;0.0;0.0;0.20325151924801574;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06927734236639929;0.16542914088709912
GO:0006006;0.05923137626096931;0.06927734236639929;0.06501482195767329;0.0;0.06927734236639929;1.0;0.06501482195767329;0.0;0.0;0.0;0.06927734236639929;0.2355376372194388;0.0;0.0;0.0;0.06927734236639929;0.0;0.0;0.0;0.06927734236639929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2355376372194388;0.06927734236639929
GO:0009437;0.06886689890529227;0.06886689890529227;0.12826917739045696;0.01468324974140624;0.12826917739045696;0.06501482195767329;1.0;0.01468324974140624;0.01468324974140624;0.0;0.1237146889194086;0.06886689890529227;0.0;0.01468324974140624;0.01468324974140624;0.1237146889194086;0.01468324974140624;0.0;0.0;0.12826917739045696;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06886689890529227;0.12826917739045696
GO:0000432;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.0;0.01468324974140624;1.0;0.2473380912762773;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.11807622278079505;0.2473380912762773;0.01468324974140624;0.19673256925640645;0.2473380912762773;0.11511873865597294;0.17811780918080672;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.193449319138058;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0032869;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.2473380912762773;1.0;0.0;0.01468324974140624;0.01468324974140624;0.11807622278079505;0.3195445505781995;0.01468324974140624;0.32007381485369474;0.26838521347675653;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0050796;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;1.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.16702085169111647;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0
GO:0000165;0.06886689890529227;0.06927734236639929;0.1237146889194086;0.12659489728285286;0.10587402764930422;0.06927734236639929;0.1237146889194086;0.047799631016701725;0.01468324974140624;0.047799631016701725;1.0;0.06927734236639929;0.0;0.01468324974140624;0.01468324974140624;0.1468397877411918;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.10587402764930422;0.01468324974140624;0.0;0.01468324974140624;0.12659489728285286;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.06927734236639929;0.17326797086942267
