;GO:0016525;GO:0090611;GO:1990090;GO:0015031;GO:0006366;GO:1902038;GO:0006886;GO:0006644;GO:0044878;GO:0006957;GO:1990048;GO:1990049;GO:0001701;GO:0045618;GO:0014032;GO:1901673;GO:0043552;GO:0045930;GO:0046620;GO:0008354;GO:0072010;GO:0048010;GO:0007219;GO:0010824;GO:0001756;GO:0050880;GO:0010628;GO:0071364;GO:1990778;GO:0015914;GO:0010469;GO:0030212;GO:0048490;GO:0051897;GO:0018406;GO:0007270;GO:0007274;GO:1902257;GO:1904798;GO:0048017;GO:0045944;GO:0002576;GO:0000122;GO:0010718;GO:0047497;GO:0034765;GO:0016197;GO:0010951;GO:0032466;GO:1990869;GO:0016236;GO:0030203;GO:1901491;GO:1902188;GO:0038084;GO:1904647;GO:0006396;GO:0035050;GO:0001541;GO:0001657;GO:0070098;GO:0070374;GO:0035725;GO:0030199;GO:0036258;GO:0007080
GO:0016525;1.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.11428571428571432;0.07692307692307687;0.0;0.0;0.0;0.2142857142857143;0.0;0.09999999999999998;0.06976744186046513;0.21052631578947367;0.3125;0.0;0.0;0.15000000000000002;0.16666666666666663;0.13043478260869568;0.0;0.09523809523809523;0.15000000000000002;0.0;0.0;0.0;0.15000000000000002;0.0;0.0;0.1071428571428571;0.0;0.0;0.0;0.3448275862068966;0.08695652173913049;0.16666666666666663;0.06521739130434778;0.0;0.08695652173913049;0.2727272727272727;0.0;0.16666666666666663;0.0;0.09999999999999998;0.17391304347826086;0.0;0.0;0.0;0.8;0.12;0.15000000000000002;0.0;0.0;0.0;0.0;0.0;0.1578947368421053;0.05660377358490565;0.0;0.0;0.0;0.0
GO:0090611;0.0;1.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.23529411764705888;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.5;0.0;0.0;0.0;0.0;0.3157894736842105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1990090;0.0;0.0;1.0;0.0;0.050000000000000044;0.0;0.0;0.09090909090909094;0.05555555555555558;0.05128205128205132;0.050000000000000044;0.050000000000000044;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.09999999999999998;0.11111111111111116;0.0;0.0;0.0;0.0;0.8571428571428572;0.0;0.0;0.0;0.07407407407407407;0.04761904761904767;0.0;0.05714285714285716;0.09999999999999998;0.09999999999999998;0.0;0.0;0.11111111111111116;0.0;0.09523809523809523;0.0;0.0;0.06451612903225812;0.0;0.0;0.0;0.0;0.5;0.10526315789473684;0.0;0.0;0.0;0.09999999999999998;0.19999999999999996;0.07692307692307687;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.10526315789473684;0.09523809523809523;0.08333333333333337
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.7333333333333334;0.0;0.0;0.0;0.11111111111111116;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.3125;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.14814814814814814;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.1428571428571429
GO:0006366;0.0;0.18181818181818177;0.050000000000000044;0.0;1.0;0.0;0.0;0.17647058823529416;0.038461538461538436;0.11764705882352944;0.0357142857142857;0.0357142857142857;0.0;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;0.05555555555555558;0.05882352941176472;0.0;0.0;0.0;0.0;0.050000000000000044;0.0;0.0;0.0;0.1842105263157895;0.03448275862068961;0.0;0.20454545454545459;0.05555555555555558;0.05555555555555558;0.0;0.0;0.05882352941176472;0.0;0.05405405405405406;0.0;0.0;0.04255319148936165;0.0;0.0;0.0;0.0;0.052631578947368474;0.12121212121212122;0.15625;0.0;0.0;0.05555555555555558;0.0;0.5172413793103448;0.0;0.0;0.0;0.05714285714285716;0.0;0.0;0.05714285714285716;0.05405405405405406;0.050000000000000044
GO:1902038;0.19999999999999996;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.09302325581395354;0.13636363636363635;0.0;0.0;0.0;0.4482758620689655;0.0;0.10810810810810811;0.125;0.14814814814814814;0.20833333333333337;0.0;0.0;0.14814814814814814;0.16000000000000003;0.1333333333333333;0.0;0.06896551724137934;0.14814814814814814;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.17500000000000004;0.06451612903225812;0.16000000000000003;0.11764705882352944;0.0;0.07407407407407407;0.5652173913043479;0.0;0.11538461538461542;0.0;0.08333333333333337;0.12903225806451613;0.0;0.0;0.0;0.2068965517241379;0.125;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.10344827586206895;0.0;0.0;0.0;0.0
GO:0006886;0.0;0.0;0.0;0.7333333333333334;0.0;0.0;1.0;0.0;0.0;0.0;0.18918918918918914;0.18918918918918914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2941176470588235;0.25;0.0;0.0;0.17948717948717952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.25;0.0;0.4375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16000000000000003;0.0;0.0;0.21739130434782605
GO:0006644;0.0;0.23529411764705888;0.09090909090909094;0.0;0.17647058823529416;0.0;0.0;1.0;0.05882352941176472;0.11428571428571432;0.052631578947368474;0.052631578947368474;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.11111111111111116;0.125;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.2272727272727273;0.050000000000000044;0.0;0.2068965517241379;0.11111111111111116;0.11111111111111116;0.0;0.0;0.125;0.0;0.10526315789473684;0.0;0.0;0.06896551724137934;0.0;0.0;0.0;0.0;0.09999999999999998;0.2666666666666667;0.1875;0.0;0.0;0.11111111111111116;0.0;0.30000000000000004;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.11764705882352944;0.10526315789473684;0.09090909090909094
GO:0044878;0.11428571428571432;0.0;0.05555555555555558;0.0;0.038461538461538436;0.09302325581395354;0.0;0.05882352941176472;1.0;0.06000000000000005;0.038461538461538436;0.038461538461538436;0.0;0.09756097560975607;0.06451612903225812;0.18918918918918914;0.07547169811320753;0.36;0.10344827586206895;0.06451612903225812;0.0;0.1724137931034483;0.18518518518518523;0.19354838709677424;0.0;0.0625;0.09677419354838712;0.05555555555555558;0.0;0.0;0.1333333333333333;0.05128205128205132;0.03703703703703709;0.10526315789473684;0.04255319148936165;0.0625;0.0625;0.13636363636363635;0.05882352941176472;0.18518518518518523;0.0714285714285714;0.06060606060606055;0.10909090909090913;0.11428571428571432;0.046511627906976716;0.10344827586206895;0.0;0.12244897959183676;0.3571428571428571;0.05882352941176472;0.06451612903225812;0.0;0.11764705882352944;0.08333333333333337;0.1724137931034483;0.0;0.052631578947368474;0.0;0.0;0.0;0.1785714285714286;0.06349206349206349;0.0;0.06451612903225812;0.06060606060606055;0.11764705882352944
GO:0006957;0.07692307692307687;0.2666666666666667;0.05128205128205132;0.0;0.11764705882352944;0.13636363636363635;0.0;0.11428571428571432;0.06000000000000005;1.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.06818181818181823;0.0714285714285714;0.08823529411764708;0.09375;0.0;0.0;0.08823529411764708;0.09375;0.08108108108108103;0.0;0.05714285714285716;0.12121212121212122;0.05128205128205132;0.0;0.0;0.12121212121212122;0.1578947368421053;0.0;0.15384615384615385;0.18181818181818177;0.0;0.0;0.06000000000000005;0.05405405405405406;0.09375;0.06779661016949157;0.0;0.049180327868852514;0.10526315789473684;0.0;0.09375;0.0;0.054545454545454564;0.07894736842105265;0.05405405405405406;0.05882352941176472;0.19999999999999996;0.07894736842105265;0.10526315789473684;0.08823529411764708;0.05405405405405406;0.16216216216216217;0.0;0.0;0.0;0.09090909090909094;0.09375;0.0;0.0;0.0;0.0
GO:1990048;0.0;0.0;0.050000000000000044;0.11111111111111116;0.0357142857142857;0.0;0.18918918918918914;0.052631578947368474;0.038461538461538436;0.0;1.0;0.9333333333333333;0.0;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.08823529411764708;0.0;0.05555555555555558;0.05882352941176472;0.0;0.0;0.0;0.0;0.050000000000000044;0.09090909090909094;0.11428571428571432;0.0;0.046511627906976716;0.6666666666666667;0.0;0.039215686274509776;0.05555555555555558;0.05555555555555558;0.0;0.0;0.05882352941176472;0.0;0.1470588235294118;0.0;0.0;0.53125;0.0;0.23333333333333328;0.0;0.0;0.052631578947368474;0.05714285714285716;0.0;0.0;0.0;0.05555555555555558;0.0;0.04761904761904767;0.0;0.0;0.0;0.05714285714285716;0.0;0.10256410256410253;0.05714285714285716;0.05405405405405406;0.23529411764705888
GO:1990049;0.0;0.0;0.050000000000000044;0.11111111111111116;0.0357142857142857;0.0;0.18918918918918914;0.052631578947368474;0.038461538461538436;0.0;0.9333333333333333;1.0;0.0;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.08823529411764708;0.0;0.05555555555555558;0.05882352941176472;0.0;0.0;0.0;0.0;0.050000000000000044;0.09090909090909094;0.11428571428571432;0.0;0.046511627906976716;0.6216216216216216;0.0;0.039215686274509776;0.05555555555555558;0.05555555555555558;0.0;0.0;0.05882352941176472;0.0;0.1470588235294118;0.0;0.0;0.53125;0.0;0.23333333333333328;0.0;0.0;0.052631578947368474;0.05714285714285716;0.0;0.0;0.0;0.05555555555555558;0.0;0.04761904761904767;0.0;0.0;0.0;0.05714285714285716;0.0;0.10256410256410253;0.05714285714285716;0.05405405405405406;0.23529411764705888
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.23076923076923073;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.2727272727272727;0.2142857142857143;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045618;0.2142857142857143;0.0;0.0;0.0;0.0;0.4482758620689655;0.0;0.0;0.09756097560975607;0.09090909090909094;0.0;0.0;0.0;1.0;0.0;0.11428571428571432;0.13043478260869568;0.16000000000000003;0.2272727272727273;0.0;0.0;0.16000000000000003;0.17391304347826086;0.1428571428571429;0.0;0.07407407407407407;0.16000000000000003;0.0;0.0;0.0;0.16000000000000003;0.0;0.0;0.19354838709677424;0.0;0.0;0.0;0.1842105263157895;0.06896551724137934;0.17391304347826086;0.12244897959183676;0.0;0.07692307692307687;0.6190476190476191;0.0;0.125;0.0;0.08695652173913049;0.13793103448275867;0.0;0.0;0.0;0.2222222222222222;0.1333333333333333;0.16000000000000003;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.1071428571428571;0.0;0.0;0.0;0.0
GO:0014032;0.0;0.0;0.10526315789473684;0.0;0.05714285714285716;0.0;0.0;0.11764705882352944;0.06451612903225812;0.0;0.05714285714285716;0.05714285714285716;0.23076923076923073;0.0;1.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.25;0.1333333333333333;0.15384615384615385;0.0;0.1428571428571429;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.09090909090909094;0.05405405405405406;0.0;0.06666666666666665;0.1333333333333333;0.1333333333333333;0.0;0.0;0.15384615384615385;0.0;0.125;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.11764705882352944;0.1428571428571429;0.0;0.0;0.0;0.1333333333333333;0.0;0.09523809523809523;0.2727272727272727;0.2727272727272727;0.2142857142857143;0.1428571428571429;0.0;0.0;0.1428571428571429;0.125;0.10526315789473684
