;GO:0016525;GO:0090611;GO:1990090;GO:0015031;GO:0006366;GO:1902038;GO:0006886;GO:0006644;GO:0044878;GO:0006957;GO:1990048;GO:1990049;GO:0001701;GO:0045618;GO:0014032;GO:1901673;GO:0043552;GO:0045930;GO:0046620;GO:0008354;GO:0072010;GO:0048010;GO:0007219;GO:0010824;GO:0001756;GO:0050880;GO:0010628;GO:0071364;GO:1990778;GO:0015914;GO:0010469;GO:0030212;GO:0048490;GO:0051897;GO:0018406;GO:0007270;GO:0007274;GO:1902257;GO:1904798;GO:0048017;GO:0045944;GO:0002576;GO:0000122;GO:0010718;GO:0047497;GO:0034765;GO:0016197;GO:0010951;GO:0032466;GO:1990869;GO:0016236;GO:0030203;GO:1901491;GO:1902188;GO:0038084;GO:1904647;GO:0006396;GO:0035050;GO:0001541;GO:0001657;GO:0070098;GO:0070374;GO:0035725;GO:0030199;GO:0036258;GO:0007080
GO:0016525;1.0;0.0;0.0;0.0;0.0;0.04675341871770026;0.0;0.0;0.01615685510344688;0.022322656002617527;0.0;0.0;0.0;0.06402010970740687;0.0;0.020412891864330006;0.006095255362744679;0.052693550906917914;0.052693550906917914;0.0;0.0;0.029554417434315347;0.029554417434315347;0.029554417434315347;0.0;0.022284038081440277;0.029554417434315347;0.0;0.0;0.0;0.029554417434315347;0.0;0.0;0.01873144595815766;0.0;0.0;0.0;0.07321182561868267;0.022284038081440277;0.029554417434315347;0.0030507844279764845;0.0;0.004334589126298501;0.13523914560491102;0.0;0.029554417434315347;0.0;0.01591452275163979;0.052693550906917914;0.0;0.0;0.0;0.5695308764115136;0.029554417434315347;0.029554417434315347;0.0;0.0;0.0;0.0;0.0;0.029554417434315347;0.0037883119857789515;0.0;0.0;0.0;0.0
GO:0090611;0.0;1.0;0.0;0.0;0.01750103518009864;0.0;0.0;0.06435667801513172;0.0;0.22376650230622996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19169392341776237;0.0;0.0;0.0863458342027944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06494662030226304;0.3729242642504953;0.0;0.0;0.0;0.0;0.08879332444435363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1990090;0.0;0.0;1.0;0.0;0.00576711589335461;0.0;0.0;0.03379820894231699;0.006832714216537167;0.01683128816687988;0.007948356965655889;0.007948356965655889;0.0;0.0;0.034541580701594334;0.0;0.0;0.0;0.0;0.034541580701594334;0.0;0.034541580701594334;0.034541580701594334;0.0;0.0;0.0;0.0;0.6195218177441137;0.0;0.0;0.0;0.03326773608964544;0.007666900072086193;0.0;0.0064947684416498275;0.034541580701594334;0.034541580701594334;0.0;0.0;0.034541580701594334;0.0;0.034541580701594334;0.0;0.0;0.02153282870151141;0.0;0.0;0.0;0.0;0.4273437829915127;0.034541580701594334;0.0;0.0;0.0;0.034541580701594334;0.09514644998073787;0.029260063039536044;0.0;0.0;0.0;0.034541580701594334;0.0;0.0;0.034541580701594334;0.034541580701594334;0.034541580701594334
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.6013955253806149;0.0;0.0;0.0;0.01761288119044655;0.01761288119044655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.16399570792477638;0.0;0.0;0.016989196717278686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.04771491205700552;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06549664562063465;0.0;0.0;0.09199579750769621
GO:0006366;0.0;0.01750103518009864;0.00576711589335461;0.0;1.0;0.0;0.0;0.02364269671193163;0.00576711589335461;0.01750103518009864;0.00576711589335461;0.00576711589335461;0.0;0.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.00576711589335461;0.00576711589335461;0.0;0.0;0.0;0.0;0.00576711589335461;0.0;0.0;0.0;0.02364269671193163;0.00576711589335461;0.0;0.05214194580361808;0.00576711589335461;0.00576711589335461;0.0;0.0;0.00576711589335461;0.0;0.00576711589335461;0.0;0.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.00576711589335461;0.02364269671193163;0.01750103518009864;0.0;0.0;0.00576711589335461;0.0;0.1922461454078232;0.0;0.0;0.0;0.00576711589335461;0.0;0.0;0.00576711589335461;0.00576711589335461;0.00576711589335461
GO:1902038;0.04675341871770026;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.016125589472339198;0.04578640986410612;0.0;0.0;0.0;0.16714693582201773;0.0;0.016125589472339198;0.03255489693810376;0.016125589472339198;0.016125589472339198;0.0;0.0;0.016125589472339198;0.016125589472339198;0.016125589472339198;0.0;0.006819492019470308;0.016125589472339198;0.0;0.0;0.0;0.016125589472339198;0.0;0.0;0.0483064314769972;0.0;0.0;0.0;0.04675341871770026;0.006819492019470308;0.016125589472339198;0.016294308724158792;0.0;0.004334589126298501;0.16714693582201773;0.0;0.009044416146518323;0.0;0.01591452275163979;0.016125589472339198;0.0;0.0;0.0;0.04675341871770026;0.016125589472339198;0.016125589472339198;0.0;0.0;0.0;0.0;0.0;0.016125589472339198;0.020233460113947156;0.0;0.0;0.0;0.0
GO:0006886;0.0;0.0;0.0;0.6013955253806149;0.0;0.0;1.0;0.0;0.0;0.0;0.06998507426830512;0.06998507426830512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08240117320610767;0.1213438492266856;0.0;0.0;0.06750685371468455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08240117320610767;0.0;0.0;0.1895959910197131;0.0;0.3274224225025109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06549664562063465;0.0;0.0;0.08240117320610767
GO:0006644;0.0;0.06435667801513172;0.03379820894231699;0.0;0.02364269671193163;0.0;0.0;1.0;0.006832714216537167;0.03204920695603959;0.007948356965655889;0.007948356965655889;0.0;0.0;0.03379820894231699;0.0;0.0;0.0;0.0;0.03379820894231699;0.0;0.03379820894231699;0.03379820894231699;0.0;0.0;0.0;0.0;0.03379820894231699;0.0;0.0;0.0;0.13638342096894404;0.007666900072086193;0.0;0.02662575944712508;0.03379820894231699;0.03379820894231699;0.0;0.0;0.03379820894231699;0.0;0.03379820894231699;0.0;0.0;0.02153282870151141;0.0;0.0;0.0;0.0;0.03379820894231699;0.13855813169117495;0.06435667801513172;0.0;0.0;0.03379820894231699;0.0;0.11995368378375924;0.0;0.0;0.0;0.03379820894231699;0.0;0.0;0.03379820894231699;0.03379820894231699;0.03379820894231699
GO:0044878;0.01615685510344688;0.0;0.006832714216537167;0.0;0.00576711589335461;0.016125589472339198;0.0;0.006832714216537167;1.0;0.00906195221112585;0.006832714216537167;0.006832714216537167;0.0;0.01615685510344688;0.006832714216537167;0.028889224884008732;0.010867432912906327;0.12425823003820888;0.00906195221112585;0.006832714216537167;0.0;0.01615685510344688;0.01615685510344688;0.028889224884008732;0.0;0.006832714216537167;0.00906195221112585;0.006832714216537167;0.0;0.0;0.01615685510344688;0.006832714216537167;0.006832714216537167;0.01615685510344688;0.0064947684416498275;0.006832714216537167;0.006832714216537167;0.04856582814430815;0.006832714216537167;0.01615685510344688;0.005439344724655555;0.006832714216537167;0.013029324657314607;0.01615685510344688;0.006832714216537167;0.00906195221112585;0.0;0.04783740226709901;0.12529476667707523;0.006832714216537167;0.006832714216537167;0.0;0.01615685510344688;0.00906195221112585;0.01615685510344688;0.0;0.006832714216537167;0.0;0.0;0.0;0.01615685510344688;0.006754307064843514;0.0;0.006832714216537167;0.006832714216537167;0.022978939961635667
GO:0006957;0.022322656002617527;0.22376650230622996;0.01683128816687988;0.0;0.01750103518009864;0.04578640986410612;0.0;0.03204920695603959;0.00906195221112585;1.0;0.0;0.0;0.0;0.022080995046570177;0.0;0.020412891864330006;0.010867432912906327;0.022322656002617527;0.022322656002617527;0.0;0.0;0.022322656002617527;0.022322656002617527;0.022322656002617527;0.0;0.01683128816687988;0.039799803635641944;0.01683128816687988;0.0;0.0;0.039799803635641944;0.0969845274770108;0.0;0.09841492126870216;0.0863458342027944;0.0;0.0;0.01380422914821232;0.01683128816687988;0.022322656002617527;0.005439344724655555;0.0;0.0024311562656152597;0.039799803635641944;0.0;0.022322656002617527;0.0;0.008926034411701067;0.022322656002617527;0.01683128816687988;0.01683128816687988;0.0969845274770108;0.022322656002617527;0.039799803635641944;0.022322656002617527;0.01683128816687988;0.05107665109944592;0.0;0.0;0.0;0.022322656002617527;0.019903771799280025;0.0;0.0;0.0;0.0
