;GO:0008584;GO:0051491;GO:0045963;GO:0046777;GO:0043542;GO:0002286;GO:0051092;GO:0045766;GO:0043547;GO:0060964;GO:0000187;GO:0030307;GO:0002315;GO:0045892;GO:0000183;GO:0045893;GO:0010737;GO:0016055;GO:0010976;GO:0032200;GO:0035556;GO:0007264;GO:0034142;GO:0043312;GO:0045652;GO:0045333;GO:0046500;GO:0043113;GO:0000226;GO:0006336;GO:0000422;GO:0043315;GO:0002523;GO:0031509;GO:0031508;GO:0035987;GO:2000363;GO:0031100;GO:0018105;GO:0031623;GO:0071803;GO:0071404;GO:0072659;GO:1905150;GO:0051017;GO:0018107;GO:0008360;GO:0035264;GO:0045429;GO:0090314;GO:0070507;GO:1903980;GO:0008284;GO:0045742;GO:0090230;GO:0045787;GO:0006744;GO:0045745;GO:0000079;GO:1900825;GO:0050730;GO:0007229;GO:0050770;GO:0019221;GO:0001649;GO:0032147;GO:0033157;GO:1902340;GO:0007286;GO:0006351;GO:0007088;GO:0022617;GO:0008295;GO:0044267;GO:0006597;GO:0006355;GO:0006557;GO:1901216;GO:0001782;GO:0006357;GO:0001774;GO:0045123;GO:0048477;GO:0042692;GO:0030593;GO:0070895;GO:0032930;GO:0035722
GO:0008584;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19845118147996946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21770204821139671;0.0;0.49800197937635354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23944060824471405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2442794170900051;0.0;0.0;0.0;0.6328045837289242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5729085196234746;0.23944060824471405;0.0;0.0;0.0;0.0
GO:0051491;0.0;1.0;0.06315174622108581;0.0;0.0;0.0;0.20030525294444917;0.2024698195042942;0.07056153467423987;0.07650934968621761;0.22331414485652532;0.35792696243301747;0.0;0.10278622003961259;0.06821520878684885;0.2807545766969547;0.06731943923264219;0.08924572112452052;0.7376416821173724;0.0;0.10608905827239154;0.0896593718664652;0.16857194674757028;0.0;0.07626920085415664;0.0;0.0;0.0;0.0;0.0;0.0;0.16852901663661407;0.0;0.0;0.0;0.0;0.047552792464563926;0.0;0.0;0.0;0.5158452051377793;0.0;0.0;0.054515195491525274;0.0;0.0;0.3603382452957377;0.0;0.19834100786140335;0.17651319174582492;0.3627952499143061;0.17680944611922408;0.26541341366488125;0.19655285581401016;0.40996324650264776;0.2437384063872285;0.0;0.19457174698086113;0.0806334254365411;0.06411844068378712;0.08713133722862153;0.07974452219358742;0.6109555406991062;0.0961689822738042;0.0;0.23883182434049563;0.07643057439247289;0.24640571689125018;0.0;0.0;0.3631602580862642;0.0;0.0;0.0;0.0;0.11745755006974339;0.0;0.21173984213418717;0.05515405240818077;0.11259662458766755;0.0;0.0;0.0;0.0;0.0;0.060326504810192534;0.18594561497070083;0.07563239510154253
GO:0045963;0.0;0.06315174622108581;1.0;0.0;0.0;0.0;0.16125085317708088;0.06279422307085425;0.05905610080256173;0.1349110483081759;0.16209103708194394;0.07121689718675389;0.0;0.36265781093170246;0.25608932809450835;0.19618224499902553;0.05891366192879758;0.07504994467639593;0.07404777437022396;0.0;0.08661395254755712;0.0753422519930708;0.060952265659301896;0.0;0.06565602934599338;0.0;0.0;0.0;0.0;0.0;0.0;0.05569691407432494;0.0;0.0;0.0;0.0;0.042033967468315836;0.0;0.0;0.0;0.05926972323512158;0.0;0.0;0.048188336269153004;0.0;0.0;0.07162384036424711;0.0;0.1464312389795565;0.05582637465823517;0.07203765028479697;0.05809653937669278;0.0821417335525926;0.06370792878581515;0.056447493596425494;0.0765215637114544;0.0;0.06315174622108581;0.1570494327246529;0.056447493596425494;0.16773254459836673;0.06821520878684886;0.07191309494260995;0.07988621433706766;0.0;0.1715586164391735;0.06454873855003361;0.1489546206547414;0.0;0.0;0.07209905214210022;0.0;0.0;0.0;0.0;0.2144757014953021;0.0;0.0679218040919067;0.04786507819519529;0.2073098080414184;0.0;0.0;0.0;0.0;0.0;0.22983134778286582;0.13435042680841466;0.06518357189996392
GO:0046777;0.0;0.0;0.0;1.0;0.028133868408248913;0.02778371500520009;0.0;0.0;0.0;0.0;0.0;0.0;0.02379042339270108;0.0;0.024371366747052696;0.0;0.023999945204943005;0.033572670530391605;0.0;0.029531077852881255;0.041675558168773;0.03376342974078634;0.025113862813378313;0.03548135048181739;0.0;0.13384438647263194;0.11508772229297218;0.0;0.03455077580628596;0.02714554284897731;0.12819366874997729;0.0;0.024192685514444076;0.020126232879360377;0.0218054670890184;0.026260009454108738;0.0;0.0;0.6523117094272922;0.2035362599982416;0.0;0.02498139262978561;0.0;0.0;0.028086005238189823;0.6010295964512643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11716691270988995;0.0;0.0;0.0;0.0;0.02929788212913019;0.0;0.03681863876644079;0.029720219992233496;0.0;0.0;0.0;0.02912199408132116;0.3196838477246783;0.0;0.028181072605142667;0.18372340082543295;0.5396021936885917;0.1782349388969763;0.0;0.16957490226214592;0.0;0.0;0.0;0.025240052211241273;0.024192685514444076;0.026172952853826776;0.029085795726563644;0.029085795726563644;0.0;0.0;0.027509040691448713
GO:0043542;0.0;0.0;0.0;0.028133868408248913;1.0;0.024833198588545966;0.0;0.0;0.0;0.0;0.0;0.0;0.021593567230652602;0.0;0.022071096543193832;0.0;0.021766040039982015;0.02935779817073753;0.0;0.02621988050883178;0.03537162629060259;0.029503562416495578;0.022678301329808703;0.030806968826293156;0.0;0.025433442462233762;0.02220774004398209;0.0;0.030103002210352336;0.0243221252937934;0.024472049996389814;0.0;0.4537865634132007;0.01853129652496056;0.019945577875110712;0.023608801043912806;0.0;0.0;0.027782117142250835;0.025187241707018592;0.0;0.02257022405945305;0.0;0.0;0.025074415250196807;0.025839341070215228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02257022405945305;0.0;0.0;0.0;0.0;0.026035884626992783;0.0;0.0318101320717703;0.0263688781317587;0.0;0.0;0.0;0.025896889703931093;0.037269541997296644;0.0;0.025150160525671497;0.019945577875110712;0.03893026082837741;0.01939916358446598;0.0;0.01853129652496056;0.0;0.0;0.0;0.0227811515667553;0.4537865634132007;0.023538411979250773;0.0258682610048043;0.5354145030692232;0.0;0.0;0.024613534565903795
GO:0002286;0.0;0.0;0.0;0.02778371500520009;0.024833198588545966;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7829045902459381;0.0;0.02185501700479828;0.0;0.021555863886025584;0.02897672241019898;0.0;0.025915491655330004;0.03481990318592213;0.029118717909994967;0.3166348146053738;0.7169011438650285;0.0;0.02514693966226087;0.021988989959064193;0.0;0.029702466802911123;0.024059983999255626;0.024206684626123236;0.0;0.30621191586173313;0.01837872977948846;0.01976894614374969;0.023361732439439318;0.0;0.0;0.027440611636538555;0.024906228224258288;0.0;0.022344310956209142;0.0;0.0;0.024795899813465062;0.02554367371480678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022344310956209142;0.0;0.0;0.0;0.0;0.025735728379753724;0.0;0.03136321734666509;0.026061040304447426;0.0;0.0;0.0;0.025599911446679263;0.03665753567878951;0.0;0.024869969259335316;0.01976894614374969;0.03826298597844699;0.01923203648967206;0.0;0.01837872977948846;0.0;0.32540901532717675;0.0;0.4758873751523231;0.30621191586173313;0.023292806773335235;0.025571935239727388;0.3606628896356356;0.0;0.0;0.024345108746812876
GO:0051092;0.0;0.20030525294444917;0.16125085317708088;0.0;0.0;0.0;1.0;0.23604600659497413;0.5409128570258975;0.24944725444056248;0.4844237867574766;0.23541703147658688;0.0;0.41209605098935975;0.2554072313326864;0.42389492692560166;0.07597301842203907;0.10511890868012523;0.2484543721703616;0.0;0.12929819309392823;0.10569326163040392;0.1912177617769477;0.0;0.08756973980181704;0.0;0.0;0.0;0.0;0.0;0.0;0.17028768667203606;0.0;0.0;0.0;0.0;0.34387981812015567;0.0;0.0;0.0;0.1843989535714297;0.0;0.0;0.25380014202788476;0.0;0.0;0.09851820929255163;0.0;0.25276956755663116;0.20150104151582326;0.09930283386985674;0.17971088165993143;0.28798990181602363;0.2026350817854544;0.07192094945161553;0.26017236416133604;0.0;0.20030525294444917;0.3424505316788575;0.07192094945161553;0.23306759318261605;0.09218234989641899;0.09906630592847185;0.11485829270820155;0.0;0.5240923056118737;0.08959685416123439;0.06399563395993545;0.0;0.0;0.09941954864662395;0.0;0.0;0.0;0.0;0.4855064334372046;0.0;0.22071987651205915;0.06278699244656612;0.46068525772303276;0.0;0.0;0.0;0.0;0.0;0.20263324843929378;0.19023806924246667;0.08673128478532274
GO:0045766;0.0;0.2024698195042942;0.06279422307085425;0.0;0.0;0.0;0.23604600659497413;1.0;0.08474283429659113;0.07822559470234615;0.23775427894024578;0.23841264285500063;0.0;0.11127655376309391;0.06854293734054198;0.3133966550222238;0.0675171468206046;0.09377385227162542;0.5880779848491688;0.0;0.11570811327593267;0.09429327443935828;0.1931894119507161;0.0;0.4279037926885224;0.0;0.0;0.0;0.0;0.0;0.0;0.171849575141975;0.0;0.0;0.0;0.0;0.053597347752929965;0.0;0.0;0.0;0.18623181929051374;0.0;0.0;0.06144475937465925;0.0;0.0;0.6149893575021702;0.0;0.20700583608147766;0.20369167073479322;0.08851839991338399;0.18145129643181185;0.2924856306146595;0.20485057350191438;0.06388247547797929;0.26383601051418537;0.0;0.2024698195042942;0.08316765011687802;0.06388247547797929;0.09113333877410526;0.08209510027749325;0.6184549225784267;0.10259229916406047;0.0;0.25749107805394433;0.09078495617339319;0.0567845705552097;0.0;0.0;0.08862378606884469;0.0;0.0;0.0;0.0;0.13147993693187995;0.0;0.2233510393871168;0.06345413437295394;0.1246357469719947;0.0;0.0;0.0;0.0;0.0;0.05963838373511227;0.19218946482450816;0.07718579831188675
GO:0043547;0.0;0.07056153467423987;0.05905610080256173;0.0;0.0;0.0;0.5409128570258975;0.08474283429659113;1.0;0.075009748271801;0.5930141678480993;0.08448857886511718;0.0;0.11137399307339116;0.06492722814618747;0.11511010300158675;0.06387339871170183;0.09172900821107988;0.08979400353271223;0.0;0.11649335210018028;0.09229917784582131;0.0670402788183961;0.0;0.07470930807615785;0.0;0.0;0.0;0.0;0.0;0.0;0.05905610080256173;0.0;0.0;0.0;0.0;0.40616555012202493;0.0;0.0;0.0;0.06441999339939154;0.0;0.0;0.27563218522768285;0.0;0.0;0.08523703838776103;0.0;0.07229362316703458;0.0710273877255916;0.08600294224749716;0.0626292648902112;0.10634835130518767;0.07146972631274413;0.06016106975623799;0.09462655014930439;0.0;0.07056153467423987;0.45535596929043787;0.06016106975623799;0.08884233537433844;0.07910870065682439;0.08577189436464708;0.10151423202242452;0.0;0.6482418124529773;0.0884629433584666;0.053007649495348814;0.0;0.0;0.08611700490393363;0.0;0.0;0.0;0.0;0.13521410455600924;0.0;0.07859578144918189;0.06927230410239224;0.12699241144655293;0.0;0.0;0.0;0.0;0.0;0.055868647686379405;0.06666266062215416;0.07391515001829507
GO:0060964;0.0;0.07650934968621761;0.1349110483081759;0.0;0.0;0.0;0.24944725444056248;0.07822559470234615;0.075009748271801;1.0;0.19556441255010423;0.08867579441353363;0.0;0.3124563641942023;0.2025273495947574;0.3203454152047881;0.07037587566113378;0.09469801618115864;0.09310798027508894;0.0;0.11388345090229544;0.09516388512247827;0.07330462449006477;0.0;0.0802161552097469;0.0;0.0;0.0;0.0;0.0;0.0;0.06583391505934204;0.0;0.0;0.0;0.0;0.049532334507010015;0.0;0.0;0.0;0.07088456348727952;0.0;0.0;0.0567845705552097;0.0;0.0;0.08930760463699706;0.0;0.1599781045091158;0.06769936075549997;0.0899518963128542;0.06921300231807;0.10627554226849178;0.07732722187182998;0.06688515126847229;0.09705312839127604;0.0;0.07650934968621761;0.1880513124431946;0.06688515126847229;0.20410816448746444;0.08406956831976475;0.08975777320592351;0.10253016299021481;0.0;0.20998650309573497;0.08096721840597397;0.05997752181033883;0.0;0.0;0.09004765432937176;0.0;0.0;0.0;0.0;0.36071185656179255;0.0;0.0836243753092271;0.05783486892488732;0.3446146643165489;0.0;0.0;0.0;0.0;0.0;0.13877420126183848;0.14950963805547826;0.07951203848779308
