;GO:0008584;GO:0051491;GO:0045963;GO:0046777;GO:0043542;GO:0002286;GO:0051092;GO:0045766;GO:0043547;GO:0060964;GO:0000187;GO:0030307;GO:0002315;GO:0045892;GO:0000183;GO:0045893;GO:0010737;GO:0016055;GO:0010976;GO:0032200;GO:0035556;GO:0007264;GO:0034142;GO:0043312;GO:0045652;GO:0045333;GO:0046500;GO:0043113;GO:0000226;GO:0006336;GO:0000422;GO:0043315;GO:0002523;GO:0031509;GO:0031508;GO:0035987;GO:2000363;GO:0031100;GO:0018105;GO:0031623;GO:0071803;GO:0071404;GO:0072659;GO:1905150;GO:0051017;GO:0018107;GO:0008360;GO:0035264;GO:0045429;GO:0090314;GO:0070507;GO:1903980;GO:0008284;GO:0045742;GO:0090230;GO:0045787;GO:0006744;GO:0045745;GO:0000079;GO:1900825;GO:0050730;GO:0007229;GO:0050770;GO:0019221;GO:0001649;GO:0032147;GO:0033157;GO:1902340;GO:0007286;GO:0006351;GO:0007088;GO:0022617;GO:0008295;GO:0044267;GO:0006597;GO:0006355;GO:0006557;GO:1901216;GO:0001782;GO:0006357;GO:0001774;GO:0045123;GO:0048477;GO:0042692;GO:0030593;GO:0070895;GO:0032930;GO:0035722
GO:0008584;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.27188578912737915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.34386328635089514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34386328635089514;0.1302612429746404;0.0;0.0;0.0;0.0
GO:0051491;0.0;1.0;0.047799631016701725;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.036692364793703955;0.047799631016701725;0.12755981097713553;0.20397374928165476;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.40143618605817316;0.0;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.363757458828146;0.0;0.0;0.042064647228987374;0.0;0.0;0.20397374928165476;0.0;0.12755981097713553;0.11511873865597294;0.20397374928165476;0.12755981097713553;0.12755981097713553;0.12755981097713553;0.30562333868781577;0.12755981097713553;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.3441986312185471;0.047799631016701725;0.0;0.12755981097713553;0.042064647228987374;0.20397374928165476;0.0;0.0;0.20397374928165476;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.036692364793703955;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.12755981097713553;0.047799631016701725
GO:0045963;0.0;0.047799631016701725;1.0;0.0;0.0;0.0;0.10900961301269105;0.042064647228987374;0.036692364793703955;0.09795404577404272;0.10900961301269105;0.047799631016701725;0.0;0.20539045317781315;0.20539045317781315;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.10900961301269105;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.10900961301269105;0.047799631016701725;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.10900961301269105;0.042064647228987374;0.13839445927415203;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.10900961301269105;0.0;0.047799631016701725;0.036692364793703955;0.10900961301269105;0.0;0.0;0.0;0.0;0.0;0.20539045317781315;0.10577604256148812;0.047799631016701725
GO:0046777;0.0;0.0;0.0;1.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.06886689890529227;0.06886689890529227;0.0;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.30379685991921485;0.10587402764930422;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.30379685991921485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06886689890529227;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.10587402764930422;0.0;0.01468324974140624;0.1237146889194086;0.16963854658900165;0.1237146889194086;0.0;0.1237146889194086;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624
GO:0043542;0.0;0.0;0.0;0.01468324974140624;1.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.30391006423958095;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.30391006423958095;0.01468324974140624;0.01468324974140624;0.30391006423958095;0.0;0.0;0.01468324974140624
GO:0002286;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5375110437700777;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.20709043845653538;0.3464055902193935;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.20709043845653538;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.20709043845653538;0.0;0.3098562224461712;0.20709043845653538;0.01468324974140624;0.01468324974140624;0.20709043845653538;0.0;0.0;0.01468324974140624
GO:0051092;0.0;0.11511873865597294;0.10900961301269105;0.0;0.0;0.0;1.0;0.11511873865597294;0.23753055021918945;0.1356691921375081;0.23753055021918945;0.11511873865597294;0.0;0.15831211565824807;0.15831211565824807;0.15831211565824807;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.23753055021918945;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.17530917548795347;0.0;0.0;0.047799631016701725;0.0;0.14212163039839543;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.047799631016701725;0.11511873865597294;0.0;0.11511873865597294;0.17530917548795347;0.047799631016701725;0.10900961301269105;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.23753055021918945;0.042064647228987374;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.15831211565824807;0.0;0.11511873865597294;0.036692364793703955;0.15831211565824807;0.0;0.0;0.0;0.0;0.0;0.14416800614326972;0.11511873865597294;0.047799631016701725
GO:0045766;0.0;0.11511873865597294;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294;1.0;0.036692364793703955;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.2688665324497557;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.0;0.23094064297706635;0.0;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.0;0.0;0.2946054623034586;0.0;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.2946054623034586;0.042064647228987374;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.11511873865597294;0.036692364793703955;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.11511873865597294;0.042064647228987374
GO:0043547;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.23753055021918945;0.036692364793703955;1.0;0.036692364793703955;0.25833176065663566;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.25833176065663566;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.17530917548795347;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.20819522445199756;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.25833176065663566;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955
GO:0060964;0.0;0.047799631016701725;0.09795404577404272;0.0;0.0;0.0;0.1356691921375081;0.042064647228987374;0.036692364793703955;1.0;0.10567815125427765;0.047799631016701725;0.0;0.1356691921375081;0.1356691921375081;0.1356691921375081;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374;0.0;0.0;0.047799631016701725;0.0;0.09795404577404272;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.10567815125427765;0.047799631016701725;0.10567815125427765;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.10567815125427765;0.042064647228987374;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.1356691921375081;0.0;0.047799631016701725;0.036692364793703955;0.1356691921375081;0.0;0.0;0.0;0.0;0.0;0.10567815125427765;0.09795404577404272;0.047799631016701725
