;GO:0007050;GO:0045926;GO:0018108;GO:0036499;GO:0003091;GO:0043981;GO:0006366;GO:0045721;GO:0046777;GO:0043983;GO:0043982;GO:0032526;GO:0045892;GO:0071377;GO:0045893;GO:0045055;GO:0010259;GO:1905064;GO:0033173;GO:0006171;GO:0016558;GO:0007223;GO:0007189;GO:0042149;GO:0045931;GO:0071361;GO:0043161;GO:0031427;GO:0001954;GO:0043484;GO:2000649;GO:0016561;GO:0031069;GO:0032870;GO:0030178;GO:0032354;GO:0007193;GO:0006182;GO:0043966;GO:0006260;GO:0008285;GO:0006420;GO:0006541;GO:0043200;GO:0038095;GO:0045944;GO:0009615;GO:0061436;GO:0006978;GO:0070981;GO:0032543;GO:0006351;GO:0002070;GO:0000209;GO:0007517;GO:0030513;GO:0045684;GO:0043066;GO:0043065
GO:0007050;1.0;0.2765259269201018;0.030884612668318615;0.07751153632691903;0.0647682260895;0.02425916567084211;0.03563434452466655;0.22591906270236614;0.03102223979857557;0.022791514758978015;0.02425916567084211;0.0;0.3632411607166473;0.025353435127855647;0.12908148295044056;0.03575446453577454;0.0;0.21481752450296013;0.07751153632691903;0.02381025170111798;0.023455611713107248;0.08483871979314815;0.09385719221179074;0.0265115439629458;0.574054052918927;0.02411857044398818;0.03269597637711522;0.0;0.07692044136001815;0.0966746593012938;0.07736811932714914;0.0;0.0;0.03292466543242743;0.2858142151489656;0.0;0.0925347899521779;0.025353435127855647;0.02685014911833196;0.03009764154939297;0.3362453756611397;0.021355193019097305;0.025168125965450386;0.0;0.095805564433104;0.12487799165288754;0.0;0.06213210883188819;0.07940592294015605;0.019742028500090745;0.02619695350473152;0.04251311633314027;0.024392175685828594;0.031866206980630335;0.0;0.08437442847007887;0.07542122705845013;0.3496360842548665;0.1144966845343432
GO:0045926;0.2765259269201018;1.0;0.0;0.07102908401666025;0.06769089953072409;0.0;0.0;0.2177189468619376;0.0;0.0;0.0;0.0;0.3591357715750505;0.0;0.1216284490161618;0.0;0.0;0.20659812541072317;0.07102908401666025;0.0;0.0;0.07804821055907882;0.08676342880023043;0.0;0.09070782478093127;0.0;0.0;0.0;0.08052210666942108;0.0895035052971019;0.08101282333721142;0.0;0.0;0.0;0.27851107747427434;0.0;0.08548021044391574;0.0;0.0;0.0;0.3307586611039924;0.0;0.0;0.0;0.08865739668910833;0.11739727601585562;0.0;0.06481678292055541;0.0728385660176553;0.0;0.0;0.0;0.0;0.0;0.0;0.07760180695307271;0.07888070723459738;0.34479847148606635;0.10703044831946387
GO:0018108;0.030884612668318615;0.0;1.0;0.024286344850750423;0.0;0.5189605250454463;0.2647086410609825;0.0;0.6586742746668603;0.48696361661292575;0.5189605250454463;0.0;0.0;0.025893941427537072;0.0;0.036838897450565775;0.0;0.0;0.024286344850750423;0.3718263244582907;0.023917490658381616;0.026632478306354058;0.02953238318297246;0.02710313326223544;0.0;0.02460719979074136;0.3360213816220932;0.0;0.0;0.0;0.0;0.0;0.0;0.03384203348151543;0.0;0.0;0.029106315042903043;0.39643878590655346;0.5756407249802742;0.22253434009560705;0.0;0.1831497330848011;0.21654274876729684;0.0;0.030160666348032335;0.0;0.0;0.0;0.024892068995282617;0.16908607088962896;0.3093304307469646;0.317660801451963;0.024892068995282617;0.4018970017318095;0.0;0.0;0.0;0.0;0.0
GO:0036499;0.07751153632691903;0.07102908401666025;0.024286344850750423;1.0;0.05274287178194906;0.019992662136233234;0.02712995012846432;0.06444168885358036;0.024371366747052696;0.01898513217417398;0.019992662136233234;0.18597081983754343;0.09369450595961193;0.26999866759595664;0.09570036915576074;0.027199520858370334;0.0;0.0618039145768774;0.16973385762771137;0.01968676996160056;0.019443700530977902;0.1827864714483473;0.1982858944275929;0.3658966565263033;0.07742535040194483;0.2591498642112749;0.025392555300297933;0.1472223274647202;0.062223505494671046;0.0766506237519853;0.0625161284975159;0.0;0.0;0.33251958843938095;0.07792861587242146;0.16218568602027808;0.19605098374614127;0.02073002640556365;0.021719979392443665;0.023797051319300426;0.088394479773686;0.01797790430867298;0.020605974847087632;0.18625388461144476;0.20155560017563148;0.09337022746264595;0.20134780906351352;0.050981453053261495;0.3418139088734845;0.016820808509603918;0.021290549717543024;0.030941579472333947;0.020082913816025467;0.024889227914135312;0.0;0.06870883967584908;0.06123879299283058;0.09104861872733003;0.08744229576729938
GO:0003091;0.0647682260895;0.06769089953072409;0.0;0.05274287178194906;1.0;0.0;0.0;0.053055046450642254;0.0;0.0;0.0;0.0;0.07976513260344566;0.0;0.08166342494039347;0.0;0.24232598222138937;0.050732744795216604;0.05274287178194906;0.0;0.0;0.05711550718513356;0.062371574303238905;0.0;0.06468984094741577;0.0;0.0;0.0;0.058626609046042846;0.06398592789229544;0.05892452539035856;0.0;0.2503507453542719;0.0;0.06514777347639261;0.0;0.06160936670553416;0.0;0.0;0.0;0.07479172312548299;0.0;0.0;0.0;0.0634893379564116;0.07945907649256427;0.0;0.868077347831743;0.053882356670155576;0.0;0.0;0.0;0.0;0.0;0.0;0.05684119085364473;0.057625731082981295;0.07727465382913495;0.07390467238325815
GO:0043981;0.02425916567084211;0.0;0.5189605250454463;0.019992662136233234;0.0;1.0;0.1998348516973018;0.0;0.30508644430770365;0.7819807826792503;0.8241350406613405;0.0;0.0;0.0210694772468693;0.0;0.0277869084354735;0.0;0.0;0.019992662136233234;0.1684494931581851;0.1668355912249344;0.021555863886025584;0.02341696381729374;0.02186315486951653;0.0;0.020209588569859743;0.25905043316680854;0.0;0.0;0.0;0.0;0.0;0.0;0.026047091997946168;0.0;0.0;0.023148279301736893;0.1775222698787492;0.7928779398854627;0.17482266280620765;0.0;0.1536204213429226;0.17644266071352552;0.0;0.02381025170111798;0.0;0.0;0.0;0.020401339940053793;0.14360211964763217;0.25011254156040086;0.22860248372366293;0.020401339940053793;0.3116970226071999;0.0;0.0;0.0;0.0;0.0
GO:0006366;0.03563434452466655;0.0;0.2647086410609825;0.02712995012846432;0.0;0.1998348516973018;1.0;0.0;0.2661119522725351;0.1861411725741311;0.1998348516973018;0.0;0.0;0.02915171106104584;0.0;0.0438030663625784;0.0;0.0;0.02712995012846432;0.3338752176818519;0.026670480521007286;0.03009114268175904;0.03384625544814183;0.03069336201735098;0.0;0.027530959685737516;0.28336911065765036;0.0;0.0;0.0;0.0;0.0;0.0;0.03963019776623096;0.0;0.0;0.033287799331006354;0.3587560548477891;0.2245945451595289;0.44240635316345084;0.0;0.27025855597762;0.14860241851289055;0.0;0.03467406685390225;0.0;0.0;0.0;0.02788803645717215;0.25256529170661823;0.37615001460443864;0.7529976038822191;0.02788803645717215;0.27476935173877765;0.0;0.0;0.0;0.0;0.0
GO:0045721;0.22591906270236614;0.2177189468619376;0.0;0.06444168885358036;0.053055046450642254;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4927721157500029;0.0;0.28689511041422205;0.0;0.0;0.17989323086509207;0.06444168885358036;0.0;0.0;0.06942674844363501;0.07535179467511154;0.0;0.07794214010491704;0.0;0.0;0.0;0.06260256925867667;0.17187818948690842;0.0628987769089162;0.0;0.0;0.0;0.2271428710564898;0.0;0.07449707480205332;0.0;0.0;0.0;0.25788098758284517;0.0;0.0;0.0;0.07660248589583527;0.27985339624812905;0.0;0.051273067271858985;0.06574570715869288;0.0;0.0;0.0;0.0;0.0;0.0;0.20549969305117438;0.06160591861795575;0.26568498889001324;0.08810202509150936
GO:0046777;0.03102223979857557;0.0;0.6586742746668603;0.024371366747052696;0.0;0.30508644430770365;0.2661119522725351;0.0;1.0;0.2862131355970132;0.30508644430770365;0.0;0.0;0.025990614037950673;0.0;0.0370348749676342;0.0;0.0;0.024371366747052696;0.37312801803938844;0.023999945204943005;0.02673475496575092;0.029658198060865122;0.027209063963324162;0.0;0.024694487068596137;0.33765106116603383;0.0;0.0;0.0;0.0;0.0;0.0;0.03400735066401202;0.0;0.0;0.02922851829687202;0.3979188530647354;0.3385395337463245;0.22352527510351225;0.0;0.18372340082543295;0.21734513456067794;0.0;0.030291903331400197;0.0;0.0;0.0;0.02498139262978561;0.16957490226214592;0.3105247080969626;0.3196838477246783;0.02498139262978561;0.40379513387744886;0.0;0.0;0.0;0.0;0.0
GO:0043983;0.022791514758978015;0.0;0.48696361661292575;0.01898513217417398;0.0;0.7819807826792503;0.1861411725741311;0.0;0.2862131355970132;1.0;0.7819807826792503;0.0;0.0;0.0199535213561624;0.0;0.025878165534272347;0.0;0.0;0.01898513217417398;0.1599604830256634;0.15852806626168164;0.020389216306868893;0.022046570165562714;0.020663933014029415;0.0;0.019180638613064935;0.24238408036563316;0.0;0.0;0.0;0.0;0.0;0.0;0.024362644822175705;0.0;0.0;0.021808253039854338;0.16811970993472938;0.7489558506906442;0.1642517107835605;0.0;0.14652878375509068;0.16715112422745163;0.0;0.022394831149800485;0.0;0.0;0.0;0.0193532780096808;0.13738656687641815;0.23652076858064802;0.21085746753235438;0.0193532780096808;0.29202333457763935;0.0;0.0;0.0;0.0;0.0
