;GO:0007252;GO:0050718;GO:0022409;GO:0032570;GO:0042495;GO:1901224;GO:0042496;GO:0051092;GO:0051489;GO:0001666;GO:0002755;GO:0030705;GO:0045893;GO:0032728;GO:0050715;GO:0032289;GO:0034587;GO:0032722;GO:0032720;GO:0050830;GO:0071805;GO:0033133;GO:0006691;GO:0007141;GO:0050729;GO:0007268;GO:1904469;GO:0002374;GO:0009449;GO:0006612;GO:0007269;GO:0032715;GO:0051770;GO:0030099;GO:0050727;GO:2000484;GO:0014047;GO:0008285;GO:0008284;GO:0045787;GO:0038096;GO:0045944;GO:0045821;GO:0002576;GO:0006537;GO:0098712;GO:0032024;GO:2000391;GO:0016579;GO:0038124;GO:0007088;GO:0038123;GO:0048667;GO:0006396;GO:0002076;GO:0001774;GO:1990830;GO:0051792;GO:0140009;GO:0010529;GO:0031047;GO:2000661;GO:0032930;GO:0034394;GO:1902476;GO:0006003;GO:0006366;GO:0006000;GO:0006089;GO:0006007;GO:0048715;GO:0048714;GO:0009749;GO:0018230;GO:0016055;GO:0032760;GO:0030100;GO:0051964;GO:2000050;GO:0071727;GO:0006096;GO:0050806;GO:0090263;GO:0043312;GO:0007188;GO:1903974;GO:0006898;GO:0043315;GO:0045217;GO:0007218;GO:0031663;GO:0030177;GO:0032755;GO:0071726;GO:0050765;GO:0046718;GO:0008360;GO:0034134;GO:0043046;GO:0046835;GO:0008645;GO:0000079;GO:0032868;GO:0000083;GO:0010952;GO:0032741;GO:0070542;GO:0016311;GO:2001044;GO:0034123;GO:0033033;GO:0007200;GO:0046209;GO:0006357;GO:0032735;GO:0071223;GO:0045087;GO:0072672;GO:0070498;GO:0071346;GO:0070779;GO:0032733;GO:0030036;GO:0014005
GO:0007252;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008160075348164186;0.0;0.0;0.0;0.0;0.018629235703855225;0.07637186036591671;0.0;0.0;0.0;0.018629235703855225;0.0;0.07637186036591671;0.018629235703855225;0.0;0.018629235703855225;0.0;0.018629235703855225;0.025969385999414413;0.0;0.018629235703855225;0.0;0.0;0.018629235703855225;0.0;0.0;0.018629235703855225;0.0;0.0;0.0;0.008754391999442696;0.0;0.0;0.018629235703855225;0.023392023795265948;0.0;0.0;0.0;0.7257167746113345;0.008160075348164186;0.0;0.008160075348164186;0.018629235703855225;0.07637186036591671;0.018629235703855225;0.018629235703855225;0.018629235703855225;0.03019591708729125;0.0;0.0;0.018629235703855225;0.0;0.0;0.0;0.0;0.11535193197070082;0.05214194580361808;0.03547275910114592;0.07637186036591671;0.03547275910114592;0.0;0.0;0.0;0.31470057824382663;0.018629235703855225;0.0;0.0;0.0;0.0;0.018629235703855225;0.0016519386161370942;0.0;0.0;0.018629235703855225;0.018629235703855225;0.0;0.0;0.0;0.018629235703855225;0.018629235703855225;0.018629235703855225;0.0;0.0;0.018629235703855225;0.0;0.0;0.0;0.008160075348164186;0.07407618117904043;0.13502154830108826;0.0;0.0;0.0;0.012751624028638353;0.0;0.0;0.0;0.11535193197070082;0.0;0.0;0.0;0.018629235703855225;0.07637186036591671;0.0;0.0;0.018629235703855225;0.0;0.018629235703855225;0.018629235703855225;0.018629235703855225;0.0;0.0;0.018629235703855225;0.018629235703855225
GO:0050718;0.0;1.0;0.00797184876263618;0.0;0.0;0.023880774507985026;0.0;0.00797184876263618;0.00797184876263618;0.0;0.00797184876263618;0.0;0.01974353259675029;0.044307889822839744;0.5501318283735868;0.0;0.0;0.044307889822839744;0.01180502595475199;0.0;0.0;0.023880774507985026;0.0;0.0;0.00797184876263618;0.0;0.5501318283735868;0.0;0.003371285069018663;0.0;0.003371285069018663;0.01180502595475199;0.00797184876263618;0.0;0.004471198884857247;0.5501318283735868;0.0;0.00797184876263618;0.023880774507985026;0.023880774507985026;0.00797184876263618;0.016294308724158792;0.004944871281968942;0.0;0.0;0.003135028159906439;0.36773864223541664;0.023880774507985026;0.0;0.00797184876263618;0.00797184876263618;0.00797184876263618;0.0;0.0;0.0;0.0;0.0;0.0;0.003371285069018663;0.00797184876263618;0.004471198884857247;0.023880774507985026;0.023880774507985026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00797184876263618;0.023880774507985026;0.0;0.0;0.00797184876263618;0.044307889822839744;0.010459699284035664;0.00797184876263618;0.00797184876263618;0.0;0.0;0.023880774507985026;0.023880774507985026;0.0;0.00797184876263618;0.023880774507985026;0.0;0.10784507471570423;0.0;0.00797184876263618;0.00797184876263618;0.023880774507985026;0.044307889822839744;0.0;0.010459699284035664;0.0;0.00797184876263618;0.00797184876263618;0.0;0.0;0.0;0.00797184876263618;0.0;0.00797184876263618;0.023880774507985026;0.044307889822839744;0.0;0.0;0.00797184876263618;0.023880774507985026;0.00797184876263618;0.00797184876263618;0.003371285069018663;0.00797184876263618;0.044307889822839744;0.0;0.0;0.0;0.00797184876263618;0.0;0.0;0.044307889822839744;0.0;0.0
GO:0022409;0.0;0.00797184876263618;1.0;0.0;0.0;0.03334021611125579;0.0;0.02849417210833194;0.08627825958810904;0.0;0.019295575792472548;0.0;0.006590760104905454;0.09433530291830054;0.01449079720801504;0.0;0.0;0.11940595255955715;0.05197320718134382;0.0;0.0;0.011487559339296358;0.0;0.0;0.06326807116037501;0.0;0.010261273748648006;0.0;0.004506886104865434;0.0;0.05465979640995349;0.06874165782552993;0.0540603148843037;0.0;0.12327844360548017;0.01056719950766053;0.0;0.10239557015479397;0.18324392195747494;0.1887542286435455;0.02070091600076522;0.005439344724655555;0.0016506904328994225;0.0;0.0;0.003135028159906439;0.007675532273684802;0.011325145321178067;0.0;0.019295575792472548;0.08123745134597932;0.019295575792472548;0.0;0.0;0.0;0.0;0.0;0.0;0.004938708839266023;0.10694743602887768;0.06325832053468908;0.02604745015245644;0.05507457349511269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009451236080980262;0.016880480457113135;0.0;0.0;0.12327844360548017;0.09268371005823739;0.09945161768479505;0.020364127441246837;0.1013862427023703;0.0;0.0;0.07841098973584937;0.03366365709627272;0.0;0.12327844360548017;0.07133738830417062;0.0;0.00996831350121288;0.0;0.12327844360548017;0.12327844360548017;0.0422510798255795;0.12259494357455726;0.0;0.025458449033951783;0.0;0.10690215883659161;0.019295575792472548;0.0;0.0;0.0;0.013108607716313777;0.0;0.016911962640276817;0.018300874394932682;0.12259494357455726;0.0;0.0;0.10670910421988877;0.01935250948737135;0.04252448207458182;0.12327844360548017;0.04071568383246039;0.01796646261110231;0.12205432162818906;0.0;0.0;0.0;0.12327844360548017;0.0;0.0;0.12205432162818906;0.0;0.0
GO:0032570;0.0;0.0;0.0;1.0;0.04806721230581499;0.0;0.04806721230581499;0.0;0.0;0.03176962098214996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03176962098214996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0875109532420909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0875109532420909;0.0;0.0;0.0;0.0;0.0;0.0;0.054948046320545514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.054948046320545514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20620804896542613;0.0;0.0;0.0;0.12565616318970013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0595050616280167;0.03176962098214996;0.0;0.0;0.0875109532420909;0.0;0.0;0.0;0.0
GO:0042495;0.0;0.0;0.0;0.04806721230581499;1.0;0.0;0.806134436955018;0.0;0.0;0.017450125499144774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08621417375244074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04806721230581499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04806721230581499;0.0;0.0;0.0;0.0;0.0;0.0;0.18668145692492275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17949735080484439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04806721230581499;0.0;0.0;0.0;0.04806721230581499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16451875894329268;0.017450125499144774;0.0;0.0;0.04806721230581499;0.0;0.0;0.0;0.0
GO:1901224;0.0;0.023880774507985026;0.03334021611125579;0.0;0.0;1.0;0.0;0.02849417210833194;0.03334021611125579;0.0;0.056860716224778764;0.0;0.01974353259675029;0.03334021611125579;0.04340918535578336;0.0;0.0;0.03334021611125579;0.018699644403220073;0.0;0.0;0.034412571336603734;0.0;0.0;0.09824783606169805;0.0;0.03073906340329712;0.0;0.004506886104865434;0.0;0.01409953652163406;0.018699644403220073;0.03334021611125579;0.0;0.03334021611125579;0.03165550628683551;0.0;0.03334021611125579;0.09987522426819093;0.09987522426819093;0.06100201014844465;0.016294308724158792;0.004944871281968942;0.0;0.0;0.003135028159906439;0.041723190256075904;0.033926037703176384;0.0;0.056860716224778764;0.03334021611125579;0.056860716224778764;0.0;0.0;0.0;0.0;0.0;0.0;0.004938708839266023;0.03334021611125579;0.018699644403220073;0.45874053245886404;0.09987522426819093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016850922224174433;0.050567811731724435;0.0;0.0;0.03334021611125579;0.03334021611125579;0.03334021611125579;0.03334021611125579;0.15739075951875556;0.0;0.0;0.18123305725099956;0.5871787219728573;0.0;0.03334021611125579;0.09987522426819093;0.0;0.02986146050124605;0.0;0.03334021611125579;0.03334021611125579;0.5871787219728573;0.03334021611125579;0.0;0.03334021611125579;0.0;0.03334021611125579;0.056860716224778764;0.0;0.0;0.0;0.023371771396054876;0.0;0.03015289901423038;0.0548227980406168;0.03334021611125579;0.0;0.0;0.15739075951875556;0.3408310776943639;0.03334021611125579;0.03334021611125579;0.01409953652163406;0.03203300198081839;0.03334021611125579;0.0;0.0;0.0;0.03334021611125579;0.0;0.0;0.03334021611125579;0.0;0.0
GO:0042496;0.0;0.0;0.0;0.04806721230581499;0.806134436955018;0.0;1.0;0.0;0.0;0.017450125499144774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08621417375244074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04806721230581499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04806721230581499;0.0;0.0;0.0;0.0;0.0;0.0;0.17949735080484439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18668145692492275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04806721230581499;0.0;0.0;0.0;0.04806721230581499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16451875894329268;0.017450125499144774;0.0;0.0;0.04806721230581499;0.0;0.0;0.0;0.0
GO:0051092;0.0;0.00797184876263618;0.02849417210833194;0.0;0.0;0.02849417210833194;0.0;1.0;0.02849417210833194;0.0;0.019295575792472548;0.0;0.20308468969938562;0.02849417210833194;0.01449079720801504;0.0;0.0;0.02849417210833194;0.015981626640088665;0.0;0.0;0.032857952478860405;0.0;0.0;0.02849417210833194;0.0;0.010261273748648006;0.0;0.004506886104865434;0.0;0.012050150453569459;0.015981626640088665;0.09769159724097079;0.0;0.015981626640088665;0.01056719950766053;0.0;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.02070091600076522;0.16760549890937199;0.011223446298075968;0.0;0.0;0.003135028159906439;0.007675532273684802;0.011325145321178067;0.0;0.019295575792472548;0.02849417210833194;0.019295575792472548;0.0;0.0;0.0;0.0;0.0;0.0;0.004938708839266023;0.02849417210833194;0.04913659242816378;0.02604745015245644;0.08150209504096358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016850922224174433;0.016880480457113135;0.0;0.0;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.0;0.0;0.02849417210833194;0.02849417210833194;0.0;0.02849417210833194;0.02849417210833194;0.0;0.00996831350121288;0.0;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.0;0.02849417210833194;0.0;0.02849417210833194;0.019295575792472548;0.0;0.0;0.0;0.06685045371225033;0.0;0.8780064831299897;0.052346128836373365;0.02849417210833194;0.0;0.0;0.02849417210833194;0.01935250948737135;0.02849417210833194;0.02849417210833194;0.012050150453569459;0.8780064831299897;0.02849417210833194;0.0;0.0;0.0;0.02849417210833194;0.0;0.0;0.02849417210833194;0.0;0.0
GO:0051489;0.0;0.00797184876263618;0.08627825958810904;0.0;0.0;0.03334021611125579;0.0;0.02849417210833194;1.0;0.0;0.019295575792472548;0.0;0.006590760104905454;0.05291017350804523;0.01449079720801504;0.0;0.0;0.06697163704759747;0.05197320718134382;0.0;0.0;0.011487559339296358;0.0;0.0;0.0354853858423917;0.0;0.010261273748648006;0.0;0.004506886104865434;0.0;0.05465979640995349;0.06874165782552993;0.030320999158769627;0.0;0.08627825958810904;0.01056719950766053;0.0;0.15382837011998174;0.15382837011998174;0.15382837011998174;0.02070091600076522;0.005439344724655555;0.0016506904328994225;0.0;0.0;0.003135028159906439;0.007675532273684802;0.011325145321178067;0.0;0.019295575792472548;0.21901371011999904;0.019295575792472548;0.0;0.0;0.0;0.0;0.0;0.0;0.004938708839266023;0.15382837011998174;0.06325832053468908;0.02604745015245644;0.05507457349511269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016850922224174433;0.016880480457113135;0.0;0.0;0.15382837011998174;0.05198383880526412;0.23260357657716405;0.05490107124692178;0.15382837011998174;0.0;0.0;0.07841098973584937;0.03366365709627272;0.0;0.15382837011998174;0.07133738830417062;0.0;0.00996831350121288;0.0;0.15382837011998174;0.15382837011998174;0.0422510798255795;0.06876025766680915;0.0;0.06863520807761832;0.0;0.23260357657716405;0.019295575792472548;0.0;0.0;0.0;0.023371771396054876;0.0;0.03015289901423038;0.018300874394932682;0.06876025766680915;0.0;0.0;0.15382837011998174;0.01935250948737135;0.0758183092584178;0.15382837011998174;0.04071568383246039;0.03203300198081839;0.06845703713218734;0.0;0.0;0.0;0.15382837011998174;0.0;0.0;0.06845703713218734;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.03176962098214996;0.017450125499144774;0.0;0.017450125499144774;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08593934160118723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04124057718599388;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1021755442817372;0.0;0.0;0.0;0.0;0.0;0.0;0.01994811552885378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01994811552885378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04548348245603824;0.0;0.0;0.0;0.07689731764078657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02160247585478589;0.23195601482595105;0.0;0.0;0.04124057718599388;0.0;0.0;0.0;0.0
