;GO:0043966;GO:0046939;GO:0043647;GO:0045947;GO:0006383;GO:0006384;GO:0007099;GO:0008285;GO:0045665;GO:0006402;GO:0008625;GO:0006644;GO:0045945;GO:0000398;GO:0000122;GO:0048169;GO:0048024;GO:0015949;GO:0032465;GO:0070886;GO:0051209;GO:0071539;GO:0035556;GO:0006351;GO:0006172;GO:1903452;GO:0009303;GO:0006355;GO:0043312;GO:0006397;GO:0009304;GO:0006605;GO:0043281;GO:1990830;GO:0060716;GO:0016042;GO:0070897;GO:0048172;GO:0051259;GO:0032456
GO:0043966;1.0;0.07548231845693805;0.06886689890529227;0.0;0.10587402764930422;0.08547128021085358;0.12408495164008174;0.0;0.0;0.10587402764930422;0.01468324974140624;0.06927734236639929;0.0;0.08547128021085358;0.0;0.0;0.0;0.07548231845693805;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.1237146889194086;0.0;0.10587402764930422;0.0;0.01468324974140624;0.08547128021085358;0.10587402764930422;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.12408495164008174;0.0;0.12408495164008174;0.0
GO:0046939;0.07548231845693805;1.0;0.30368378075566843;0.0;0.13943261564481066;0.13943261564481066;0.01468324974140624;0.0;0.0;0.13943261564481066;0.01468324974140624;0.30368378075566843;0.0;0.13943261564481066;0.0;0.0;0.0;0.36016130388521045;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.13943261564481066;0.3795579003384388;0.0;0.13943261564481066;0.0;0.01468324974140624;0.13943261564481066;0.13943261564481066;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.01468324974140624;0.0;0.01468324974140624;0.0
GO:0043647;0.06886689890529227;0.30368378075566843;1.0;0.0;0.06886689890529227;0.06886689890529227;0.01468324974140624;0.0;0.0;0.06886689890529227;0.01468324974140624;0.30368378075566843;0.0;0.06886689890529227;0.0;0.0;0.0;0.2355376372194388;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.06886689890529227;0.30368378075566843;0.0;0.06886689890529227;0.0;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.0;0.0;0.01468324974140624;0.0;0.06501482195767329;0.01468324974140624;0.0;0.01468324974140624;0.0
GO:0045947;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.13839445927415203;0.13839445927415203;0.24029018053993487;0.047799631016701725;0.0;0.14806647662370065;0.0;0.25994020127029144;0.047799631016701725;0.1356691921375081;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.14806647662370065;0.0;0.0;0.0;0.0;0.1890450431733396;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0
GO:0006383;0.10587402764930422;0.13943261564481066;0.06886689890529227;0.0;1.0;0.1960200889472569;0.01468324974140624;0.0;0.0;0.16542914088709912;0.01468324974140624;0.06927734236639929;0.0;0.16542914088709912;0.0;0.0;0.0;0.13943261564481066;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.20325151924801574;0.18069967620565253;0.0;0.20325151924801574;0.0;0.01468324974140624;0.16542914088709912;0.20325151924801574;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.01468324974140624;0.0;0.01468324974140624;0.0
GO:0006384;0.08547128021085358;0.13943261564481066;0.06886689890529227;0.0;0.1960200889472569;1.0;0.01468324974140624;0.0;0.0;0.16542914088709912;0.01468324974140624;0.06927734236639929;0.0;0.16542914088709912;0.0;0.0;0.0;0.13943261564481066;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.1960200889472569;0.18069967620565253;0.0;0.1960200889472569;0.0;0.01468324974140624;0.16542914088709912;0.1960200889472569;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.01468324974140624;0.0;0.01468324974140624;0.0
GO:0007099;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;1.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.2041871440868109;0.0;0.2041871440868109;0.0
GO:0008285;0.0;0.0;0.0;0.13839445927415203;0.0;0.0;0.0;1.0;0.13839445927415203;0.12804570306913615;0.047799631016701725;0.0;0.047799631016701725;0.0;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0
GO:0045665;0.0;0.0;0.0;0.13839445927415203;0.0;0.0;0.0;0.13839445927415203;1.0;0.12804570306913615;0.047799631016701725;0.0;0.047799631016701725;0.0;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0
GO:0006402;0.10587402764930422;0.13943261564481066;0.06886689890529227;0.24029018053993487;0.16542914088709912;0.16542914088709912;0.01468324974140624;0.12804570306913615;0.12804570306913615;1.0;0.042064647228987374;0.06927734236639929;0.1356691921375081;0.3367509049664712;0.24029018053993487;0.042064647228987374;0.1356691921375081;0.13943261564481066;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.0;0.042064647228987374;0.16542914088709912;0.13943261564481066;0.042064647228987374;0.16542914088709912;0.1356691921375081;0.01468324974140624;0.3367509049664712;0.16542914088709912;0.0;0.10567815125427765;0.01468324974140624;0.0;0.242130903760124;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.0
