;GO:0043966;GO:0046939;GO:0043647;GO:0045947;GO:0006383;GO:0006384;GO:0007099;GO:0008285;GO:0045665;GO:0006402;GO:0008625;GO:0006644;GO:0045945;GO:0000398;GO:0000122;GO:0048169;GO:0048024;GO:0015949;GO:0032465;GO:0070886;GO:0051209;GO:0071539;GO:0035556;GO:0006351;GO:0006172;GO:1903452;GO:0009303;GO:0006355;GO:0043312;GO:0006397;GO:0009304;GO:0006605;GO:0043281;GO:1990830;GO:0060716;GO:0016042;GO:0070897;GO:0048172;GO:0051259;GO:0032456
GO:0043966;1.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046939;0.14285714285714285;1.0;0.5714285714285714;0.0;0.2857142857142857;0.2857142857142857;0.14285714285714285;0.0;0.0;0.3;0.14285714285714285;0.5714285714285714;0.0;0.2857142857142857;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.14285714285714285;0.2857142857142857;0.5;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.2857142857142857;0.0;0.0;0.09090909090909091;0.0;0.25;0.14285714285714285;0.0;0.0;0.0
GO:0043647;0.0;0.5714285714285714;1.0;0.0;0.4;0.4;0.0;0.0;0.0;0.2222222222222222;0.0;0.6;0.0;0.4;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.4;0.3;0.0;0.4;0.0;0.0;0.4;0.4;0.0;0.0;0.1;0.0;0.3333333333333333;0.0;0.0;0.0;0.0
GO:0045947;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.4444444444444444;0.3333333333333333;0.6666666666666666;0.25;0.0;0.5;0.0;0.6363636363636364;0.21428571428571427;0.5;0.0;0.3;0.2;0.4;0.0;0.3;0.0;0.0;0.25;0.0;0.6;0.0;0.0;0.0;0.0;0.35714285714285715;0.0;0.0;0.0;0.0;0.21428571428571427;0.0;0.0
GO:0006383;0.0;0.2857142857142857;0.4;0.0;1.0;0.6;0.0;0.0;0.0;0.375;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.5;0.2;0.0;0.6;0.0;0.0;0.6;0.6;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
GO:0006384;0.0;0.2857142857142857;0.4;0.0;0.6;1.0;0.0;0.0;0.0;0.625;0.0;0.4;0.0;0.6;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.6;0.45454545454545453;0.0;0.6;0.0;0.0;0.6;0.6;0.0;0.0;0.14285714285714285;0.0;0.4;0.0;0.0;0.0;0.0
GO:0007099;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.14285714285714285;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008285;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;1.0;0.4444444444444444;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;0.4;0.1111111111111111;0.3;0.0;0.42857142857142855;0.25;0.5714285714285714;0.0;0.42857142857142855;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0
GO:0045665;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.4444444444444444;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006402;0.14285714285714285;0.3;0.2222222222222222;0.6666666666666666;0.375;0.625;0.14285714285714285;0.3333333333333333;0.0;1.0;0.14285714285714285;0.25;0.5;0.6666666666666666;0.6666666666666666;0.09090909090909091;0.5555555555555556;0.375;0.2;0.14285714285714285;0.3;0.0;0.14285714285714285;0.375;0.23076923076923078;0.16666666666666666;0.375;0.625;0.0;0.75;0.375;0.0;0.3076923076923077;0.09090909090909091;0.0;0.375;0.14285714285714285;0.09090909090909091;0.0;0.0
GO:0008625;0.0;0.14285714285714285;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006644;0.2;0.5714285714285714;0.6;0.0;0.4;0.4;0.2;0.0;0.0;0.25;0.2;1.0;0.0;0.4;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.2;0.4;0.3;0.0;0.4;0.0;0.0;0.4;0.4;0.0;0.0;0.1111111111111111;0.0;0.5;0.2;0.0;0.0;0.0
GO:0045945;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.2727272727272727;0.0;0.5;0.0;0.0;1.0;0.0;0.6;0.08333333333333333;0.5;0.0;0.2727272727272727;0.21428571428571427;0.25;0.0;0.2727272727272727;0.0;0.0;0.25;0.0;0.75;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0
GO:0000398;0.0;0.2857142857142857;0.4;0.0;0.6;0.6;0.0;0.0;0.0;0.6666666666666666;0.0;0.4;0.0;1.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
GO:0000122;0.0;0.0;0.0;0.6363636363636364;0.0;0.0;0.0;0.4;0.0;0.6666666666666666;0.0;0.0;0.6;0.0;1.0;0.08333333333333333;0.5;0.0;0.2727272727272727;0.1875;0.36363636363636365;0.0;0.2727272727272727;0.0;0.0;0.23076923076923078;0.0;0.75;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0
GO:0048169;0.0;0.0;0.0;0.21428571428571427;0.0;0.0;0.0;0.1111111111111111;0.0;0.09090909090909091;0.0;0.0;0.08333333333333333;0.0;0.08333333333333333;1.0;0.09090909090909091;0.0;0.1111111111111111;0.21428571428571427;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.1;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0
GO:0048024;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.3;0.0;0.5555555555555556;0.0;0.0;0.5;0.0;0.5;0.09090909090909091;1.0;0.0;0.3;0.2;0.0;0.0;0.3;0.0;0.0;0.25;0.0;0.625;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0
GO:0015949;0.0;0.42857142857142855;0.2857142857142857;0.0;0.2;0.5;0.0;0.0;0.0;0.375;0.0;0.14285714285714285;0.0;0.2;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2;0.3;0.0;0.2;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0
GO:0032465;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.42857142857142855;0.0;0.2;0.0;0.0;0.2727272727272727;0.0;0.2727272727272727;0.1111111111111111;0.3;0.0;1.0;0.25;0.375;0.0;0.42857142857142855;0.0;0.0;0.625;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0
GO:0070886;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.25;0.0;0.14285714285714285;0.0;0.0;0.21428571428571427;0.0;0.1875;0.21428571428571427;0.2;0.0;0.25;1.0;0.0;0.0;0.25;0.0;0.0;0.3076923076923077;0.0;0.21428571428571427;0.0;0.0;0.0;0.0;0.21428571428571427;0.0;0.0;0.0;0.0;0.21428571428571427;0.0;0.0
GO:0051209;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.5714285714285714;0.0;0.3;0.0;0.0;0.25;0.0;0.36363636363636365;0.0;0.0;0.0;0.375;0.0;1.0;0.1;0.0;0.0;0.0;0.3;0.0;0.3;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
GO:0035556;0.0;0.14285714285714285;0.0;0.3;0.0;0.0;0.0;0.42857142857142855;0.0;0.14285714285714285;0.0;0.2;0.2727272727272727;0.0;0.2727272727272727;0.0;0.3;0.0;0.42857142857142855;0.25;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006351;0.0;0.2857142857142857;0.4;0.0;0.5;0.6;0.0;0.0;0.0;0.375;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;1.0;0.38461538461538464;0.0;0.6;0.0;0.0;0.6;0.6;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
GO:0006172;0.0;0.5;0.3;0.0;0.2;0.45454545454545453;0.0;0.0;0.0;0.23076923076923078;0.0;0.3;0.0;0.2;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.38461538461538464;1.0;0.0;0.2;0.0;0.0;0.2;0.2;0.0;0.0;0.06666666666666667;0.0;0.18181818181818182;0.0;0.0;0.0;0.0
GO:1903452;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.3333333333333333;0.0;0.16666666666666666;0.0;0.0;0.25;0.0;0.23076923076923078;0.09090909090909091;0.25;0.0;0.625;0.3076923076923077;0.3;0.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0
GO:0009303;0.0;0.2857142857142857;0.4;0.0;0.6;0.6;0.0;0.0;0.0;0.375;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.0;1.0;0.0;0.0;0.6;0.3333333333333333;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
GO:0006355;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.3333333333333333;0.0;0.625;0.0;0.0;0.75;0.0;0.75;0.1;0.625;0.0;0.3333333333333333;0.21428571428571427;0.3;0.0;0.3333333333333333;0.0;0.0;0.2727272727272727;0.0;1.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.1;0.0;0.0
GO:0043312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006397;0.0;0.2857142857142857;0.4;0.0;0.6;0.6;0.0;0.0;0.0;0.75;0.0;0.4;0.0;0.5;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
GO:0009304;0.0;0.2857142857142857;0.4;0.0;0.6;0.6;0.0;0.0;0.0;0.375;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.6;0.2;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0
