;GO:0014068;GO:2000483;GO:0007253;GO:2001171;GO:1901223;GO:0002244;GO:0050796;GO:0045892;GO:0001701;GO:0035556;GO:0035278;GO:0007268;GO:0045652;GO:0042267;GO:0009966;GO:0006612;GO:0048011;GO:0007416;GO:0006449;GO:2000008;GO:0071880;GO:0002924;GO:0016241;GO:0050727;GO:0010700;GO:1905273;GO:0070317;GO:0035264;GO:0035023;GO:0043408;GO:0070507;GO:0045947;GO:0043407;GO:1903026;GO:0008284;GO:0006024;GO:0048812;GO:0045666;GO:0038096;GO:0045944;GO:0006027;GO:0043524;GO:0002576;GO:0001523;GO:0019221;GO:0050859;GO:0033630;GO:0032148;GO:0050732;GO:0050853;GO:0045717;GO:0055082;GO:0031295;GO:0048668;GO:0035094;GO:0043410;GO:0021520;GO:0043536;GO:0048672;GO:0051279;GO:0050860;GO:0050900;GO:0032811;GO:0018108;GO:0006366;GO:0006006;GO:0006887;GO:0043547;GO:0030509;GO:0098655;GO:0070126;GO:0030220;GO:0031550;GO:0051965;GO:0010470;GO:0042989;GO:0007186;GO:0035194;GO:0060395;GO:0006893;GO:0045577;GO:0007223;GO:0043312;GO:0038180;GO:0033209;GO:0031547;GO:0070473;GO:0050804;GO:0035625;GO:2000045;GO:0010469;GO:1904261;GO:0072659;GO:0010862;GO:0016567;GO:0007271;GO:0007274;GO:0008361;GO:0045907;GO:0043687;GO:0000122;GO:0032869;GO:0010717;GO:0030326;GO:0035855;GO:2001028;GO:0060071;GO:0010832;GO:0035335;GO:0006351;GO:1900122;GO:1903997;GO:0060338;GO:0051480;GO:0007202;GO:0007565;GO:0048468;GO:0060213;GO:0070372;GO:0042130;GO:0043065;GO:0006508;GO:0006904;GO:0071345
GO:0014068;1.0;0.0888888888888889;0.09090909090909094;0.12765957446808507;0.36;0.0;0.19354838709677424;0.08510638297872342;0.0;0.21052631578947367;0.08163265306122447;0.0;0.16666666666666663;0.0;0.4117647058823529;0.0;0.17391304347826086;0.0;0.11764705882352944;0.1428571428571429;0.1428571428571429;0.09999999999999998;0.18181818181818177;0.19999999999999996;0.12903225806451613;0.09302325581395354;0.16666666666666663;0.0;0.4736842105263158;0.31034482758620685;0.19047619047619047;0.08333333333333337;0.14516129032258063;0.07692307692307687;0.33333333333333337;0.0;0.0;0.19354838709677424;0.19999999999999996;0.13043478260869568;0.0;0.1428571428571429;0.0;0.0;0.19999999999999996;0.27586206896551724;0.19999999999999996;0.11764705882352944;0.09302325581395354;0.22580645161290325;0.10526315789473684;0.09090909090909094;0.17142857142857137;0.0;0.0;0.3902439024390244;0.0;0.18181818181818177;0.1132075471698113;0.1333333333333333;0.27586206896551724;0.0;0.16216216216216217;0.0;0.0;0.0;0.0;0.08333333333333337;0.10526315789473684;0.0;0.0;0.0;0.7777777777777778;0.19999999999999996;0.13636363636363635;0.07999999999999996;0.21052631578947367;0.09999999999999998;0.21052631578947367;0.0;0.13793103448275867;0.17391304347826086;0.0;0.19047619047619047;0.19047619047619047;0.18181818181818177;0.11111111111111116;0.33333333333333337;0.21212121212121215;0.17391304347826086;0.4444444444444444;0.18181818181818177;0.0;0.32558139534883723;0.0;0.0;0.0;0.08695652173913049;0.12121212121212122;0.0;0.08163265306122447;0.0;0.19047619047619047;0.0;0.0;0.21621621621621623;0.1333333333333333;0.1428571428571429;0.0;0.0;0.08333333333333337;0.10909090909090913;0.33333333333333337;0.05882352941176472;0.06896551724137934;0.0;0.0;0.1428571428571429;0.30000000000000004;0.09090909090909094;0.2727272727272727;0.0;0.0;0.0
GO:2000483;0.0888888888888889;1.0;0.08620689655172409;0.0625;0.13953488372093026;0.0;0.368421052631579;0.09999999999999998;0.0;0.11764705882352944;0.09677419354838712;0.0;0.13157894736842102;0.0;0.11428571428571432;0.0;0.10526315789473684;0.0;0.08163265306122447;0.1470588235294118;0.09302325581395354;0.07272727272727275;0.10810810810810811;0.08333333333333337;0.3513513513513513;0.08771929824561409;0.16216216216216217;0.0;0.10256410256410253;0.08163265306122447;0.11111111111111116;0.09836065573770492;0.07499999999999996;0.04878048780487809;0.11428571428571432;0.0;0.0;0.1063829787234043;0.07547169811320753;0.06349206349206349;0.0;0.14634146341463417;0.0;0.0;0.11428571428571432;0.13043478260869568;0.08333333333333337;0.05882352941176472;0.1071428571428571;0.08163265306122447;0.11764705882352944;0.05405405405405406;0.07692307692307687;0.0;0.0;0.05882352941176472;0.0;0.125;0.07246376811594202;0.13953488372093026;0.13043478260869568;0.0;0.28888888888888886;0.0;0.0;0.0;0.0;0.05128205128205132;0.07547169811320753;0.0;0.0;0.0;0.09302325581395354;0.10869565217391308;0.11111111111111116;0.09523809523809523;0.11764705882352944;0.09090909090909094;0.11764705882352944;0.0;0.11627906976744184;0.10526315789473684;0.0;0.11111111111111116;0.11111111111111116;0.10810810810810811;0.15384615384615385;0.11428571428571432;0.04395604395604391;0.10526315789473684;0.10810810810810811;0.10204081632653061;0.0;0.05882352941176472;0.0;0.0;0.0;0.052631578947368474;0.08333333333333337;0.0;0.09677419354838712;0.0;0.1428571428571429;0.0;0.0;0.11111111111111116;0.11363636363636365;0.14634146341463417;0.0;0.0;0.05128205128205132;0.05555555555555558;0.09302325581395354;0.04081632653061229;0.045454545454545414;0.0;0.0;0.06779661016949157;0.07999999999999996;0.10526315789473684;0.10256410256410253;0.0;0.0;0.0
GO:0007253;0.09090909090909094;0.08620689655172409;1.0;0.1964285714285714;0.11627906976744184;0.0;0.10869565217391308;0.4444444444444444;0.0;0.12121212121212122;0.28846153846153844;0.0;0.10526315789473684;0.0;0.11764705882352944;0.040000000000000036;0.10810810810810811;0.0;0.368421052631579;0.08571428571428574;0.09523809523809523;0.07407407407407407;0.17647058823529416;0.08571428571428574;0.11363636363636365;0.07017543859649122;0.1351351351351351;0.0;0.10526315789473684;0.2093023255813954;0.11428571428571432;0.2941176470588235;0.1643835616438356;0.10526315789473684;0.11764705882352944;0.0;0.0;0.08510638297872342;0.07692307692307687;0.4042553191489362;0.0;0.12195121951219512;0.05128205128205132;0.0;0.11764705882352944;0.10869565217391308;0.08571428571428574;0.16393442622950816;0.196078431372549;0.08333333333333337;0.21739130434782605;0.08571428571428574;0.07843137254901966;0.0;0.0;0.14516129032258063;0.0;0.08163265306122447;0.05797101449275366;0.11627906976744184;0.10869565217391308;0.0;0.11764705882352944;0.0;0.0;0.0;0.05405405405405406;0.08108108108108103;0.5135135135135135;0.05405405405405406;0.0;0.0;0.09523809523809523;0.08695652173913049;0.08333333333333337;0.15254237288135597;0.12121212121212122;0.17500000000000004;0.12121212121212122;0.05405405405405406;0.09302325581395354;0.10810810810810811;0.039215686274509776;0.11428571428571432;0.11428571428571432;0.11111111111111116;0.09999999999999998;0.11764705882352944;0.11904761904761907;0.10810810810810811;0.1428571428571429;0.08163265306122447;0.052631578947368474;0.14516129032258063;0.0;0.0;0.0;0.08333333333333337;0.08510638297872342;0.0;0.42553191489361697;0.0;0.11428571428571432;0.0;0.0;0.07272727272727275;0.09090909090909094;0.12195121951219512;0.0;0.0;0.08108108108108103;0.15384615384615385;0.09523809523809523;0.06382978723404253;0.0714285714285714;0.0;0.0;0.24;0.20454545454545459;0.08771929824561409;0.10526315789473684;0.0;0.052631578947368474;0.0
GO:2001171;0.12765957446808507;0.0625;0.1964285714285714;1.0;0.08163265306122447;0.0;0.07692307692307687;0.18644067796610164;0.0;0.10526315789473684;0.16129032258064513;0.0;0.09302325581395354;0.0;0.10256410256410253;0.0;0.09523809523809523;0.0;0.21276595744680848;0.07499999999999996;0.08510638297872342;0.050000000000000044;0.15384615384615385;0.07499999999999996;0.07999999999999996;0.06451612903225812;0.09302325581395354;0.0;0.09302325581395354;0.21276595744680848;0.09999999999999998;0.16393442622950816;0.125;0.0444444444444444;0.16216216216216217;0.0;0.0;0.12;0.0892857142857143;0.3653846153846154;0.0;0.08510638297872342;0.0;0.0;0.10256410256410253;0.07692307692307687;0.10256410256410253;0.288135593220339;0.1785714285714286;0.09615384615384615;0.196078431372549;0.04878048780487809;0.11111111111111116;0.0;0.0;0.288135593220339;0.0;0.11538461538461542;0.08333333333333337;0.08163265306122447;0.07692307692307687;0.0;0.06896551724137934;0.0;0.0;0.0;0.0;0.046511627906976716;0.21999999999999997;0.0;0.0;0.0;0.1333333333333333;0.12244897959183676;0.07317073170731703;0.05797101449275366;0.10526315789473684;0.08333333333333337;0.10526315789473684;0.0;0.08333333333333337;0.09523809523809523;0.0;0.09999999999999998;0.09999999999999998;0.09756097560975607;0.06521739130434778;0.10256410256410253;0.20731707317073167;0.09523809523809523;0.09756097560975607;0.11538461538461542;0.0;0.288135593220339;0.0;0.0;0.0;0.04761904761904767;0.07692307692307687;0.0;0.180327868852459;0.0;0.09999999999999998;0.0;0.0;0.10344827586206895;0.08163265306122447;0.08510638297872342;0.0;0.0;0.046511627906976716;0.2698412698412699;0.08510638297872342;0.037735849056603765;0.04166666666666663;0.0;0.0;0.28846153846153844;0.20833333333333337;0.06349206349206349;0.14634146341463417;0.0;0.0;0.0
GO:1901223;0.36;0.13953488372093026;0.11627906976744184;0.08163265306122447;1.0;0.0;0.19354838709677424;0.1333333333333333;0.0;0.21052631578947367;0.12765957446808507;0.0;0.16666666666666663;0.0;0.4117647058823529;0.0;0.17391304347826086;0.0;0.11764705882352944;0.1428571428571429;0.1428571428571429;0.1578947368421053;0.18181818181818177;0.19999999999999996;0.2068965517241379;0.06818181818181823;0.2727272727272727;0.0;0.4736842105263158;0.31034482758620685;0.19047619047619047;0.13043478260869568;0.2909090909090909;0.07692307692307687;0.19999999999999996;0.0;0.0;0.12121212121212122;0.1351351351351351;0.08333333333333337;0.0;0.23076923076923073;0.0;0.0;0.19999999999999996;0.6086956521739131;0.1428571428571429;0.07547169811320753;0.14634146341463417;0.1515151515151515;0.16666666666666663;0.09090909090909094;0.10810810810810811;0.0;0.0;0.1875;0.0;0.11428571428571432;0.07272727272727275;0.1333333333333333;0.6086956521739131;0.0;0.303030303030303;0.0;0.0;0.0;0.0;0.08333333333333337;0.10526315789473684;0.0;0.0;0.0;0.33333333333333337;0.125;0.13636363636363635;0.125;0.21052631578947367;0.13793103448275867;0.21052631578947367;0.0;0.13793103448275867;0.17391304347826086;0.0;0.19047619047619047;0.19047619047619047;0.18181818181818177;0.15384615384615385;0.33333333333333337;0.11111111111111116;0.17391304347826086;0.4444444444444444;0.11428571428571432;0.0;0.16326530612244894;0.0;0.0;0.0;0.08695652173913049;0.08823529411764708;0.0;0.12765957446808507;0.0;0.19047619047619047;0.0;0.0;0.125;0.1333333333333333;0.23076923076923073;0.0;0.0;0.08333333333333337;0.07017543859649122;0.33333333333333337;0.05882352941176472;0.06896551724137934;0.0;0.0;0.09090909090909094;0.30000000000000004;0.1428571428571429;0.16666666666666663;0.0;0.0;0.0
GO:0002244;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.18181818181818177;0.2222222222222222;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.15384615384615385;0.2222222222222222;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0714285714285714;0.0;0.0;0.0;0.15384615384615385;0.1428571428571429;0.19999999999999996;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.19999999999999996;0.0;0.30000000000000004;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.08333333333333337;0.0625;0.0;0.18181818181818177;0.0;0.0714285714285714;0.0;0.16666666666666663;0.7142857142857143;0.0;0.0;0.0;0.050000000000000044;0.2222222222222222;0.10526315789473684;0.2222222222222222;0.0;0.0;0.15384615384615385;0.07999999999999996;0.18181818181818177;0.18181818181818177;0.16666666666666663;0.0;0.0;0.030303030303030276;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.16666666666666663;0.16666666666666663;0.18181818181818177;0.0;0.11111111111111116;0.0;0.07692307692307687;0.0;0.19999999999999996;0.4444444444444444;0.0;0.09999999999999998;0.0;0.09090909090909094;0.06451612903225812;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.16666666666666663
GO:0050796;0.19354838709677424;0.368421052631579;0.10869565217391308;0.07692307692307687;0.19354838709677424;0.0;1.0;0.07999999999999996;0.0;0.18181818181818177;0.07692307692307687;0.0;0.14814814814814814;0.0;0.2857142857142857;0.0;0.15384615384615385;0.0;0.10810810810810811;0.2272727272727273;0.12903225806451613;0.06818181818181823;0.16000000000000003;0.125;0.2666666666666667;0.11111111111111116;0.14814814814814814;0.0;0.24;0.17142857142857137;0.16666666666666663;0.07843137254901966;0.08823529411764708;0.06896551724137934;0.17391304347826086;0.0;0.0;0.11111111111111116;0.09756097560975607;0.07843137254901966;0.0;0.12903225806451613;0.0;0.0;0.17391304347826086;0.17647058823529416;0.125;0.0714285714285714;0.08695652173913049;0.10810810810810811;0.09756097560975607;0.125;0.09999999999999998;0.0;0.0;0.11111111111111116;0.0;0.1351351351351351;0.06896551724137934;0.23333333333333328;0.17647058823529416;0.0;0.3939393939393939;0.0;0.0;0.0;0.0;0.07407407407407407;0.09756097560975607;0.0;0.0;0.0;0.2068965517241379;0.11428571428571432;0.12;0.09615384615384615;0.18181818181818177;0.09090909090909094;0.18181818181818177;0.0;0.125;0.15384615384615385;0.0;0.16666666666666663;0.16666666666666663;0.16000000000000003;0.09999999999999998;0.2857142857142857;0.07792207792207795;0.15384615384615385;0.26086956521739135;0.10526315789473684;0.0;0.11111111111111116;0.0;0.0;0.0;0.12;0.11111111111111116;0.0;0.07692307692307687;0.0;0.16666666666666663;0.0;0.0;0.11627906976744184;0.12121212121212122;0.12903225806451613;0.0;0.0;0.07407407407407407;0.06666666666666665;0.2068965517241379;0.08333333333333337;0.0625;0.0;0.0;0.08510638297872342;0.16666666666666663;0.08510638297872342;0.14814814814814814;0.0;0.0;0.0
GO:0045892;0.08510638297872342;0.09999999999999998;0.4444444444444444;0.18644067796610164;0.1333333333333333;0.0;0.07999999999999996;1.0;0.0;0.11111111111111116;0.5555555555555556;0.0;0.09756097560975607;0.0;0.10810810810810811;0.0;0.09999999999999998;0.0;0.3414634146341463;0.07894736842105265;0.0888888888888889;0.07017543859649122;0.16216216216216217;0.07894736842105265;0.13043478260869568;0.049180327868852514;0.15384615384615385;0.0;0.09756097560975607;0.19565217391304346;0.10526315789473684;0.5681818181818181;0.20547945205479456;0.046511627906976716;0.10810810810810811;0.0;0.0;0.07999999999999996;0.07272727272727275;0.38;0.0;0.13953488372093026;0.0;0.0;0.10810810810810811;0.125;0.07894736842105265;0.1384615384615384;0.30612244897959184;0.07843137254901966;0.34090909090909094;0.05128205128205132;0.07407407407407407;0.0;0.0;0.1384615384615384;0.0;0.07692307692307687;0.05555555555555558;0.08510638297872342;0.125;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.04878048780487809;0.475;0.0;0.0;0.0;0.0888888888888889;0.08163265306122447;0.07692307692307687;0.09230769230769231;0.11111111111111116;0.25;0.11111111111111116;0.0;0.08695652173913049;0.09999999999999998;0.0;0.10526315789473684;0.10526315789473684;0.10256410256410253;0.09302325581395354;0.10810810810810811;0.10227272727272729;0.09999999999999998;0.10256410256410253;0.07692307692307687;0.0;0.1384615384615384;0.0;0.0;0.0;0.050000000000000044;0.05882352941176472;0.0;0.9444444444444444;0.0;0.10526315789473684;0.0;0.0;0.06896551724137934;0.08510638297872342;0.13953488372093026;0.0;0.0;0.04878048780487809;0.13043478260869568;0.0888888888888889;0.039215686274509776;0.04347826086956519;0.0;0.0;0.2264150943396226;0.19148936170212771;0.10169491525423724;0.09756097560975607;0.0;0.0;0.0
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.15384615384615385;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0035556;0.21052631578947367;0.11764705882352944;0.12121212121212122;0.10526315789473684;0.21052631578947367;0.2222222222222222;0.18181818181818177;0.11111111111111116;0.0;1.0;0.10526315789473684;0.16666666666666663;0.3076923076923077;0.0;0.4444444444444444;0.0;0.6;0.19999999999999996;0.17391304347826086;0.30000000000000004;0.4;0.09999999999999998;0.36363636363636365;0.30000000000000004;0.19999999999999996;0.09090909090909094;0.3076923076923077;0.0;0.3076923076923077;0.17391304347826086;0.4;0.10810810810810811;0.0714285714285714;0.1333333333333333;0.4444444444444444;0.0;0.125;0.18181818181818177;0.24;0.10810810810810811;0.0;0.23529411764705888;0.1428571428571429;0.1333333333333333;0.8571428571428572;0.18181818181818177;0.30000000000000004;0.09523809523809523;0.125;0.2857142857142857;0.14814814814814814;0.30000000000000004;0.15384615384615385;0.16666666666666663;0.0;0.09523809523809523;0.19999999999999996;0.16666666666666663;0.09090909090909094;0.21052631578947367;0.18181818181818177;0.18181818181818177;0.1428571428571429;0.07999999999999996;0.06060606060606055;0.0;0.16666666666666663;0.15384615384615385;0.24;0.0;0.15384615384615385;0.18181818181818177;0.23529411764705888;0.19047619047619047;0.2727272727272727;0.13157894736842102;1.0;0.2222222222222222;1.0;0.0;0.2222222222222222;0.6;0.07692307692307687;0.75;0.75;0.6666666666666667;0.1875;0.4444444444444444;0.09523809523809523;0.33333333333333337;0.36363636363636365;0.16666666666666663;0.0;0.09523809523809523;0.09523809523809523;0.15384615384615385;0.15384615384615385;0.2727272727272727;0.13043478260869568;0.10526315789473684;0.10526315789473684;0.07407407407407407;0.4;0.0;0.16666666666666663;0.1333333333333333;0.3529411764705882;0.23529411764705888;0.08695652173913049;0.0625;0.15384615384615385;0.08695652173913049;0.23529411764705888;0.13636363636363635;0.11111111111111116;0.0;0.2222222222222222;0.12121212121212122;0.16666666666666663;0.12121212121212122;0.3076923076923077;0.0;0.15384615384615385;0.15384615384615385
