;GO:0014068;GO:2000483;GO:0007253;GO:2001171;GO:1901223;GO:0002244;GO:0050796;GO:0045892;GO:0001701;GO:0035556;GO:0035278;GO:0007268;GO:0045652;GO:0042267;GO:0009966;GO:0006612;GO:0048011;GO:0007416;GO:0006449;GO:2000008;GO:0071880;GO:0002924;GO:0016241;GO:0050727;GO:0010700;GO:1905273;GO:0070317;GO:0035264;GO:0035023;GO:0043408;GO:0070507;GO:0045947;GO:0043407;GO:1903026;GO:0008284;GO:0006024;GO:0048812;GO:0045666;GO:0038096;GO:0045944;GO:0006027;GO:0043524;GO:0002576;GO:0001523;GO:0019221;GO:0050859;GO:0033630;GO:0032148;GO:0050732;GO:0050853;GO:0045717;GO:0055082;GO:0031295;GO:0048668;GO:0035094;GO:0043410;GO:0021520;GO:0043536;GO:0048672;GO:0051279;GO:0050860;GO:0050900;GO:0032811;GO:0018108;GO:0006366;GO:0006006;GO:0006887;GO:0043547;GO:0030509;GO:0098655;GO:0070126;GO:0030220;GO:0031550;GO:0051965;GO:0010470;GO:0042989;GO:0007186;GO:0035194;GO:0060395;GO:0006893;GO:0045577;GO:0007223;GO:0043312;GO:0038180;GO:0033209;GO:0031547;GO:0070473;GO:0050804;GO:0035625;GO:2000045;GO:0010469;GO:1904261;GO:0072659;GO:0010862;GO:0016567;GO:0007271;GO:0007274;GO:0008361;GO:0045907;GO:0043687;GO:0000122;GO:0032869;GO:0010717;GO:0030326;GO:0035855;GO:2001028;GO:0060071;GO:0010832;GO:0035335;GO:0006351;GO:1900122;GO:1903997;GO:0060338;GO:0051480;GO:0007202;GO:0007565;GO:0048468;GO:0060213;GO:0070372;GO:0042130;GO:0043065;GO:0006508;GO:0006904;GO:0071345
GO:0014068;1.0;0.209731877021625;0.23923188436375753;0.3174113268860042;0.4880710180967745;0.0;0.3895920733790265;0.32055458984700275;0.0;0.3780430088681892;0.27617687756466514;0.0;0.2659062722645507;0.0;0.6284598741444172;0.0;0.23923188436375753;0.0;0.27289121433359137;0.23395034462272646;0.28273593724946766;0.32644628745013027;0.30550133822157954;0.4549009904443772;0.22374314557048924;0.2796733514796847;0.22374314557048924;0.0;0.5003457354911346;0.6198776054720478;0.35471240603141263;0.27200903777481994;0.5085153063671008;0.1637558359534413;0.4691585003873687;0.0;0.0;0.39470575386677165;0.3506576043325218;0.3972086278041791;0.0;0.2770919213720756;0.0;0.0;0.3382347961103674;0.3784473281996001;0.3334480096655092;0.24518259987352153;0.24742958596357928;0.3674872693174387;0.2628204175265099;0.302441976568058;0.30058166190108726;0.0;0.0;0.6999978698912255;0.0;0.31607040069435555;0.3698450588801801;0.3222984810559666;0.395276993184517;0.0;0.3460880204933164;0.0;0.0;0.0;0.0;0.19235234341934632;0.31196848628961205;0.0;0.0;0.0;0.5336888367152226;0.3796897817960564;0.3262628792784232;0.23923188436375753;0.36884150434140267;0.22772024499225957;0.27617687756466514;0.0;0.2894948054273031;0.23923188436375753;0.0;0.23923188436375753;0.2659062722645507;0.23923188436375753;0.19326468817306902;0.48535216200349385;0.4572529415399816;0.2878196533873931;0.5300013685947074;0.33618572891034626;0.0;0.48405549610164217;0.0;0.0;0.0;0.2442209013881635;0.3236626762158731;0.0;0.29510617584108845;0.0;0.3280380181306194;0.0;0.0;0.4142769854342226;0.3033083921806614;0.24880914897764567;0.0;0.0;0.22276952126641641;0.24518259987352153;0.4347678951588505;0.217379710004085;0.14271900280576594;0.0;0.0;0.28375199691617037;0.5217303480666083;0.25284752794976617;0.42686720703243974;0.0;0.0;0.0
GO:2000483;0.209731877021625;1.0;0.29825395023012286;0.2305999209786624;0.298896551436257;0.0;0.5790927806822169;0.40971926426163474;0.0;0.3780430088681892;0.35850278162658117;0.0;0.3207723950426494;0.0;0.4242918999642292;0.0;0.23923188436375753;0.0;0.27289121433359137;0.4203276049936988;0.28273593724946766;0.30761340129552084;0.30550133822157954;0.3409487932093341;0.510601717341568;0.3003295936357193;0.3162114882716522;0.0;0.23601786296484922;0.3227460573170991;0.35471240603141263;0.36117371218945193;0.3306546554749757;0.1637558359534413;0.3668583556867586;0.0;0.0;0.38956302529918924;0.23923188436375753;0.31039722189683727;0.0;0.36956026407323855;0.0;0.0;0.3382347961103674;0.3162114882716522;0.23959436050011845;0.16413691538016506;0.33389680759773943;0.2560615493486744;0.35528876022767286;0.302441976568058;0.22656154200654188;0.0;0.0;0.29388020194620956;0.0;0.3302166946756173;0.3450722739470853;0.4128961976700609;0.3330411532565691;0.0;0.510601717341568;0.0;0.0;0.0;0.0;0.19235234341934632;0.31196848628961205;0.0;0.0;0.0;0.24057281055540614;0.3549169968629616;0.41491112774047306;0.298896551436257;0.36884150434140267;0.2986858488845821;0.27617687756466514;0.0;0.3443609282054018;0.23923188436375753;0.0;0.23923188436375753;0.2659062722645507;0.23923188436375753;0.38872850864153247;0.3588659695084226;0.23923188436375753;0.2878196533873931;0.3413221332077877;0.31141294397725144;0.0;0.209731877021625;0.0;0.0;0.0;0.2442209013881635;0.33808733187804463;0.0;0.3815733974752486;0.0;0.4025341972742305;0.0;0.0;0.3400614175914936;0.3581745149587601;0.33797382339227766;0.0;0.0;0.22276952126641641;0.16413691538016506;0.2574024755403231;0.217379710004085;0.14271900280576594;0.0;0.0;0.19694059100882855;0.24339120699145883;0.3393147495839263;0.33405468005809513;0.0;0.0;0.0
GO:0007253;0.23923188436375753;0.29825395023012286;1.0;0.34551634036554835;0.29825395023012286;0.0;0.37620420455963793;0.5495827162139951;0.0;0.5222318257683712;0.5170892988244313;0.0;0.2832212090999459;0.0;0.4665831933191582;0.5139272545758178;0.40073563809933477;0.0;0.40655981189408313;0.26675402025138994;0.4442396909850449;0.32492833813091604;0.3707929077507051;0.3778937864102417;0.29825395023012286;0.3407322867764211;0.29825395023012286;0.0;0.2628204175265099;0.42174772433999647;0.37434246239692504;0.41786270584204904;0.44005551431739787;0.4101236083208061;0.386488412052271;0.0;0.0;0.49620065625666776;0.40073563809933477;0.5295553972872096;0.0;0.3516027260317092;0.3224915948436487;0.0;0.4997385498459446;0.31788400659563526;0.27653935370102606;0.31123227943428855;0.34043013191947386;0.41756530308425166;0.3787089902123282;0.5159220117113494;0.3424703341006592;0.0;0.0;0.389578200682576;0.0;0.2560615493486744;0.4343949680691686;0.44074310488567064;0.33471367158055215;0.0;0.3523302080394402;0.0;0.0;0.0;0.44736421304030843;0.3748768885967332;0.6133941288597249;0.4626198871422506;0.0;0.0;0.2733764861840696;0.4442396909850449;0.3632078724793308;0.654735435964966;0.5130303212415848;0.3970336500986535;0.40073563809933477;0.3687960391099543;0.3049835442205714;0.40073563809933477;0.46668041174383074;0.40073563809933477;0.42741002600012795;0.40073563809933477;0.29825395023012286;0.3958109627093302;0.5022360405119983;0.3033083921806614;0.529231320372436;0.27617687756466514;0.39547042701074747;0.3054298757579914;0.0;0.0;0.0;0.4308983819697944;0.503563356474903;0.0;0.5142643512314606;0.0;0.3476680744961318;0.0;0.0;0.2832212090999459;0.46481214591623865;0.32001628535074833;0.0;0.0;0.4052940664438033;0.31123227943428855;0.29020615116898657;0.3840448009698489;0.31123227943428855;0.0;0.0;0.34857578342633133;0.33908920572782525;0.321357211542397;0.3495434188513634;0.0;0.4933547996446239;0.0
GO:2001171;0.3174113268860042;0.2305999209786624;0.34551634036554835;1.0;0.2305999209786624;0.0;0.30090652842603316;0.5031539973684538;0.0;0.39438740200262784;0.37329104822614134;0.0;0.28407686344111627;0.0;0.4406362930986679;0.0;0.24339120699145883;0.0;0.4069503781959752;0.2408071200308996;0.2868952598771689;0.22904027754991146;0.40445223772053895;0.3451081158370354;0.24339120699145883;0.283832674107386;0.24339120699145883;0.0;0.2579103504536949;0.5132050687623122;0.3710567991658512;0.4182532721439411;0.43194899250555685;0.17637833277559978;0.480156593367786;0.0;0.0;0.41287634504333726;0.283832674107386;0.563644201300599;0.0;0.2967399827930452;0.0;0.0;0.35640538728693294;0.2305999209786624;0.3301623464344355;0.44810865052923177;0.44920241317718484;0.30066233909230294;0.4800872574266099;0.3115431780441073;0.3202297233220569;0.0;0.0;0.5650606510824798;0.0;0.3202297233220569;0.38387433248450153;0.33864287419040523;0.24742958596357933;0.0;0.24339120699145883;0.0;0.0;0.0;0.0;0.20335043639976375;0.4477529496335354;0.0;0.0;0.0;0.34972973066418944;0.39371905540037777;0.3304222019061244;0.24339120699145883;0.3851858974758413;0.32106864497357024;0.29020615116898657;0.0;0.3091428668482727;0.24339120699145883;0.0;0.24339120699145883;0.270065594892252;0.24339120699145883;0.20236588964911828;0.37703656068498814;0.44810865052923177;0.30746771480836277;0.3594927243843532;0.3329000656792725;0.0;0.48091232615789525;0.0;0.0;0.0;0.2533221028642127;0.32451833055704343;0.0;0.47318193253994073;0.0;0.34438241126505803;0.0;0.0;0.3440857147867974;0.30746771480836277;0.26967719293468306;0.0;0.0;0.2337676142468338;0.44810865052923177;0.27705053696129267;0.23372410313852376;0.1579784681236932;0.0;0.0;0.4328726335771951;0.43237274819226795;0.2747400154386118;0.4432116001668784;0.0;0.0;0.0
GO:1901223;0.4880710180967745;0.298896551436257;0.29825395023012286;0.2305999209786624;1.0;0.0;0.3895920733790265;0.40971926426163474;0.0;0.3780430088681892;0.35850278162658117;0.0;0.2659062722645507;0.0;0.6284598741444172;0.0;0.23923188436375753;0.0;0.27289121433359137;0.23395034462272646;0.28273593724946766;0.4192049261905549;0.30550133822157954;0.4549009904443772;0.3162114882716522;0.19326468817306902;0.3162114882716522;0.0;0.5003457354911346;0.6198776054720478;0.35471240603141263;0.36117371218945193;0.6282906743362527;0.1637558359534413;0.3668583556867586;0.0;0.0;0.3346969025210905;0.2997718995493371;0.31039722189683727;0.0;0.36956026407323855;0.0;0.0;0.3382347961103674;0.4816495477807735;0.23959436050011845;0.16413691538016506;0.33389680759773943;0.316601564534254;0.35528876022767286;0.302441976568058;0.22656154200654188;0.0;0.0;0.5722193430213591;0.0;0.22656154200654188;0.29020615116898657;0.3222984810559666;0.4984792127656904;0.0;0.44457182214328295;0.0;0.0;0.0;0.0;0.19235234341934632;0.31196848628961205;0.0;0.0;0.0;0.41793823017393356;0.30005087408486286;0.3262628792784232;0.298896551436257;0.36884150434140267;0.2986858488845821;0.27617687756466514;0.0;0.2894948054273031;0.23923188436375753;0.0;0.23923188436375753;0.2659062722645507;0.23923188436375753;0.28093901339472765;0.48535216200349385;0.3588172718340877;0.2878196533873931;0.5300013685947074;0.23923188436375753;0.0;0.3784473281996001;0.0;0.0;0.0;0.2442209013881635;0.24943908341599474;0.0;0.3815733974752486;0.0;0.3280380181306194;0.0;0.0;0.32644628745013027;0.3033083921806614;0.33797382339227766;0.0;0.0;0.22276952126641641;0.16413691538016506;0.4347678951588505;0.217379710004085;0.14271900280576594;0.0;0.0;0.19694059100882855;0.5217303480666083;0.3393147495839263;0.33405468005809513;0.0;0.0;0.0
GO:0002244;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.34943299861441496;0.5543203659399589;0.0;0.3543870212275542;0.0;0.0;0.0;0.0;0.4328241782709224;0.4719014502269431;0.0;0.0;0.47632823115663253;0.0;0.0;0.0;0.0;0.0;0.0;0.451330522159668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6337044988181912;0.0;0.4328241782709224;0.0;0.0;0.0;0.28863536137074036;0.3295414997152397;0.5318270900175323;0.0;0.0;0.0;0.0;0.4496538432558393;0.0;0.47185722140816205;0.0;0.5272811454844308;0.0;0.0;0.5473803840301835;0.0;0.0;0.0;0.0;0.5322351680975701;0.0;0.31856726736733215;0.5318270900175323;0.0;0.4135079795674001;0.0;0.505560780196777;0.0;0.4328241782709224;0.5824312174729585;0.0;0.0;0.0;0.4328241782709224;0.5451188614131723;0.35551226056823976;0.4328241782709224;0.0;0.0;0.4328241782709224;0.4328241782709224;0.4328241782709224;0.4594985661717156;0.4328241782709224;0.0;0.0;0.4328241782709224;0.0;0.0;0.0;0.0;0.0;0.3329950685976208;0.27132042453534516;0.28815008952026205;0.38683359166660697;0.0;0.3769562232871239;0.0;0.28863536137074036;0.0;0.5202962034153902;0.5473803840301835;0.0;0.4969006860878263;0.0;0.29799481243613835;0.5401139561661263;0.0;0.0;0.0;0.33998001066666145;0.0;0.0;0.6710570169311194;0.0;0.0;0.0;0.0;0.0;0.4594985661717156;0.39002361038734307
GO:0050796;0.3895920733790265;0.5790927806822169;0.37620420455963793;0.30090652842603316;0.3895920733790265;0.0;1.0;0.39355865007484536;0.0;0.4638383551088283;0.31968093045037527;0.0;0.3463553183511684;0.0;0.6264310000606925;0.0;0.30005087408486286;0.0;0.35334026042020905;0.5007766510803164;0.34355492697057294;0.25065184294677584;0.38180906673595316;0.3689641073017759;0.4990901798331743;0.373333653863562;0.30005087408486286;0.0;0.41135440849965194;0.5082250414911487;0.4405077522720517;0.34501309800266255;0.4195239793756183;0.21902673132013956;0.45265370192739773;0.0;0.0;0.39551589224219585;0.30005087408486286;0.3807038293442081;0.0;0.35339964988644923;0.0;0.0;0.41868384219698507;0.3895920733790265;0.2676096745925603;0.22867780141355054;0.31773619341095005;0.31688053906977975;0.3391281460408835;0.49033221668047006;0.28407686344111627;0.0;0.0;0.4737403983036111;0.0;0.3442207402191949;0.35334026042020905;0.49869154391070003;0.4064217383639434;0.0;0.5732249436109693;0.0;0.0;0.0;0.0;0.2486476823178529;0.3727874760107174;0.0;0.0;0.0;0.4260517947294558;0.36318498333608534;0.35427819337086497;0.37620420455963793;0.45463685058204173;0.25945745539698156;0.36914472200145243;0.0;0.3658025339416767;0.30005087408486286;0.0;0.30005087408486286;0.326725261985656;0.30005087408486286;0.2239774550459827;0.5515174518786206;0.4092221297445389;0.36412738190176674;0.5339736155779856;0.30005087408486286;0.0;0.3895920733790265;0.0;0.0;0.0;0.4321111415005755;0.40287859246043106;0.0;0.3654127832884592;0.0;0.4138333643712585;0.0;0.0;0.35406546313507115;0.36412738190176674;0.3218132092054883;0.0;0.0;0.279064860164923;0.22867780141355054;0.4428814597143727;0.3889794568129102;0.1963654943307231;0.0;0.0;0.2672471984561994;0.4232514033488603;0.32315413539713694;0.41036240857246875;0.0;0.0;0.0
GO:0045892;0.32055458984700275;0.40971926426163474;0.5495827162139951;0.5031539973684538;0.40971926426163474;0.0;0.39355865007484536;1.0;0.0;0.48886572169356696;0.6974187344094145;0.0;0.37672898508992847;0.0;0.535114612789607;0.0;0.3500545971891353;0.0;0.5864763726360505;0.3447730574481042;0.39355865007484536;0.4184361141208986;0.49893055741147807;0.45177150603471183;0.42703420109702994;0.3040874009984468;0.42703420109702994;0.0;0.346840575790227;0.515255500329979;0.46553511885679033;0.7174046018076805;0.521749593299665;0.27457854877881904;0.4776810685121364;0.0;0.0;0.44551961534646833;0.3500545971891353;0.7226455772923279;0.0;0.4803829768986163;0.0;0.0;0.44905750893574514;0.42703420109702994;0.35041707332549626;0.3739612952284402;0.542306682257824;0.36688426217405223;0.6536054285336985;0.4132646893934358;0.3373842548319197;0.0;0.0;0.48491217471468545;0.0;0.3373842548319197;0.4010288639943643;0.43312119388134435;0.4438638660819469;0.0;0.42703420109702994;0.0;0.0;0.0;0.0;0.30317505624472413;0.6819255483301737;0.0;0.0;0.0;0.35139552338078395;0.41087358691024056;0.4370855921038009;0.40971926426163474;0.4796642171667804;0.6571862211128455;0.3869995903900429;0.0;0.40031751825268086;0.3500545971891353;0.0;0.3500545971891353;0.37672898508992847;0.3500545971891353;0.3917617262201054;0.46968868233380034;0.41625258858336917;0.39864236621277094;0.4521448460331654;0.3500545971891353;0.0;0.4007638497901009;0.0;0.0;0.0;0.3550436142135412;0.3602617962413725;0.0;0.885445348461629;0.0;0.43886073095599715;0.0;0.0;0.3612402462966602;0.4141311050060392;0.4487965362176554;0.0;0.0;0.33359223409179417;0.3739612952284402;0.36822518836570084;0.32820242282946277;0.2535417156311437;0.0;0.0;0.5118322282458849;0.4344231797599347;0.450137462409304;0.4448773928834729;0.0;0.0;0.0
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.34943299861441496;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3787392738590761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38851027057043563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3358454857522618;0.0;0.0;0.30218615578242797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30218615578242797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40541366175986926;0.0;0.0;0.0;0.0;0.32886054368322115;0.3767784303299453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35910921749356367;0.5004550632308812;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0035556;0.3780430088681892;0.3780430088681892;0.5222318257683712;0.39438740200262784;0.3780430088681892;0.5543203659399589;0.4638383551088283;0.48886572169356696;0.0;1.0;0.5222318257683712;0.4286363660646037;0.44700869012391137;0.0;0.6148819355498553;0.0;0.6400331862090207;0.5461507950639926;0.453993632192952;0.3882502079204264;0.7605041114810964;0.3709352710850312;0.4794312578847919;0.49938997407927815;0.3976730652337016;0.34426088318423803;0.3976730652337016;0.0;0.3998053439888147;0.49667597698031146;0.5453024416170387;0.44032016962138415;0.407974914864781;0.3393101594583949;0.5574483912723847;0.0;0.5933976378959795;0.6176968439257042;0.6400331862090207;0.4741847029208027;0.0;0.451021841035288;0.4051759995627188;0.4211057813876844;0.7390360979556306;0.3780430088681892;0.39803554137006253;0.33122806469066146;0.41121706698754473;0.6568628511939376;0.4367503371897223;0.578910241873875;0.46396652176969566;0.5407328530778057;0.0;0.4621913337927738;0.5070735231079719;0.3775577370177109;0.5558911557382051;0.5128885166415926;0.3948726738531061;0.6064845129346196;0.3976730652337016;0.41013154903977683;0.6060764348545817;0.0;0.5473635545947737;0.37345476127870697;0.7127697881348753;0.0;0.5070735231079719;0.5070735231079719;0.4145027302186185;0.5657358786540814;0.48470406014836726;0.5222318257683712;0.7523278693512707;0.4792253969563664;0.6400331862090207;0.0;0.46342472509051547;0.6400331862090207;0.5070735231079719;0.6400331862090207;0.666707574109814;0.6400331862090207;0.34426088318423803;0.5399683873677832;0.6400331862090207;0.4617495730506055;0.5492271056288089;0.3976730652337016;0.0;0.3780430088681892;0.42273315222793856;0.34556976937239464;0.36239943435731153;0.48788549106531703;0.5324390248206085;0.4708356244896858;0.4588936568650539;0.36288470620778984;0.5186280537162454;0.0;0.5070735231079719;0.4047173967689824;0.7041096940259246;0.4171202808242099;0.389559094108583;0.6143633010031759;0.40387193912577707;0.33122806469066146;0.43133239520353545;0.4297180942969792;0.30981015211626234;0.0;0.6307501560089077;0.360728072032794;0.41170233883802304;0.4166350089737316;0.5079845997213075;0.0;0.5337479110087651;0.4869341922138091
