;GO:0043988;GO:0018108;GO:0007131;GO:0007052;GO:0046777;GO:0000733;GO:0006364;GO:0009157;GO:0032091;GO:0007019;GO:0044878;GO:0071373;GO:0051289;GO:0000183;GO:0045893;GO:0044320;GO:0007409;GO:0034501;GO:0071732;GO:0071897;GO:0016572;GO:0071456;GO:0035556;GO:0010971;GO:0031115;GO:0036089;GO:0036123;GO:0036124;GO:0000707;GO:0007066;GO:0036120;GO:0009165;GO:0007141;GO:1901796;GO:0008631;GO:0007265;GO:0046104;GO:0006974;GO:0042148;GO:0048012;GO:0051973;GO:0051497;GO:0051256;GO:0031145;GO:0033762;GO:0031100;GO:0016567;GO:0035024;GO:1904355;GO:0045787;GO:0051272;GO:0009615;GO:0042754;GO:0061436;GO:0000079;GO:0000122;GO:0071392;GO:0000086;GO:0043097;GO:0048146;GO:0000281;GO:0034644;GO:0071314;GO:0032466;GO:0016310;GO:0032467;GO:0031577;GO:0016579;GO:1905098;GO:0006351;GO:0007088;GO:0000724;GO:0000722;GO:1990314;GO:0043065;GO:0070495;GO:0002903;GO:0032212
GO:0043988;1.0;0.5960685643224093;0.47669105212023266;0.5207056720175749;0.60472865843136;0.39213376057152866;0.5523928892904584;0.410529592284329;0.0;0.4821571686089228;0.3855773354389354;0.24138851853875337;0.4772016191318648;0.584472835391554;0.0;0.2610185749042658;0.5553561630439061;0.0;0.28367981189368235;0.4475301305008341;0.7657596443385682;0.31048236645534294;0.5070735231079719;0.0;0.0;0.4940312841167817;0.6080816378344714;0.6080816378344714;0.5207056720175749;0.4772016191318648;0.28367981189368235;0.4893628757972769;0.4772016191318648;0.0;0.41923666540876925;0.44591105330956243;0.3352650271465742;0.41806292715795695;0.5157683240762534;0.3855773354389354;0.0;0.0;0.4772016191318648;0.49568016639584844;0.0;0.0;0.44087648087150866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28367981189368235;0.3855773354389354;0.398128775432697;0.0;0.4024070004238523;0.2918775134935041;0.28367981189368235;0.0;0.6461694614127682;0.0;0.3966348178855928;0.4310317579556324;0.0;0.5839808300154367;0.0;0.36616156518988446;0.3694725235821121;0.24138851853875337;0.0;0.0;0.0;0.0
GO:0018108;0.5960685643224093;1.0;0.3797490780520376;0.3321394142564505;0.7270704702469395;0.4162087994024669;0.4750809715877758;0.4750913719517112;0.0;0.30307852857406387;0.28863536137074036;0.21726228869942804;0.27132042453534516;0.28863536137074036;0.0;0.22902913118041618;0.3667899052827817;0.0;0.24182041719321262;0.47211573634340454;0.7439001352318564;0.2558316857420769;0.41013154903977683;0.0;0.0;0.30546502635565725;0.4549506646052372;0.4549506646052372;0.3321394142564505;0.28863536137074036;0.22902913118041618;0.5562397749947763;0.28863536137074036;0.0;0.3222946913405742;0.3489690792413674;0.3497081943498977;0.3634122464446909;0.4611176433629873;0.28863536137074036;0.0;0.0;0.28863536137074036;0.4410294856825824;0.0;0.0;0.5304146170584246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24182041719321262;0.28863536137074036;0.3857693880743598;0.0;0.30546502635565725;0.2677512836541788;0.24182041719321262;0.0;0.7685112732283477;0.0;0.32466920033693153;0.5205698941425484;0.0;0.506668912312754;0.0;0.39609347118647625;0.3965787430369545;0.21726228869942804;0.0;0.0;0.0;0.0
GO:0007131;0.47669105212023266;0.3797490780520376;1.0;0.5818977731666626;0.38840917216098825;0.504235465166379;0.6032498323644937;0.3792808517755109;0.0;0.35772920928732993;0.5383937202809524;0.24138851853875337;0.3855773354389354;0.3855773354389354;0.0;0.2610185749042658;0.46373187935097676;0.0;0.28367981189368235;0.5601424021073166;0.5494276540460872;0.31048236645534294;0.5070735231079719;0.0;0.0;0.5552233852658693;0.47669105212023266;0.47669105212023266;0.6279768882772641;0.584472835391554;0.28367981189368235;0.4581141352884588;0.584472835391554;0.0;0.41923666540876925;0.44591105330956243;0.36736323957076167;0.41806292715795695;0.6015780411210752;0.3855773354389354;0.0;0.0;0.5383937202809524;0.47669105212023266;0.0;0.0;0.39235068124019934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28367981189368235;0.5383937202809524;0.43022698785688446;0.0;0.5552233852658693;0.2918775134935041;0.28367981189368235;0.0;0.4340252116352177;0.0;0.3966348178855928;0.3998208951597183;0.0;0.6192173923185991;0.0;0.6033549498760711;0.5865252848911542;0.24138851853875337;0.0;0.0;0.0;0.0
GO:0007052;0.5207056720175749;0.3321394142564505;0.5818977731666626;1.0;0.34079950836540107;0.490345610360799;0.5204036062657442;0.32348457153000587;0.0;0.6438511191959264;0.6340548290767161;0.2848925714244635;0.5207056720175749;0.5207056720175749;0.0;0.3045226277899759;0.5988602159296164;0.0;0.3271838647793925;0.399920466705247;0.5934422739434295;0.35398641934105307;0.550577575993682;0.0;0.0;0.5987274381515795;0.5207056720175749;0.5207056720175749;0.6254018260523726;0.5818977731666626;0.3271838647793925;0.40231785504295375;0.5818977731666626;0.0;0.4627407182944793;0.48941510619527256;0.31156695932525663;0.4615669800436671;0.46815866028066616;0.42908138832464554;0.0;0.0;0.6340548290767161;0.42908138832464554;0.0;0.0;0.3447410174446122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3271838647793925;0.6340548290767161;0.3744307076113795;0.0;0.650884494061633;0.3353815663792142;0.3271838647793925;0.0;0.44441568064745446;0.0;0.4401388707713029;0.3522112313641311;0.0;0.5363711662198495;0.0;0.3185519013942973;0.44805431700587;0.2848925714244635;0.0;0.0;0.0;0.0
GO:0046777;0.60472865843136;0.7270704702469395;0.38840917216098825;0.34079950836540107;1.0;0.42486889351141754;0.4837410656967264;0.48375146606066177;0.0;0.3117386226830145;0.297295455479691;0.22592238280837867;0.2799805186442958;0.297295455479691;0.0;0.2376892252893668;0.37544999939173235;0.0;0.25048051130216326;0.48077583045235517;0.7525602293408069;0.2644917798510275;0.41879164314872747;0.0;0.0;0.3141251204646079;0.41962003495690237;0.41962003495690237;0.34079950836540107;0.297295455479691;0.2376892252893668;0.5648998691037268;0.297295455479691;0.0;0.3309547854495248;0.357629173350318;0.35836828845884827;0.3720723405536415;0.46977773747193785;0.297295455479691;0.0;0.0;0.297295455479691;0.449689579791533;0.0;0.0;0.5390747111673753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25048051130216326;0.297295455479691;0.3944294821833104;0.0;0.3141251204646079;0.27641137776312935;0.25048051130216326;0.0;0.7771713673372983;0.0;0.33332929444588216;0.529229988251499;0.0;0.5153290064217046;0.0;0.40475356529542683;0.40523883714590514;0.22592238280837867;0.0;0.0;0.0;0.0
GO:0000733;0.39213376057152866;0.4162087994024669;0.504235465166379;0.490345610360799;0.42486889351141754;1.0;0.5449845283658181;0.413425453595823;0.0;0.45179710695214687;0.30050947687859925;0.21140323934614252;0.3694725235821121;0.39213376057152866;0.0;0.22541450789500678;0.47028830448357;0.0;0.24090324668827506;0.652067036075826;0.46487036249738317;0.25821818352367026;0.4220056645476357;0.0;0.0;0.4089634255564456;0.39213376057152866;0.39213376057152866;0.4356378134572388;0.5528659549213204;0.22541450789500678;0.49457385663888814;0.44684155747508886;0.0;0.33416880684843314;0.36084319474922627;0.3668779677202834;0.3657987442262843;0.6184077061059922;0.30050947687859925;0.0;0.0;0.39213376057152866;0.45122942375022057;0.0;0.0;0.42649528306051143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24090324668827506;0.30050947687859925;0.42439541585238477;0.0;0.3173391418635162;0.2618922343008933;0.24090324668827506;0.0;0.42819363963071805;0.0;0.33119701569076904;0.4166505601446352;0.0;0.5609520883199235;0.0;0.5378947951362129;0.6024992955349009;0.21140323934614252;0.0;0.0;0.0;0.0
GO:0006364;0.5523928892904584;0.4750809715877758;0.6032498323644937;0.5204036062657442;0.4837410656967264;0.5449845283658181;1.0;0.5075480629175171;0.0;0.42224887266676797;0.47689955338003404;0.332710736479852;0.47689955338003404;0.47689955338003404;0.0;0.3523407928453644;0.5550540972920754;0.0;0.3523407928453644;0.6008914653067557;0.625129491216313;0.375002029834781;0.5983957410490706;0.0;0.0;0.493729218364951;0.5523928892904584;0.5523928892904584;0.5204036062657442;0.47689955338003404;0.375002029834781;0.5917276465844865;0.47689955338003404;0.0;0.510558883349868;0.5372332712506611;0.47831551387737276;0.482582590537395;0.6423271043205144;0.47689955338003404;0.0;0.0;0.47689955338003404;0.5523928892904584;0.0;0.0;0.4853674552458203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3523407928453644;0.47689955338003404;0.5215492057979831;0.0;0.493729218364951;0.3831997314346028;0.3523407928453644;0.0;0.5253474295763163;0.0;0.45515336019802793;0.5178140256848731;0.0;0.7316787204129882;0.0;0.512350401799658;0.5181819738041575;0.332710736479852;0.0;0.0;0.0;0.0
GO:0009157;0.410529592284329;0.4750913719517112;0.3792808517755109;0.32348457153000587;0.48375146606066177;0.413425453595823;0.5075480629175171;1.0;0.0;0.29772735413415025;0.2799805186442958;0.21502798829995035;0.2799805186442958;0.2799805186442958;0.0;0.22592238280837867;0.35813506255633715;0.0;0.2376892252893668;0.5918418554883765;0.5005811310455788;0.25048051130216326;0.40147670631333227;0.0;0.0;0.2968101836292127;0.3315557142960152;0.3315557142960152;0.32348457153000587;0.2799805186442958;0.2376892252893668;0.7224827402927423;0.2799805186442958;0.0;0.3136398486141296;0.3403142365149228;0.4483747080772262;0.35806107200477727;0.4779643539218557;0.2799805186442958;0.0;0.0;0.2799805186442958;0.3685007074969228;0.0;0.0;0.36642780379663015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2376892252893668;0.2799805186442958;0.5395495418328484;0.0;0.2968101836292127;0.265516983254701;0.2376892252893668;0.0;0.5873676383427151;0.0;0.3178405556526139;0.38338563544241455;0.0;0.5769312399066489;0.0;0.3974514429520764;0.3961105167604278;0.21502798829995035;0.0;0.0;0.0;0.0
GO:0032091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3298097051550775;0.0;0.0;0.3298097051550775;0.38436704323831605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.451305892824114;0.27724780650003406;0.28019436959695426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3475544139474049;0.3634690351249113;0.39014342302570454;0.0;0.0;0.0;0.3298097051550775;0.4499276287615447;0.2505734185992409;0.0;0.0;0.0;0.0;0.0;0.2388065761182528;0.3096943769390868;0.4112348647672539;0.4065472056263833;0.0;0.3536837016752752;0.3298097051550775;0.4536430639495507;0.34873900343150077;0.0;0.0;0.0;0.30405036106169475;0.0;0.0;0.0;0.3488671700923683;0.0;0.3512972038936818;0.3462134877557563;0.0;0.8398814012748523;0.0;0.3808741569241232;0.0;0.2942056381458185;0.0;0.37367623909964326;0.26336470461203737;0.2669894535658451;0.2505734185992409
GO:0007019;0.4821571686089228;0.30307852857406387;0.35772920928732993;0.6438511191959264;0.3117386226830145;0.45179710695214687;0.42224887266676797;0.29772735413415025;0.0;1.0;0.35772920928732993;0.2558316857420769;0.5232257560249182;0.4821571686089228;0.0;0.27132042453534516;0.5603117125209642;0.0;0.28863536137074036;0.3613719632965949;0.5548937705347774;0.30826541773625277;0.4792253969563664;0.0;0.0;0.46618315796517623;0.4821571686089228;0.4821571686089228;0.5667298089106283;0.5368649655124831;0.27132042453534516;0.3732569693605672;0.5040612898838195;0.0;0.39138853925716377;0.41806292715795695;0.28250607364287006;0.4158459784388668;0.3968064812433506;0.35772920928732993;0.0;0.0;0.5904783749304514;0.35772920928732993;0.0;0.0;0.31898380004875654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28863536137074036;0.35772920928732993;0.33588220420272735;0.0;0.3745588742722468;0.3063206806968276;0.28863536137074036;0.0;0.4058671772388024;0.0;0.3842754305272557;0.3091390771328803;0.0;0.43821643262087334;0.0;0.2894910157119107;0.45179710695214687;0.2558316857420769;0.0;0.0;0.0;0.0
