;GO:0043988;GO:0018108;GO:0007131;GO:0007052;GO:0046777;GO:0000733;GO:0006364;GO:0009157;GO:0032091;GO:0007019;GO:0044878;GO:0071373;GO:0051289;GO:0000183;GO:0045893;GO:0044320;GO:0007409;GO:0034501;GO:0071732;GO:0071897;GO:0016572;GO:0071456;GO:0035556;GO:0010971;GO:0031115;GO:0036089;GO:0036123;GO:0036124;GO:0000707;GO:0007066;GO:0036120;GO:0009165;GO:0007141;GO:1901796;GO:0008631;GO:0007265;GO:0046104;GO:0006974;GO:0042148;GO:0048012;GO:0051973;GO:0051497;GO:0051256;GO:0031145;GO:0033762;GO:0031100;GO:0016567;GO:0035024;GO:1904355;GO:0045787;GO:0051272;GO:0009615;GO:0042754;GO:0061436;GO:0000079;GO:0000122;GO:0071392;GO:0000086;GO:0043097;GO:0048146;GO:0000281;GO:0034644;GO:0071314;GO:0032466;GO:0016310;GO:0032467;GO:0031577;GO:0016579;GO:1905098;GO:0006351;GO:0007088;GO:0000724;GO:0000722;GO:1990314;GO:0043065;GO:0070495;GO:0002903;GO:0032212
GO:0043988;1.0;0.30783551572057777;0.10587402764930422;0.12408495164008174;0.30379685991921485;0.12408495164008174;0.08547128021085358;0.22480199536001946;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.12408495164008174;0.3305410279612213;0.0;0.01468324974140624;0.12408495164008174;0.0;0.01468324974140624;0.10587402764930422;0.6591818127725666;0.01468324974140624;0.01468324974140624;0.0;0.0;0.12408495164008174;0.39825323890047776;0.39825323890047776;0.12408495164008174;0.12408495164008174;0.01468324974140624;0.22480199536001946;0.12408495164008174;0.0;0.01468324974140624;0.01468324974140624;0.1237146889194086;0.01468324974140624;0.10587402764930422;0.01468324974140624;0.0;0.0;0.12408495164008174;0.1468397877411918;0.0;0.0;0.18032682375526765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.1237146889194086;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.2794464493768247;0.0;0.01468324974140624;0.18032682375526765;0.0;0.10587402764930422;0.0;0.10587402764930422;0.12408495164008174;0.01468324974140624;0.0;0.0;0.0;0.0
GO:0018108;0.30783551572057777;1.0;0.10587402764930422;0.01468324974140624;0.30379685991921485;0.10587402764930422;0.08547128021085358;0.22480199536001946;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.30379685991921485;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.30783551572057777;0.30783551572057777;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.22480199536001946;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.1237146889194086;0.01468324974140624;0.10587402764930422;0.01468324974140624;0.0;0.0;0.01468324974140624;0.1468397877411918;0.0;0.0;0.18032682375526765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.1237146889194086;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.2794464493768247;0.0;0.01468324974140624;0.18032682375526765;0.0;0.10587402764930422;0.0;0.10587402764930422;0.10587402764930422;0.01468324974140624;0.0;0.0;0.0;0.0
GO:0007131;0.10587402764930422;0.10587402764930422;1.0;0.29796955072319165;0.10587402764930422;0.31566002955365785;0.15084348231066635;0.13943261564481066;0.0;0.01468324974140624;0.29796955072319165;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.31566002955365785;0.10587402764930422;0.01468324974140624;0.01468324974140624;0.0;0.0;0.29796955072319165;0.10587402764930422;0.10587402764930422;0.47411017321729254;0.47411017321729254;0.01468324974140624;0.13943261564481066;0.47411017321729254;0.0;0.01468324974140624;0.01468324974140624;0.13943261564481066;0.01468324974140624;0.31566002955365785;0.01468324974140624;0.0;0.0;0.29796955072319165;0.10587402764930422;0.0;0.0;0.10587402764930422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.29796955072319165;0.13943261564481066;0.0;0.29796955072319165;0.01468324974140624;0.01468324974140624;0.0;0.06886689890529227;0.0;0.01468324974140624;0.10587402764930422;0.0;0.15084348231066635;0.0;0.45911555624142997;0.45911555624142997;0.01468324974140624;0.0;0.0;0.0;0.0
GO:0007052;0.12408495164008174;0.01468324974140624;0.29796955072319165;1.0;0.01468324974140624;0.20695866249713105;0.01468324974140624;0.01468324974140624;0.0;0.39083639990161306;0.3467493891750634;0.01468324974140624;0.12408495164008174;0.12408495164008174;0.0;0.01468324974140624;0.12408495164008174;0.0;0.01468324974140624;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.0;0.0;0.29796955072319165;0.12408495164008174;0.12408495164008174;0.29796955072319165;0.29796955072319165;0.01468324974140624;0.01468324974140624;0.29796955072319165;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.3467493891750634;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.3467493891750634;0.01468324974140624;0.0;0.3467493891750634;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.20695866249713105;0.01468324974140624;0.0;0.0;0.0;0.0
GO:0046777;0.30379685991921485;0.30379685991921485;0.10587402764930422;0.01468324974140624;1.0;0.10587402764930422;0.08547128021085358;0.22480199536001946;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.30379685991921485;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.18032682375526765;0.18032682375526765;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.22480199536001946;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.1237146889194086;0.01468324974140624;0.10587402764930422;0.01468324974140624;0.0;0.0;0.01468324974140624;0.1468397877411918;0.0;0.0;0.18032682375526765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.1237146889194086;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.2794464493768247;0.0;0.01468324974140624;0.18032682375526765;0.0;0.10587402764930422;0.0;0.10587402764930422;0.10587402764930422;0.01468324974140624;0.0;0.0;0.0;0.0
GO:0000733;0.12408495164008174;0.10587402764930422;0.31566002955365785;0.20695866249713105;0.10587402764930422;1.0;0.15084348231066635;0.13943261564481066;0.0;0.20695866249713105;0.01468324974140624;0.01468324974140624;0.12408495164008174;0.12408495164008174;0.0;0.01468324974140624;0.12408495164008174;0.0;0.01468324974140624;0.31566002955365785;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.0;0.0;0.12408495164008174;0.12408495164008174;0.12408495164008174;0.12408495164008174;0.39997710149953447;0.01468324974140624;0.13943261564481066;0.20695866249713105;0.0;0.01468324974140624;0.01468324974140624;0.13943261564481066;0.01468324974140624;0.31566002955365785;0.01468324974140624;0.0;0.0;0.12408495164008174;0.10587402764930422;0.0;0.0;0.10587402764930422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.13943261564481066;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.06886689890529227;0.0;0.01468324974140624;0.10587402764930422;0.0;0.15084348231066635;0.0;0.31566002955365785;0.39997710149953447;0.01468324974140624;0.0;0.0;0.0;0.0
GO:0006364;0.08547128021085358;0.08547128021085358;0.15084348231066635;0.01468324974140624;0.08547128021085358;0.15084348231066635;1.0;0.13943261564481066;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.15084348231066635;0.08547128021085358;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.08547128021085358;0.08547128021085358;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.13943261564481066;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.13943261564481066;0.01468324974140624;0.15084348231066635;0.01468324974140624;0.0;0.0;0.01468324974140624;0.08547128021085358;0.0;0.0;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.13943261564481066;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.06886689890529227;0.0;0.01468324974140624;0.08547128021085358;0.0;0.16542914088709912;0.0;0.15084348231066635;0.15084348231066635;0.01468324974140624;0.0;0.0;0.0;0.0
GO:0009157;0.22480199536001946;0.22480199536001946;0.13943261564481066;0.01468324974140624;0.22480199536001946;0.13943261564481066;0.13943261564481066;1.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.18069967620565253;0.22480199536001946;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.07548231845693805;0.07548231845693805;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.4407263001830965;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.36016130388521045;0.01468324974140624;0.13943261564481066;0.01468324974140624;0.0;0.0;0.01468324974140624;0.07548231845693805;0.0;0.0;0.07548231845693805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.36016130388521045;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.22480199536001946;0.0;0.01468324974140624;0.07548231845693805;0.0;0.18069967620565253;0.0;0.13943261564481066;0.13943261564481066;0.01468324974140624;0.0;0.0;0.0;0.0
GO:0032091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.17530917548795347;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.17530917548795347;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.0;0.5289827650525089;0.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955
GO:0007019;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.39083639990161306;0.01468324974140624;0.20695866249713105;0.01468324974140624;0.01468324974140624;0.0;1.0;0.01468324974140624;0.01468324974140624;0.2332416913641672;0.12408495164008174;0.0;0.01468324974140624;0.12408495164008174;0.0;0.01468324974140624;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.0;0.0;0.12408495164008174;0.12408495164008174;0.12408495164008174;0.2332416913641672;0.20695866249713105;0.01468324974140624;0.01468324974140624;0.20695866249713105;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.33489402928242473;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.20695866249713105;0.01468324974140624;0.0;0.0;0.0;0.0
