;GO:0008360;GO:0035024;GO:0014002;GO:0060586;GO:1902476;GO:0006021;GO:0034395;GO:0035021;GO:0002281;GO:0046854;GO:0044257;GO:0045944;GO:1903988;GO:0043547;GO:0046855;GO:0002576;GO:0006879;GO:0006957;GO:0007229;GO:0034605;GO:0019262;GO:2001204;GO:0034620;GO:0030321;GO:0036149;GO:0015701;GO:0050852;GO:0035556;GO:0050776;GO:0048709;GO:0050908;GO:0008654;GO:0051085;GO:0043312;GO:0008333;GO:0007166;GO:1904886;GO:0030316;GO:0043066;GO:0045087;GO:0006508;GO:0030336;GO:0014005
GO:0008360;1.0;0.0813352112601343;0.0;0.2668493594943087;0.0;0.0;0.06801139472742612;0.07162384036424711;0.0;0.0;0.0;0.1266952612483087;0.0;0.08523703838776103;0.0;0.0;0.3152882903456458;0.06928853216889057;0.0937470436535223;0.0;0.0;0.33373360944780767;0.0;0.0;0.0;0.0;0.09695496254707196;0.13239773129286297;0.10958909025290402;0.0;0.0;0.0;0.0;0.0;0.0;0.14021764257509126;0.0;0.0;0.12245828720996872;0.0;0.0;0.10422293704994783;0.0
GO:0035024;0.0813352112601343;1.0;0.0;0.04978239138479277;0.0;0.0;0.05872380459802082;0.7731844331897351;0.0;0.0;0.0;0.0978626222050437;0.0;0.06774432155101719;0.0;0.0;0.0572516855958364;0.20777335639239677;0.07696775404132235;0.0;0.0;0.06617303721314609;0.0;0.0;0.0;0.0;0.2470075352488125;0.10123045189980398;0.30148386510733916;0.0;0.0;0.0;0.0;0.0;0.0;0.10573930676227149;0.0;0.0;0.27596671523561767;0.0;0.0;0.24288916712934785;0.0
GO:0014002;0.0;0.0;1.0;0.0;0.0;0.018860318009640803;0.0;0.0;0.02020280083632445;0.02416349808592335;0.022041628613433593;0.0;0.0;0.0;0.020551542567957427;0.02435389223572707;0.022910510195962665;0.0;0.023643210848823974;0.022971616245635828;0.019376394895878803;0.0;0.020928011150375257;0.0;0.020841181232600627;0.0;0.02430340503278335;0.03109630712757744;0.0;0.27686654499836283;0.0;0.02595859103393353;0.02168173124021028;0.027512511390033093;0.0;0.03248135217050322;0.021165830755994933;0.27986611372200637;0.0;0.0;0.0;0.0;0.7562393562606848
GO:0060586;0.2668493594943087;0.04978239138479277;0.0;1.0;0.0;0.0;0.043056743319223614;0.04492546505287154;0.0;0.0;0.0;0.06967143538505964;0.0;0.06327986028554038;0.0;0.0;0.812544692075802;0.048505218930194174;0.05565798572479198;0.0;0.0;0.04824415889286643;0.0;0.0;0.0;0.0;0.057119684496529786;0.07188958941604325;0.06881435429028444;0.0;0.0;0.0;0.0;0.0;0.0;0.07484201484352719;0.0;0.0;0.06798630962284066;0.0;0.0;0.06034958366262855;0.0
GO:1902476;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4350153841026481;0.0;0.0;0.27991838605462843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.767412970283879;0.0;0.618398435803283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3224191210389815;0.25938223137773175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006021;0.0;0.0;0.018860318009640803;0.0;0.0;1.0;0.0;0.0;0.018206670843572734;0.10078961899607768;0.09288455394668847;0.0;0.0;0.0;0.6610535514075825;0.021510911652872108;0.020377004946604303;0.08682097860179636;0.020954574867523425;0.020425329440739336;0.2812476408649357;0.0;0.018793571078130667;0.0;0.08833982368214834;0.0;0.021471514276913822;0.026606362210237943;0.0;0.01925708380277638;0.0;0.22392004613990565;0.01939916358446598;0.02393837158402052;0.0;0.027613834709324644;0.01898513217417398;0.019443700530977902;0.0;0.0;0.12327067607564393;0.0;0.016820808509603918
GO:0034395;0.06801139472742612;0.05872380459802082;0.0;0.043056743319223614;0.0;0.0;1.0;0.05348765461158716;0.0;0.0;0.0;0.3205099927441065;0.0;0.055868647686379405;0.0;0.0;0.048533142893334325;0.05047470214886026;0.06493053510876767;0.0;0.0;0.05707594597774237;0.0;0.0;0.0;0.0;0.06645340204223632;0.08138636239599926;0.06894412976375089;0.0;0.0;0.0;0.0;0.0;0.0;0.08427552321665104;0.0;0.0;0.0775186751330593;0.0;0.0;0.06978908501657607;0.0
GO:0035021;0.07162384036424711;0.7731844331897351;0.0;0.04492546505287154;0.0;0.0;0.05348765461158716;1.0;0.0;0.0;0.0;0.08413656066341083;0.0;0.05905610080256173;0.0;0.0;0.05092064168843242;0.18702459406920793;0.06821520878684886;0.0;0.0;0.05959856069666081;0.0;0.0;0.0;0.0;0.21822562774417842;0.08661395254755712;0.2596808490886284;0.0;0.0;0.0;0.0;0.0;0.0;0.08989366341292626;0.0;0.0;0.23812943096262693;0.0;0.0;0.2130889604722868;0.0
GO:0002281;0.0;0.0;0.02020280083632445;0.0;0.0;0.018206670843572734;0.0;0.0;1.0;0.023100938576977263;0.021154061359467347;0.0;0.0;0.0;0.019777817580782155;0.023274895928415428;0.021953107607178064;0.3892400314652682;0.02262495253948777;0.02200920701761531;0.01868714032575525;0.0;0.020126232879360377;0.0;0.020045915875616153;0.0;0.32761535233998484;0.029358481352004768;0.0;0.020658743440912678;0.0;0.024736286428501453;0.02082234684436629;0.6447921762919371;0.0;0.030589979469413716;0.020346083498723314;0.020873666878203676;0.0;0.3748862421000131;0.0;0.0;0.01788048761237731
GO:0046854;0.0;0.0;0.02416349808592335;0.0;0.0;0.10078961899607768;0.0;0.0;0.023100938576977263;1.0;0.12048655850690088;0.0;0.0;0.0;0.48723519132734594;0.028693255642082867;0.02671062406419183;0.11047792661476603;0.027711856759497208;0.02679371907144916;0.10330905144456408;0.0;0.02405404678182395;0.0;0.7309674799241355;0.0;0.028623199887183627;0.03853808625661973;0.0;0.02481863549371562;0.0;0.807612897612243;0.02505513673988873;0.033181476076450556;0.0;0.04068829496102392;0.024368753374837914;0.02512947951697407;0.0;0.0;0.1771210066085626;0.0;0.020914579697882626
