;GO:0008360;GO:0035024;GO:0014002;GO:0060586;GO:1902476;GO:0006021;GO:0034395;GO:0035021;GO:0002281;GO:0046854;GO:0044257;GO:0045944;GO:1903988;GO:0043547;GO:0046855;GO:0002576;GO:0006879;GO:0006957;GO:0007229;GO:0034605;GO:0019262;GO:2001204;GO:0034620;GO:0030321;GO:0036149;GO:0015701;GO:0050852;GO:0035556;GO:0050776;GO:0048709;GO:0050908;GO:0008654;GO:0051085;GO:0043312;GO:0008333;GO:0007166;GO:1904886;GO:0030316;GO:0043066;GO:0045087;GO:0006508;GO:0030336;GO:0014005
GO:0008360;1.0;0.047799631016701725;0.0;0.16702085169111647;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.036692364793703955;0.0;0.0;0.16702085169111647;0.042064647228987374;0.047799631016701725;0.0;0.0;0.20397374928165476;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0
GO:0035024;0.047799631016701725;1.0;0.0;0.036692364793703955;0.0;0.0;0.047799631016701725;0.6019442579329406;0.0;0.0;0.0;0.047799631016701725;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.1492331351584338;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.1492331351584338;0.047799631016701725;0.1492331351584338;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.13839445927415203;0.0;0.0;0.13839445927415203;0.0
GO:0014002;0.0;0.0;1.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.1890450431733396;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.1890450431733396;0.0;0.0;0.0;0.0;0.5998779231494608
GO:0060586;0.16702085169111647;0.036692364793703955;0.0;1.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.5518059082353989;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0
GO:1902476;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33566363481728667;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5289827650525089;0.0;0.3582167568548244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006021;0.0;0.0;0.01468324974140624;0.0;0.0;1.0;0.0;0.0;0.01468324974140624;0.06927734236639929;0.06927734236639929;0.0;0.0;0.0;0.5249712668632919;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.01468324974140624;0.01468324974140624;0.2355376372194388;0.0;0.01468324974140624;0.0;0.06927734236639929;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.14450116634992752;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.06927734236639929;0.0;0.01468324974140624
GO:0034395;0.047799631016701725;0.047799631016701725;0.0;0.036692364793703955;0.0;0.0;1.0;0.047799631016701725;0.0;0.0;0.0;0.193449319138058;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.042064647228987374;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0
GO:0035021;0.047799631016701725;0.6019442579329406;0.0;0.036692364793703955;0.0;0.0;0.047799631016701725;1.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.1492331351584338;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.1492331351584338;0.047799631016701725;0.1492331351584338;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.13839445927415203;0.0;0.0;0.13839445927415203;0.0
GO:0002281;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;1.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.29045087053624835;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.20709043845653538;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.3621435382722763;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.20709043845653538;0.0;0.0;0.01468324974140624
GO:0046854;0.0;0.0;0.01468324974140624;0.0;0.0;0.06927734236639929;0.0;0.0;0.01468324974140624;1.0;0.06927734236639929;0.0;0.0;0.0;0.30368378075566843;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.0;0.01468324974140624;0.0;0.4483392729004174;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.38318095066938823;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.06927734236639929;0.0;0.01468324974140624
