;GO:0008360;GO:0035024;GO:0014002;GO:0060586;GO:1902476;GO:0006021;GO:0034395;GO:0035021;GO:0002281;GO:0046854;GO:0044257;GO:0045944;GO:1903988;GO:0043547;GO:0046855;GO:0002576;GO:0006879;GO:0006957;GO:0007229;GO:0034605;GO:0019262;GO:2001204;GO:0034620;GO:0030321;GO:0036149;GO:0015701;GO:0050852;GO:0035556;GO:0050776;GO:0048709;GO:0050908;GO:0008654;GO:0051085;GO:0043312;GO:0008333;GO:0007166;GO:1904886;GO:0030316;GO:0043066;GO:0045087;GO:0006508;GO:0030336;GO:0014005
GO:0008360;1.0;0.09090909090909091;0.0;0.3333333333333333;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.1;0.0;0.125;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.125;0.0
GO:0035024;0.09090909090909091;1.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.1875;0.0;0.07142857142857142;0.0;0.0;0.05555555555555555;0.21428571428571427;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.25;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.3076923076923077;0.0;0.0;0.3076923076923077;0.0
GO:0014002;0.0;0.0;1.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.14285714285714285;0.16666666666666666;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.1111111111111111;0.0;0.0;0.2;0.16666666666666666;0.0;0.16666666666666666;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0060586;0.3333333333333333;0.07692307692307693;0.0;1.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.08333333333333333;0.0;0.1;0.0;0.0;0.8181818181818182;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.1;0.0
GO:1902476;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7777777777777778;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006021;0.0;0.0;0.16666666666666666;0.0;0.0;1.0;0.0;0.0;0.0;0.2222222222222222;0.25;0.0;0.0;0.0;0.42857142857142855;0.1111111111111111;0.08333333333333333;0.2;0.16666666666666666;0.125;0.25;0.0;0.1111111111111111;0.0;0.2;0.0;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.0;0.5;0.125;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;0.25;0.0;0.16666666666666666
GO:0034395;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0035021;0.09090909090909091;0.8;0.0;0.07692307692307693;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.1875;0.0;0.07142857142857142;0.0;0.0;0.05555555555555555;0.21428571428571427;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.25;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.3076923076923077;0.0;0.0;0.3076923076923077;0.0
GO:0002281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0
GO:0046854;0.0;0.0;0.14285714285714285;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;1.0;0.2222222222222222;0.0;0.0;0.0;0.4;0.1;0.07692307692307693;0.18181818181818182;0.14285714285714285;0.1111111111111111;0.2222222222222222;0.0;0.1;0.0;0.75;0.0;0.14285714285714285;0.14285714285714285;0.0;0.14285714285714285;0.0;0.5;0.1111111111111111;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.2222222222222222;0.0;0.14285714285714285
