;GO:0008360;GO:0035024;GO:0014002;GO:0060586;GO:1902476;GO:0006021;GO:0034395;GO:0035021;GO:0002281;GO:0046854;GO:0044257;GO:0045944;GO:1903988;GO:0043547;GO:0046855;GO:0002576;GO:0006879;GO:0006957;GO:0007229;GO:0034605;GO:0019262;GO:2001204;GO:0034620;GO:0030321;GO:0036149;GO:0015701;GO:0050852;GO:0035556;GO:0050776;GO:0048709;GO:0050908;GO:0008654;GO:0051085;GO:0043312;GO:0008333;GO:0007166;GO:1904886;GO:0030316;GO:0043066;GO:0045087;GO:0006508;GO:0030336;GO:0014005
GO:0008360;1.0;0.2906380498234458;0.0;0.4827001723923382;0.0;0.0;0.4332212298183563;0.2906380498234458;0.0;0.0;0.0;0.4181059492603188;0.0;0.3328647464114914;0.0;0.0;0.4198799208031058;0.3209858051524176;0.40654684191756313;0.0;0.0;0.4517180287335906;0.0;0.0;0.0;0.0;0.40654684191756313;0.5280430295865997;0.5184326161462169;0.0;0.0;0.0;0.0;0.0;0.0;0.5481453812707803;0.0;0.0;0.4464374181757646;0.0;0.0;0.44129076475731066;0.0
GO:0035024;0.2906380498234458;1.0;0.0;0.1637558359534413;0.0;0.0;0.23640626492241817;0.7514881404930025;0.0;0.0;0.0;0.2877359849074208;0.0;0.16969110642992985;0.0;0.0;0.15499372020012603;0.2574806061944081;0.209731877021625;0.0;0.0;0.23640626492241817;0.0;0.0;0.0;0.0;0.27027189220720454;0.3452393332395257;0.4722423540236026;0.0;0.0;0.0;0.0;0.0;0.0;0.36534168492370633;0.0;0.0;0.39239223681777974;0.0;0.0;0.3872455833993258;0.0
GO:0014002;0.0;0.0;1.0;0.0;0.0;0.30050947687859925;0.0;0.0;0.41923666540876925;0.27784823988918267;0.35641641381953687;0.0;0.0;0.0;0.3173391418635162;0.30050947687859925;0.2799805186442958;0.0;0.4024070004238523;0.36638930339628056;0.30050947687859925;0.0;0.3173391418635162;0.0;0.25821818352367026;0.0;0.4024070004238523;0.5239031880928888;0.0;0.5436375940839067;0.0;0.42547761627251973;0.32731203144025983;0.4024070004238523;0.0;0.5440055397770694;0.4024070004238523;0.5337928711680304;0.0;0.0;0.0;0.0;0.7346584755080856
GO:0060586;0.4827001723923382;0.1637558359534413;0.0;1.0;0.0;0.0;0.33089714444213636;0.1637558359534413;0.0;0.0;0.0;0.28897930932243815;0.0;0.219154897981007;0.0;0.0;0.7830798325564694;0.2351289086247536;0.3042227565413432;0.0;0.0;0.2289996208968833;0.0;0.0;0.0;0.0;0.3042227565413432;0.42571894421037965;0.3902844262636239;0.0;0.0;0.0;0.0;0.0;0.0;0.44582129589456027;0.0;0.0;0.2972983886220169;0.0;0.0;0.3061630037524272;0.0
GO:1902476;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4922920600789976;0.0;0.0;0.3036960849068245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7711775863247551;0.0;0.4466333614817202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3036960849068245;0.37557703249150864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006021;0.0;0.0;0.30050947687859925;0.0;0.0;1.0;0.0;0.0;0.27784823988918267;0.28972436474014246;0.3652613580465925;0.0;0.0;0.0;0.5449964983385581;0.22407358170335817;0.22085956030444986;0.27240942790474726;0.28367981189368235;0.28046579049477405;0.3377759758106615;0.0;0.24090324668827506;0.0;0.27240942790474726;0.0;0.28367981189368235;0.4051759995627188;0.0;0.31035419979447554;0.0;0.537584573735098;0.24138851853875337;0.2610185749042658;0.0;0.42527835124689944;0.28367981189368235;0.27784823988918267;0.0;0.0;0.4214098897590945;0.0;0.28367981189368235
GO:0034395;0.4332212298183563;0.23640626492241817;0.0;0.33089714444213636;0.0;0.0;1.0;0.23640626492241817;0.0;0.0;0.0;0.696875535553168;0.0;0.27863296151046374;0.0;0.0;0.268076892852904;0.3090453136063189;0.42741002600012795;0.0;0.0;0.3098955970007391;0.0;0.0;0.0;0.0;0.42741002600012795;0.5489062136691645;0.46420083124518924;0.0;0.0;0.0;0.0;0.0;0.0;0.5690085653533451;0.0;0.0;0.37489069643934175;0.0;0.0;0.387058979856283;0.0
GO:0035021;0.2906380498234458;0.7514881404930025;0.0;0.1637558359534413;0.0;0.0;0.23640626492241817;1.0;0.0;0.0;0.0;0.2877359849074208;0.0;0.16969110642992985;0.0;0.0;0.15499372020012603;0.2574806061944081;0.209731877021625;0.0;0.0;0.23640626492241817;0.0;0.0;0.0;0.0;0.27027189220720454;0.3452393332395257;0.4722423540236026;0.0;0.0;0.0;0.0;0.0;0.0;0.36534168492370633;0.0;0.0;0.39239223681777974;0.0;0.0;0.3872455833993258;0.0
GO:0002281;0.0;0.0;0.41923666540876925;0.0;0.0;0.27784823988918267;0.0;0.0;1.0;0.25821818352367026;0.3337551768301203;0.0;0.0;0.0;0.2946779048740996;0.24090324668827506;0.2644917798510275;0.5406121556631439;0.4024070004238523;0.33958674883462;0.27784823988918267;0.0;0.2946779048740996;0.0;0.24090324668827506;0.0;0.5469259582019668;0.5239031880928888;0.0;0.42908138832464554;0.0;0.39867506171085915;0.30050947687859925;0.7271728956155319;0.0;0.5440055397770694;0.4024070004238523;0.41923666540876925;0.0;0.5846578285494174;0.0;0.0;0.4024070004238523
GO:0046854;0.0;0.0;0.27784823988918267;0.0;0.0;0.28972436474014246;0.0;0.0;0.25821818352367026;1.0;0.3456313016810801;0.0;0.0;0.0;0.41557665247979797;0.20858484291008988;0.20909271782346173;0.256920689111479;0.2610185749042658;0.26315085365937885;0.27450210241222667;0.0;0.22541450789500678;0.0;0.6802825947881991;0.0;0.2610185749042658;0.38251476257330225;0.0;0.28769296280505896;0.0;0.6278864755575191;0.22407358170335817;0.24138851853875337;0.0;0.40261711425748287;0.2610185749042658;0.25821818352367026;0.0;0.0;0.4017798333935821;0.0;0.2610185749042658
