;GO:0008360;GO:0035024;GO:0014002;GO:0060586;GO:1902476;GO:0006021;GO:0034395;GO:0035021;GO:0002281;GO:0046854;GO:0044257;GO:0045944;GO:1903988;GO:0043547;GO:0046855;GO:0002576;GO:0006879;GO:0006957;GO:0007229;GO:0034605;GO:0019262;GO:2001204;GO:0034620;GO:0030321;GO:0036149;GO:0015701;GO:0050852;GO:0035556;GO:0050776;GO:0048709;GO:0050908;GO:0008654;GO:0051085;GO:0043312;GO:0008333;GO:0007166;GO:1904886;GO:0030316;GO:0043066;GO:0045087;GO:0006508;GO:0030336;GO:0014005
GO:0008360;1.0;0.301460160974311;0.0;0.31195648308961166;0.0;0.0;0.3102535524713036;0.3014601353231895;0.0;0.0;0.0;0.2151207376218491;0.0;0.27176592716767256;0.0;0.0;0.2633876549604279;0.19709497552491;0.503349198246627;0.0;0.0;0.4222870384265982;0.0;0.0;0.0;0.0;0.2992485238177165;0.5288309478384625;0.44792267617440973;0.0;0.0;0.0;0.0;0.0;0.0;0.5288309478384625;0.0;0.0;0.4231938308924145;0.0;0.0;0.3770162906964818;0.0
GO:0035024;0.301460160974311;1.0;0.0;0.15980425454716024;0.0;0.0;0.22942315920754736;0.9151025089323421;0.0;0.0;0.0;0.1728865488762506;0.0;0.17858159614097333;0.0;0.0;0.1416929602536685;0.19245279849897146;0.32027876766437324;0.0;0.0;0.25147487545065705;0.0;0.0;0.0;0.0;0.267951605989698;0.33040908689672327;0.3421979066113626;0.0;0.0;0.0;0.0;0.0;0.0;0.33040908689672327;0.0;0.0;0.397743967817456;0.0;0.0;0.3673543114668662;0.0
GO:0014002;0.0;0.0;1.0;0.0;0.0;0.18326946841824326;0.0;0.0;0.27327212195827333;0.2090052307056307;0.20119421583223016;0.0;0.0;0.0;0.16383934143615583;0.2853489651164128;0.2085359539337866;0.0;0.33146029536852756;0.29888766171422776;0.17330028802411945;0.0;0.25071496594676795;0.0;0.2324607432579613;0.0;0.1883949730210606;0.35025106141398704;0.0;0.5968928298720222;0.0;0.2155704476946287;0.352573494544834;0.18236882651383668;0.0;0.35025106141398704;0.3332610065235402;0.5361459794098689;0.0;0.0;0.0;0.0;0.8475114539748736
GO:0060586;0.31195648308961166;0.15980425454716024;0.0;1.0;0.0;0.0;0.16396960867348007;0.1598042423596864;0.0;0.0;0.0;0.1175265230103436;0.0;0.2310208406975865;0.0;0.0;0.6869589107036529;0.13307731792767596;0.24949709333807787;0.0;0.0;0.18340411365267423;0.0;0.0;0.0;0.0;0.15875265165355498;0.25999654401995453;0.2724859926072057;0.0;0.0;0.0;0.0;0.0;0.0;0.25999654401995453;0.0;0.0;0.2153180202685069;0.0;0.0;0.19479334235077678;0.0
GO:1902476;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4682803709068227;0.0;0.0;0.3765140122236706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6984225210011145;0.0;0.5677590436267677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2610545277054481;0.37642383416565794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006021;0.0;0.0;0.18326946841824326;0.0;0.0;1.0;0.0;0.0;0.1636277116117593;0.32869879719473544;0.32047279957804786;0.0;0.0;0.0;0.5085630140738022;0.16788215940397372;0.13798024442617782;0.1877238952765374;0.1828477553806503;0.17247871612968324;0.2892920181998849;0.0;0.15526331776381863;0.0;0.35219420240592086;0.0;0.12886472686321648;0.18842423218265467;0.0;0.189047466336247;0.0;0.4753385793691977;0.18909431630517287;0.12601645725573005;0.0;0.18842423218265467;0.18339439831609086;0.17821548320698208;0.0;0.0;0.2998744762464386;0.0;0.17804294303804796
GO:0034395;0.3102535524713036;0.22942315920754736;0.0;0.16396960867348007;0.0;0.0;1.0;0.2294231443508928;0.0;0.0;0.0;0.7164090815559735;0.0;0.18379931680609307;0.0;0.0;0.1449580170871407;0.15685865078872177;0.3302223844135765;0.0;0.0;0.25756449724217717;0.0;0.0;0.0;0.0;0.22813997037640074;0.34100208102533547;0.28296559589987874;0.0;0.0;0.0;0.0;0.0;0.0;0.34100208102533547;0.0;0.0;0.2937242839554049;0.0;0.0;0.2707110727037507;0.0
GO:0035021;0.3014601353231895;0.9151025089323421;0.0;0.1598042423596864;0.0;0.0;0.2294231443508928;1.0;0.0;0.0;0.0;0.172886540439622;0.0;0.17858158092112172;0.0;0.0;0.141692950672167;0.19245278804467097;0.3202787387107579;0.0;0.0;0.25147485760076;0.0;0.0;0.0;0.0;0.2679515890974485;0.33040905608255383;0.34219787355909986;0.0;0.0;0.0;0.0;0.0;0.0;0.33040905608255383;0.0;0.0;0.39774393572821787;0.0;0.0;0.36735428409386045;0.0
GO:0002281;0.0;0.0;0.27327212195827333;0.0;0.0;0.1636277116117593;0.0;0.0;1.0;0.18383849114682718;0.17776798618905051;0.0;0.0;0.0;0.14796120907762728;0.24041530759016116;0.18347532523844834;0.1870690068804151;0.27233555904869294;0.24995459212243934;0.15563429918870886;0.0;0.21535103211113601;0.0;0.20174348227440064;0.0;0.22883771915313084;0.28489355951670703;0.0;0.2863207405635044;0.0;0.18889869616525373;0.28642822079290037;0.5977076953697833;0.0;0.28489355951670703;0.273549979516039;0.2621854222595284;0.0;0.2852663387672028;0.0;0.0;0.26181215631314697
GO:0046854;0.0;0.0;0.2090052307056307;0.0;0.0;0.32869879719473544;0.0;0.0;0.18383849114682718;1.0;0.35236933507544754;0.0;0.0;0.0;0.4253868374563456;0.18922614115155992;0.1520788260304615;0.2029135220015;0.2084569401211171;0.19508617595542904;0.2696802135465138;0.0;0.17334644615231778;0.0;0.8682090412258676;0.0;0.1410795715973141;0.21573595145001387;0.0;0.21655334470518278;0.0;0.6731830767373513;0.21661482175755037;0.13767288396006178;0.0;0.21573595145001387;0.20916772646417994;0.20245752001373649;0.0;0.0;0.3406036239430437;0.0;0.20223487653001165
GO:0044257;0.0;0.0;0.20119421583223016;0.0;0.0;0.32047279957804786;0.0;0.0;0.17776798618905051;0.35236933507544754;1.0;0.0;0.0;0.0;0.3776242182583663;0.1828008306962352;0.14790077238454039;0.35430350422039947;0.20068609144411798;0.18826391389660435;0.3914754259996595;0.0;0.16793888998123882;0.0;0.37951023352328866;0.0;0.13747686761905004;0.2074237543318166;0.0;0.20817926323627772;0.0;0.3601432642734515;0.20823607698044208;0.13423995337964853;0.0;0.2074237543318166;0.20134478847827247;0.19511965447163196;0.0;0.0;0.5860206186213067;0.0;0.1949128492451672
GO:0045944;0.2151207376218491;0.1728865488762506;0.0;0.1175265230103436;0.0;0.0;0.7164090815559735;0.172886540439622;0.0;0.0;0.0;1.0;0.0;0.12737647670474317;0.0;0.0;0.10742782155960907;0.15319933017613904;0.2245352130877322;0.0;0.0;0.18839825501486548;0.0;0.0;0.0;0.0;0.2065361561801319;0.2294675036187994;0.18814488789384387;0.0;0.0;0.0;0.0;0.0;0.0;0.2294675036187994;0.0;0.0;0.20704210299473738;0.0;0.0;0.19533701792867397;0.0
GO:1903988;0.0;0.0;0.0;0.0;0.4682803709068227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.28416309479344065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35038338294903854;0.0;0.3608477089606927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21304792840868733;0.2841117259895277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043547;0.27176592716767256;0.17858159614097333;0.0;0.2310208406975865;0.0;0.0;0.18379931680609307;0.17858158092112172;0.0;0.0;0.0;0.12737647670474317;0.0;1.0;0.0;0.0;0.19498986135001095;0.14584798367075003;0.2984996022398005;0.0;0.0;0.20857380603000414;0.0;0.0;0.0;0.0;0.17726935751302947;0.31365361198620384;0.3320120463940651;0.0;0.0;0.0;0.0;0.0;0.0;0.31365361198620384;0.0;0.0;0.25085802162415327;0.0;0.0;0.2234301767143523;0.0
