;GO:0035562;GO:0040036;GO:0043507;GO:2000042;GO:0000737;GO:1902231;GO:0007173;GO:0050718;GO:0038194;GO:1905229;GO:0006366;GO:0045762;GO:0006682;GO:1900016;GO:1902236;GO:0008625;GO:0051091;GO:0002244;GO:0006367;GO:0043547;GO:0009755;GO:0045892;GO:0071773;GO:0030509;GO:0050713;GO:0072429;GO:0035115;GO:0051402;GO:0035556;GO:1904588;GO:0007186;GO:0030182;GO:0090026;GO:0008631;GO:0007265;GO:0007189;GO:0002175;GO:0008635;GO:0030217;GO:0051496;GO:0002408;GO:0031146;GO:0071803;GO:0016567;GO:0043405;GO:0035023;GO:1905246;GO:0008284;GO:0002062;GO:0048812;GO:0002063;GO:1901522;GO:0045669;GO:0000165;GO:0048863;GO:0030968;GO:0010955;GO:0032508;GO:0001649;GO:0010951;GO:0031297;GO:1904591;GO:0000724;GO:0048701;GO:0007166;GO:0048469;GO:0006990;GO:0043410;GO:0002076;GO:0042487;GO:0045879;GO:0048478;GO:0071222;GO:0030913;GO:0006829;GO:0001934;GO:0006508;GO:0043065;GO:0071347;GO:0032332;GO:0030036;GO:0019933
GO:0035562;1.0;0.05141172451355971;0.26289647881229655;0.04824415889286643;0.0;0.04655683090094079;0.053672291899586846;0.05088990368409095;0.043056743319223614;0.0;0.0;0.22438394144386448;0.0;0.047963539666545055;0.04978239138479277;0.05165058363502477;0.2894434237421918;0.0;0.0;0.3023391976511287;0.058820766125881094;0.06990662467561921;0.0;0.056131749433501923;0.047963539666545055;0.0;0.0;0.0;0.07188958941604325;0.0;0.07044370903222344;0.0;0.049596334902827874;0.04940114731196289;0.06058076345135124;0.056176825953773345;0.0;0.2224397278415943;0.0;0.053120593203753556;0.0;0.0;0.047963539666545055;0.0;0.29728943297516397;0.057587537649836484;0.3401286194147395;0.0678928118359303;0.0;0.0;0.0;0.05045118401683993;0.05389025342203303;0.06158793625774409;0.0;0.05639655564268217;0.052681883593485024;0.0;0.0;0.4667567535487929;0.0;0.05277306160331696;0.0;0.0;0.07484201484352719;0.0;0.04413053307145662;0.0647973997900293;0.0;0.04874945430867435;0.051158810874951416;0.04732864068651359;0.0;0.0;0.0;0.06843803973485993;0.0;0.0653640309652187;0.0;0.04978239138479277;0.0;0.056967226496626194
GO:0040036;0.05141172451355971;1.0;0.29521273758716865;0.21349996136698232;0.0;0.24593294131255028;0.07684015533548143;0.07248481229844167;0.06045879382841809;0.0;0.0;0.06641421610033017;0.0;0.2121494087036321;0.2645248275694836;0.0736711011413855;0.08784991471408066;0.0;0.0;0.07079757782868144;0.08501819053475428;0.10317085439541049;0.0;0.08072739145504818;0.0679518221317216;0.0;0.0;0.0;0.10649885802891844;0.0;0.10406976126401875;0.0;0.22002710745885765;0.07017263604069093;0.08784991471408066;0.08079896664211894;0.0;0.06578999156532306;0.0;0.07597301842203907;0.0;0.0;0.0679518221317216;0.0;0.3383360184651556;0.3104349085821373;0.06208715716471687;0.09981666024907428;0.0;0.0;0.0;0.07180212848235264;0.07718322457298554;0.0894787837687721;0.0;0.08114803778695143;0.07528473014089276;0.0;0.0;0.08781656594900802;0.0;0.0663778983778348;0.0;0.0;0.11150083505034457;0.0;0.06208715716471687;0.3540423864998282;0.0;0.06086612746677066;0.2725254240495693;0.06697473644713542;0.0;0.0;0.0;0.100722260155068;0.0;0.0956407998873587;0.0;0.07076354262155429;0.0;0.08205595726454794
GO:0043507;0.26289647881229655;0.29521273758716865;1.0;0.5239943704047616;0.0;0.502744166055447;0.08309993094007202;0.20823227378892495;0.06426790352577433;0.0;0.0;0.4201584137379352;0.0;0.39770944390587537;0.5435833747039832;0.07940592294015605;0.4776917925040929;0.0;0.0;0.5479953526520871;0.09274833961030376;0.26176143959683945;0.0;0.19992500361548096;0.07280148098271656;0.0;0.0;0.0;0.11891387605779175;0.0;0.11589345999864437;0.0;0.33365857952996353;0.07535656130497771;0.09612865124225957;0.0877495381213219;0.0;0.3800731840895272;0.0;0.21905948269805356;0.0;0.0;0.1942806451741443;0.0;0.8397017692041759;0.44006710357418133;0.28795208553778107;0.2952670014822815;0.0;0.0;0.0;0.2935897252940331;0.2228346173809452;0.09808239988159029;0.0;0.08816140175527983;0.3381629502618841;0.0;0.0;0.4185223335842946;0.0;0.19616198030984075;0.0;0.0;0.1251843625868842;0.0;0.2512919728751807;0.7803249863292875;0.0;0.0652932453670063;0.2935018171715863;0.16347258115817706;0.0;0.0;0.0;0.6944249232315421;0.0;0.2816364273056687;0.0;0.20291886206938212;0.0;0.08923407739651654
GO:2000042;0.04824415889286643;0.21349996136698232;0.5239943704047616;1.0;0.0;0.5990809456349201;0.07145739224883689;0.06767585792175514;0.05707594597774237;0.0;0.0;0.1880667252190046;0.0;0.34803199863223716;0.4730577246571934;0.06870883967584908;0.24395364479235365;0.0;0.0;0.06492722814618747;0.07847745434770959;0.49597920043529664;0.0;0.22562533410859253;0.1844538162377943;0.0;0.0;0.0;0.09643111740200874;0.0;0.0944352727052811;0.0;0.2058081453193874;0.06565602934599338;0.08088406379613647;0.07486867790791592;0.0;0.14094713008016235;0.0;0.0707068951991919;0.0;0.0;0.06370792878581515;0.0;0.25954498622851013;0.23975274061464644;0.251476340604152;0.09091990065110615;0.0;0.0;0.0;0.2023204917618244;0.07175398724971883;0.08226283237521054;0.0;0.07516829389172286;0.30125745646281193;0.0;0.0;0.34742962737280947;0.0;0.06180761974581917;0.0;0.0;0.1005139557551921;0.0;0.17651668836681222;0.2705700416851012;0.0;0.05700123764407563;0.3562148921856244;0.6571704186144699;0.0;0.0;0.0;0.2090598249600725;0.0;0.08744229576729938;0.0;0.06617303721314609;0.0;0.0759466937700136
GO:0000737;0.0;0.0;0.0;0.0;1.0;0.0;0.02325544665390251;0.0;0.018355462662427813;0.017576593621501723;0.29948040721272806;0.0;0.1703261401088876;0.0;0.0;0.022309929290988698;0.0;0.024020124454502058;0.26364627019527526;0.0;0.025690128417180193;0.0;0.022363401224581768;0.024413668787538992;0.0;0.01920656017453798;0.0;0.02265822312195017;0.032048890888451725;0.017576593621501723;0.03133244248275994;0.02645123429480933;0.0;0.021264789841122258;0.02653138065354658;0.024434978772287282;0.0;0.0;0.02455917899945468;0.0;0.018843922736484796;0.4900230643877946;0.0;0.2100034004827586;0.0;0.0;0.0;0.0;0.022791514758978015;0.026294892431564607;0.021264789841122258;0.0;0.0;0.19479158199496047;0.02335773552957652;0.024538898862808956;0.0;0.02335773552957652;0.024477063040287746;0.0;0.4772249391197731;0.0;0.5205343848150163;0.0;0.03352210285844375;0.0250869704527156;0.0;0.0;0.021441417378219852;0.0;0.0;0.4365852486297089;0.025308286136632593;0.0199535213561624;0.0;0.0;0.18252353614932373;0.0;0.023917490658381616;0.0;0.027250717146508317;0.024809125451289226
GO:1902231;0.04655683090094079;0.24593294131255028;0.502744166055447;0.5990809456349201;0.0;1.0;0.0686293895526055;0.17381873827952074;0.05525723054122631;0.0;0.0;0.16062567874838413;0.0;0.33569907203143345;0.642148696352624;0.06609022054887985;0.18611694377471974;0.0;0.0;0.061907674732833685;0.07507971512795371;0.08889167044662898;0.0;0.071713595728995;0.061450362778400595;0.0;0.0;0.0;0.091351229638843;0.0;0.08955816927187249;0.0;0.2798941703482471;0.06326088124749005;0.07727952323186994;0.07177007390441596;0.0;0.43377348717754965;0.0;0.18129866991196303;0.0;0.0;0.16398864371464061;0.0;0.3861553865000457;0.35795688934761904;0.056614310378147896;0.23054461129780585;0.0;0.0;0.0;0.17234627510528727;0.18387682685768855;0.07853718694844537;0.0;0.07204535698021512;0.06738592523050228;0.0;0.0;0.0772537157415355;0.0;0.16256537547032335;0.0;0.0;0.09500708506302664;0.0;0.15108298070154727;0.504481836176482;0.0;0.05494878934123469;0.2447444024310277;0.06065020204840553;0.0;0.0;0.0;0.2323527063571291;0.0;0.605079520659087;0.0;0.17010076830616747;0.0;0.07276011422126541
GO:0007173;0.053672291899586846;0.07684015533548143;0.08309993094007202;0.07145739224883689;0.02325544665390251;0.0686293895526055;1.0;0.0759466937700136;0.1664505510581874;0.018446220176376486;0.03162444664656893;0.06930893627529042;0.020573522445697098;0.062468411074986435;0.0740592224856726;0.33172651444866524;0.09298703891624603;0.02567423063535463;0.027560717759167914;0.07515661695790937;0.23788483501759122;0.11032904378744365;0.023790423392701078;0.5920614099141827;0.0709851905646393;0.020249741408514595;0.0;0.024124352182258564;0.3023030324656652;0.018446220176376486;0.29492504674409326;0.02847119204669087;0.07374330593708489;0.1944286059515254;0.24627145419021437;0.22544728018411836;0.0;0.0686293895526055;0.026291036887276773;0.0797848722529315;0.019847054713726234;0.02422615024331731;0.0709851905646393;0.03159247340850094;0.0959713903463212;0.08762095118232098;0.06460980428665976;0.10650189518931871;0.024275509044536077;0.028290141967020094;0.02255101776875801;0.07519757961284804;0.08112063382491806;0.25110995825406446;0.024918906282273383;0.2264736435253695;0.07902612810563694;0.024918906282273383;0.026196953504731516;0.09294967673146852;0.02360401465369252;0.06968323262896574;0.02589492452531734;0.0;0.5149110634148912;0.02689680826883635;0.06460980428665976;0.10070877042255666;0.022749758445447812;0.06363388276783323;0.07640678323861531;0.06991960760896984;0.02715137036520638;0.021081804293615995;0.0;0.10753348951974837;0.0;0.10176122861516658;0.025557009211075298;0.0740592224856726;0.029399585640226336;0.22914539674719736
GO:0050718;0.05088990368409095;0.07248481229844167;0.20823227378892495;0.06767585792175514;0.0;0.17381873827952074;0.0759466937700136;1.0;0.05990430059695317;0.0;0.0;0.17545135389833091;0.0;0.4814656965232218;0.07000510814587257;0.07284942241583135;0.20876636253669156;0.0;0.0;0.06981180940179202;0.08392577967046255;0.10156655100741038;0.0;0.07974182512222935;0.8873344005456762;0.0;0.0;0.0;0.10479024166488411;0.0;0.10243760127548233;0.0;0.2869632818153822;0.06942674844363503;0.08668402046841817;0.07981166255964058;0.0;0.17381873827952074;0.0;0.2004132046135388;0.0;0.0;0.17947153761995333;0.0;0.08927187255078256;0.08200243269990737;0.06150253728872775;0.2623648477564228;0.0;0.0;0.0;0.1895302320571033;0.3980797498058198;0.08826955140954015;0.0;0.08015223705896787;0.07442687208487056;0.0;0.0;0.0866515508378091;0.0;0.6088733578613414;0.0;0.0;0.1096293611625986;0.0;0.16412787848557078;0.24913544911150606;0.0;0.2709395882816332;0.07209905214210022;0.06629495352102335;0.0;0.0;0.0;0.26470903860465167;0.0;0.25154713530834705;0.0;0.36532450545159445;0.0;0.08103788875803558
GO:0038194;0.043056743319223614;0.06045879382841809;0.06426790352577433;0.05707594597774237;0.018355462662427813;0.05525723054122631;0.1664505510581874;0.05990430059695317;1.0;0.015222863394942618;0.0232017904231567;0.05569691407432494;0.016643039333390182;0.04996252627028004;0.05872380459802082;0.1607932956258202;0.07002629921499125;0.01983002654283323;0.02093690964568773;0.055868647686379405;0.18066451907300468;0.07942837835552166;0.01868714032575525;0.17327489641013416;0.05677428619289395;0.016430515760039975;0.0;0.01889255409576281;0.21554765107175303;0.015222863394942618;0.44577642194893013;0.021458197157809184;0.0585250000880146;0.15444772911145221;0.18546110017298287;0.3650057237356216;0.0;0.05525723054122631;0.020195985138444682;0.06226701816755916;0.016164404869870686;0.018954929343597205;0.05677428619289395;0.023184575673594412;0.07170548722582505;0.06693907433949718;0.05262136121035541;0.07742535040194483;0.01898513217417398;0.021355193019097305;0.017913791370828668;0.05943726275267549;0.06307762537370064;0.18819188080429794;0.019376394895878807;0.17400591118939526;0.0618039145768774;0.019376394895878807;0.02014042183934945;0.07000510814587257;0.01857193350586053;0.05447345715757753;0.019961425850583678;0.0;0.2231994469024835;0.02055154256795743;0.05262136121035541;0.07431748339084304;0.018038973739713547;0.050705289685758395;0.06019018150909809;0.056090591462583377;0.020699832784681325;0.01697409998357078;0.0;0.0779691184375589;0.0;0.0748890469291215;0.019760024566423645;0.05872380459802082;0.021981355279213428;0.17557882043970147
GO:1905229;0.0;0.0;0.0;0.0;0.017576593621501723;0.0;0.018446220176376486;0.0;0.015222863394942618;1.0;0.02197112985757659;0.0;0.016000171534896985;0.0;0.0;0.017846288321375487;0.0;0.018924080213231;0.019929572263880577;0.0;0.019945577875110712;0.0;0.4043179523063871;0.019167505527179347;0.0;0.3573560418890867;0.0;0.018068461080748513;0.023577511584009055;0.3884790078726692;0.023187454025804268;0.020401339940053796;0.0;0.01717119564934004;0.02044898396350942;0.019180638613064935;0.0;0.0;0.01925708380277638;0.0;0.01555730723324292;0.018125505179654226;0.0;0.021955692264695244;0.0;0.0;0.0;0.0;0.018153120702274723;0.020308210222587768;0.01717119564934004;0.0;0.0;0.02073500835054871;0.018510518396739405;0.2506518665507786;0.0;0.018510518396739405;0.01920656017453798;0.0;0.017774984128329507;0.0;0.24803522277947368;0.0;0.02436526460821913;0.01958008594644456;0.0;0.0;0.017286181241497434;0.0;0.0;0.016542012253947143;0.42904034711238526;0.016305915572199955;0.0;0.0;0.0;0.0;0.34473502558379715;0.0;0.020873666878203676;0.019410420868698968
