;GO:0043507;GO:0060244;GO:0061052;GO:0046777;GO:1901985;GO:0048754;GO:0006887;GO:0023014;GO:0032091;GO:0060326;GO:0006879;GO:0000187;GO:0006913;GO:0001666;GO:0015707;GO:0032729;GO:0031116;GO:0035556;GO:0033138;GO:0070839;GO:0046827;GO:0007263;GO:0060999;GO:0045773;GO:0043312;GO:0045454;GO:0007188;GO:0007266;GO:0048012;GO:0048010;GO:0002369;GO:0045342;GO:0051496;GO:0048013;GO:0048255;GO:0002606;GO:0010469;GO:0050766;GO:0018105;GO:0071800;GO:0018107;GO:0060143;GO:0090314;GO:2001275;GO:0060586;GO:0038095;GO:0048812;GO:0043123;GO:0038096;GO:1904754;GO:0022900;GO:0007035;GO:0045944;GO:0002223;GO:0042832;GO:0032869;GO:1904707;GO:0019221;GO:0032147;GO:0031532;GO:0050852;GO:0051149;GO:0050776;GO:0031295;GO:0050829;GO:1902023;GO:0007169;GO:0007166;GO:0007200;GO:0006876;GO:0002430;GO:0007204;GO:0070574;GO:0071421;GO:0045087;GO:0033148;GO:0006909;GO:0002309;GO:0002827;GO:0032496;GO:0050900;GO:0051835;GO:0019730;GO:0001818;GO:0071902;GO:0010763
GO:0043507;1.0;0.15732807437614088;0.12133050247108511;0.0;0.5264907318506149;0.0;0.0;0.12764724522203383;0.11158883077767588;0.0;0.07320437741943976;0.9133865349776632;0.0;0.0;0.0;0.1488954325665638;0.17975008427861144;0.15994362163634174;0.6399353624728761;0.0;0.1278161477003058;0.15629251600535038;0.16863693146265987;0.15313391683511685;0.0;0.15635444110195282;0.1562693115177995;0.1544610016814367;0.15435783411408807;0.15432449128073883;0.0;0.0;0.18325655368804233;0.15431985467125403;0.28251318247696205;0.1493405681512276;0.2886434731397123;0.19876505365150757;0.0;0.0;0.0;0.20552070126245728;0.12655569703517663;0.23570928964558052;0.07795120136706689;0.1731010359385139;0.0;0.4261175158728525;0.19774543891150534;0.19287308929815258;0.0;0.07181867973339023;0.3460209310529641;0.2120221175819727;0.0;0.0;0.20855982739607687;0.15794475244956221;0.7651757506150327;0.0;0.2056639011901978;0.20796582166656477;0.15455524351400346;0.18129880085105787;0.0;0.0;0.15607114011359083;0.1598775934404683;0.1581279700237861;0.07172015523124604;0.2077940415724037;0.07158624080486448;0.0;0.0;0.0;0.3824334038842952;0.0;0.0;0.18887790328259857;0.0;0.0;0.21083586190832881;0.0;0.12222343467024861;0.792165294712148;0.1968584542067304
GO:0060244;0.15732807437614088;1.0;0.2641318680356035;0.0;0.32770693187350436;0.0;0.0;0.3033578070098497;0.3177282313131739;0.0;0.20473450189732983;0.17358820895765628;0.0;0.0;0.0;0.4127499788143309;0.32281504579190834;0.5832432650828112;0.2711983975910219;0.0;0.2628334987722717;0.5374591831638447;0.27770672609747493;0.22599604067495627;0.0;0.5381921784105056;0.5371848809142897;0.5164026326966425;0.5152512937238883;0.5148799602919092;0.0;0.0;0.33879336495383;0.5148283528532432;0.316993525235352;0.41704930531833884;0.5216873241311167;0.42242143697096873;0.0;0.0;0.0;0.4672172237637193;0.256284802842579;0.36557992770791337;0.24675955548317183;0.4420744827012551;0.0;0.3888360997642553;0.3122886953122325;0.3878615646859295;0.0;0.1942523295706489;0.23845834244661152;0.2915202950501678;0.0;0.0;0.5679664162899302;0.5575145450679314;0.22698418079802754;0.0;0.34433280303674557;0.4850091290715539;0.49572715293313685;0.32975822388889314;0.0;0.0;0.5348503440004279;0.5823662222314641;0.559804070573433;0.19353323270170308;0.353621863430023;0.19256119989713577;0.0;0.0;0.0;0.3918413053599578;0.0;0.0;0.33058866802008996;0.0;0.0;0.5071044259307336;0.0;0.5577437540382292;0.2231333188606111;0.4108160479777544
GO:0061052;0.12133050247108511;0.2641318680356035;1.0;0.0;0.15633674870949651;0.0;0.0;0.15057113741802197;0.10398683837052317;0.0;0.08807753922188476;0.1292638095499377;0.0;0.0;0.0;0.17917775905778285;0.18095206352771054;0.1976482944370669;0.14220140838200399;0.0;0.12201653649168683;0.192102728244255;0.2847679329062201;0.3129025421465031;0.0;0.19219628966777488;0.19206767341073136;0.18934318940332986;0.18918818666519416;0.18913810116551136;0.0;0.0;0.18515062307943897;0.18913113673006773;0.17834047054880486;0.1473032081804444;0.22369492752359296;0.2040910396637435;0.0;0.0;0.0;0.24276570943247405;0.12058610450214434;0.19358148307470185;0.09504090131856001;0.2099227483573738;0.0;0.19893417378625497;0.17977981639539395;0.16882819609442046;0.0;0.08607925303927443;0.13265156924063165;0.1737264832030147;0.0;0.0;0.18559891814641113;0.19460489416275764;0.1290233497081394;0.0;0.18835288631267189;0.27256109745975704;0.19231703968302238;0.1568020766304102;0.0;0.0;0.19176839458363273;0.19754747611632215;0.1948831095786594;0.08593775575366064;0.19068067130353236;0.08574555626954675;0.0;0.0;0.0;0.19959956338690968;0.0;0.0;0.16618485164003322;0.0;0.0;0.21926561212735482;0.0;0.25203859906141274;0.12776993462152234;0.1730366885313901
GO:0046777;0.0;0.0;0.0;1.0;0.0;0.0;0.19172604766376594;0.8591246787864723;0.0;0.19490631848499781;0.15020254894688376;0.0;0.0;0.0;0.0;0.0;0.0;0.19477680950163082;0.0;0.0;0.0;0.18489425694227718;0.0;0.0;0.13815112418935227;0.18505716283109866;0.18483325371592377;0.18014646552317157;0.17988301398273698;0.1797979583544351;0.0;0.3371288770698128;0.0;0.17978613409409264;0.0;0.0;0.0;0.0;0.9253305293165569;0.18661155368899798;0.9258209599818487;0.0;0.0;0.0;0.0;0.1622647740561778;0.17260687801088803;0.0;0.12611823422224405;0.0;0.36923587010110265;0.14463988691658586;0.0;0.11965039551611646;0.0;0.1362366654052695;0.0;0.18929556583920593;0.0;0.19275004635160817;0.13570035310979453;0.0;0.0;0.0;0.0;0.0;0.18431317348683648;0.194592932088022;0.18979073987573167;0.14425218374311116;0.13839210955226114;0.14372684413178954;0.0;0.0;0.0;0.0;0.0;0.1568653102474114;0.0;0.0;0.19972628278610552;0.0;0.0;0.0;0.0;0.0
GO:1901985;0.5264907318506149;0.32770693187350436;0.15633674870949651;0.0;1.0;0.0;0.0;0.2207772453583191;0.18076492788873935;0.0;0.13756904188058902;0.5713112390584641;0.0;0.0;0.0;0.3087204788275514;0.3169103856644213;0.3392630399855276;0.8120601724390998;0.0;0.23005477074916095;0.32324576320766535;0.2839226841277784;0.24257605605124102;0.0;0.323510759537663;0.32314652191152193;0.31550832916132937;0.3150781743189551;0.3149392801151898;0.0;0.0;0.3279745351268181;0.31491997062123606;0.4511738248590736;0.31064028041927955;0.3174732218223751;0.38120623979854085;0.0;0.0;0.0;0.4068552940800573;0.22600337565946488;0.3458486684156317;0.15534630501736693;0.28611671196463373;0.0;0.3607198140504525;0.2680063449729017;0.36010822992025415;0.0;0.13275547322016212;0.5567366050829557;0.254895551535875;0.0;0.0;0.4189405216810882;0.33039391379755967;0.7086185057668138;0.0;0.2873106408056062;0.4165505755233604;0.27504088366402296;0.3217562513992768;0.0;0.0;0.3223002599375534;0.3389661006586934;0.33119664695381956;0.13241921797699505;0.29270803694261205;0.13196343173979494;0.0;0.0;0.0;0.36259953615317064;0.0;0.0;0.2686879409042388;0.0;0.0;0.4282265424837277;0.0;0.2601643617167889;0.6991904639341499;0.37425451752367905
GO:0048754;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21528664240195694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21744877304286495;0.0;0.3053918415613397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006887;0.0;0.0;0.0;0.19172604766376594;0.0;0.0;1.0;0.1644770924060004;0.0;0.32212815972810616;0.21591924535584867;0.0;0.48965862091166246;0.0;0.49323757165219306;0.0;0.0;0.32177455576881875;0.0;0.4721348528513251;0.0;0.2956671765807422;0.0;0.0;0.6119297009174693;0.2960839744388215;0.2955112118673763;0.2837102224744042;0.28305734114653897;0.2828467918350945;0.0;0.0;0.0;0.28281753073722454;0.0;0.0;0.0;0.0;0.1818218274310565;0.30008316723784456;0.1819537240407484;0.0;0.0;0.0;0.0;0.24175310471605205;0.26544939444229365;0.0;0.16941250279132475;0.0;0.34050351904568255;0.20460748566579098;0.0;0.15794377775097726;0.0;0.1881873869522011;0.0;0.30708490121629;0.0;0.31628047123627234;0.1871656024311681;0.0;0.0;0.0;0.0;0.3493618778656048;0.2941840407230336;0.3212730336976444;0.30839017435728233;0.20383251748231496;0.19232507613638505;0.20278517304980562;0.36011404672838004;0.38580164364369773;0.0;0.0;0.6204683930668525;0.22996011164325011;0.0;0.0;0.3355100321869265;0.0;0.0;0.0;0.0;0.0
GO:0023014;0.12764724522203383;0.3033578070098497;0.15057113741802197;0.8591246787864723;0.2207772453583191;0.0;0.1644770924060004;1.0;0.16650703912846176;0.16681210948317068;0.19559485142114585;0.1381462526212675;0.0;0.0;0.0;0.2292064083770427;0.21854606722544873;0.454237605057743;0.19360024563414685;0.0;0.17407059648129397;0.43436548187992413;0.19689433265428938;0.16941108208784464;0.12341795774694116;0.3794933580376164;0.4342419059952548;0.42471404861087214;0.424176490426602;0.4240028939217822;0.0;0.2883824373297308;0.22575417400833164;0.42397875914036853;0.17300056837494124;0.23052610111626406;0.2945679649554675;0.26006115614185615;0.8300328075678434;0.16069875315344034;0.8304274017225471;0.2763746134988937;0.1711738263652677;0.23734222921440223;0.1446981958346984;0.38774029199554283;0.15020404049680755;0.2469304718217006;0.30985413944191037;0.2465370928782769;0.3144833396082638;0.18915587579229567;0.17631864697059882;0.2954525754183033;0.0;0.1218878000652764;0.2840129678535377;0.443251786642108;0.16996574013554563;0.16523013312815615;0.3309252445069995;0.2825048576114355;0.2526947197872792;0.2217063801611402;0.0;0.0;0.4331879090953278;0.4538705116838366;0.4442479159443556;0.18870504407809705;0.33678835165362697;0.18809373628447826;0.0;0.0;0.0;0.24813902888377865;0.0;0.13814073437200663;0.20140935665565085;0.0;0.1703301578626419;0.2898613146678201;0.0;0.24008190707334243;0.1677973155102305;0.2556155688448957
GO:0032091;0.11158883077767588;0.3177282313131739;0.10398683837052317;0.0;0.18076492788873935;0.0;0.0;0.16650703912846176;1.0;0.0;0.22149971589303188;0.12351754937677907;0.0;0.0;0.0;0.31251558271758645;0.1778890774729269;0.3394068563843941;0.14789028692848458;0.0;0.19099083992749824;0.30971308540308967;0.15163838237164112;0.1221275339868387;0.0;0.3101839141968137;0.3095369291662645;0.2962502223301157;0.2955175605376817;0.29528133646026494;0.0;0.0;0.187303724050574;0.2952485092883204;0.125765718451506;0.31615131189708806;0.3986453887421412;0.23759914147548858;0.0;0.0;0.0;0.2652663470983733;0.18590510177414732;0.20322545041052587;0.27153018138754575;0.24967372250064868;0.0;0.21719158762421975;0.17172022443890217;0.21660365328189418;0.0;0.20928175939684843;0.12918375719424924;0.15962623451365746;0.0;0.0;0.27920547049679123;0.32264861060167477;0.16323499775957248;0.0;0.19058200846354365;0.2764000565661166;0.38426741648764823;0.1819725531412925;0.0;0.0;0.3080385280318456;0.3388325461805661;0.32413239694897117;0.2084473228628213;0.19609606164018487;0.20732013993455012;0.0;0.0;0.0;0.21900611083452468;0.0;0.0;0.24467953283429328;0.0;0.0;0.29034345352098395;0.0;0.34380090073225134;0.16034228054771585;0.23051517276425118
GO:0060326;0.0;0.0;0.0;0.19490631848499781;0.0;0.0;0.32212815972810616;0.16681210948317068;0.0;1.0;0.2199612290581448;0.0;0.0;0.0;0.0;0.0;0.0;0.33083437203744404;0.0;0.0;0.0;0.3032990513010864;0.0;0.0;0.19504472975512213;0.3037376599154935;0.3031349332641538;0.29072997599671296;0.29004442593068686;0.2898233578438055;0.0;0.0;0.0;0.2897926355412477;0.0;0.0;0.0;0.0;0.1846795622180554;0.3079477509270313;0.1848156390595054;0.0;0.0;0.0;0.0;0.24683153829582055;0.2715848143096726;0.0;0.17189081025001227;0.0;0.350665339391733;0.20823349717445658;0.0;0.16009576368454445;0.0;0.19125040776975566;0.0;0.3153258088923185;0.0;0.32502934223313185;0.19019518378012126;0.0;0.0;0.0;0.0;0.0;0.30173856276962374;0.33030423415149;0.3167022354792928;0.20743087182594888;0.19552541672780785;0.20634632081186927;0.0;0.0;0.0;0.0;0.0;0.23455046238893554;0.0;0.0;0.7525366388633711;0.0;0.0;0.0;0.0;0.0
