;GO:0014066;GO:0015031;GO:0006047;GO:0006886;GO:0006686;GO:0046338;GO:1902559;GO:0010977;GO:1990569;GO:0033137;GO:2000156;GO:0050714;GO:0019369;GO:0034067;GO:0032482;GO:0006893;GO:0051260;GO:0006888;GO:2000009;GO:0050482;GO:0001516;GO:2000643;GO:0018345;GO:0010360;GO:0043407;GO:0036151;GO:0008089;GO:0036152;GO:0043123;GO:0046513;GO:0043001;GO:0043004;GO:0042953;GO:0000045;GO:0000165;GO:0016310;GO:0048260;GO:0050775;GO:0036344;GO:2001242;GO:0050708;GO:0043651;GO:1903830;GO:1903434;GO:0090481;GO:0030516;GO:0034638;GO:0050428;GO:2000785;GO:0016266;GO:0017157;GO:0016267;GO:0048194;GO:0034315
GO:0014066;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01611412658657372;0.0;0.010203932787939208;0.176667307943996;0.020872248363747226;0.0;0.0;0.176667307943996;0.0;0.0;0.0;0.06052288064828493;0.0;0.0;0.04244774301345964;0.0;0.007065617212737828;0.01603385956189442;0.0;0.0;0.0;0.17502861059421343;0.0;0.0;0.013084463735339839;0.0;0.0;0.0344022327979711;0.0;0.04545464472951064;0.008183154789922414;0.0;0.3863615234287621;0.08280999783288422;0.0;0.0;0.033691192845799744;0.0;0.038092474659226716;0.0;0.0;0.07835020866735859;0.0;0.13247963795216436;0.0;0.0;0.051035618980411555
GO:0015031;0.0;1.0;0.0;0.6013955253806149;0.0;0.0;0.03352495539466374;0.0;0.07734514377023025;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.1370166050935565;0.0;0.1370166050935565;0.0;0.0488668930088731;0.0;0.0;0.0;0.0;0.0;0.0;0.10494272839058989;0.0;0.0;0.0;0.2578786025570099;0.005533403673413432;0.7956157205668706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06503372465051355;0.0;0.17254862787184114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006047;0.0;0.0;1.0;0.0;0.033295022322794195;0.023688943157054644;0.0;0.0;0.0;0.0;0.0;0.0;0.05474132791371271;0.0;0.02058541739748132;0.0;0.02058541739748132;0.0;0.0;0.0;0.013309573380934307;0.0;0.04496691160030699;0.0;0.0;0.0944030701414636;0.02058541739748132;0.0944030701414636;0.0;0.06017435930062393;0.0;0.0;0.0;0.02058541739748132;0.0756880374834793;0.10709368568731677;0.0;0.0;0.02058541739748132;0.0;0.0;0.0718047648270506;0.0;0.0;0.0;0.0;0.02119201891551025;0.01539533708071129;0.0;0.07727491548822002;0.0;0.07638575931132366;0.02058541739748132;0.02058541739748132
GO:0006886;0.0;0.6013955253806149;0.0;1.0;0.0;0.0;0.03352495539466374;0.0;0.07734514377023025;0.0;0.0;0.0;0.0;0.08240117320610767;0.0;0.08240117320610767;0.0;0.3274224225025109;0.0;0.0488668930088731;0.0;0.0;0.0;0.0;0.0;0.0;0.3274224225025109;0.0;0.0;0.0;0.2578786025570099;0.005533403673413432;0.6013955253806149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06503372465051355;0.0;0.1213438492266856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006686;0.0;0.0;0.033295022322794195;0.0;1.0;0.12422696348677609;0.0;0.0;0.0;0.0;0.0;0.0;0.047406197078019026;0.0;0.004198648868195642;0.0;0.004198648868195642;0.0;0.0;0.0;0.042039438113394605;0.0;0.02419327460182903;0.0;0.0;0.12422696348677609;0.004198648868195642;0.12422696348677609;0.0;0.29779292178077493;0.0;0.0;0.0;0.004198648868195642;0.02599796719050238;0.02599796719050238;0.0;0.0;0.004198648868195642;0.0;0.0;0.047406197078019026;0.0;0.0;0.0;0.0;0.12052425579318835;0.008647329334187753;0.0;0.02419327460182903;0.0;0.02419327460182903;0.004198648868195642;0.004198648868195642
GO:0046338;0.0;0.0;0.023688943157054644;0.0;0.12422696348677609;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05141230310213826;0.0;0.004553459706457103;0.0;0.004553459706457103;0.0;0.0;0.0;0.036656531098556315;0.0;0.01866722792129382;0.0;0.0;0.19569749345939264;0.004553459706457103;0.19569749345939264;0.0;0.05141230310213826;0.0;0.0;0.0;0.004553459706457103;0.0281949502728053;0.0281949502728053;0.0;0.0;0.004553459706457103;0.0;0.0;0.05141230310213826;0.0;0.0;0.0;0.0;0.7126746717428097;0.004446138125390819;0.0;0.01866722792129382;0.0;0.01866722792129382;0.004553459706457103;0.004553459706457103
GO:1902559;0.0;0.03352495539466374;0.0;0.03352495539466374;0.0;0.0;1.0;0.0;0.12635946431480702;0.0;0.0;0.0;0.0;0.010273792599352224;0.0;0.022765848238768413;0.0;0.022765848238768413;0.0;0.08603531071841274;0.0;0.0;0.0;0.0;0.0;0.0;0.022765848238768413;0.0;0.0;0.0;0.03352495539466374;0.005533403673413432;0.03352495539466374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08034245328072026;0.0;0.08985755490611351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010977;0.01611412658657372;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.030671962024924275;0.01611412658657372;0.01611412658657372;0.0;0.0;0.01611412658657372;0.0;0.0;0.0;0.01611412658657372;0.0;0.0;0.01611412658657372;0.0;0.012597523233731815;0.009169561775606058;0.0;0.0;0.0;0.01611412658657372;0.0;0.0;0.03933053883706484;0.0;0.0;0.01611412658657372;0.0;0.024366139188309176;0.08663174071608545;0.0;0.01611412658657372;0.01611412658657372;0.0;0.0;0.04843739066102092;0.0;0.17059372236651402;0.0;0.0;0.024366139188309176;0.0;0.01611412658657372;0.0;0.0;0.024366139188309176
GO:1990569;0.0;0.07734514377023025;0.0;0.07734514377023025;0.0;0.0;0.12635946431480702;0.0;1.0;0.0;0.0;0.0;0.0;0.023702580847845316;0.0;0.05252289777420738;0.0;0.05252289777420738;0.0;0.12540742483824555;0.0;0.0;0.0;0.0;0.0;0.0;0.05252289777420738;0.0;0.0;0.0;0.052032283159509585;0.005533403673413432;0.07734514377023025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18535740097776326;0.0;0.44825128269161096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033137;0.010203932787939208;0.0;0.0;0.0;0.0;0.0;0.0;0.030671962024924275;0.0;1.0;0.010203932787939208;0.010203932787939208;0.0;0.0;0.010203932787939208;0.0;0.0;0.0;0.010203932787939208;0.0;0.0;0.010203932787939208;0.0;0.010203932787939208;0.2546545188175164;0.0;0.0;0.0;0.010203932787939208;0.0;0.0;0.030671962024924275;0.0;0.0;0.010203932787939208;0.0;0.010203932787939208;0.008183154789922414;0.0;0.010203932787939208;0.010203932787939208;0.0;0.0;0.030671962024924275;0.0;0.010203932787939208;0.0;0.0;0.029186385788378337;0.0;0.010203932787939208;0.0;0.0;0.010203932787939208
GO:2000156;0.176667307943996;0.0;0.0;0.0;0.0;0.0;0.0;0.01611412658657372;0.0;0.010203932787939208;1.0;0.027386049054235553;0.0;0.0;0.2689421926159935;0.0;0.0;0.0;0.10790825092599558;0.0;0.0;0.13927198184436557;0.0;0.016528951899598507;0.0030505251661797376;0.0;0.0;0.0;0.0333001034066708;0.0;0.0;0.04293041435003227;0.0;0.0;0.0344022327979711;0.0;0.14913769275089972;0.008183154789922414;0.0;0.0735072891160915;0.10865329998523257;0.0;0.0;0.11054154744687819;0.0;0.038092474659226716;0.0;0.0;0.07835020866735859;0.0;0.43466861655686795;0.0;0.0;0.051035618980411555
GO:0050714;0.020872248363747226;0.0;0.0;0.0;0.0;0.0;0.0;0.01611412658657372;0.0;0.010203932787939208;0.027386049054235553;1.0;0.0;0.0;0.020872248363747226;0.0;0.0;0.0;0.027386049054235553;0.0;0.0;0.0678862401214198;0.0;0.016528951899598507;0.0030505251661797376;0.0;0.0;0.0;0.06252570407325161;0.0;0.0;0.0478808545189084;0.0;0.0;0.020872248363747226;0.0;0.0678862401214198;0.024513770910708044;0.0;0.020872248363747226;0.2520498600406769;0.0;0.0;0.07520592796899388;0.0;0.020872248363747226;0.0;0.0;0.020872248363747226;0.0;0.07520592796899388;0.0;0.0;0.020872248363747226
GO:0019369;0.0;0.0;0.05474132791371271;0.0;0.047406197078019026;0.05141230310213826;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.013352943028499221;0.0;0.013352943028499221;0.0;0.0;0.0;0.09037097131476156;0.0;0.04496691160030699;0.0;0.0;0.15076570312311677;0.013352943028499221;0.15076570312311677;0.0;0.08567759794219912;0.0;0.0;0.0;0.013352943028499221;0.05474132791371271;0.05474132791371271;0.0;0.0;0.013352943028499221;0.0;0.0;0.37168937223101406;0.0;0.0;0.0;0.0;0.04599320841824869;0.005685886015836103;0.0;0.05474132791371271;0.0;0.05474132791371271;0.013352943028499221;0.013352943028499221
GO:0034067;0.0;0.1370166050935565;0.0;0.08240117320610767;0.0;0.0;0.010273792599352224;0.0;0.023702580847845316;0.0;0.0;0.0;0.0;1.0;0.0;0.1027441271417843;0.0;0.11539641659208684;0.0;0.014975361423681709;0.0;0.0;0.0;0.0;0.0;0.0;0.07974289062879374;0.0;0.0;0.0;0.1270663364016246;0.005533403673413432;0.1090125649911363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029348478124569175;0.0;0.052877887388338554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032482;0.176667307943996;0.0;0.02058541739748132;0.0;0.004198648868195642;0.004553459706457103;0.0;0.01611412658657372;0.0;0.010203932787939208;0.2689421926159935;0.020872248363747226;0.013352943028499221;0.0;1.0;0.0;0.08011236636927821;0.0;0.06052288064828493;0.0;0.003246577711256547;0.04244774301345964;0.010968689135800987;0.007065617212737828;0.0030505251661797376;0.01814604278481644;0.047358649455417755;0.01814604278481644;0.0333001034066708;0.007588251574740483;0.0;0.013084463735339839;0.0;0.05422006161004232;0.10010894477299503;0.11373532356070608;0.04545464472951064;0.008183154789922414;0.07096173750168966;0.0735072891160915;0.08280999783288422;0.017515193190448905;0.0;0.033691192845799744;0.0;0.038092474659226716;0.004073503979915439;4.8188212660056574E-4;0.07835020866735859;0.018849516140214347;0.13247963795216436;0.018632626045910275;0.08342086214263215;0.051035618980411555
GO:0006893;0.0;0.1370166050935565;0.0;0.08240117320610767;0.0;0.0;0.022765848238768413;0.0;0.05252289777420738;0.0;0.0;0.0;0.0;0.1027441271417843;0.0;1.0;0.0;0.28460433696393445;0.0;0.03318412379803545;0.0;0.0;0.0;0.0;0.0;0.0;0.10494272839058989;0.0;0.0;0.0;0.15205567435573641;0.005533403673413432;0.1090125649911363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06503372465051355;0.0;0.11717288896268974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051260;0.0;0.0;0.02058541739748132;0.0;0.004198648868195642;0.004553459706457103;0.0;0.0;0.0;0.0;0.0;0.0;0.013352943028499221;0.0;0.08011236636927821;0.0;1.0;0.0;0.0;0.0;0.003246577711256547;0.0;0.010968689135800987;0.0;0.0;0.01814604278481644;0.047358649455417755;0.01814604278481644;0.0;0.007588251574740483;0.0;0.0;0.0;0.24071782538826006;0.01454866207651827;0.08011236636927821;0.0;0.0;0.24136020263656002;0.0;0.0;0.017515193190448905;0.0;0.0;0.0;0.0;0.004073503979915439;4.8188212660056574E-4;0.0;0.018849516140214347;0.0;0.018632626045910275;0.27248398448703315;0.07340932550924784
GO:0006888;0.0;0.1370166050935565;0.0;0.3274224225025109;0.0;0.0;0.022765848238768413;0.0;0.05252289777420738;0.0;0.0;0.0;0.0;0.11539641659208684;0.0;0.28460433696393445;0.0;1.0;0.0;0.03318412379803545;0.0;0.0;0.0;0.0;0.0;0.0;0.41699166427794415;0.0;0.0;0.0;0.06621819296308487;0.005533403673413432;0.1090125649911363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06503372465051355;0.0;0.11717288896268974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:2000009;0.06052288064828493;0.0;0.0;0.0;0.0;0.0;0.0;0.01611412658657372;0.0;0.010203932787939208;0.10790825092599558;0.027386049054235553;0.0;0.0;0.06052288064828493;0.0;0.0;0.0;1.0;0.0;0.0;0.05569481313892764;0.0;0.012597523233731815;0.0030505251661797376;0.0;0.0;0.0;0.01867714624936025;0.0;0.0;0.06729126134922662;0.0;0.0;0.019295301441722517;0.0;0.04545464472951064;0.004589714840402469;0.0;0.04122829207011478;0.10865329998523257;0.0;0.0;0.033691192845799744;0.0;0.021365060388007822;0.0;0.0;0.043944557411044076;0.0;0.10790825092599558;0.0;0.0;0.028624527317018
GO:0050482;0.0;0.0488668930088731;0.0;0.0488668930088731;0.0;0.0;0.08603531071841274;0.0;0.12540742483824555;0.0;0.0;0.0;0.0;0.014975361423681709;0.0;0.03318412379803545;0.0;0.03318412379803545;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03318412379803545;0.0;0.0;0.0;0.0488668930088731;0.005533403673413432;0.0488668930088731;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0488668930088731;0.0;0.0488668930088731;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001516;0.0;0.0;0.013309573380934307;0.0;0.042039438113394605;0.036656531098556315;0.0;0.0;0.0;0.0;0.0;0.0;0.09037097131476156;0.0;0.003246577711256547;0.0;0.003246577711256547;0.0;0.0;0.0;1.0;0.0;0.013309573380934307;0.0;0.0;0.036656531098556315;0.003246577711256547;0.036656531098556315;0.0;0.042039438113394605;0.0;0.0;0.0;0.003246577711256547;0.013309573380934307;0.013309573380934307;0.0;0.0;0.003246577711256547;0.0;0.0;0.09037097131476156;0.0;0.0;0.0;0.0;0.036656531098556315;0.005685886015836103;0.0;0.013309573380934307;0.0;0.013309573380934307;0.003246577711256547;0.003246577711256547
GO:2000643;0.04244774301345964;0.0;0.0;0.0;0.0;0.0;0.0;0.01611412658657372;0.0;0.010203932787939208;0.13927198184436557;0.0678862401214198;0.0;0.0;0.04244774301345964;0.0;0.0;0.0;0.05569481313892764;0.0;0.0;1.0;0.0;0.016528951899598507;0.0030505251661797376;0.0;0.0;0.0;0.09975506111888617;0.0;0.0;0.04293041435003227;0.0;0.0;0.0344022327979711;0.0;0.13927198184436557;0.024513770910708044;0.0;0.04244774301345964;0.05569481313892764;0.0;0.0;0.11054154744687819;0.0;0.038092474659226716;0.0;0.0;0.04244774301345964;0.0;0.13927198184436557;0.0;0.0;0.04244774301345964
GO:0018345;0.0;0.0;0.04496691160030699;0.0;0.02419327460182903;0.01866722792129382;0.0;0.0;0.0;0.0;0.0;0.0;0.04496691160030699;0.0;0.010968689135800987;0.0;0.010968689135800987;0.0;0.0;0.0;0.013309573380934307;0.0;1.0;0.0;0.0;0.06320331054465468;0.010968689135800987;0.06320331054465468;0.0;0.04372469807753967;0.0;0.0;0.0;0.010968689135800987;0.47893037064901894;0.04496691160030699;0.0;0.0;0.010968689135800987;0.0;0.0;0.04496691160030699;0.0;0.0;0.0;0.0;0.02347217008887191;0.0027766805418932197;0.0;0.47893037064901894;0.0;0.47893037064901894;0.010968689135800987;0.010968689135800987
GO:0010360;0.007065617212737828;0.0;0.0;0.0;0.0;0.0;0.0;0.012597523233731815;0.0;0.010203932787939208;0.016528951899598507;0.016528951899598507;0.0;0.0;0.007065617212737828;0.0;0.0;0.0;0.012597523233731815;0.0;0.0;0.016528951899598507;0.0;1.0;0.0030505251661797376;0.0;0.0;0.0;0.007065617212737828;0.0;0.0;0.04110221776620686;0.0;0.0;0.007065617212737828;0.0;0.016528951899598507;0.004589714840402469;0.0;0.007065617212737828;0.016528951899598507;0.0;0.0;0.04110221776620686;0.0;0.007065617212737828;0.0;0.0;0.007065617212737828;0.0;0.016528951899598507;0.0;0.0;0.007065617212737828
GO:0043407;0.01603385956189442;0.0;0.0;0.0;0.0;0.0;0.0;0.009169561775606058;0.0;0.2546545188175164;0.0030505251661797376;0.0030505251661797376;0.0;0.0;0.0030505251661797376;0.0;0.0;0.0;0.0030505251661797376;0.0;0.0;0.0030505251661797376;0.0;0.0030505251661797376;1.0;0.0;0.0;0.0;0.01603385956189442;0.0;0.0;0.009169561775606058;0.0;0.0;0.0030505251661797376;0.0;0.0030505251661797376;0.0030505251661797376;0.0;0.01603385956189442;0.0030505251661797376;0.0;0.0;0.009169561775606058;0.0;0.0030505251661797376;0.0;0.0;0.008725440103105588;0.0;0.0030505251661797376;0.0;0.0;0.0030505251661797376
GO:0036151;0.0;0.0;0.0944030701414636;0.0;0.12422696348677609;0.19569749345939264;0.0;0.0;0.0;0.0;0.0;0.0;0.15076570312311677;0.0;0.01814604278481644;0.0;0.01814604278481644;0.0;0.0;0.0;0.036656531098556315;0.0;0.06320331054465468;0.0;0.0;1.0;0.01814604278481644;0.9913268893815541;0.0;0.08567759794219912;0.0;0.0;0.0;0.01814604278481644;0.09008508479861856;0.11236000908069455;0.0;0.0;0.01814604278481644;0.0;0.0;0.19776092888730398;0.0;0.0;0.0;0.0;0.2225374467138292;0.004446138125390819;0.0;0.10456035020100805;0.0;0.10456035020100805;0.01814604278481644;0.01814604278481644
GO:0008089;0.0;0.10494272839058989;0.02058541739748132;0.3274224225025109;0.004198648868195642;0.004553459706457103;0.022765848238768413;0.0;0.05252289777420738;0.0;0.0;0.0;0.013352943028499221;0.07974289062879374;0.047358649455417755;0.10494272839058989;0.047358649455417755;0.41699166427794415;0.0;0.03318412379803545;0.003246577711256547;0.0;0.010968689135800987;0.0;0.0;0.01814604278481644;1.0;0.01814604278481644;0.0;0.007588251574740483;0.03533365064863204;0.005533403673413432;0.10494272839058989;0.047358649455417755;0.01454866207651827;0.047358649455417755;0.0;0.0;0.047358649455417755;0.0;0.0;0.017515193190448905;0.06503372465051355;0.0;0.10494272839058989;0.0;0.004073503979915439;4.8188212660056574E-4;0.0;0.018849516140214347;0.0;0.018632626045910275;0.047358649455417755;0.021582900702181728
GO:0036152;0.0;0.0;0.0944030701414636;0.0;0.12422696348677609;0.19569749345939264;0.0;0.0;0.0;0.0;0.0;0.0;0.15076570312311677;0.0;0.01814604278481644;0.0;0.01814604278481644;0.0;0.0;0.0;0.036656531098556315;0.0;0.06320331054465468;0.0;0.0;0.9913268893815541;0.01814604278481644;1.0;0.0;0.08567759794219912;0.0;0.0;0.0;0.01814604278481644;0.09008508479861856;0.11236000908069455;0.0;0.0;0.01814604278481644;0.0;0.0;0.19776092888730398;0.0;0.0;0.0;0.0;0.2225374467138292;0.004446138125390819;0.0;0.10456035020100805;0.0;0.10456035020100805;0.01814604278481644;0.01814604278481644
GO:0043123;0.17502861059421343;0.0;0.0;0.0;0.0;0.0;0.0;0.01611412658657372;0.0;0.010203932787939208;0.0333001034066708;0.06252570407325161;0.0;0.0;0.0333001034066708;0.0;0.0;0.0;0.01867714624936025;0.0;0.0;0.09975506111888617;0.0;0.007065617212737828;0.01603385956189442;0.0;0.0;0.0;1.0;0.0;0.0;0.013084463735339839;0.0;0.0;0.0333001034066708;0.0;0.09975506111888617;0.024513770910708044;0.0;0.17502861059421343;0.0333001034066708;0.0;0.0;0.0333001034066708;0.0;0.0333001034066708;0.0;0.0;0.0333001034066708;0.0;0.0333001034066708;0.0;0.0;0.0333001034066708
