;GO:0014066;GO:0015031;GO:0006047;GO:0006886;GO:0006686;GO:0046338;GO:1902559;GO:0010977;GO:1990569;GO:0033137;GO:2000156;GO:0050714;GO:0019369;GO:0034067;GO:0032482;GO:0006893;GO:0051260;GO:0006888;GO:2000009;GO:0050482;GO:0001516;GO:2000643;GO:0018345;GO:0010360;GO:0043407;GO:0036151;GO:0008089;GO:0036152;GO:0043123;GO:0046513;GO:0043001;GO:0043004;GO:0042953;GO:0000045;GO:0000165;GO:0016310;GO:0048260;GO:0050775;GO:0036344;GO:2001242;GO:0050708;GO:0043651;GO:1903830;GO:1903434;GO:0090481;GO:0030516;GO:0034638;GO:0050428;GO:2000785;GO:0016266;GO:0017157;GO:0016267;GO:0048194;GO:0034315
GO:0014066;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.11428571428571432;0.33333333333333337;0.14814814814814814;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.1875;0.0;0.0;0.19047619047619047;0.0;0.09677419354838712;0.16666666666666663;0.0;0.0;0.0;0.5294117647058824;0.0;0.0;0.10256410256410253;0.0;0.0;0.1333333333333333;0.0;0.19999999999999996;0.09999999999999998;0.0;0.6923076923076923;0.2222222222222222;0.0;0.0;0.18181818181818177;0.0;0.13793103448275867;0.0;0.0;0.19999999999999996;0.0;0.2857142857142857;0.0;0.0;0.13793103448275867
GO:0015031;0.0;1.0;0.0;0.7333333333333334;0.0;0.0;0.2142857142857143;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.2666666666666667;0.0;0.25;0.0;0.1923076923076923;0.0;0.0;0.0;0.0;0.0;0.0;0.17391304347826086;0.0;0.0;0.0;0.43999999999999995;0.046511627906976716;0.8461538461538461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006047;0.0;0.0;1.0;0.0;0.22499999999999998;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.24137931034482762;0.0;0.07999999999999996;0.0;0.08333333333333337;0.0;0.0;0.0;0.16279069767441856;0.0;0.25;0.0;0.0;0.2857142857142857;0.0625;0.2857142857142857;0.0;0.23529411764705888;0.0;0.0;0.0;0.07999999999999996;0.22857142857142854;0.26315789473684215;0.0;0.0;0.07692307692307687;0.0;0.0;0.2592592592592593;0.0;0.0;0.0;0.0;0.21052631578947367;0.27118644067796616;0.0;0.23333333333333328;0.0;0.22580645161290325;0.08333333333333337;0.050000000000000044
GO:0006886;0.0;0.7333333333333334;0.0;1.0;0.0;0.0;0.1875;0.0;0.24;0.0;0.0;0.0;0.0;0.2777777777777778;0.0;0.21052631578947367;0.0;0.4117647058823529;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.29166666666666663;0.0;0.0;0.0;0.4814814814814815;0.04255319148936165;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.3157894736842105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006686;0.0;0.0;0.22499999999999998;0.0;1.0;0.2790697674418605;0.0;0.0;0.0;0.0;0.0;0.0;0.19512195121951215;0.0;0.052631578947368474;0.0;0.05405405405405406;0.0;0.0;0.0;0.23529411764705888;0.0;0.19999999999999996;0.0;0.0;0.4411764705882353;0.0444444444444444;0.4411764705882353;0.0;0.71875;0.0;0.0;0.0;0.052631578947368474;0.21739130434782605;0.19354838709677424;0.0;0.0;0.05128205128205132;0.0;0.0;0.20512820512820518;0.0;0.0;0.0;0.0;0.34090909090909094;0.2571428571428571;0.0;0.19047619047619047;0.0;0.18604651162790697;0.05405405405405406;0.037735849056603765
GO:0046338;0.0;0.0;0.19999999999999996;0.0;0.2790697674418605;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.06451612903225812;0.0;0.06666666666666665;0.0;0.0;0.0;0.16666666666666663;0.0;0.17142857142857137;0.0;0.0;0.5;0.052631578947368474;0.5;0.0;0.19999999999999996;0.0;0.0;0.0;0.06451612903225812;0.19512195121951215;0.25;0.0;0.0;0.0625;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.7931034482758621;0.125;0.0;0.16216216216216217;0.0;0.1578947368421053;0.06666666666666665;0.04347826086956519
GO:1902559;0.0;0.2142857142857143;0.0;0.1875;0.0;0.0;1.0;0.0;0.56;0.0;0.0;0.0;0.0;0.06896551724137934;0.0;0.14814814814814814;0.0;0.1428571428571429;0.0;0.22857142857142854;0.0;0.0;0.0;0.0;0.0;0.0;0.11428571428571432;0.0;0.0;0.0;0.1428571428571429;0.036363636363636376;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22580645161290325;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010977;0.125;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.11764705882352944;0.1333333333333333;0.0888888888888889;0.0;0.0;0.125;0.0;0.0;0.0;0.12121212121212122;0.0;0.0;0.10256410256410253;0.0;0.08333333333333337;0.07999999999999996;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.10909090909090913;0.0;0.0;0.08333333333333337;0.0;0.1351351351351351;0.34782608695652173;0.0;0.11111111111111116;0.11111111111111116;0.0;0.0;0.1578947368421053;0.0;0.4571428571428572;0.0;0.0;0.1351351351351351;0.0;0.125;0.0;0.0;0.10869565217391308
GO:1990569;0.0;0.2857142857142857;0.0;0.24;0.0;0.0;0.56;0.0;1.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.19999999999999996;0.0;0.19047619047619047;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.17142857142857137;0.04166666666666663;0.26086956521739135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29166666666666663;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033137;0.11428571428571432;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;1.0;0.12121212121212122;0.08333333333333337;0.0;0.0;0.11428571428571432;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.09523809523809523;0.0;0.07843137254901966;0.5272727272727273;0.0;0.0;0.0;0.09302325581395354;0.0;0.0;0.10344827586206895;0.0;0.0;0.07843137254901966;0.0;0.09756097560975607;0.06557377049180324;0.0;0.10256410256410253;0.10256410256410253;0.0;0.0;0.14634146341463417;0.0;0.07999999999999996;0.0;0.0;0.15384615384615385;0.0;0.11428571428571432;0.0;0.0;0.07999999999999996
