;GO:0014066;GO:0015031;GO:0006047;GO:0006886;GO:0006686;GO:0046338;GO:1902559;GO:0010977;GO:1990569;GO:0033137;GO:2000156;GO:0050714;GO:0019369;GO:0034067;GO:0032482;GO:0006893;GO:0051260;GO:0006888;GO:2000009;GO:0050482;GO:0001516;GO:2000643;GO:0018345;GO:0010360;GO:0043407;GO:0036151;GO:0008089;GO:0036152;GO:0043123;GO:0046513;GO:0043001;GO:0043004;GO:0042953;GO:0000045;GO:0000165;GO:0016310;GO:0048260;GO:0050775;GO:0036344;GO:2001242;GO:0050708;GO:0043651;GO:1903830;GO:1903434;GO:0090481;GO:0030516;GO:0034638;GO:0050428;GO:2000785;GO:0016266;GO:0017157;GO:0016267;GO:0048194;GO:0034315
GO:0014066;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09350709804973668;0.0;0.07974182512222935;0.06542503916533039;0.09831332099014552;0.0;0.0;0.087330757352357;0.0;0.0;0.0;0.06625632710404813;0.0;0.0;0.07245592287752407;0.0;0.06051127187954416;0.4261935443633015;0.0;0.0;0.0;0.46275439528483386;0.0;0.0;0.06239761005536215;0.0;0.0;0.10080329600489767;0.0;0.08445343105289002;0.08160960809759633;0.0;0.45908476435878837;0.10453214692744259;0.0;0.0;0.06239761005536215;0.0;0.08947024281172689;0.0;0.0;0.08221660850676568;0.0;0.09534364005686582;0.0;0.0;0.07657022171124925
GO:0015031;0.0;1.0;0.0;0.9173363134244212;0.0;0.0;0.3976547981866086;0.0;0.3976547981866086;0.0;0.0;0.0;0.0;0.4830078408796023;0.0;0.34118506793743575;0.0;0.40637461640059397;0.0;0.4647317093900861;0.0;0.0;0.0;0.0;0.0;0.0;0.33065545067477775;0.0;0.0;0.0;0.5692834336690159;0.2109773826191138;0.5308047557623073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3018235289711293;0.0;0.4657303757962524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006047;0.0;0.0;1.0;0.0;0.2868639134517045;0.26727514153462534;0.0;0.0;0.0;0.0;0.0;0.0;0.3605492714382028;0.0;0.02296048763337124;0.0;0.025957148769113186;0.0;0.0;0.0;0.3256664133234746;0.0;0.11084500081294536;0.0;0.0;0.3188581617999828;0.021887368178553204;0.31796831483544813;0.0;0.19263635474579724;0.0;0.0;0.0;0.022476386615345928;0.3882841218919783;0.44163350974992727;0.0;0.0;0.017846288321375487;0.0;0.0;0.3301995742103831;0.0;0.0;0.0;0.0;0.28341670415274806;0.4698293247184537;0.0;0.11648876196092563;0.0;0.09411448252620669;0.020401339940053793;0.020495327744062996
GO:0006886;0.0;0.9173363134244212;0.0;1.0;0.0;0.0;0.3824149572497319;0.0;0.3824149572497319;0.0;0.0;0.0;0.0;0.4599348652345303;0.0;0.3233452656143683;0.0;0.6526958890597498;0.0;0.4423314504641345;0.0;0.0;0.0;0.0;0.0;0.0;0.537252783221584;0.0;0.0;0.0;0.5415044252131544;0.2033289643200179;0.5065741637319836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28777781195372476;0.0;0.4449622608317946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006686;0.0;0.0;0.2868639134517045;0.0;1.0;0.43896368373834366;0.0;0.0;0.0;0.0;0.0;0.0;0.42028796962547027;0.0;0.021290549717543024;0.0;0.023842934341519084;0.0;0.0;0.0;0.45217967973434064;0.0;0.16920991463752996;0.0;0.0;0.6314687585254025;0.02036470446401519;0.6298256697560168;0.0;0.7554269512598272;0.0;0.0;0.0;0.020873666878203672;0.36463792001232376;0.41015334069838055;0.0;0.0;0.016820808509603918;0.0;0.0;0.3872340023039989;0.0;0.0;0.0;0.0;0.5655422087672386;0.4388301514005091;0.0;0.17720637129409578;0.0;0.1451732979209503;0.019072139574988347;0.019154254597201287
GO:0046338;0.0;0.0;0.26727514153462534;0.0;0.43896368373834366;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38920247863912144;0.0;0.01968676996160056;0.0;0.021849572953508645;0.0;0.0;0.0;0.35637432957995113;0.0;0.08799195252240555;0.0;0.0;0.5050553983785205;0.01889255409576281;0.5038337695746647;0.0;0.3828583150741055;0.0;0.0;0.0;0.01932980117066826;0.3341833772402089;0.3720189568817571;0.0;0.0;0.01580365215978331;0.0;0.0;0.36069134606155845;0.0;0.0;0.0;0.0;0.7921177901696294;0.34789347137225884;0.0;0.0918405262943835;0.0;0.0762656108178322;0.017774984128329507;0.017846288321375487
GO:1902559;0.0;0.3976547981866086;0.0;0.3824149572497319;0.0;0.0;1.0;0.0;0.6202096564833829;0.0;0.0;0.0;0.0;0.16530348014577867;0.0;0.19252170456789708;0.0;0.21168310660466486;0.0;0.47930795076385396;0.0;0.0;0.0;0.0;0.0;0.0;0.18912332659678116;0.0;0.0;0.0;0.2979586451145544;0.13821265395458765;0.28589516148158883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3703610949531984;0.0;0.6844321249298744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010977;0.09350709804973668;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.23922201189201486;0.0673527796708974;0.1027317311712789;0.0;0.0;0.0907997297153282;0.0;0.0;0.0;0.2085548704457047;0.0;0.0;0.07482776469631591;0.0;0.18991032793785353;0.2635944171211279;0.0;0.0;0.0;0.09919096310210916;0.0;0.0;0.18572993988449032;0.0;0.0;0.10545364320023531;0.0;0.3742108301364209;0.6614144645826354;0.0;0.09837053126559175;0.10954145127033907;0.0;0.0;0.18572993988449032;0.0;0.7277170060402594;0.0;0.0;0.36392974751183504;0.0;0.09949352049478512;0.0;0.0;0.33806992600327673
GO:1990569;0.0;0.3976547981866086;0.0;0.3824149572497319;0.0;0.0;0.6202096564833829;0.0;1.0;0.0;0.0;0.0;0.0;0.16530348014577867;0.0;0.19252170456789708;0.0;0.21168310660466486;0.0;0.47930795076385396;0.0;0.0;0.0;0.0;0.0;0.0;0.18912332659678116;0.0;0.0;0.0;0.2979586451145544;0.13821265395458765;0.28589516148158883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3703610949531984;0.0;0.8964503893560191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033137;0.07974182512222935;0.0;0.0;0.0;0.0;0.0;0.0;0.23922201189201486;0.0;1.0;0.05990430059695317;0.08635439928394528;0.0;0.0;0.07776446589311098;0.0;0.0;0.0;0.18234695583460256;0.0;0.0;0.06574570715869288;0.0;0.1679319549836672;0.6236169430077942;0.0;0.0;0.0;0.08383875037153726;0.0;0.0;0.16606389381774345;0.0;0.0;0.08826955140954015;0.0;0.07547471996961866;0.07319527800174228;0.0;0.08325187725962245;0.09111567959530464;0.0;0.0;0.16606389381774345;0.0;0.07945636070907117;0.0;0.0;0.16305389499517803;0.0;0.08405479733434908;0.0;0.0;0.06911551376350168
GO:2000156;0.06542503916533039;0.0;0.0;0.0;0.0;0.0;0.0;0.0673527796708974;0.0;0.05990430059695317;1.0;0.34383163960570456;0.0;0.0;0.06408801570823591;0.0;0.0;0.0;0.23606563920864682;0.0;0.0;0.426007882812268;0.0;0.2634361263447984;0.06420864178030242;0.0;0.0;0.0;0.06815770168859436;0.0;0.0;0.3790401459430844;0.0;0.0;0.07105738584933458;0.0;0.47823180059804704;0.060952265659301896;0.0;0.0677693247123294;0.35899730296921867;0.0;0.0;0.3790401459430844;0.0;0.06523275353214734;0.0;0.0;0.0612902287157458;0.0;0.5224080674762867;0.0;0.0;0.05809653937669278
GO:0050714;0.09831332099014552;0.0;0.0;0.0;0.0;0.0;0.0;0.1027317311712789;0.0;0.08635439928394528;0.34383163960570456;1.0;0.0;0.0;0.09532493231131127;0.0;0.0;0.0;0.5142749589276261;0.0;0.0;0.4942045908505574;0.0;0.3626039910772155;0.09559204784764136;0.0;0.0;0.0;0.2791825219062007;0.0;0.0;0.4704607805322911;0.0;0.0;0.11160681842092936;0.0;0.5832589873274235;0.2363051995019662;0.0;0.1037039707102205;0.9296867419003785;0.0;0.0;0.46355235367026415;0.0;0.09787976775483632;0.0;0.0;0.08926413074436569;0.0;0.7329763358040275;0.0;0.0;0.08264720425093025
