;GO:0051491;GO:0051092;GO:0002479;GO:0002755;GO:2000510;GO:0019886;GO:0050830;GO:0042308;GO:0007263;GO:0002885;GO:2000525;GO:0001954;GO:0002922;GO:2000526;GO:0002408;GO:2000522;GO:0072610;GO:0010942;GO:2000121;GO:0031623;GO:0051897;GO:0071404;GO:0070508;GO:0045429;GO:0034695;GO:0043123;GO:0042953;GO:0002576;GO:0002456;GO:0019221;GO:0050852;GO:0050731;GO:0038124;GO:1904646;GO:0050862;GO:0002503;GO:2000547;GO:2000669;GO:0002506;GO:0010886;GO:0032496;GO:0038116;GO:0038115;GO:0055096;GO:0030194;GO:0002286;GO:0032760;GO:0051209;GO:0071731;GO:0019722;GO:0007186;GO:0031274;GO:0090023;GO:0043552;GO:0043277;GO:0043312;GO:0042102;GO:1900227;GO:0045860;GO:0044130;GO:0045065;GO:0010628;GO:0002606;GO:0071447;GO:0016045;GO:0030299;GO:0001916;GO:0010744;GO:0032755;GO:0071726;GO:0044539;GO:0019934;GO:0060100;GO:0090630;GO:0000122;GO:0060907;GO:0097022;GO:0097029;GO:0070543;GO:0050776;GO:2000334;GO:0140052;GO:0060333;GO:0050706;GO:0034121;GO:0007169;GO:0007204;GO:1990000;GO:0032735;GO:0045089;GO:0071222;GO:0071223;GO:0046330;GO:0045087;GO:0030838;GO:0070374;GO:0071345;GO:0050702
GO:0051491;1.0;0.02849417210833194;0.0;0.019295575792472548;0.04684846453035457;0.0;0.0;0.005732050395408536;0.03975112831612477;0.012507354551996823;0.08971497792039268;0.03975112831612477;0.03975112831612477;0.0324988524348269;0.0;0.11907999762923722;0.0;0.11907999762923722;0.03975112831612477;0.0;0.10004507709335599;0.0;0.0;0.036214832391062296;0.0;0.09975506111888617;0.0;0.0;0.0;0.03975112831612477;0.03628655925051139;0.03060524638168383;0.019295575792472548;0.0;0.0653333049413298;0.0;0.24600669303464293;0.03975112831612477;0.0;0.03975112831612477;0.0;0.03975112831612477;0.03975112831612477;0.03975112831612477;0.03875656960899658;0.0;0.03975112831612477;0.015226424457993607;0.0;0.03975112831612477;0.03975112831612477;0.7251641719818829;0.02522179594849674;0.03255489693810376;0.0;0.0;0.04222772890493259;0.21884924868096567;0.021784663449386885;0.022295355304771215;0.0;0.03975112831612477;0.03975112831612477;0.0;0.0;0.0;0.02180624756021156;0.11907999762923722;0.03975112831612477;0.0;0.0;0.03975112831612477;0.14195454812907035;0.01681070343392721;0.004334589126298501;0.025534863971857412;0.0;0.0;0.0;0.022295355304771215;0.21884924868096567;0.0;0.03975112831612477;0.03975112831612477;0.03975112831612477;0.03975112831612477;0.011599311636661369;0.0;0.03975112831612477;0.03975112831612477;0.0;0.0;0.013536890787930196;0.0;0.09531319817950379;0.020233460113947156;0.0;0.0
GO:0051092;0.02849417210833194;1.0;0.0;0.019295575792472548;0.015638892862240926;0.0;0.0;0.005732050395408536;0.02849417210833194;0.012507354551996823;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.10194628033689614;0.0;0.02849417210833194;0.0;0.02849417210833194;0.08150209504096358;0.0;0.02849417210833194;0.0;0.0;0.061263427130196925;0.0;0.02849417210833194;0.0;0.0;0.0;0.02849417210833194;0.02849417210833194;0.029222626852749144;0.019295575792472548;0.0;0.02180947799583816;0.0;0.02849417210833194;0.02849417210833194;0.0;0.02849417210833194;0.0;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.0;0.02849417210833194;0.015226424457993607;0.0;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.008419506777565193;0.03108420019194014;0.0;0.0;0.014096404968237644;0.02849417210833194;0.0208005216868681;0.015981626640088665;0.0;0.04913659242816378;0.02849417210833194;0.0;0.0;0.0;0.02180624756021156;0.02849417210833194;0.02849417210833194;0.0;0.0;0.02849417210833194;0.025784203015301325;0.024221620452226755;0.13356406145528946;0.025534863971857412;0.0;0.0;0.0;0.015981626640088665;0.02849417210833194;0.0;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.011599311636661369;0.0;0.02849417210833194;0.02849417210833194;0.0;0.0;0.012925349572707388;0.0;0.01731240657159823;0.01931939535712146;0.0;0.0
GO:0002479;0.0;0.0;1.0;0.008160075348164186;0.0;0.4787706718086222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026926400468350445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1012741686320708;0.0;0.015345541423299216;0.0;0.008160075348164186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04103932917437334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02535564089323761;0.0;0.0;0.0;0.0;0.050262270246028425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1012741686320708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1012741686320708;0.0;0.0;0.0;0.0
GO:0002755;0.019295575792472548;0.019295575792472548;0.008160075348164186;1.0;0.04608510565704408;0.008160075348164186;0.0;0.005732050395408536;0.04709164073433045;0.12314131534749168;0.05478715325808889;0.019295575792472548;0.18997483229520687;0.01084872421047497;0.008160075348164186;0.05478715325808889;0.008160075348164186;0.019295575792472548;0.028234954990406808;0.008160075348164186;0.056860716224778764;0.008160075348164186;0.0;0.012089187756001556;0.0;0.056860716224778764;0.0;0.008160075348164186;0.008160075348164186;0.04709164073433045;0.3365434249374996;0.010216603126352617;0.9927403464651253;0.008160075348164186;0.18997483229520687;0.008160075348164186;0.019295575792472548;0.019295575792472548;0.008160075348164186;0.019295575792472548;0.0;0.04709164073433045;0.04709164073433045;0.04709164073433045;0.056860716224778764;0.008160075348164186;0.019295575792472548;0.015226424457993607;0.0;0.04709164073433045;0.04709164073433045;0.019295575792472548;0.024810826625785282;0.010867432912906327;0.0;0.008160075348164186;0.040024817486099915;0.019295575792472548;0.0072721277237207;0.010822377535603424;0.008160075348164186;0.019295575792472548;0.05478715325808889;0.008160075348164186;0.0;0.0;0.18997483229520687;0.019295575792472548;0.019295575792472548;0.008160075348164186;0.0;0.04709164073433045;0.019295575792472548;0.008160075348164186;0.004334589126298501;0.18997483229520687;0.008160075348164186;0.008160075348164186;0.0;0.05439634701412374;0.019295575792472548;0.008160075348164186;0.04709164073433045;0.019295575792472548;0.10291703909091676;0.04709164073433045;0.008160075348164186;0.008160075348164186;0.019295575792472548;0.42112869627786226;0.008160075348164186;0.008160075348164186;0.013316317802164437;0.008160075348164186;0.01731240657159823;0.019903771799280025;0.008160075348164186;0.008160075348164186
GO:2000510;0.04684846453035457;0.015638892862240926;0.0;0.04608510565704408;1.0;0.0;0.0;0.010219862732289236;0.015638892862240926;0.06628014643736223;0.04684846453035457;0.015638892862240926;0.04608510565704408;0.0324988524348269;0.0;0.04684846453035457;0.0;0.04684846453035457;0.015638892862240926;0.0;0.04684846453035457;0.0;0.0;0.036214832391062296;0.0;0.04684846453035457;0.0;0.0;0.0;0.015638892862240926;0.04608510565704408;0.03060524638168383;0.04608510565704408;0.0;0.04684846453035457;0.0;0.015638892862240926;0.015638892862240926;0.0;0.015638892862240926;0.0;0.015638892862240926;0.015638892862240926;0.015638892862240926;0.04608510565704408;0.0;0.015638892862240926;0.015226424457993607;0.0;0.015638892862240926;0.015638892862240926;0.04684846453035457;0.447665778760474;0.03255489693810376;0.0;0.0;0.04222772890493259;0.04684846453035457;0.021784663449386885;0.008771440905124559;0.0;0.015638892862240926;0.044404501282862927;0.0;0.0;0.0;0.04608510565704408;0.04684846453035457;0.015638892862240926;0.0;0.0;0.015638892862240926;0.04684846453035457;0.006613668619701782;0.004334589126298501;0.04608510565704408;0.0;0.0;0.0;0.015638892862240926;0.04684846453035457;0.0;0.015638892862240926;0.015638892862240926;0.015638892862240926;0.015638892862240926;0.006613668619701782;0.0;0.015638892862240926;0.04608510565704408;0.0;0.0;0.013536890787930196;0.0;0.04684846453035457;0.020233460113947156;0.0;0.0
GO:0019886;0.0;0.0;0.4787706718086222;0.008160075348164186;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026926400468350445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07979355434688268;0.0;0.015345541423299216;0.0;0.008160075348164186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04103932917437334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02535564089323761;0.0;0.0;0.0;0.0;0.050262270246028425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07979355434688268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07979355434688268;0.0;0.0;0.0;0.0
GO:0050830;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04713169834772219;0.0;0.0;0.02507172058720789;0.0;0.0;0.0;0.04713169834772219;0.0;0.0;0.0;0.0;0.012292365788604492;0.0;0.0;0.0;0.0;0.0;0.0;0.23285909495592405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08593934160118723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04290227604349502;0.2848560981491141;0.0;0.0;0.0;0.0;0.098555755276525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04713169834772219;0.0;0.0;0.04713169834772219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06990171744295501;0.10672929583908689;0.0;0.13354555653069036;0.0;0.0;0.04713169834772219;0.0
GO:0042308;0.005732050395408536;0.005732050395408536;0.0;0.005732050395408536;0.010219862732289236;0.0;0.0;1.0;0.005732050395408536;0.005732050395408536;0.005732050395408536;0.005732050395408536;0.005732050395408536;0.005732050395408536;0.0;0.005732050395408536;0.0;0.005732050395408536;0.005732050395408536;0.0;0.005732050395408536;0.0;0.0;0.005732050395408536;0.0;0.005732050395408536;0.0;0.0;0.0;0.005732050395408536;0.005732050395408536;0.005730222168749597;0.005732050395408536;0.0;0.005732050395408536;0.0;0.005732050395408536;0.010219862732289236;0.0;0.010219862732289236;0.0;0.005732050395408536;0.005732050395408536;0.005732050395408536;0.005732050395408536;0.0;0.005732050395408536;0.010219862732289236;0.0;0.005732050395408536;0.005732050395408536;0.005732050395408536;0.008419506777565193;0.005732050395408536;0.0;0.0;0.005732050395408536;0.005732050395408536;0.004078743882000987;0.010219862732289236;0.0;0.005732050395408536;0.005732050395408536;0.0;0.0;0.0;0.005732050395408536;0.005732050395408536;0.005732050395408536;0.0;0.0;0.005732050395408536;0.013409272313956846;0.0043219674209415745;0.004334589126298501;0.005732050395408536;0.0;0.0;0.0;0.005732050395408536;0.005732050395408536;0.0;0.005732050395408536;0.037398228202987584;0.005732050395408536;0.005732050395408536;0.0043219674209415745;0.0;0.005732050395408536;0.005732050395408536;0.0;0.0;0.0025345128976109917;0.0;0.005732050395408536;0.0037883119857789515;0.0;0.0
GO:0007263;0.03975112831612477;0.02849417210833194;0.0;0.04709164073433045;0.015638892862240926;0.0;0.0;0.005732050395408536;1.0;0.007015043986723788;0.029948536027819148;0.08886136231624644;0.041044485181548206;0.01084872421047497;0.026926400468350445;0.04994959818845216;0.02456631929126772;0.19058610673795873;0.0854224838034964;0.051925829547280054;0.03339691615813532;0.05933604448260999;0.0;0.012089187756001556;0.0;0.0333001034066708;0.0;0.08448767247666746;0.0;0.6986459598212339;0.08855882975913576;0.010216603126352617;0.04709164073433045;0.012292365788604492;0.02180947799583816;0.0738188246198382;0.15382837011998174;0.061847372278446056;0.057432575066551875;0.06430760456660113;0.0;0.5980376972206427;0.5980376972206427;0.6986459598212339;0.021737533660803384;0.04103932917437334;0.05198383880526412;0.015226424457993607;0.0;0.950159581199402;0.6986459598212339;0.039670825765091344;0.008419506777565193;0.010867432912906327;0.0;0.02535564089323761;0.014096404968237644;0.05671974646562004;0.0072721277237207;0.04348834355083746;0.050262270246028425;0.07595466202205571;0.08077709883171201;0.023528887878805693;0.0;0.0;0.01223054685020104;0.0699329726459334;0.06876025766680915;0.01994811552885378;0.0;0.9270571235543782;0.025784203015301325;0.06825029425055543;0.004334589126298501;0.014321829065682804;0.11136845291850223;0.047678372171490666;0.0;0.16055950107079905;0.07410929909087548;0.05933604448260999;0.6436478635053585;0.0513281800939937;0.09113966179815586;0.6912585729064955;0.011599311636661369;0.05171676910686415;0.06845703713218734;0.02569850411823463;0.014148413061266386;0.02160247585478589;0.0045188670929252805;0.0;0.01731240657159823;0.006754307064843514;0.054665460886362406;0.024442714950202078
GO:0002885;0.012507354551996823;0.012507354551996823;0.0;0.12314131534749168;0.06628014643736223;0.0;0.0;0.005732050395408536;0.007015043986723788;1.0;0.0355129257640929;0.012507354551996823;0.12314131534749168;0.01084872421047497;0.0;0.0355129257640929;0.0;0.012507354551996823;0.018301842692999927;0.0;0.0368570052302469;0.0;0.0;0.012089187756001556;0.0;0.0368570052302469;0.0;0.0;0.0;0.007015043986723788;0.12314131534749168;0.010216603126352617;0.12314131534749168;0.0;0.12314131534749168;0.0;0.007015043986723788;0.007015043986723788;0.0;0.012507354551996823;0.0;0.007015043986723788;0.007015043986723788;0.007015043986723788;0.0368570052302469;0.0;0.012507354551996823;0.007015043986723788;0.0;0.007015043986723788;0.007015043986723788;0.012507354551996823;0.044617440069154475;0.010867432912906327;0.0;0.0;0.0355129257640929;0.012507354551996823;0.0072721277237207;0.007015043986723788;0.0;0.012507354551996823;0.0355129257640929;0.0;0.0;0.0;0.12314131534749168;0.012507354551996823;0.012507354551996823;0.0;0.0;0.007015043986723788;0.012507354551996823;0.005289344907256599;0.0024311562656152597;0.12314131534749168;0.0;0.0;0.0;0.03525960591984585;0.012507354551996823;0.0;0.007015043986723788;0.007015043986723788;0.03525960591984585;0.007015043986723788;0.005289344907256599;0.0;0.012507354551996823;0.12314131534749168;0.0;0.0;0.013316317802164437;0.0;0.012507354551996823;0.019903771799280025;0.0;0.0
