;GO:0051491;GO:0051092;GO:0002479;GO:0002755;GO:2000510;GO:0019886;GO:0050830;GO:0042308;GO:0007263;GO:0002885;GO:2000525;GO:0001954;GO:0002922;GO:2000526;GO:0002408;GO:2000522;GO:0072610;GO:0010942;GO:2000121;GO:0031623;GO:0051897;GO:0071404;GO:0070508;GO:0045429;GO:0034695;GO:0043123;GO:0042953;GO:0002576;GO:0002456;GO:0019221;GO:0050852;GO:0050731;GO:0038124;GO:1904646;GO:0050862;GO:0002503;GO:2000547;GO:2000669;GO:0002506;GO:0010886;GO:0032496;GO:0038116;GO:0038115;GO:0055096;GO:0030194;GO:0002286;GO:0032760;GO:0051209;GO:0071731;GO:0019722;GO:0007186;GO:0031274;GO:0090023;GO:0043552;GO:0043277;GO:0043312;GO:0042102;GO:1900227;GO:0045860;GO:0044130;GO:0045065;GO:0010628;GO:0002606;GO:0071447;GO:0016045;GO:0030299;GO:0001916;GO:0010744;GO:0032755;GO:0071726;GO:0044539;GO:0019934;GO:0060100;GO:0090630;GO:0000122;GO:0060907;GO:0097022;GO:0097029;GO:0070543;GO:0050776;GO:2000334;GO:0140052;GO:0060333;GO:0050706;GO:0034121;GO:0007169;GO:0007204;GO:1990000;GO:0032735;GO:0045089;GO:0071222;GO:0071223;GO:0046330;GO:0045087;GO:0030838;GO:0070374;GO:0071345;GO:0050702
GO:0051491;1.0;0.11511873865597294;0.0;0.11511873865597294;0.12755981097713553;0.0;0.0;0.042064647228987374;0.047799631016701725;0.11511873865597294;0.12755981097713553;0.11511873865597294;0.11511873865597294;0.12755981097713553;0.0;0.12755981097713553;0.0;0.12755981097713553;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.0;0.0;0.0;0.047799631016701725;0.11511873865597294;0.12755981097713553;0.11511873865597294;0.0;0.12755981097713553;0.0;0.4809107501384471;0.047799631016701725;0.0;0.11511873865597294;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.11511873865597294;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.5386288701206177;0.12755981097713553;0.12755981097713553;0.0;0.0;0.12755981097713553;0.363757458828146;0.12755981097713553;0.042064647228987374;0.0;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.12755981097713553;0.11511873865597294;0.0;0.0;0.047799631016701725;0.27776606418114075;0.036692364793703955;0.047799631016701725;0.11511873865597294;0.0;0.0;0.0;0.042064647228987374;0.27776606418114075;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.0;0.11511873865597294;0.11511873865597294;0.0;0.0;0.12755981097713553;0.0;0.363757458828146;0.12755981097713553;0.0;0.0
GO:0051092;0.11511873865597294;1.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.047799631016701725;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.14806647662370065;0.0;0.11511873865597294;0.0;0.11511873865597294;0.10577604256148812;0.0;0.11511873865597294;0.0;0.0;0.14212163039839543;0.0;0.11511873865597294;0.0;0.0;0.0;0.047799631016701725;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.0;0.047799631016701725;0.047799631016701725;0.0;0.11511873865597294;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.11511873865597294;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.11511873865597294;0.23753055021918945;0.0;0.0;0.11511873865597294;0.11511873865597294;0.23753055021918945;0.042064647228987374;0.0;0.1356691921375081;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.11511873865597294;0.0;0.0;0.047799631016701725;0.11511873865597294;0.23753055021918945;0.15831211565824807;0.11511873865597294;0.0;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.036692364793703955;0.0;0.11511873865597294;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.11511873865597294;0.0;0.0
GO:0002479;0.0;0.0;1.0;0.20709043845653538;0.0;0.5061596218696188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.20709043845653538;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0
GO:0002755;0.11511873865597294;0.11511873865597294;0.20709043845653538;1.0;0.28985679281760435;0.20709043845653538;0.0;0.042064647228987374;0.12659489728285286;0.3940665660283042;0.28985679281760435;0.11511873865597294;0.3226259128089404;0.11511873865597294;0.20709043845653538;0.28985679281760435;0.01468324974140624;0.11511873865597294;0.2611260707055071;0.01468324974140624;0.21066859409381297;0.01468324974140624;0.0;0.11511873865597294;0.0;0.21066859409381297;0.0;0.01468324974140624;0.20709043845653538;0.12659489728285286;0.367695780748326;0.11511873865597294;0.5432265022520768;0.01468324974140624;0.3226259128089404;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.11511873865597294;0.0;0.12659489728285286;0.12659489728285286;0.12659489728285286;0.2611260707055071;0.20709043845653538;0.11511873865597294;0.047799631016701725;0.0;0.12659489728285286;0.12659489728285286;0.11511873865597294;0.28985679281760435;0.11511873865597294;0.0;0.20709043845653538;0.28985679281760435;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.20709043845653538;0.11511873865597294;0.28985679281760435;0.01468324974140624;0.0;0.0;0.3226259128089404;0.11511873865597294;0.11511873865597294;0.01468324974140624;0.0;0.12659489728285286;0.11511873865597294;0.036692364793703955;0.047799631016701725;0.3226259128089404;0.20709043845653538;0.01468324974140624;0.0;0.29114835073653533;0.11511873865597294;0.01468324974140624;0.12659489728285286;0.047799631016701725;0.397685014700051;0.12659489728285286;0.036692364793703955;0.01468324974140624;0.11511873865597294;0.4296914071138928;0.01468324974140624;0.01468324974140624;0.2611260707055071;0.20709043845653538;0.11511873865597294;0.21066859409381297;0.01468324974140624;0.01468324974140624
GO:2000510;0.12755981097713553;0.11511873865597294;0.0;0.28985679281760435;1.0;0.0;0.0;0.19673256925640645;0.047799631016701725;0.42150463152831036;0.28985679281760435;0.11511873865597294;0.28985679281760435;0.12755981097713553;0.0;0.28985679281760435;0.0;0.12755981097713553;0.1492331351584338;0.0;0.21066859409381297;0.0;0.0;0.12755981097713553;0.0;0.21066859409381297;0.0;0.0;0.0;0.047799631016701725;0.28985679281760435;0.12755981097713553;0.28985679281760435;0.0;0.28985679281760435;0.0;0.047799631016701725;0.047799631016701725;0.0;0.19673256925640645;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.31604190962270823;0.0;0.11511873865597294;0.19673256925640645;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.5409018546179208;0.12755981097713553;0.0;0.0;0.28985679281760435;0.12755981097713553;0.12755981097713553;0.042064647228987374;0.0;0.11511873865597294;0.28985679281760435;0.0;0.0;0.0;0.28985679281760435;0.12755981097713553;0.11511873865597294;0.0;0.0;0.047799631016701725;0.19673256925640645;0.036692364793703955;0.047799631016701725;0.28985679281760435;0.0;0.0;0.0;0.2515269417723919;0.12755981097713553;0.0;0.047799631016701725;0.19673256925640645;0.2515269417723919;0.047799631016701725;0.036692364793703955;0.0;0.11511873865597294;0.28985679281760435;0.0;0.0;0.21066859409381297;0.0;0.12755981097713553;0.21066859409381297;0.0;0.0
GO:0019886;0.0;0.0;0.5061596218696188;0.20709043845653538;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.20709043845653538;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0
GO:0050830;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.307600388966433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17988792517482602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17988792517482602;0.40381490008344384;0.0;0.0;0.0;0.0;0.307600388966433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.307600388966433;0.307600388966433;0.0;0.27499689082764317;0.0;0.0;0.11807622278079505;0.0
GO:0042308;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.19673256925640645;0.0;0.0;1.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.12804570306913615;0.0;0.19673256925640645;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.19673256925640645;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.19673256925640645;0.042064647228987374;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.23542160760630382;0.036692364793703955;0.12804570306913615;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.3388013070303909;0.042064647228987374;0.042064647228987374;0.036692364793703955;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0
GO:0007263;0.047799631016701725;0.047799631016701725;0.0;0.12659489728285286;0.047799631016701725;0.0;0.0;0.042064647228987374;1.0;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.01468324974140624;0.0;0.12659489728285286;0.12659489728285286;0.047799631016701725;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.0;0.12659489728285286;0.12659489728285286;0.12659489728285286;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.0;0.41973196856067435;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.0;0.0;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.0;0.41973196856067435;0.047799631016701725;0.036692364793703955;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.0;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.12659489728285286;0.036692364793703955;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624
GO:0002885;0.11511873865597294;0.11511873865597294;0.0;0.3940665660283042;0.42150463152831036;0.0;0.0;0.042064647228987374;0.042064647228987374;1.0;0.28985679281760435;0.11511873865597294;0.3226259128089404;0.11511873865597294;0.0;0.28985679281760435;0.0;0.11511873865597294;0.2611260707055071;0.0;0.21066859409381297;0.0;0.0;0.11511873865597294;0.0;0.21066859409381297;0.0;0.0;0.0;0.042064647228987374;0.3226259128089404;0.11511873865597294;0.3940665660283042;0.0;0.3226259128089404;0.0;0.042064647228987374;0.042064647228987374;0.0;0.11511873865597294;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.31604190962270823;0.0;0.11511873865597294;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.42150463152831036;0.11511873865597294;0.0;0.0;0.28985679281760435;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.0;0.11511873865597294;0.28985679281760435;0.0;0.0;0.0;0.3226259128089404;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.11511873865597294;0.036692364793703955;0.042064647228987374;0.3226259128089404;0.0;0.0;0.0;0.29114835073653533;0.11511873865597294;0.0;0.042064647228987374;0.042064647228987374;0.32510388282920627;0.042064647228987374;0.036692364793703955;0.0;0.11511873865597294;0.3940665660283042;0.0;0.0;0.2611260707055071;0.0;0.11511873865597294;0.21066859409381297;0.0;0.0
