;GO:1903169;GO:0042297;GO:0006366;GO:0046854;GO:0051289;GO:0051000;GO:2000510;GO:0070207;GO:0019722;GO:0019886;GO:0035556;GO:0035116;GO:0033138;GO:0060474;GO:0030183;GO:0007186;GO:0051260;GO:0042100;GO:0009967;GO:0045580;GO:0002523;GO:2000404;GO:0007219;GO:0051770;GO:0002407;GO:0048290;GO:0002925;GO:0071205;GO:0015914;GO:0051897;GO:0051898;GO:1904155;GO:0045947;GO:0008284;GO:1904156;GO:0048812;GO:0036150;GO:0045944;GO:0010918;GO:0030449;GO:0019221;GO:0071356;GO:0032024;GO:0010634;GO:0050855;GO:0019226;GO:0050731;GO:0050853;GO:0035176;GO:0032461;GO:0006351;GO:0030041;GO:1900165;GO:0007169;GO:0038083;GO:0006355;GO:0007166;GO:0051281;GO:0043410;GO:0007204;GO:0002587;GO:0045087;GO:0043066;GO:0070098;GO:0072679;GO:0050869;GO:0050900;GO:0051712;GO:0071902
GO:1903169;1.0;0.0;0.0;0.0;0.0;0.2739552716629616;0.38140727082337733;0.0;0.37093626701112553;0.0;0.42225401389365874;0.0;0.268123699658462;0.39138016040012114;0.0;0.41305250936687216;0.0;0.0;0.4404307168142163;0.37455089029653493;0.0;0.45349892411021187;0.35666476316555984;0.2739552716629616;0.0;0.0;0.3006296595637547;0.0;0.0;0.2739552716629616;0.2739552716629616;0.0;0.32446558993516833;0.41106936071222816;0.0;0.0;0.0;0.37564506006998216;0.2690045479371184;0.3789123701366636;0.39976073797123207;0.0;0.44014113546545774;0.4447289362017075;0.31342094557655115;0.0;0.3046428104751315;0.31758749120953916;0.0;0.3204058876455918;0.0;0.0;0.3938114631384083;0.4059083531259227;0.0;0.43566591734103416;0.44235636557783936;0.771688764662527;0.35810359658754615;0.28850514348490613;0.29078493664787847;0.0;0.3829396958377526;0.3680764861642899;0.0;0.3342889895335886;0.0;0.37093626701112553;0.32205776883611886
GO:0042297;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6143853089575435;0.0;0.0;0.5017071541965203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006366;0.0;0.0;1.0;0.4083573328522647;0.48458024718554527;0.0;0.0;0.48458024718554527;0.5547586879720485;0.0;0.6060764348545817;0.0;0.0;0.0;0.551898907125213;0.5968749303277952;0.5112546350863385;0.3936808166207095;0.0;0.0;0.5014099121704623;0.0;0.5404871841264829;0.0;0.5182395771553792;0.6109305261700049;0.0;0.0;0.0;0.0;0.0;0.48458024718554527;0.0;0.0;0.48458024718554527;0.570904361973553;0.43425791929201163;0.0;0.0;0.0;0.5835831589321552;0.34039143028536323;0.0;0.0;0.0;0.0;0.0;0.5014099121704623;0.0;0.0;0.8898156103061527;0.5014099121704623;0.0;0.5897307740868458;0.4315051469666605;0.0;0.6261787865387625;0.3866958745516688;0.0;0.37268331184594733;0.0;0.0;0.0;0.551898907125213;0.5112546350863385;0.0;0.5839912370121929;0.0;0.0
GO:0046854;0.0;0.0;0.4083573328522647;1.0;0.24138851853875337;0.0;0.0;0.24138851853875337;0.33119701569076904;0.0;0.38251476257330225;0.0;0.0;0.0;0.30870717847842105;0.3733132580465157;0.26806290643954656;0.22823290433105947;0.0;0.0;0.25821818352367026;0.0;0.3169255118452034;0.0;0.2946779048740996;0.28972436474014246;0.0;0.0;0.0;0.0;0.0;0.24138851853875337;0.0;0.0;0.24138851853875337;0.34734268969227344;0.5570937177349811;0.0;0.0;0.0;0.36002148665087563;0.19457357436122563;0.0;0.0;0.0;0.0;0.0;0.27784823988918267;0.0;0.0;0.41664419900085886;0.27784823988918267;0.0;0.3661691018055663;0.5021350909830457;0.0;0.40261711425748287;0.20845667624922237;0.0;0.23822787709712456;0.0;0.0;0.0;0.32833723484393346;0.26806290643954656;0.0;0.34079950836540107;0.0;0.0
GO:0051289;0.0;0.0;0.48458024718554527;0.24138851853875337;1.0;0.0;0.0;0.7851474704628364;0.45575577622543867;0.0;0.5070735231079719;0.0;0.0;0.0;0.4528959953786031;0.49787201858118535;0.8714280885539538;0.2946779048740996;0.0;0.0;0.4024070004238523;0.0;0.44148427237987303;0.0;0.41923666540876925;0.3855773354389354;0.0;0.0;0.0;0.0;0.0;0.3855773354389354;0.0;0.0;0.3855773354389354;0.5635257339198725;0.2610185749042658;0.0;0.0;0.0;0.48458024718554527;0.24138851853875337;0.0;0.0;0.0;0.0;0.0;0.4024070004238523;0.0;0.0;0.4928671133341394;0.5827515772626706;0.0;0.4907278623402359;0.20858484291008988;0.0;0.5271758747921524;0.28769296280505896;0.0;0.2736804000993375;0.0;0.0;0.0;0.4528959953786031;0.4122517233397286;0.0;0.4849883252655831;0.0;0.0
GO:0051000;0.2739552716629616;0.0;0.0;0.0;0.0;1.0;0.2965030164646016;0.0;0.2929431363017048;0.0;0.34426088318423803;0.0;0.35527689528355394;0.2796733514796847;0.0;0.3350593786574515;0.0;0.0;0.4562912352701864;0.2938603068066424;0.0;0.28340598898088826;0.2786716324561392;0.37539222349954465;0.0;0.0;0.3063477393804779;0.0;0.0;0.2796733514796847;0.19326468817306902;0.0;0.32924218748660505;0.4269298791681982;0.0;0.0;0.0;0.469218798022041;0.18831396444722587;0.36060830943871974;0.3217676072618114;0.0;0.2965030164646016;0.36996712048217867;0.23395034462272646;0.0;0.3917960061002234;0.2965030164646016;0.0;0.33064761828491374;0.0;0.0;0.19326468817306902;0.32791522241650206;0.0;0.44868806202734973;0.36436323486841865;0.2908590005872096;0.4225955552232216;0.2034259638919712;0.2100943531579859;0.0;0.30224911234786006;0.29008335545486924;0.0;0.25359840604369605;0.0;0.38679678546709556;0.5130780201465921
GO:2000510;0.38140727082337733;0.0;0.0;0.0;0.0;0.2965030164646016;1.0;0.0;0.32623999013517774;0.0;0.3775577370177109;0.0;0.30340005833713996;0.5198313146909068;0.0;0.3683562324909244;0.0;0.0;0.566766390097357;0.45312727143087;0.0;0.6084214821880669;0.31196848628961205;0.2965030164646016;0.0;0.0;0.46153688613103244;0.0;0.0;0.3848022061528339;0.3011128257409857;0.0;0.27604741674694044;0.46332692838286904;0.0;0.0;0.0;0.414038292789096;0.20514362943214276;0.5086185065873496;0.35506446109528433;0.0;0.34704635966053426;0.6259041765546594;0.39652097753348503;0.0;0.3399191691538094;0.41474717001424855;0.0;0.36704466749958464;0.0;0.0;0.3007166873334848;0.361212076249975;0.0;0.38949217022068233;0.39766008870189157;0.35689108257641056;0.46895053107741846;0.22025562887688815;0.36936131778221354;0.0;0.3355459661813329;0.3233802092883421;0.0;0.4128653706679236;0.0;0.4036264504520125;0.3429184376602593
GO:0070207;0.0;0.0;0.48458024718554527;0.24138851853875337;0.7851474704628364;0.0;0.0;1.0;0.45575577622543867;0.0;0.5070735231079719;0.0;0.0;0.0;0.4528959953786031;0.49787201858118535;0.8714280885539538;0.2946779048740996;0.0;0.0;0.4024070004238523;0.0;0.44148427237987303;0.0;0.41923666540876925;0.3855773354389354;0.0;0.0;0.0;0.0;0.0;0.3855773354389354;0.0;0.0;0.3855773354389354;0.5635257339198725;0.2610185749042658;0.0;0.0;0.0;0.48458024718554527;0.24138851853875337;0.0;0.0;0.0;0.0;0.0;0.4024070004238523;0.0;0.0;0.4928671133341394;0.5827515772626706;0.0;0.4907278623402359;0.20858484291008988;0.0;0.5271758747921524;0.28769296280505896;0.0;0.2736804000993375;0.0;0.0;0.0;0.4528959953786031;0.4122517233397286;0.0;0.4849883252655831;0.0;0.0
GO:0019722;0.37093626701112553;0.0;0.5547586879720485;0.33119701569076904;0.45575577622543867;0.2929431363017048;0.32623999013517774;0.45575577622543867;1.0;0.0;0.7871784993818896;0.0;0.2967399827930452;0.47091407888583803;0.5230744361651063;0.7010101224687375;0.4824301641262319;0.36485634566060293;0.4860282089407625;0.4100059437838342;0.4725854412103556;0.402855294244611;0.6446223762674252;0.2929431363017048;0.48941510619527256;0.45575577622543867;0.31961752420249806;0.0;0.0;0.3094103251502608;0.3094103251502608;0.45575577622543867;0.3561987471101875;0.4566668528387743;0.45575577622543867;0.5420798910134463;0.3538582526801856;0.40737821724500123;0.3249374057767693;0.4080426734146538;0.6877183510730975;0.33119701569076904;0.32623999013517774;0.39970409415275476;0.35339964988644923;0.0;0.3332590936097146;0.6055451043114045;0.0;0.3603845919554899;0.5630455541206427;0.4725854412103556;0.3094103251502608;0.6938659662277882;0.29425202248986143;0.4756446216509322;0.7303139786797047;0.37302970625196163;0.39355865007484536;0.35787010943470504;0.30977280128662177;0.0;0.41839474932505183;0.6560340992661553;0.4824301641262319;0.3697440430208878;0.5551667660520865;0.40006657028911574;0.3748277591588134
GO:0019886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4955174296114645;0.0;0.0;0.4022518694513065;0.0;0.0;0.42236719766729713;0.0;0.0;0.0;0.4391968626522141;0.4281987696717968;0.0;0.0;0.0;0.0;0.0;0.4281987696717968;0.0;0.0;0.4281987696717968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42236719766729713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4855606963847598;0.0;0.0;0.4322119205831734;0.0;0.5276097594984446;0.0;0.0
