;GO:1903169;GO:0042297;GO:0006366;GO:0046854;GO:0051289;GO:0051000;GO:2000510;GO:0070207;GO:0019722;GO:0019886;GO:0035556;GO:0035116;GO:0033138;GO:0060474;GO:0030183;GO:0007186;GO:0051260;GO:0042100;GO:0009967;GO:0045580;GO:0002523;GO:2000404;GO:0007219;GO:0051770;GO:0002407;GO:0048290;GO:0002925;GO:0071205;GO:0015914;GO:0051897;GO:0051898;GO:1904155;GO:0045947;GO:0008284;GO:1904156;GO:0048812;GO:0036150;GO:0045944;GO:0010918;GO:0030449;GO:0019221;GO:0071356;GO:0032024;GO:0010634;GO:0050855;GO:0019226;GO:0050731;GO:0050853;GO:0035176;GO:0032461;GO:0006351;GO:0030041;GO:1900165;GO:0007169;GO:0038083;GO:0006355;GO:0007166;GO:0051281;GO:0043410;GO:0007204;GO:0002587;GO:0045087;GO:0043066;GO:0070098;GO:0072679;GO:0050869;GO:0050900;GO:0051712;GO:0071902
GO:1903169;1.0;0.0;0.0;0.0;0.0;0.35294117647058826;0.3;0.0;0.11764705882352941;0.0;0.13333333333333333;0.0;0.3;0.1111111111111111;0.0;0.13333333333333333;0.0;0.0;0.375;0.3333333333333333;0.0;0.3157894736842105;0.125;0.35294117647058826;0.0;0.0;0.3;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;0.3157894736842105;0.4;0.0;0.0;0.0;0.2857142857142857;0.26666666666666666;0.3333333333333333;0.125;0.0;0.5;0.3333333333333333;0.35294117647058826;0.0;0.3;0.1;0.0;0.35294117647058826;0.0;0.0;0.5;0.11764705882352941;0.0;0.3157894736842105;0.13333333333333333;0.782608695652174;0.3;0.19047619047619047;0.35294117647058826;0.0;0.35294117647058826;0.11764705882352941;0.0;0.3333333333333333;0.0;0.4;0.19047619047619047
GO:0042297;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006366;0.0;0.0;1.0;0.2;0.10526315789473684;0.0;0.0;0.10526315789473684;0.10526315789473684;0.0;0.11764705882352941;0.0;0.0;0.0;0.1111111111111111;0.11764705882352941;0.1111111111111111;0.1111111111111111;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.10526315789473684;0.08;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.10526315789473684;0.2;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.9523809523809523;0.10526315789473684;0.0;0.10526315789473684;0.36363636363636365;0.0;0.11764705882352941;0.08;0.0;0.08695652173913043;0.0;0.0;0.0;0.10526315789473684;0.1;0.0;0.11764705882352941;0.0;0.0
GO:0046854;0.0;0.0;0.2;1.0;0.11764705882352941;0.0;0.0;0.11764705882352941;0.23529411764705882;0.0;0.26666666666666666;0.0;0.0;0.0;0.125;0.26666666666666666;0.125;0.25;0.0;0.0;0.125;0.0;0.25;0.0;0.23529411764705882;0.08695652173913043;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.1111111111111111;0.23529411764705882;0.7777777777777778;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.21052631578947367;0.23529411764705882;0.0;0.23529411764705882;0.6;0.0;0.26666666666666666;0.08695652173913043;0.0;0.19047619047619047;0.0;0.0;0.0;0.23529411764705882;0.1111111111111111;0.0;0.13333333333333333;0.0;0.0
GO:0051289;0.0;0.0;0.10526315789473684;0.11764705882352941;1.0;0.0;0.0;0.125;0.125;0.0;0.14285714285714285;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.9333333333333333;0.13333333333333333;0.0;0.0;0.13333333333333333;0.0;0.13333333333333333;0.0;0.125;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.11764705882352941;0.125;0.11764705882352941;0.0;0.0;0.0;0.13333333333333333;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.1111111111111111;0.125;0.0;0.125;0.10526315789473684;0.0;0.14285714285714285;0.09090909090909091;0.0;0.1;0.0;0.0;0.0;0.125;0.11764705882352941;0.0;0.14285714285714285;0.0;0.0
GO:0051000;0.35294117647058826;0.0;0.0;0.0;0.0;1.0;0.42105263157894735;0.0;0.125;0.0;0.14285714285714285;0.0;0.5263157894736842;0.11764705882352941;0.0;0.14285714285714285;0.0;0.0;0.5333333333333333;0.35294117647058826;0.0;0.3333333333333333;0.13333333333333333;0.625;0.0;0.0;0.42105263157894735;0.0;0.0;0.47058823529411764;0.35294117647058826;0.0;0.4444444444444444;0.5714285714285714;0.0;0.0;0.0;0.5;0.2857142857142857;0.47058823529411764;0.13333333333333333;0.0;0.42105263157894735;0.47058823529411764;0.375;0.0;0.5263157894736842;0.10526315789473684;0.0;0.5;0.0;0.0;0.3157894736842105;0.125;0.0;0.4444444444444444;0.14285714285714285;0.36363636363636365;0.42105263157894735;0.2;0.375;0.0;0.375;0.125;0.0;0.35294117647058826;0.0;0.5714285714285714;0.5
GO:2000510;0.3;0.0;0.0;0.0;0.0;0.42105263157894735;1.0;0.0;0.10526315789473684;0.0;0.11764705882352941;0.0;0.36363636363636365;0.5;0.0;0.11764705882352941;0.0;0.0;0.5555555555555556;0.4;0.0;0.7619047619047619;0.1111111111111111;0.42105263157894735;0.0;0.0;0.45454545454545453;0.0;0.0;0.5;0.4;0.0;0.2857142857142857;0.47058823529411764;0.0;0.0;0.0;0.34782608695652173;0.23529411764705882;0.4;0.1111111111111111;0.0;0.36363636363636365;0.8;0.42105263157894735;0.0;0.36363636363636365;0.09090909090909091;0.0;0.42105263157894735;0.0;0.0;0.2727272727272727;0.10526315789473684;0.0;0.2857142857142857;0.11764705882352941;0.4;0.45454545454545453;0.17391304347826086;0.42105263157894735;0.0;0.3157894736842105;0.10526315789473684;0.0;0.4;0.0;0.47058823529411764;0.34782608695652173
GO:0070207;0.0;0.0;0.10526315789473684;0.11764705882352941;0.125;0.0;0.0;1.0;0.125;0.0;0.14285714285714285;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.9333333333333333;0.13333333333333333;0.0;0.0;0.13333333333333333;0.0;0.13333333333333333;0.0;0.125;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.11764705882352941;0.125;0.11764705882352941;0.0;0.0;0.0;0.13333333333333333;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.1111111111111111;0.125;0.0;0.125;0.10526315789473684;0.0;0.14285714285714285;0.09090909090909091;0.0;0.1;0.0;0.0;0.0;0.125;0.11764705882352941;0.0;0.14285714285714285;0.0;0.0
GO:0019722;0.11764705882352941;0.0;0.10526315789473684;0.23529411764705882;0.125;0.125;0.10526315789473684;0.125;1.0;0.0;0.14285714285714285;0.0;0.10526315789473684;0.11764705882352941;0.13333333333333333;0.14285714285714285;0.13333333333333333;0.13333333333333333;0.13333333333333333;0.11764705882352941;0.13333333333333333;0.1111111111111111;0.13333333333333333;0.125;0.125;0.09090909090909091;0.10526315789473684;0.0;0.0;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.1111111111111111;0.14285714285714285;0.11764705882352941;0.125;0.23529411764705882;0.1;0.14285714285714285;0.11764705882352941;0.13333333333333333;0.26666666666666666;0.10526315789473684;0.11764705882352941;0.125;0.0;0.10526315789473684;0.10526315789473684;0.0;0.125;0.1111111111111111;0.125;0.10526315789473684;0.125;0.21052631578947367;0.1111111111111111;0.14285714285714285;0.09090909090909091;0.10526315789473684;0.2;0.125;0.0;0.125;0.125;0.11764705882352941;0.11764705882352941;0.14285714285714285;0.14285714285714285;0.1
GO:0019886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.3076923076923077;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.13333333333333333;0.0;0.3333333333333333;0.0;0.0
