;GO:0007094;GO:0043988;GO:1905342;GO:0030071;GO:0007093;GO:0007098;GO:0007052;GO:0015031;GO:0046777;GO:0042177;GO:0032091;GO:0007019;GO:0044878;GO:1990001;GO:0045892;GO:0031915;GO:0045132;GO:0034501;GO:0071897;GO:0072425;GO:0031110;GO:0007091;GO:0019886;GO:0071459;GO:0036089;GO:1900182;GO:0007062;GO:0090267;GO:0007063;GO:1901673;GO:0007140;GO:0007064;GO:1901796;GO:0051382;GO:1904668;GO:1904667;GO:0045736;GO:0009966;GO:0051973;GO:0051256;GO:0070194;GO:0071168;GO:0045860;GO:0045143;GO:0031145;GO:0000070;GO:0016321;GO:0018105;GO:0032436;GO:0016202;GO:0010389;GO:0016567;GO:0090307;GO:0090435;GO:0070507;GO:0007077;GO:1904355;GO:0008284;GO:0007079;GO:0006468;GO:0000122;GO:0050773;GO:0071392;GO:0000086;GO:0072520;GO:0000281;GO:0051383;GO:0019221;GO:0034644;GO:0032465;GO:0099606;GO:0032466;GO:0099607;GO:0032467;GO:0031577;GO:0016579;GO:0090129;GO:0006351;GO:0040020;GO:0034080;GO:0007517;GO:0000132;GO:0051310;GO:0001578;GO:0043066;GO:0097711;GO:0002903;GO:0032212;GO:0010800;GO:0007080;GO:0051754;GO:0051315;GO:0030951
GO:0007094;1.0;0.01468324974140624;0.042064647228987374;0.6019442579329406;0.525959488009994;0.29796955072319165;0.3467493891750634;0.0;0.01468324974140624;0.12804570306913615;0.036692364793703955;0.01468324974140624;0.525959488009994;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.29796955072319165;0.0;0.01468324974140624;0.4717452102128828;0.27081478360302164;0.5901295890943211;0.0;0.0;0.29796955072319165;0.042064647228987374;0.29796955072319165;0.6019442579329406;0.554395415990829;0.4677337120236658;0.29796955072319165;0.3467493891750634;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.13839445927415203;0.3607519509145562;0.047799631016701725;0.047799631016701725;0.3467493891750634;0.01468324974140624;0.0;0.047799631016701725;0.29796955072319165;0.01468324974140624;0.3467493891750634;0.29796955072319165;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.40085005211593094;0.01468324974140624;0.3467493891750634;0.0;0.27081478360302164;0.3467493891750634;0.4090611830041668;0.047799631016701725;0.3467493891750634;0.01468324974140624;0.13839445927415203;0.20397374928165476;0.01468324974140624;0.3467493891750634;0.0;0.3467493891750634;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.3306880877895893;0.0;0.4266380432663339;0.3467493891750634;0.3306880877895893;0.683847890374163;0.01468324974140624;0.20397374928165476;0.01468324974140624;0.45407610876634;0.01468324974140624;0.0;0.3467493891750634;0.0;0.01468324974140624;0.13839445927415203;0.01468324974140624;0.13839445927415203;0.4090611830041668;0.047799631016701725;0.3467493891750634;0.29796955072319165;0.3467493891750634;0.01468324974140624
GO:0043988;0.01468324974140624;1.0;0.0;0.0;0.01468324974140624;0.12408495164008174;0.12408495164008174;0.0;0.30379685991921485;0.0;0.0;0.12408495164008174;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.10587402764930422;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.12408495164008174;0.0;0.12408495164008174;0.0;0.0;0.0;0.12408495164008174;0.12408495164008174;0.0;0.12408495164008174;0.0;0.0;0.0;0.0;0.0;0.12408495164008174;0.12408495164008174;0.0;0.0;0.01468324974140624;0.1468397877411918;0.12408495164008174;0.01468324974140624;0.472331344155125;0.0;0.0;0.0;0.18032682375526765;0.12408495164008174;0.0;0.0;0.12408495164008174;0.0;0.0;0.01468324974140624;0.30379685991921485;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.18032682375526765;0.0;0.10587402764930422;0.0;0.3305410279612213;0.0;0.12408495164008174;0.0;0.12408495164008174;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.12408495164008174;0.01468324974140624;0.12408495164008174
GO:1905342;0.042064647228987374;0.0;1.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.036692364793703955;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.4142574797254703;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.11511873865597294;0.11511873865597294;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.11511873865597294;0.042064647228987374;0.0;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.0;0.0;0.0
GO:0030071;0.6019442579329406;0.0;0.042064647228987374;1.0;0.3412193887547738;0.0;0.0;0.0;0.0;0.042064647228987374;0.036692364793703955;0.0;0.40085005211593094;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.39163442808277504;0.27081478360302164;0.5901295890943211;0.0;0.0;0.0;0.042064647228987374;0.0;0.6019442579329406;0.554395415990829;0.4677337120236658;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.28025216105938716;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.042064647228987374;0.40085005211593094;0.0;0.0;0.0;0.27081478360302164;0.0;0.4090611830041668;0.047799631016701725;0.0;0.0;0.047799631016701725;0.20397374928165476;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.3306880877895893;0.0;0.3306880877895893;0.0;0.3306880877895893;0.28025216105938716;0.0;0.20397374928165476;0.0;0.45407610876634;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.4090611830041668;0.047799631016701725;0.0;0.0;0.0;0.0
GO:0007093;0.525959488009994;0.01468324974140624;0.042064647228987374;0.3412193887547738;1.0;0.29796955072319165;0.3467493891750634;0.0;0.01468324974140624;0.12804570306913615;0.036692364793703955;0.01468324974140624;0.525959488009994;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.29796955072319165;0.0;0.01468324974140624;0.3607519509145562;0.047799631016701725;0.3467493891750634;0.0;0.0;0.29796955072319165;0.042064647228987374;0.29796955072319165;0.3412193887547738;0.28025216105938716;0.3412193887547738;0.29796955072319165;0.3467493891750634;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.13839445927415203;0.3607519509145562;0.047799631016701725;0.047799631016701725;0.3467493891750634;0.01468324974140624;0.0;0.047799631016701725;0.29796955072319165;0.01468324974140624;0.3467493891750634;0.29796955072319165;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.3412193887547738;0.01468324974140624;0.3467493891750634;0.0;0.047799631016701725;0.3467493891750634;0.047799631016701725;0.047799631016701725;0.3467493891750634;0.01468324974140624;0.13839445927415203;0.047799631016701725;0.01468324974140624;0.3467493891750634;0.0;0.3467493891750634;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.28025216105938716;0.0;0.3607519509145562;0.3467493891750634;0.28025216105938716;0.49828803942410677;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.28025216105938716;0.01468324974140624;0.0;0.3467493891750634;0.0;0.01468324974140624;0.13839445927415203;0.01468324974140624;0.13839445927415203;0.047799631016701725;0.047799631016701725;0.3467493891750634;0.29796955072319165;0.3467493891750634;0.01468324974140624
GO:0007098;0.29796955072319165;0.12408495164008174;0.0;0.0;0.29796955072319165;1.0;0.33489402928242473;0.0;0.01468324974140624;0.0;0.0;0.33489402928242473;0.29796955072319165;0.0;0.0;0.0;0.29796955072319165;0.0;0.01468324974140624;0.01468324974140624;0.0;0.29796955072319165;0.0;0.0;0.29796955072319165;0.0;0.29796955072319165;0.0;0.0;0.0;0.29796955072319165;0.29796955072319165;0.0;0.12408495164008174;0.0;0.0;0.0;0.0;0.0;0.33489402928242473;0.12408495164008174;0.0;0.0;0.29796955072319165;0.01468324974140624;0.29796955072319165;0.29796955072319165;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.33489402928242473;0.0;0.0;0.29796955072319165;0.0;0.0;0.33489402928242473;0.01468324974140624;0.0;0.0;0.01468324974140624;0.29796955072319165;0.0;0.29796955072319165;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.29796955072319165;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.12408495164008174;0.0;0.33489402928242473;0.0;0.33489402928242473;0.0;0.01468324974140624;0.0;0.0;0.0;0.29796955072319165;0.29796955072319165;0.29796955072319165;0.33489402928242473
GO:0007052;0.3467493891750634;0.12408495164008174;0.0;0.0;0.3467493891750634;0.33489402928242473;1.0;0.0;0.01468324974140624;0.0;0.0;0.39083639990161306;0.3467493891750634;0.0;0.0;0.0;0.29796955072319165;0.0;0.01468324974140624;0.01468324974140624;0.0;0.3467493891750634;0.0;0.0;0.29796955072319165;0.0;0.29796955072319165;0.0;0.0;0.0;0.29796955072319165;0.3467493891750634;0.0;0.20695866249713105;0.0;0.0;0.0;0.0;0.0;0.3467493891750634;0.20695866249713105;0.0;0.0;0.29796955072319165;0.01468324974140624;0.3467493891750634;0.29796955072319165;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.561171409305806;0.0;0.0;0.3467493891750634;0.0;0.0;0.3467493891750634;0.01468324974140624;0.0;0.0;0.01468324974140624;0.3467493891750634;0.0;0.3467493891750634;0.20695866249713105;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.3467493891750634;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.12408495164008174;0.0;0.5320981356270408;0.0;0.39083639990161306;0.0;0.01468324974140624;0.0;0.0;0.0;0.3467493891750634;0.29796955072319165;0.3467493891750634;0.39083639990161306
GO:0015031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2288532216884073;0.0;0.0;0.0;0.0;0.0;0.2288532216884073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2288532216884073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2288532216884073;0.0;0.0;0.0;0.0;0.14423930631556076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14423930631556076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14423930631556076;0.14423930631556076;0.0;0.0;0.13331334997803274;0.0;0.0;0.0;0.14423930631556076;0.0;0.0;0.0
GO:0046777;0.01468324974140624;0.30379685991921485;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;1.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.10587402764930422;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.1468397877411918;0.01468324974140624;0.01468324974140624;0.30379685991921485;0.0;0.0;0.0;0.18032682375526765;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.30379685991921485;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.18032682375526765;0.0;0.10587402764930422;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0042177;0.12804570306913615;0.0;0.042064647228987374;0.042064647228987374;0.12804570306913615;0.0;0.0;0.0;0.0;1.0;0.036692364793703955;0.0;0.12804570306913615;0.2861723721390697;0.20539045317781315;0.042064647228987374;0.0;0.0;0.0;0.12804570306913615;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.1890450431733396;0.2861723721390697;0.2861723721390697;0.042064647228987374;0.10900961301269105;0.0;0.0;0.0;0.1890450431733396;0.0;0.0;0.0;0.0;0.0;0.39711992987586314;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.10900961301269105;0.042064647228987374;0.0;0.0;0.20539045317781315;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.12804570306913615;0.0;0.042064647228987374;0.12804570306913615;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.0;0.12804570306913615;0.0;0.12804570306913615;0.10900961301269105;0.1890450431733396;0.0;0.0;0.0;0.0
