;GO:0019318;GO:0040014;GO:0008285;GO:1903547;GO:1901962;GO:0006468;GO:0046835;GO:0006601;GO:0046339;GO:0046834;GO:0001893;GO:0006635;GO:0010758;GO:0015908;GO:0015867;GO:0015866;GO:0035556;GO:0035352;GO:0035350;GO:0080121;GO:0006096;GO:0006473;GO:0046500;GO:0007205;GO:0001561;GO:0006334;GO:0006654;GO:0051156;GO:0010923;GO:0001678;GO:0046498;GO:0035349
GO:0019318;1.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.3846153846153846;0.1724137931034483;0.2857142857142857;0.2666666666666667;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05504587155963303;0.21052631578947367;0.23076923076923073;0.0;0.16666666666666663;0.0;0.15384615384615385;0.23076923076923073;0.0;0.0;0.15625;0.0
GO:0040014;0.0;1.0;0.2727272727272727;0.17647058823529416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15000000000000002;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.11111111111111116;0.1333333333333333;0.0;0.0
GO:0008285;0.0;0.2727272727272727;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.25;0.1333333333333333;0.0;0.0
GO:1903547;0.0;0.17647058823529416;0.25;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20833333333333337;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.16129032258064513;0.09523809523809523;0.0;0.0
GO:1901962;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26315789473684215;0.26086956521739135;0.21739130434782605;0.0;0.4444444444444444;0.31818181818181823;0.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27586206896551724
GO:0006468;0.19047619047619047;0.0;0.0;0.0;0.0;1.0;0.44999999999999996;0.21621621621621623;0.26086956521739135;0.4285714285714286;0.0;0.15000000000000002;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.09565217391304348;0.7894736842105263;0.2272727272727273;0.08695652173913049;0.15000000000000002;0.0714285714285714;0.24242424242424243;0.35;0.0;0.07692307692307687;0.19999999999999996;0.0
GO:0046835;0.3846153846153846;0.0;0.0;0.0;0.0;0.44999999999999996;1.0;0.1875;0.375;0.6428571428571428;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.09174311926605505;0.2857142857142857;0.33333333333333337;0.125;0.18181818181818177;0.09523809523809523;0.3076923076923077;0.5384615384615384;0.0;0.10526315789473684;0.17142857142857137;0.0
GO:0006601;0.1724137931034483;0.0;0.0;0.0;0.0;0.21621621621621623;0.1875;1.0;0.1875;0.18181818181818177;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.06451612903225812;0.0;0.0;0.0;0.17391304347826086;0.22857142857142854;0.19999999999999996;0.0625;0.2222222222222222;0.05405405405405406;0.2195121951219512;0.16129032258064513;0.0;0.05714285714285716;0.3571428571428571;0.0
GO:0046339;0.2857142857142857;0.0;0.0;0.0;0.0;0.26086956521739135;0.375;0.1875;1.0;0.5333333333333333;0.0;0.25806451612903225;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.053097345132743334;0.2857142857142857;0.33333333333333337;0.125;0.25806451612903225;0.09523809523809523;0.36;0.33333333333333337;0.0;0.10526315789473684;0.17142857142857137;0.0
GO:0046834;0.2666666666666667;0.0;0.0;0.0;0.0;0.4285714285714286;0.6428571428571428;0.18181818181818177;0.5333333333333333;1.0;0.0;0.29032258064516125;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.08108108108108103;0.2727272727272727;0.3125;0.11764705882352944;0.29032258064516125;0.09090909090909094;0.4;0.5;0.0;0.09999999999999998;0.16666666666666663;0.0
GO:0001893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006635;0.16666666666666663;0.0;0.0;0.0;0.0;0.15000000000000002;0.18181818181818177;0.2222222222222222;0.25806451612903225;0.29032258064516125;0.0;1.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.0;0.11475409836065575;0.1578947368421053;0.15625;0.06060606060606055;1.0;0.052631578947368474;0.18604651162790697;0.15625;0.0;0.05555555555555558;0.20833333333333337;0.0
GO:0010758;0.0;0.15000000000000002;0.21052631578947367;0.20833333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.11428571428571432;0.08333333333333337;0.0;0.0
GO:0015908;0.0;0.0;0.0;0.0;0.26315789473684215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.38095238095238093;0.4;0.0;0.23809523809523814;0.38095238095238093;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27586206896551724
GO:0015867;0.0;0.0;0.0;0.0;0.26086956521739135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;1.0;0.9411764705882353;0.0;0.40909090909090906;0.5454545454545454;0.8947368421052632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154
GO:0015866;0.0;0.0;0.0;0.0;0.21739130434782605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.9411764705882353;1.0;0.0;0.4285714285714286;0.5714285714285714;0.8421052631578947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.64
GO:0035556;0.0;0.30000000000000004;0.4444444444444444;0.2666666666666667;0.0;0.09090909090909094;0.1333333333333333;0.06451612903225812;0.1333333333333333;0.125;0.0;0.0625;0.2222222222222222;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.017857142857142905;0.09999999999999998;0.15384615384615385;0.8571428571428572;0.0625;0.125;0.07407407407407407;0.15384615384615385;0.16000000000000003;0.23076923076923073;0.05882352941176472;0.0
