;GO:0019318;GO:0040014;GO:0008285;GO:1903547;GO:1901962;GO:0006468;GO:0046835;GO:0006601;GO:0046339;GO:0046834;GO:0001893;GO:0006635;GO:0010758;GO:0015908;GO:0015867;GO:0015866;GO:0035556;GO:0035352;GO:0035350;GO:0080121;GO:0006096;GO:0006473;GO:0046500;GO:0007205;GO:0001561;GO:0006334;GO:0006654;GO:0051156;GO:0010923;GO:0001678;GO:0046498;GO:0035349
GO:0019318;1.0;0.0;0.0;0.0;0.0;0.3544916130167245;0.557782986919547;0.3390583018462607;0.4830127320587151;0.4598278495232023;0.0;0.3380283432521246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13225926323393453;0.37944413415016276;0.40969032547541123;0.0;0.3381825617268001;0.0;0.32207398084045746;0.4058045180468563;0.0;0.0;0.3135182092776718;0.0
GO:0040014;0.0;1.0;0.47300811966317224;0.3679817745020242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33490818408659384;0.0;0.0;0.0;0.4830309768558075;0.0;0.0;0.0;0.0;0.0;0.0;0.4623151279430591;0.0;0.0;0.0;0.0;0.262449749583872;0.2902495109397537;0.0;0.0
GO:0008285;0.0;0.47300811966317224;1.0;0.46792283098302795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42706884844011406;0.0;0.0;0.0;0.60826256104844;0.0;0.0;0.0;0.0;0.0;0.0;0.583194145561752;0.0;0.0;0.0;0.0;0.45927399643908523;0.27973909567236016;0.0;0.0
GO:1903547;0.0;0.3679817745020242;0.46792283098302795;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42019015505220125;0.0;0.0;0.0;0.47535600289696145;0.0;0.0;0.0;0.0;0.0;0.0;0.4599066148695815;0.0;0.0;0.0;0.0;0.34144884515355317;0.22402635524328807;0.0;0.0
GO:1901962;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4506378856552899;0.4445205570705818;0.39752812961672374;0.0;0.6191515425669498;0.5036116082589454;0.41966982822077914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45686933965485715
GO:0006468;0.3544916130167245;0.0;0.0;0.0;0.0;1.0;0.6273901359861037;0.42055997731880734;0.4694732222845173;0.6105220456226689;0.0;0.3275729998071633;0.0;0.0;0.0;0.0;0.2001941997706858;0.0;0.0;0.0;0.2188249178082978;0.867994598591647;0.4234200378852443;0.19501071553064933;0.32768485178727635;0.1775446474342736;0.43798324397536625;0.5358367468435793;0.0;0.18590769791670955;0.3964070103332086;0.0
GO:0046835;0.557782986919547;0.0;0.0;0.0;0.0;0.6273901359861037;1.0;0.39040035223923825;0.6076417044799368;0.7830028009815818;0.0;0.38934527437426725;0.0;0.0;0.0;0.0;0.2695659345545381;0.0;0.0;0.0;0.20905296497045026;0.49564989724392916;0.5587830655797157;0.2602512189975965;0.3895032991789196;0.2300487934993944;0.5291660388741788;0.7058150362700061;0.0;0.24428786306754405;0.3640263820192591;0.0
GO:0006601;0.3390583018462607;0.0;0.0;0.0;0.0;0.42055997731880734;0.39040035223923825;1.0;0.3918650858973695;0.38159365956679303;0.0;0.415975932748109;0.0;0.0;0.0;0.0;0.16353813374679652;0.0;0.0;0.0;0.33732894735269153;0.4381186237408775;0.39426548205238127;0.16006260618101026;0.4161007205300252;0.14810386757712835;0.4269504403219772;0.34795236499872717;0.0;0.15387822039746699;0.5588680557180731;0.0
GO:0046339;0.4830127320587151;0.0;0.0;0.0;0.0;0.4694732222845173;0.6076417044799368;0.3918650858973695;1.0;0.7168403777608124;0.0;0.47759351425227237;0.0;0.0;0.0;0.0;0.271425204894367;0.0;0.0;0.0;0.14441566001436673;0.4980132459440468;0.5623368122852977;0.26198380409413463;0.47778808224592867;0.2314015310508195;0.5735373915231365;0.5579656816982893;0.0;0.24581379619788235;0.36529957405970054;0.0
GO:0046834;0.4598278495232023;0.0;0.0;0.0;0.0;0.6105220456226689;0.7830028009815818;0.38159365956679303;0.7168403777608124;1.0;0.0;0.5051919271719155;0.0;0.0;0.0;0.0;0.2586274638409506;0.0;0.0;0.0;0.19195612202861448;0.48154047257113025;0.53779853908641;0.25004131846530603;0.5053923560137983;0.2220346400594223;0.6091482579310356;0.6795059871779643;0.0;0.23527036465491552;0.35635770403488093;0.0
GO:0001893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006635;0.3380283432521246;0.0;0.0;0.0;0.0;0.3275729998071633;0.38934527437426725;0.415975932748109;0.47759351425227237;0.5051919271719155;0.0;1.0;0.0;0.0;0.0;0.0;0.16304690196170668;0.0;0.0;0.0;0.2415728644909033;0.3412169885428395;0.3486477285431738;0.15959200189543482;0.9708681939401984;0.14770086825141296;0.3772344482858252;0.34696249864558537;0.0;0.15344322991168935;0.39488492230752764;0.0
GO:0010758;0.0;0.33490818408659384;0.42706884844011406;0.42019015505220125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.433252137747006;0.0;0.0;0.0;0.0;0.0;0.0;0.42038130201404933;0.0;0.0;0.0;0.0;0.27520712731474484;0.2057971923087441;0.0;0.0
GO:0015908;0.0;0.0;0.0;0.0;0.4506378856552899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.565181161273182;0.5821538068043708;0.0;0.4208440349741449;0.5622166458079069;0.5338177169716184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.459479703705557
GO:0015867;0.0;0.0;0.0;0.0;0.4445205570705818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.565181161273182;1.0;0.9234165748828174;0.0;0.5887474301483082;0.6985709294393104;0.9043057267071852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7490519224823318
GO:0015866;0.0;0.0;0.0;0.0;0.39752812961672374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5821538068043708;0.9234165748828174;1.0;0.0;0.605523289032814;0.7167755075567039;0.8771350901484485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7653063395220644
GO:0035556;0.0;0.4830309768558075;0.60826256104844;0.47535600289696145;0.0;0.2001941997706858;0.2695659345545381;0.16353813374679652;0.271425204894367;0.2586274638409506;0.0;0.16304690196170668;0.433252137747006;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.05643360028796682;0.21407913672565385;0.2996312817862264;0.8625299537065502;0.16312045754844431;0.2729772955594886;0.18211518395736104;0.2968471457815822;0.34058659333590113;0.4314511065876525;0.151347086303643;0.0
GO:0035352;0.0;0.0;0.0;0.0;0.6191515425669498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4208440349741449;0.5887474301483082;0.605523289032814;0.0;1.0;0.7517617274192682;0.5576153865899051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6637167490001814
GO:0035350;0.0;0.0;0.0;0.0;0.5036116082589454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5622166458079069;0.6985709294393104;0.7167755075567039;0.0;0.7517617274192682;1.0;0.6645576064969987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7965702171662816
GO:0080121;0.0;0.0;0.0;0.0;0.41966982822077914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5338177169716184;0.9043057267071852;0.8771350901484485;0.0;0.5576153865899051;0.6645576064969987;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7183075599909737
GO:0006096;0.13225926323393453;0.0;0.0;0.0;0.0;0.2188249178082978;0.20905296497045026;0.33732894735269153;0.14441566001436673;0.19195612202861448;0.0;0.2415728644909033;0.0;0.0;0.0;0.0;0.05643360028796682;0.0;0.0;0.0;1.0;0.17556112416583564;0.1718873628908936;0.05601389413110048;0.24160494729198298;0.054474609334218764;0.240469237712841;0.19059347567159898;0.0;0.05523701139014929;0.34889110545686663;0.0
GO:0006473;0.37944413415016276;0.0;0.0;0.0;0.0;0.867994598591647;0.49564989724392916;0.4381186237408775;0.4980132459440468;0.48154047257113025;0.0;0.3412169885428395;0.0;0.0;0.0;0.0;0.21407913672565385;0.0;0.0;0.0;0.17556112416583564;1.0;0.45095213497390857;0.20816231783679687;0.34133835395895046;0.1883804607839486;0.3719228199756723;0.4481367951097307;0.0;0.19782262562573932;0.41196945131797785;0.0
GO:0046500;0.40969032547541123;0.0;0.0;0.0;0.0;0.4234200378852443;0.5587830655797157;0.39426548205238127;0.5623368122852977;0.53779853908641;0.0;0.3486477285431738;0.0;0.0;0.0;0.0;0.2996312817862264;0.0;0.0;0.0;0.1718873628908936;0.45095213497390857;1.0;0.28816709237813043;0.34879741211484633;0.25159311249071126;0.38723397301050455;0.6105496284840076;0.0;0.26872337231957133;0.40668915618644874;0.0
GO:0007205;0.0;0.4623151279430591;0.583194145561752;0.4599066148695815;0.0;0.19501071553064933;0.2602512189975965;0.16006260618101026;0.26198380409413463;0.25004131846530603;0.0;0.15959200189543482;0.42038130201404933;0.0;0.0;0.0;0.8625299537065502;0.0;0.0;0.0;0.05601389413110048;0.20816231783679687;0.28816709237813043;1.0;0.15966247260673114;0.2634295076522334;0.17781558647918355;0.2855910124275297;0.33258182616190535;0.4152811859831786;0.14836569233818125;0.0
GO:0001561;0.3381825617268001;0.0;0.0;0.0;0.0;0.32768485178727635;0.3895032991789196;0.4161007205300252;0.47778808224592867;0.5053923560137983;0.0;0.9708681939401984;0.0;0.0;0.0;0.0;0.16312045754844431;0.0;0.0;0.0;0.24160494729198298;0.34133835395895046;0.34879741211484633;0.15966247260673114;1.0;0.14776122672081404;0.3773558263123501;0.347110738380438;0.0;0.15350837392115405;0.39499737507666793;0.0
GO:0006334;0.0;0.0;0.0;0.0;0.0;0.1775446474342736;0.2300487934993944;0.14810386757712835;0.2314015310508195;0.2220346400594223;0.0;0.14770086825141296;0.0;0.0;0.0;0.0;0.2729772955594886;0.0;0.0;0.0;0.054474609334218764;0.1883804607839486;0.25159311249071126;0.2634295076522334;0.14776122672081404;1.0;0.1631782768853045;0.24962721397569923;0.0;0.2470861121592984;0.13803450494908026;0.0
GO:0006654;0.32207398084045746;0.0;0.0;0.0;0.0;0.43798324397536625;0.5291660388741788;0.4269504403219772;0.5735373915231365;0.6091482579310356;0.0;0.3772344482858252;0.0;0.0;0.0;0.0;0.18211518395736104;0.0;0.0;0.0;0.240469237712841;0.3719228199756723;0.38723397301050455;0.17781558647918355;0.3773558263123501;0.1631782768853045;1.0;0.5403163712306648;0.0;0.17021583617711908;0.29254903342000627;0.0
GO:0051156;0.4058045180468563;0.0;0.0;0.0;0.0;0.5358367468435793;0.7058150362700061;0.34795236499872717;0.5579656816982893;0.6795059871779643;0.0;0.34696249864558537;0.0;0.0;0.0;0.0;0.2968471457815822;0.0;0.0;0.0;0.19059347567159898;0.4481367951097307;0.6105496284840076;0.2855910124275297;0.347110738380438;0.24962721397569923;0.5403163712306648;1.0;0.0;0.26648184782415524;0.3651020901159884;0.0
GO:0010923;0.0;0.262449749583872;0.45927399643908523;0.34144884515355317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27520712731474484;0.0;0.0;0.0;0.34058659333590113;0.0;0.0;0.0;0.0;0.0;0.0;0.33258182616190535;0.0;0.0;0.0;0.0;1.0;0.16464417117885957;0.0;0.0
GO:0001678;0.0;0.2902495109397537;0.27973909567236016;0.22402635524328807;0.0;0.18590769791670955;0.24428786306754405;0.15387822039746699;0.24581379619788235;0.23527036465491552;0.0;0.15344322991168935;0.2057971923087441;0.0;0.0;0.0;0.4314511065876525;0.0;0.0;0.0;0.05523701139014929;0.19782262562573932;0.26872337231957133;0.4152811859831786;0.15350837392115405;0.2470861121592984;0.17021583617711908;0.26648184782415524;0.16464417117885957;1.0;0.14303710920056112;0.0
GO:0046498;0.3135182092776718;0.0;0.0;0.0;0.0;0.3964070103332086;0.3640263820192591;0.5588680557180731;0.36529957405970054;0.35635770403488093;0.0;0.39488492230752764;0.0;0.0;0.0;0.0;0.151347086303643;0.0;0.0;0.0;0.34889110545686663;0.41196945131797785;0.40668915618644874;0.14836569233818125;0.39499737507666793;0.13803450494908026;0.29254903342000627;0.3651020901159884;0.0;0.14303710920056112;1.0;0.0
GO:0035349;0.0;0.0;0.0;0.0;0.45686933965485715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.459479703705557;0.7490519224823318;0.7653063395220644;0.0;0.6637167490001814;0.7965702171662816;0.7183075599909737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
