;GO:0019318;GO:0040014;GO:0008285;GO:1903547;GO:1901962;GO:0006468;GO:0046835;GO:0006601;GO:0046339;GO:0046834;GO:0001893;GO:0006635;GO:0010758;GO:0015908;GO:0015867;GO:0015866;GO:0035556;GO:0035352;GO:0035350;GO:0080121;GO:0006096;GO:0006473;GO:0046500;GO:0007205;GO:0001561;GO:0006334;GO:0006654;GO:0051156;GO:0010923;GO:0001678;GO:0046498;GO:0035349
GO:0019318;1.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.6153846153846154;0.375;0.2857142857142857;0.3076923076923077;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.4;0.5;0.0;0.375;0.0;0.26666666666666666;0.5;0.0;0.0;0.25;0.0
GO:0040014;0.0;1.0;0.5;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.25;0.2857142857142857;0.0;0.0
GO:0008285;0.0;0.5;1.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.625;0.2857142857142857;0.0;0.0
GO:1903547;0.0;0.42857142857142855;0.5714285714285714;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;0.25;0.0;0.0
GO:1901962;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.0;0.5882352941176471;0.5882352941176471;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.631578947368421
GO:0006468;0.42857142857142855;0.0;0.0;0.0;0.0;1.0;0.8;0.4444444444444444;0.375;0.8;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.5714285714285714;0.8235294117647058;0.42857142857142855;0.26666666666666666;0.3333333333333333;0.25;0.5882352941176471;0.7142857142857143;0.0;0.25;0.4444444444444444;0.0
GO:0046835;0.6153846153846154;0.0;0.0;0.0;0.0;0.8;1.0;0.35294117647058826;0.4;0.8571428571428571;0.0;0.35294117647058826;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.4;0.375;0.46153846153846156;0.2857142857142857;0.35294117647058826;0.26666666666666666;0.375;0.7692307692307693;0.0;0.26666666666666666;0.35294117647058826;0.0
GO:0006601;0.375;0.0;0.0;0.0;0.0;0.4444444444444444;0.35294117647058826;1.0;0.3333333333333333;0.35294117647058826;0.0;0.3;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.34782608695652173;0.42105263157894735;0.5;0.23529411764705882;0.3;0.2222222222222222;0.3157894736842105;0.375;0.0;0.2222222222222222;0.5;0.0
GO:0046339;0.2857142857142857;0.0;0.0;0.0;0.0;0.375;0.4;0.3333333333333333;1.0;0.6666666666666666;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.2857142857142857;0.35294117647058826;0.42857142857142855;0.26666666666666666;0.5555555555555556;0.25;0.7058823529411765;0.42857142857142855;0.0;0.25;0.3333333333333333;0.0
GO:0046834;0.3076923076923077;0.0;0.0;0.0;0.0;0.8;0.8571428571428571;0.35294117647058826;0.6666666666666666;1.0;0.0;0.7058823529411765;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.6;0.375;0.46153846153846156;0.2857142857142857;0.7058823529411765;0.26666666666666666;0.625;0.7692307692307693;0.0;0.26666666666666666;0.35294117647058826;0.0
GO:0001893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006635;0.375;0.0;0.0;0.0;0.0;0.3333333333333333;0.35294117647058826;0.3;0.5555555555555556;0.7058823529411765;0.0;1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.6086956521739131;0.3157894736842105;0.375;0.23529411764705882;0.9;0.2222222222222222;0.5263157894736842;0.375;0.0;0.2222222222222222;0.3;0.0
GO:0010758;0.0;0.375;0.375;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.2;0.2222222222222222;0.0;0.0
GO:0015908;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.1;0.7;0.0;0.42105263157894735;0.7368421052631579;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666
GO:0015867;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;1.0;0.9;0.0;0.42105263157894735;0.7368421052631579;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571
GO:0015866;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.9;1.0;0.0;0.7368421052631579;0.7368421052631579;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571
GO:0035556;0.0;0.16666666666666666;0.6666666666666666;0.5714285714285714;0.0;0.2857142857142857;0.3076923076923077;0.25;0.2857142857142857;0.3076923076923077;0.0;0.25;0.125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.10526315789473684;0.26666666666666666;0.16666666666666666;0.15384615384615385;0.25;0.14285714285714285;0.26666666666666666;0.16666666666666666;0.125;0.2857142857142857;0.25;0.0
GO:0035352;0.0;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.42105263157894735;0.7368421052631579;0.0;1.0;0.8888888888888888;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8
GO:0035350;0.0;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7368421052631579;0.7368421052631579;0.7368421052631579;0.0;0.8888888888888888;1.0;0.7368421052631579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7
GO:0080121;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.9;0.0;0.42105263157894735;0.7368421052631579;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571
